feature	X21.14.0.10.32.9	AMARA.1	ANME.1	ARS1403	ARS49	Acidilobaceae	Aenigmatarchaeaceae	Altiarchaeaceae	Anstonellaceae	Archaeoglobaceae	B18.G2	B24	B26.1	B3.WOES	BM511	Bilamarchaeaceae	Borrarchaeaceae	CABMGC01	CAIVOO01	CG.Epi1	CG1.02.33.12	CG10238.14	CSSED10.239	DHVEG.1	DSVV01	Desulfurococcaceae	GCA.001856825	GCA.020350865	GCA.020356005	GCA.2686295	GCA.2688095	GLR71	GW2011.AR1	GW2011.AR15	GW2011.AR17	GW2011.AR18	GW2011.AR20	GW2011.AR4	GW2011.AR5	GW2011.AR9	Gearchaeaceae	HEL.GB.A	HEL.GB.B	Haladaptataceae	Halalkalicoccaceae	Haloarculaceae	Halobacteriaceae	Halococcaceae	Haloferacaceae	Hermodarchaeaceae	Hodarchaeaceae	Iainarchaeaceae	Ignisphaeraceae	JAADEF01	JAAZKV01	JABGXB01	JABLTI01	JABXJV01	JACAEJ01	JACPNG01	JAEHCK01	JAFCDX01	JAGGVH01	JAGVZF01	JAHWHD01	JALIDP01	JdFR.42	JdFR.43	Jordarchaeaceae	Kariarchaeaceae	LC.3	MK.D1	Methanobacteriaceae	Methanocaldococcaceae	Methanococcaceae	Methanocomedenaceae	Methanocorpusculaceae	Methanoculleaceae	Methanofastidiosaceae	Methanogasteraceae	Methanoliparaceae	Methanomassiliicoccaceae	Methanomethylicaceae	Methanomethylophilaceae	Methanomicrobiaceae	Methanoperedenaceae	Methanoregulaceae	Methanosarcinaceae	Methanospirillaceae	Methanotrichaceae	Micrarchaeaceae	NBVN01	Nanopusillaceae	Natrialbaceae	Nitrosopumilaceae	Nitrososphaeraceae	Odinarchaeaceae	PNOQ01	PWKY01	Parvarchaeaceae	Poseidoniaceae	QMZM01	QMZS01	RBG.16.68.12	RDOG01	S146.22	SCGC.AAA011.G17	SG8.5	SM23.78	SOJC01	SOKP01	SZUA.1535	SpSt.28	Sulfolobaceae	TCS64	Thalassarchaeaceae	Thermocladiaceae	Thermococcaceae	Thermofilaceae	Thermoplasmataceae	Thorarchaeaceae	UBA10216	UBA164	UBA184	UBA213	UBA233	UBA287	UBA460	UBA472	UBA489	UBA57	UBA583	WJIZ01	WJKL01	WJKR01	WJKV01	WJKY01	Wolframiiraptoraceae
CON28	0	0	0.0016753091344236	0	0	0	0.00239329876346229	0.0008376545672118	0	0	0	0.00101715197447148	0	0	0	0	0	0.00089748703629834	0	0.00071798962903869	0	0	0.00173514160351017	0.00694056641404066	0	0.00065815715995212	0	0	0.00113681691264459	0	0	0	0.00875548464299955	0.00059832469086555	0.00071798962903869	0	0	0.00065815715995212	0	0.00137614678899081	0.00269246110889506	0.00101715197447148	0	0	0	0.00785799760670123	0	0	0.00600319106501791	0.00143597925807738	0	0	0	0	0	0	0.00149581172716392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144315915436777	0.00095731950538491	0.00466693258875149	0.00478659752692461	0.0042281611487834	0	0.0045273234942162	0	0	0.0418827283605904	0	0.00999202233745509	0.0210610291184683	0.00203430394894296	0.00646190666134822	0.012883925009972	0	0	0	0	0	0.00588352612684482	0.00311128839250101	0.00400877542879935	0	0	0	0.0008376545672118	0.010729956122856	0	0.00071798962903869	0	0.00071798962903869	0	0	0	0	0	0.02554846429996	0	0	0.00179497407259671	0.00143597925807738	0.0016753091344236	0	0.00095731950538491	0	0.00522536896689264	0.0012564818508177	0.00113681691264459	0.00400877542879935	0.00071798962903869	0	0.00059832469086555	0	0.0154168328679696	0.00783805345033905	0	0.00233346629437572	0	0	0.00089748703629834	0	0.00077782209812523	0	0
CON29	0	0	0	0	0.00401594207307798	0	0.00091271410751772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00428975630533325	0	0	0	0.0019166996257872	0.00292068514405671	0	0	0.00501992759134745	0.0121390976299856	0	0	0.00565882746660985	0	0.00209924244729075	0	0.00091271410751772	0	0	0	0	0.0019166996257872	0.00870120782500227	0.0110134168973805	0	0.0197450485259667	0	0.0015516139827801	0	0.00337704219781557	0	0	0	0.00428975630533329	0	0	0	0	0	0	0	0	0.00136907116127658	0	0	0	0	0	0	0.138519577717606	0.00100398551826948	0.00100398551826948	0	0	0	0.00830569837841127	0	0	0.029663208494326	0.00255559950104961	0.0264687091180139	0.00164288539353189	0	0.00511119900209924	0.0207186102406523	0	0	0.00282941373330492	0	0	0.00538501323435452	0.00730171286014172	0.00675408439563114	0	0	0	0	0.00091271410751772	0	0	0	0	0.00310322796556026	0	0.00173415680428365	0	0	0.0167330919711582	0	0.00319449937631202	0.00276856612613706	0	0.00410721348382974	0	0	0.0015516139827801	0.00109525692902124	0.00410721348382974	0.00428975630533329	0	0	0	0	0.00209924244729075	0.00839696978916302	0	0	0	0.00246432809029785	0	0	0	0.00109525692902124	0	0
CON30	0	0	0	0	0	0.00321100917431193	0	0.00137614678899081	0	0.00183486238532107	0	0	0	0.00085190039318478	0	0	0.00229357798165137	0	0	0.00072083879423328	0.00085190039318478	0	0	0	0	0	0	0	0	0	0	0	0.0148099606815203	0.00255570117955437	0	0	0	0.00104849279161203	0.00209698558322409	0	0.00301441677588468	0.00262123197903012	0	0.00078636959370903	0	0	0.00406290956749671	0	0	0.00137614678899081	0.00318916557448667	0	0.00622542595019658	0	0.00150720838794231	0	0.00347313237221493	0.00072083879423328	0	0	0.00439056356487549	0.00065530799475753	0.00104849279161203	0	0	0	0.00078636959370903	0.00583224115334206	0	0.00543905635648753	0	0.0116644823066841	0.0866754041065966	0.00098296199213628	0	0	0	0	0.00373525557011796	0.00347313237221493	0	0.0425950196592399	0.00578855395369156	0.0106815203145478	0	0.00183486238532109	0.00275229357798165	0.0129095674967234	0	0	0.00144167758846656	0	0.00098296199213628	0.00117955439056356	0.0164482306684141	0.00779816513761466	0	0.00176933158584534	0.00347313237221493	0	0	0	0	0	0.00098296199213628	0.00242463958060287	0	0	0	0	0.0536915683704673	0	0	0.00591961555264306	0	0.00104849279161203	0	0.00668414154652686	0	0.00854084753167319	0.00072083879423328	0	0.00117955439056356	0	0	0.00537352555701179	0	0.00321100917431192	0.00222804718217562	0.00157273918741806	0.00176933158584534	0	0	0	0.00163826998689384	0	0	0.00170380078636958
CON31	0	0	0.00069325425099654	0	0	0	0.00693254250996552	0	0	0	0	0.00167536443990831	0	0	0	0	0.00398621194323018	0.00115542375166092	0.00086656781374569	0.00236861869090488	0	0	0	0.00335072887981666	0.00248416106607096	0	0.00080879662616262	0.00121319493924396	0	0.00335072887981667	0	0	0.0163685031485296	0.00138650850199308	0	0.00340850006739972	0	0	0	0.00092433900132873	0.00069325425099654	0.00057771187583046	0.00121319493924396	0	0	0.00826127982437559	0	0	0.00173313562749136	0	0.00612374588380287	0	0.00121319493924396	0.00202199156540661	0	0.00092433900132873	0.00317741531706752	0.00177164975254673	0	0	0.00242638987848792	0	0	0	0	0	0	0	0	0.00369735600531494	0	0.00057771187583046	0.16000693254251	0.0055460340079724	0.00656665832193954	0.00069325425099654	0.00589266113347071	0.00265747462882011	0.00196422037782354	0	0.0006354830634135	0.00583488994588764	0.00265747462882011	0	0.00277301700398619	0.00259970344123706	0.00150205087715919	0.0170425003369985	0.00115542375166092	0.00358181363014885	0.00075102543857958	0.00121319493924396	0	0.00173313562749138	0.0177935257755782	0.00379364131795332	0	0	0	0	0.0019064491902405	0	0	0	0	0.00115542375166092	0	0.00069325425099654	0	0	0.0443105008761963	0	0.00069325425099654	0.00839607926206937	0.00069325425099654	0.00392844075564714	0	0	0	0.0051031215698357	0.0006354830634135	0	0	0	0	0	0	0.00754876851085134	0	0.0006354830634135	0.00161759325232527	0	0	0.00589266113347071	0	0	0	0
CON32	0	0	0	0	0	0	0.003958675292073	0	0.00164140195037172	0.00376556918026453	0.00415178140388142	0	0	0	0	0	0	0	0	0	0	0	0	0.00241382639760546	0	0	0	0	0	0	0	0	0.0218531749863216	0	0.00096553055904219	0.00096553055904219	0	0.0010620836149464	0.00502075890701938	0	0	0.00135174278265906	0	0.00135174278265906	0.00154484889446751	0.003958675292073	0	0	0.00704837308100798	0.00096553055904219	0.00231727334170125	0	0	0	0	0	0	0.00135174278265906	0	0.00202761417398859	0	0	0	0	0	0	0	0	0	0	0	0	0.237359595764539	0	0	0	0	0.00115863667085061	0.00386212223616876	0	0	0.0258762189823308	0	0.0107173892053684	0	0	0.00952656818254964	0.00202761417398859	0	0	0	0	0	0	0.00260693250941391	0.00202761417398859	0	0	0	0	0	0	0	0	0	0.00762769141643334	0	0	0	0	0.013227768658878	0.00328280390074347	0	0	0	0	0	0.00434488751568985	0	0.00524604937079592	0.0010620836149464	0.00096553055904219	0	0	0	0	0	0.00193106111808438	0	0.0010620836149464	0	0.00135174278265906	0	0	0	0	0.00144829583856327	0
CON33	0	0	0.00054537663450675	0	0.00124657516458685	0	0.00112970874290685	0.00093493137344013	0	0.00038955473893338	0	0.00054537663450675	0	0	0	0	0	0.00155821895573358	0	0.00038955473893338	0.00140239706016021	0	0.00553167729285426	0.00148030800794689	0.00198672916856029	0	0	0	0	0	0	0.00066224305618677	0.00292166054200043	0	0.0005843321084001	0	0	0.00362285907208059	0	0.00254509096103151	0	0.00136344158626689	0	0	0.00062328758229342	0.00070119853008009	0	0	0.00144135253405356	0.00046746568672008	0.00046746568672008	0	0	0	0	0.00054537663450675	0.008635130046357	0	0	0	0	0.00042851021282673	0	0	0	0	0	0.00066224305618677	0	0	0	0	0.261663918141564	0.00089597589954681	0.0035449481242939	0.00077910947786679	0.00261001675085376	0	0.00175299632520027	0	0	0.0477594109932348	0	0.00245419485528039	0.00070119853008009	0.00038955473893338	0	0.00989469036890829	0.00038955473893338	0.00101284232122683	0.00062328758229342	0	0	0.00038955473893338	0.00486943423666745	0.00128553063848019	0	0.00077910947786679	0.00038955473893338	0	0.00194777369466697	0	0.00144135253405355	0	0	0	0	0	0	0	0.0126864993312642	0	0	0.0058563062419654	0.0005843321084001	0.00335017075482721	0	0	0.00042851021282673	0.00155821895573358	0	0	0	0	0	0.00089597589954681	0	0.00154523379776913	0	0	0	0	0	0	0	0	0	0
CON34	0	0.000234009360374415	0	0	0	0	0	0	0.00162541636800606	0.00271324366488171	0	0.00145465278070581	6.32457730741662e-05	0.000271956824218915	0	0	0	0.000107517814226083	0.000113842391533499	0	0	0	0	0.000183412741915082	0	6.95703503815827e-05	0	0	0	0	0	0	0.00253615550027403	6.32457730741662e-05	0	0	0	0.00122064342033138	0.000132816123455749	0.000202386473837332	0	6.32457730741662e-05	0	0.000183412741915082	0	0.000196061896529915	6.32457730741662e-05	0	0.000189737319222499	0	6.32457730741662e-05	0.000215035628452165	8.2219504996416e-05	0	0	0	0.000158114432685415	0.000177088164607665	0	0	0	0	0	0	0	0	8.2219504996416e-05	0	0	0	0	0	0.39379769785386	0	8.2219504996416e-05	0	7.58949276889995e-05	0.000170763587300249	0	0.000101193236918666	0	0.00149892482185773	0	0	0.00068305434920097	0.000303579710755986	0.000278281401526331	0.000579752919846518	0.000341527174600479	0	0	6.95703503815827e-05	0	0.000252983092296665	0.000537589071130412	0.000282497786397942	6.32457730741662e-05	0	0	0.0005755365349749	0.000727326390352893	0	0	0	0	0.000246658514989248	0	0	0	0	0.00117426318674367	0.0101762448876333	0	0.000139140700763166	0	0.000335202597293077	0	0.000113842391533499	0	0.000330986212421466	7.58949276889995e-05	0	0	0	0	0.0016064426360838	0	0.000430071256904321	6.32457730741662e-05	0.000170763587300249	0	0	9.48686596112493e-05	0	0	0	0	0
CON35	0	0	0	0.0012455713020372	0.0011625332152347	0	0.0024081045172719	0	0	0.00290633303808676	0.00257418069087687	0	0	0	0	0	0	0	0	0.0024081045172719	0	0	0	0.0011625332152347	0	0	0	0.00365367581930913	0	0	0	0	0.0112931798051373	0.00099645704162976	0	0	0	0	0	0.00215899025686446	0	0.00207595217006199	0.00415190434012401	0.00822077059344552	0	0.00642161204605844	0	0	0	0	0.0087189991142604	0	0	0	0	0	0.00431798051372895	0	0	0	0	0	0	0.00099645704162976	0	0	0.00315544729849425	0.00083038086802479	0	0.00141164747564214	0	0	0.148998007085917	0	0.00107949512843223	0	0.00215899025686446	0.0011625332152347	0.00822077059344552	0.00099645704162976	0	0.0727413640389726	0.00157772364924711	0.00083038086802479	0	0.0146147032772365	0	0.0122065987599645	0	0	0.00307240921169175	0	0	0.00215899025686446	0.00387511071744905	0.00149468556244464	0.00174379982285208	0.00149468556244464	0.00556355181576615	0	0.00622785651018598	0	0.00157772364924711	0	0	0.00141164747564214	0	0	0	0	0.0214515057573073	0	0	0.0024081045172719	0	0.0062555358724535	0.00149468556244464	0.00758414526129319	0	0	0.00232506643046943	0	0	0	0	0.00107949512843223	0.00141164747564214	0.00107949512843223	0	0	0	0	0	0	0	0	0	0
CON36	0	0.00169890224777835	0	0.00182958703606899	0	0	0	0	0	0	0	0.00248301097752219	0	0	0.00261369576581286	0	0	0	0	0	0	0	0	0.00692629377940407	0	0.00627286983795085	0	0	0	0	0	0	0.00653423941453215	0	0	0.0100627286983795	0	0	0	0.0147673810768426	0.0082331416623105	0.0103240982749608	0	0	0	0.00457396759017249	0	0	0	0	0.00235232618923155	0	0	0	0	0	0.00130684788290643	0.00169890224777835	0	0	0	0	0	0	0	0	0	0.00731834814427602	0	0	0.00182958703606899	0.00352848928384737	0.138917929952953	0	0.00378985886042865	0	0	0	0	0	0.0082331416623105	0.0152901202300052	0	0.0438665272695591	0	0.00182958703606899	0	0.0131991636173549	0	0	0	0	0	0	0.0075797177208573	0.00927861996863565	0	0.00156821745948771	0	0	0.00143753267119707	0	0	0	0.00300575013068478	0	0	0.00209095661265027	0	0	0.013155602021258	0	0	0.0129377940407737	0	0.0150287506534239	0	0.00418191322530057	0	0	0	0.00496602195504442	0.00339780449555673	0.00392054364871929	0	0.00378985886042863	0	0.00649067781843524	0	0.00313643491897542	0	0	0	0	0.00405122843700993	0	0	0
CON37	0.000156963283671894	0.000196204104589868	0	0	0.000186393899360375	0	0	0	0	0	0	0.000107912257524428	0	0.000176583694130881	0	0	0	0	0	0.000206014309819361	0	9.81020522949339e-05	0	0	0	0	0	0	0	0	0	0	0.00159252331558774	0.000412028619638715	0	0	0	0	0	0.000215824515048855	0.000206014309819361	0.000186393899360375	0	0.000634393271507233	0	0	0	0.00034335718303227	0.001219735516867	0	0.000703064708113685	0.00071941505016283	0	0	0	0	0	0	0	0	0.000147153078442401	0	0.000166773488901388	0	0.000186393899360375	0	0	0	0	0	0	0	0.402326326666753	0.000127532667983414	0.000745575597441491	0	0.000274685746425815	0	0	0	0	0.00273704725902864	0	0.00173640632562033	0	0.000264875541196322	0.000117722462753921	0.0017691070097186	0.000196204104589868	0	0.000313926567343783	0	0	0.00030411636211428	0.000850217786556095	0.000951589907260847	0	0	0	0.00050032046670414	0.000343357183032269	0	0	0	0	0	0	0.000176583694130881	0	0	0.00172332605198098	0.000156963283671894	0	0.000461079645786169	0	0.0011772246275392	0.00033354697780275	0.000117722462753921	9.81020522949339e-05	0.000667093955605535	0	0	0	0.00076519600790046	0	0	0	0.00034989731985193	0	0	0	0	0	0	0	0	0.000264875541196322	0
CON7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00688976377952757	0	0	0	0	0	0	0.00098425196850393	0.00679133858267718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00728346456692913	0	0	0	0.0031496062992126	0.033497375328084	0.00206692913385825	0	0.00748031496062991	0	0	0	0	0.0028543307086614	0	0	0	0	0	0	0	0	0	0	0	0	0.00305118110236221	0	0	0.123523622047244	0.0107283464566929	0	0	0	0	0	0	0	0.00393700787401574	0	0.00738188976377952	0	0.0031496062992126	0	0	0	0	0	0	0	0.0527887139107612	0.00167322834645669	0	0	0	0	0	0.00196850393700786	0	0	0.00393700787401575	0	0	0	0	0	0	0	0.0015748031496063	0	0	0	0.0159448818897638	0	0	0.0094488188976378	0	0.00216535433070864	0	0	0.0856299212598426	0	0	0	0.00708661417322835	0	0	0	0.00679133858267718	0	0	0	0	0	0
CON8	0	0.00077675317174209	0.00083650341572226	0.00089625365970243	0	0.0009560039036826	0	0.00059750243980161	0	0.00089625365970243	0	0.00149375609950407	0	0	0	0.00244976000318667	0	0	0	0	0.00101575414766277	0	0	0	0.00143400585552389	0	0	0	0	0.00113525463562308	0	0	0.00382401561473039	0	0	0	0	0.00364476488278993	0	0.00065725268378178	0	0.00089625365970243	0	0	0	0	0	0	0.00137425561154373	0.00065725268378178	0	0	0	0	0	0	0.00183234081539164	0	0	0	0	0	0.0009560039036826	0	0	0	0	0	0	0	0	0	0.280686729470812	0.00229042601923954	0	0	0.00298751219900814	0.0009560039036826	0.0023900097592065	0.00077675317174209	0	0.0466649405485072	0.0009560039036826	0.0108745444043897	0.00173275707542471	0.00125475512358342	0	0.0044414348025254	0	0.00065725268378178	0.00233025951522633	0	0	0	0.00272859447509407	0.00286801171104778	0	0	0	0	0.00175267382341808	0	0.0009560039036826	0	0.00071700292776195	0	0	0	0	0	0.018960744089705	0	0	0.00233025951522631	0	0	0	0.00077675317174209	0	0.00155350634348421	0	0.00161325658746438	0	0	0.00065725268378178	0.002210759027266	0	0.00382401561473041	0	0	0	0.00089625365970243	0	0	0	0	0	0
CON9	0	0	0	0	0	0.00212853355241046	0	0	0	0	0	0	0	0.00140035102132266	0.00173643526644012	0	0	0	0	0	0	0	0	0.00061615444938195	0.00072818253108777	0	0	0	0	0	0	0	0.00156839314388139	0	0	0	0	0.00823406400537735	0	0	0	0	0	0.022947085402741	0	0.0809029463385489	0	0	0.0768886067440906	0.00084021061279359	0	0	0.00168042122558721	0	0	0	0	0	0	0	0	0.00078419657194068	0	0	0	0	0	0	0	0	0	0	0.0233391836887113	0	0.00319280032861572	0	0.0016244071847343	0.0215654057283692	0	0	0	0	0	0.0174390380522051	0.0393778707195936	0	0	0.0139288248254229	0	0.00582546024870234	0.00078419657194068	0	0	0.0224056163411629	0.00257664587923371	0.00229657567496917	0	0	0	0	0.00100825273535232	0	0	0.00263265992008662	0	0	0.00123230889876393	0	0	0	0.00759923820904439	0	0	0	0	0.00291273012435117	0	0.00145636506217555	0	0	0	0.00229657567496919	0	0.00246461779752789	0	0	0	0.00362224130848798	0	0	0	0	0	0	0	0	0	0
CON10	0	0.00468173649862857	0.00226993284781992	0	0	0	0	0	0	0	0	0.00212806204483116	0.00255367445379741	0	0	0	0	0	0	0.00255367445379741	0	0	0.00198619124184243	0.0100728270122009	0	0	0	0	0	0	0	0	0	0.00340489927172988	0	0	0	0.00468173649862857	0	0.00226993284781992	0	0	0	0	0	0	0	0.00226993284781992	0.00354677007471861	0	0	0	0	0	0	0	0	0	0	0.00368864087770737	0	0	0	0	0	0	0	0	0	0	0	0	0.206280147545635	0	0.00340489927172988	0.00156057883287618	0	0.00780289416438096	0.00378322141303318	0	0	0.0195781708124468	0	0.0392982124278823	0	0	0.0051073489075948	0.00695166934644849	0	0	0	0	0	0	0.00345218953939277	0	0	0	0	0	0	0	0	0	0.00156057883287618	0.00312115766575239	0	0	0	0	0.0353731202118603	0.00184432043885367	0	0.006667927740471	0.00751915255840347	0	0	0.00198619124184243	0	0.00212806204483116	0.00184432043885367	0.00156057883287618	0	0	0	0	0	0.00198619124184243	0	0	0.00297928686276363	0	0.00283741605977487	0	0	0	0	0
CON11	0	0	0	0.00186714948511938	0.00203689034740296	0	0	0	0	0	0	0	0	0	0	0.00203689034740296	0	0.00322507638338802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0171438270906416	0	0	0.00441326241937308	0	0	0.00356455810795518	0.00560144845535814	0.00322507638338802	0	0	0.00560144845535814	0	0	0.0053751273056467	0	0	0	0	0	0	0	0	0	0.00611067104220888	0.00203689034740296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0996944664478895	0	0.00441326241937308	0	0	0	0.0033948172456716	0	0	0.0283467240013579	0	0.0505261966730791	0.00712911621591037	0	0.0033948172456716	0.00746859794047755	0	0	0.00611067104220888	0	0	0	0.0310625777978952	0.00967522915016408	0.00322507638338802	0	0	0	0	0	0	0	0	0.00373429897023876	0	0	0	0	0.0359284825166911	0	0	0.0200294217494625	0	0	0	0	0	0	0.00186714948511938	0.00577118931764172	0.00186714948511938	0	0	0.00882652483874617	0.00220663120968654	0	0	0.0179925314020595	0	0	0	0	0	0	0.00322507638338802	0
CON12	0	0	0	0	0	0	0.0347005555132791	0	0	0	0	0	0	0	0	0	0	0	0	0.00639220759455141	0	0	0	0	0	0	0	0	0	0	0	0	0.00730538010805875	0	0.0189483296552774	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00639220759455141	0	0	0	0	0	0	0	0.0118712426755954	0	0	0	0	0	0	0	0	0	0	0	0	0.00570732820942089	0	0.00319610379727569	0.0954265276615174	0	0.0226010197093067	0	0	0	0	0	0	0.0189483296552774	0	0	0	0	0	0.0231337036755194	0	0.00525074195266722	0	0	0	0	0.0353093371889506	0	0	0	0	0	0.0116429495472186	0	0	0	0	0	0	0	0	0	0.0429191081348451	0	0	0	0	0.00296781066889884	0	0	0	0	0.0123278289323491	0	0	0	0	0.00844684574994294	0	0	0	0.00570732820942089	0	0	0	0	0	0	0	0
CON13	0	0	0	0	0	0	0.00106116880163721	0	0	0	0	0	0	0	0	0.00053058440081859	0	0	0	0.00049268551504584	0	0.00037898885772756	0.00041688774350034	0	0.00053058440081859	0.00232446499406247	0	0	0	0.0007958766012279	0	0.00041688774350034	0.00314560751913892	0	0	0.00303191086182066	0	0	0	0	0	0.00045478662927309	0	0	0	0	0.00075797771545515	0	0.00285504939488107	0.00064428105813687	0.00037898885772756	0.00284241643295685	0.00053058440081859	0	0	0	0	0	0.0007200788296824	0	0	0	0	0	0.00121276434472824	0	0.00060638217236412	0	0	0	0.00037898885772756	0.00049268551504584	0.321003562495262	0.00090957325854618	0.00037898885772756	0	0.00674600166755097	0.00121276434472824	0	0	0	0.0200358776118649	0	0.0158038353672402	0	0.00234973091791101	0	0.00351196341494225	0.00098537103009171	0	0.00037898885772756	0.00041688774350034	0	0.00060638217236412	0.00209707167942593	0	0	0	0.00045478662927309	0	0.00128856211627377	0.00140225877359205	0	0	0	0	0	0	0.00041688774350034	0	0.0109654109502513	0	0	0.00087167437277343	0	0	0.00117486545895549	0	0	0	0.00064428105813687	0	0	0	0	0.00075797771545515	0	0.00212233760327443	0	0	0.00037898885772756	0	0.00041688774350034	0	0	0.00053058440081859	0	0
CON14	0	0	0	0	0	0	0	0	0	0.0342958161461403	0.00654095462581026	0	0.00229817324690628	0	0	0.00583382439599292	0	0.00265173836181495	0	0.00353565114908661	0	0	0	0.00247495580436063	0	0.00494991160872126	0	0	0	0	0	0	0.00742486741308192	0	0	0.00406599882144963	0	0	0.00388921626399528	0	0.00583382439599292	0.00830878020035355	0	0	0	0	0	0	0.0137890394814378	0	0.00954625810253388	0	0	0	0	0	0.00371243370654096	0	0	0	0	0	0	0	0	0	0	0	0	0.00212139068945196	0	0	0.0251620506776664	0.00459634649381262	0	0.00318208603417797	0.0132586918090748	0	0	0.00194460813199764	0	0.0180318208603418	0	0.00583382439599292	0	0	0.0114908662345315	0.0140836770771951	0	0.00618738951090159	0	0	0	0.0247495580436064	0.0225692398350029	0.0125515615792575	0	0	0	0.00901591043017089	0	0	0	0	0	0	0	0	0	0	0.0216263995285798	0	0	0.0159104301708898	0	0.00477312905126692	0	0	0	0.00724808485562757	0.00194460813199764	0	0	0	0	0	0	0.0135533294048321	0.0028285209192693	0.0360636417206835	0	0	0	0.00795521508544491	0	0	0	0
CON15	0	0	0	0	0	0.00102441522963972	0	0	0	0	0	0.0168004097660919	0	0	0	0.00420010244152296	0	0	0	0.00338057025781116	0	0	0	0.00215127198224344	0	0.00338057025781116	0	0	0	0	0	0	0.0113710090490012	0.00338057025781114	0	0.0053269591941267	0	0.00163906436742357	0	0	0	0	0	0	0	0	0	0	0.00379033634966705	0	0.0107563599112174	0	0	0.00399521939559501	0	0	0.00122929827556767	0.00174150589038756	0	0	0	0	0	0	0	0	0.0101417107734335	0.00542940071709065	0	0.0026634795970633	0	0	0.121871265152809	0.00133173979853166	0.00102441522963972	0	0.00645381594673041	0.00317568721188321	0.00102441522963972	0	0	0.0144442547379204	0.00379033634966706	0.0222298104831825	0	0.00358545330373911	0.00430254396448695	0.0119515110124637	0.00102441522963972	0.0036878948267031	0.00143418132149562	0	0	0.00102441522963972	0.0103124466450401	0.00481475157930681	0.00102441522963972	0	0	0	0.0074099368277275	0	0	0	0	0.00522451767116271	0	0	0	0	0.028171418815093	0	0	0.00245859655113537	0	0.00409766091855898	0	0	0	0.0160491719310227	0.0109612429571453	0	0	0	0	0.00153662284445961	0.00204883045927947	0.00679528768994364	0	0	0	0	0	0	0.00184394741335152	0	0	0
CON16	0	0	0	0	0	0	0	0.000118645408422694	0	0	0	0	0	0	0	0	6.77973762415395e-05	8.47467203019243e-05	0	0.000163843659250387	0	0.000361586006621536	0	0.000154427356994618	0.00017514322195731	0	0	0	0	0	0	0	0.000792852649935774	0	0	6.21475948880778e-05	0	0.000423733601509607	0.000152544096543464	0.000118645408422694	5.64978135346161e-05	0.000615826167527308	0	0.000101696064362309	0	9.0396501655386e-05	0	6.21475948880778e-05	0	0.00037853535068193	0.000500947280006921	0	0.000112995627069232	0	0	0	0.000282489067673081	0.000158193877896926	0	0	0	6.21475948880778e-05	0	0	0	0	0	0	6.77973762415395e-05	0.000299438411733466	0	0	0.406723993114799	6.77973762415395e-05	0.000851233723921528	8.47467203019243e-05	0	0	0.000382301871584229	0	0	0.00458573919855969	0	0.00085311698437269	0	0	0.000107345845715771	0.000564978135346142	0	0.00020904191007808	0	0	0	0	0.000645958334745762	0	0	0	0	0	0.000225991254138465	0	8.47467203019243e-05	7.90969389484626e-05	0	5.64978135346161e-05	0	0	0	0	0.00193599174378615	0	0	0	0.000248590379552311	0.000502830540458064	0	0.000384185132035381	0	0.00129944971129616	0.00049153097775114	0	0	0	0	0.000203392128724618	0	0.00100942760181846	0	0	0	0	5.64978135346161e-05	0.000259889942259235	0	0	0	0
CON17	0	0	0	0	0	0	0	0.00270209412294528	0	0	0	0	0	0.0016888088268408	0	0	0	0	0	0	0	0.00765593334834498	0	0.00371537941904974	0	0.0155370412069354	0	0	0	0	0	0	0.00934474217518576	0	0	0	0	0	0	0.00709299707273136	0.00258950686782255	0.00236433235757712	0	0	0	0.0113713127673947	0	0	0.022104631089094	0	0	0	0.00146363431659534	0	0	0	0.0016888088268408	0	0.0016888088268408	0	0	0	0	0.00292726863319071	0.0142985814005854	0	0.0118216617878856	0	0	0	0	0.0110335510020266	0.0300607971177662	0	0.00382796667417249	0	0.0018013960819635	0.0040531411844179	0.00258950686782255	0	0	0.0524656608871875	0	0.00607971177662688	0.0133978833596037	0	0	0.0426330406064699	0.011258725512272	0.0199279441567215	0	0	0.00303985588831344	0.00409067026945881	0.022517451024544	0.00439090294978606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120843653831719	0	0.00112587255122718	0.00889439315469487	0.00743075883809952	0	0	0.00540418824589056	0	0.00450349020490879	0.00258950686782255	0	0	0.00315244314343617	0	0.00123845980634991	0	0.00502889739548149	0	0	0.00146363431659534	0.00270209412294528	0	0	0	0	0	0
