feature	Ackermannviridae	Aliceevansviridae	Allomimiviridae	Autographiviridae	Casjensviridae	Chaseviridae	Crevaviridae	Demerecviridae	Draupnirviridae	Drexlerviridae	Epsomviridae	Felixviridae	Guelinviridae	Helgolandviridae	Herelleviridae	Inoviridae	Intestiviridae	Konodaiviridae	Kyanoviridae	Lakviridae	Mesyanzhinovviridae	Microviridae	Mimiviridae	Orlajensenviridae	Peduoviridae	Phycodnaviridae	Rountreeviridae	Salasmaviridae	Schitoviridae	Speroviridae	Steigviridae	Straboviridae	Suoliviridae	Toyamaviridae	Unclassified	Vilmaviridae	Zierdtviridae
MI25	0.0820576690514836	0.025046998823931	0.000221234960298095	0	0.0212213549777733	0.0193138082744016	0.0361379732008481	0.0258744850606619	0	0.0268947731759338	0.00820064554797412	5.17887939180263e-07	0.00245313647781775	0	0.0816604358434551	0.00039976813320447	0.0353109832342295	0.000109504632018395	0.0146547229501652	0.0111001798115384	0.00343479917591979	7.72978296155805e-06	0.00725484024529808	0.00688007547862369	0.139778816678111	0.0216993411080933	1.07421801395485e-05	0.0823273223045202	0.00484713880011186	0	0	0.175669090938959	0.00650699972216111	0.00231923659813797	0.151048208619556	0.0018423783544369	0.00571508796929596
MI22	0.102409090768284	0.0115588044814567	0.000272640133408602	2.05032738951237e-06	0.0596923874530788	0.0436147066547645	0.264932932722901	0.0125459540382233	0	0.00334279250341437	0.00225747573400445	0	7.21026853330688e-07	0	0.037480342226524	0.000550403118102288	0	0.000256632892186356	0.0266992089724178	0.0118171346055776	0.00138799375399658	1.06284699120598e-05	0.00511325242964982	0.0338574923597562	0.0789768247964209	0.0125732855551071	0	0.0402213851532346	0.000587573090907529	0	0	0.150604227327625	0.000734144794559391	3.31724278334311e-05	0.0935256987085501	0.000791585116947054	0.00414945835691309
MI14	0.0824521114835214	0.0202408326981851	0.00520570741275426	4.65579539831779e-06	0.05409538302167	0.044146938654952	0.0143828216502246	0.00499980611282156	0	0.00998080548222411	0.0062092958169952	0	0.000788522362972192	0	0.0329917471646112	0.000567790101891623	0.216279555983134	0.000193459145635262	0.0189031267274758	0.00444089289394834	0.00785267895239013	0.00462226783084636	0.00730668431418934	0.000852197457205637	0.0800433764937943	0.0144160254813852	0.000185442500082029	0.0700710273711333	0.00352683593584022	5.21649333876037e-06	2.33624141851072e-06	0.185239685123885	0.00393084550183102	7.1415562676132e-05	0.0980710968743155	0.000929862465676285	0.00698955289157748
MI16	0.112932571462955	0.0192539115141779	0.000288853928738488	7.2901000690108e-05	0.0370886290596089	0.0321904722191239	1.16733911281133e-06	0.0188885411028184	0	0.0088766870049032	0.00956656134303046	0	0.000319317248699753	0	0.0690938434076524	0.00104488581681603	0.0559596379597552	8.88658534825351e-05	0.0202847257983935	0.00503316528211129	0.00891845159059171	2.49795185112132e-05	0.0176552675229844	0.0475460547660683	0.0870793832819002	0.0226964291741749	0.000156757103943856	0.0786088331702567	0.00195908926998648	0	0	0.232583619916608	0.00804702332723461	0.00111728103466154	0.0934962723472614	0.00208457630148501	0.00704124433226211
MI1	0.0723381400677426	0.0128299501229531	0.00183091265018818	0.000122966832109328	0.0489112090589816	0.0223394807343405	0.00054991508354463	0.021442030621922	2.83226154562575e-06	0.00962920988491768	0.00667633649183806	0	3.81455181191169e-05	0	0.0626134350317164	0.000689385648119378	0	0.00220892013384376	0.0357265699871013	0.00491921754749348	0.00971798757312905	0.000130794801104056	0.0100020050025359	0.018187310995604	0.122795662404631	0.0157189751720541	2.68677582691105e-06	0.0375978596342021	0.00342705217010486	1.49808423882267e-05	0	0.198762500988596	0.105531258382241	0.000419596512670899	0.164427740539446	0.00158008480452557	0.00881484572446329
MI2	0.0722268823776994	0.0153476207947153	0.00011626764070596	8.59516864261689e-06	0.0510197897188085	0.044884131982381	0.0184285742652655	0.00614767331747646	1.17781510569587e-05	0.0142971990556334	0.00255544276954496	0	0	0	0.0704799577277207	0.00045017741144427	0	0.00139771383531046	0.0321644096764411	0.00795178612647244	0.0064670481111394	0.000119063023731625	0.014569146701062	0.00859593673878765	0.139754009540647	0.0189473242994468	1.12464702201352e-05	0.0785990640164731	0.0260833141639055	1.73100669393276e-06	0	0.184631884126615	0.00142063902009517	0.00470368498551682	0.165879124573703	0.000918837834574752	0.0118099453680691
MI3	0.093138081278702	0.0192371088369745	0.000274591717695373	8.63770645562091e-06	0.0483858353998076	0.0483588680435151	1.80033095226705e-06	0.00763927372378348	0	0.00847044066695866	0.00335469593424419	0	3.83116249815321e-06	5.78556489983934e-06	0.0570885806308206	0.000273899002753497	3.03654203067684e-06	0.00301266580866096	0.0329975211432371	0.00555029900973742	0.0113211361348055	0.000115423778835272	0.0117844059331493	0.00380646617928845	0.143153890707838	0.0187564544412277	3.30683430572071e-05	0.0748191485063499	0.00501262847241744	5.31243210241067e-06	0	0.228404897993006	0.00493808458044102	0.000977140542792115	0.153065506007374	0.00274832651473756	0.0132531569288512
MI4	0.0558877694498237	0.0188959382014281	0.00190019424713717	0.000304372275707697	0.0159386032368496	0.0399435613116801	0.000730118627999951	0.00413649975923773	0	0.0254585043868116	0.0115554079247636	1.58843904756983e-06	0.00045523065185128	0	0.0519264651737738	0.0218003983228256	0	0.0305691032200857	0.0235644567081629	0.0134626221787401	0.00594194287239497	0.00625947766092652	0.0551290738148153	0.0028455971473823	0.162137784320281	0.0148226821496402	2.48557533829022e-05	0.10643696046926	0.00381955403378009	9.17990477704681e-06	1.8294809490766e-06	0.14206633486942	0.00385842000914608	0.000805170680287643	0.164274584214603	0.000818904652001584	0.0142168138510271
MI5	0.0899209914019521	0.0195850686315517	0.000209756440691456	1.63350445505991e-05	0.0587648902025419	0.050779845533406	0.0160197470533174	0.0058618496618429	0.000168682967753989	0.0134245753496017	0.00409215892793123	0	0.0115455184998719	0	0.0659097260720705	0.0010494002912633	0.00203387805641635	0.00275491803540867	0.0335386497655966	0.00752838499028897	0.0134977800658607	1.62287670092928e-05	0.00849177225704753	0.000797567266805905	0.180629542268904	0.0214998188867551	1.06147025027463e-05	0.079199369031356	0.00189706716394463	0	0.000177398658400237	0.178478299313297	0.0052589483571221	0.00412621621862422	0.106519343222433	0.00349284122732254	0.0127028156665577
MI6	0.0474339957415993	0.024966096535725	0.00011307206265671	1.93535648424154e-05	0.026528297375326	0.048281583931718	5.35663948381644e-06	0.0455685626654138	0	0.00295127720207607	0.00360058845814274	0	4.19242798615151e-06	0	0.0950114037629908	0.000585204683517094	0	0.0500559551921741	0.0111121939790916	0.00380221342380905	0.0142041539496879	7.93299836382582e-05	0.0144984672495949	0.0316879244086573	0.158925872971484	0.0161708428168018	7.59735080602215e-05	0.104133269998539	0.0205326978794661	0	0.00249150759959479	0.137258899556725	0	0.00733535677724708	0.111712995085795	0.000715209004419989	0.0201381515637362
MI7	0.0555395608004633	0.0044686390985558	0.0024622280041917	3.55858561702603e-05	0.024691204441253	0.0155730944455512	0	0.0011299645153043	0	0.0388066927705673	0.0197602670063968	0	6.2750565983897e-06	0	0.0341325594964191	0.000125057005165907	0.0339096980796497	0.00543588606831159	0.00990154810487735	0.0125237394407048	0.00578997440021727	0.000254723199084964	0.0102943468740931	0.00129833486912277	0.375199803702859	0.00178944965890811	0	0.0423016795864984	0.00741363450575109	0	0.0238791742960223	0.115592198489314	0	0.000515477420430179	0.142776304717113	0.00611462638433853	0.00827827170606813
MI8	0.076032959530181	0.023086500021175	0.000249640574393141	0.0172811486634149	0.0312998266032434	0.0438807864780543	2.42416012047282e-05	0.00580454825628715	0.00249144304595635	0.0105452473150148	0.0192313437615036	0	0.0041950670033758	0	0.0390167247780579	0.00203000707673136	0.00164090385462961	0.00453032556678174	0.0532650026154692	0.00952072216537558	0.0151861383970918	0.000106479638817008	0.0292272015338858	0.00315897004391854	0.170287278388463	0.0196240860720597	3.80361814414877e-05	0.0730075455962956	0.034305959399959	9.34200248795028e-05	8.5973185491772e-06	0.167233358261685	1.23670925005184e-05	0.00438384834709849	0.12851027262564	0.00136164681910467	0.0093283553477614
MI9	0.0232884517709175	0.00792035993395248	0.000454902271442683	0.00165636515334269	0.0400356472116303	0.0138204657219207	0.0308711452118073	0.00838027055698609	0	0.0795687908590046	0.00323126854290954	0	9.47102179373062e-07	0	0.025460519287762	4.31156245443181e-05	0.0246092071900694	0.0251691165408918	0.00516691228078648	0.00234620678311863	0.00366563406394949	1.95002693753036e-05	0.00863618519702919	0.00364637370621896	0.406275920323283	0.00896943449333802	5.42022604861956e-06	0.0181519377067689	0.00333810030976618	0	4.78673386241639e-05	0.0715128426898718	0	0.000111759625215987	0.176313909051659	0.000234009504703507	0.00704741345088105
MI10	0.0385396489320277	0.0252689451961438	0.000273443779403162	0.000120750128599712	0.026496207671646	0.0202612252701353	0	0.0122097287574199	7.63860341110603e-06	0.0317523472585108	0.0266737910111356	5.82529395841093e-07	0.00023734786817266	0	0.0626798635126456	0.00733106000390196	0	0	0.00818950594174831	0.00235994458209656	0.0274044897461391	0	0.0155274726531538	0.00989689138580041	0.199131549941296	0.0041551933830229	6.04060578510451e-05	0.0370964457968175	0.00052660582700779	0	0	0.167185948555715	0	0	0.275212949557969	0.000636848021505599	0.000763168027328623
MI11	0.0902037837760271	0.0230876147094499	0.000221608676663339	1.12253633523685e-05	0.0633466228299367	0.0668845459508337	0.0227959936332081	0.00700553921575872	0	0.00866719715320285	0.00337203984436667	0	0.00116267990508833	3.10873818687355e-05	0.0558092590225658	0.000214570060145274	0.0402841371828457	0.000794476926719964	0.0278274564492754	0.00418578190881998	0.0113952808183445	4.62630281030256e-05	0.00994588741750996	0.00520083774983001	0.151245678275632	0.0152905925057232	2.04836898750474e-05	0.0545898039318139	0.00524539690259873	0	0.000784575952197668	0.179814371029962	0.00157711921401671	0.000478337971157405	0.138418425156752	0.000871901708418684	0.00916942465793654
MI12	0.0253849815966967	0.0034180591276275	7.90116500236817e-06	1.57891853905361e-06	0.0180576957408621	0.0149816109648393	0.0777160467434962	0.00262777612894415	3.94660782022354e-05	0.00328185087968047	0.00188282233233035	3.47080408287503e-07	0.000148415525967996	5.82932343080526e-06	0.0116403498716108	0.000139608321486825	0	4.80066347953442e-05	0.00736980711793734	0.00126065832333416	0.00156833274308434	0.000293288578409026	0.00307777761455158	0.00528090790571357	0.0298406656154466	0.00177559733276086	5.43623687281689e-07	0.335439897237885	0.00780297003978725	4.01474073716149e-05	0.290479985593077	0.0703869572588132	0.0411762870257231	2.21643232776564e-05	0.0313932871019246	0.0123560127732814	0.00105236595001399
MI13	0.034049410942021	0.0105757951701519	5.67224291605658e-05	0.00143684094231702	0.0261944681825306	0.0171915561552606	0.00630195465452708	0.00296779751670801	0	0.0829815296819786	0.00746078888083824	0	0	0	0.0309534475370156	0.00354355708883002	0.00122787623105329	0.00139413323301663	0.0108287801821641	0.0035441244276584	0.0045059996875223	0.000104153635085946	0.0112506909030108	0.00544637868534503	0.396610218306193	0.00618415663515534	1.19629844202542e-05	0.0415010437530193	0.00585792306442306	0	0	0.0853589466253724	0.00822555704002513	0.000410314254108288	0.185800030955167	0.00101922458697615	0.00700461562894406
CON1	0.0593987062326894	0.00780273727810825	8.26841592450196e-05	0.000112673463814015	0.0483667340082308	0.0440877208136935	0.00048471481186015	0.0170375538972269	0	0.0223480368233202	0.00114541061224299	7.88891747341254e-07	7.52104479544183e-05	0	0.0355595965358896	0.000288856865350828	0.00133610546986906	0.00130192984896187	0.0307636506057369	0.00344903056731413	0.00770280130196743	4.34098064129095e-05	0.00867613697785252	0.00951549703671448	0.23312741193077	0.015539578220958	2.78904373148844e-05	0.0846835244134504	0.00375662776372615	0	0	0.184381087088074	0.000734830864323781	6.69135904063938e-05	0.156797307565613	0.00057211052326462	0.020732731145897
CON2	0.0268456800291828	0.00892284010346106	4.84235292800972e-06	0.000571240767622937	0.0179769661329116	0.0191704605169508	0.0051800041979353	0.0516466112382674	0	0.0131110047525428	0.00304231858393659	0	0.0099974460864896	8.30201090483694e-06	0.0288011227770057	5.14359184012613e-05	0	0.000421257167661777	0.0133997944033577	0.00176880062529054	0.00244795001108313	3.69038528763105e-05	0.00509719353754882	0.261081906795951	0.300806314680558	0.0037575982811331	0	0.0330987456305724	0.00317749558207893	7.62443196678009e-06	0	0.0832919049860395	0.00382119223540566	0.000331112466281968	0.0868104589252411	0.0131918869832177	0.00212158393519484
