Feature	CON1	CON2	CON3	CON4	CON5	CON6	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON20	CON21	CON22	CON23	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON38	CON39	CON40	CON41	CON42	CON43	CON44	CON45	CON46	CON47	MI1	MI2	MI3	MI4	MI5	MI6	MI7	MI8	MI9	MI10	MI11	MI12	MI13	MI14	MI15	MI16	MI17	MI18	MI19	MI20	MI21	MI22	MI23	MI24	MI25	MI26	MI27	MI28	MI29	MI30	MI31	MI32	MI33	MI34	MI35	MI36	MI37	MI38
Glomerellaceae	0.00783182852121774	0.0712163940786686	0.0125249757573812	0.00973830489949527	0.00787690974989946	0.00563690014368507	0.0159206117382092	0.00466101137689773	0.0196381018930212	0.00646326286153578	0.0221555840907584	0.0270342946784791	0.0167036951132097	0.00978179604825483	0.0100719415527476	0.0199921363332373	0.01194892053163	0.00981373503301887	0.0214174126523069	0.00651932339975649	0.0109901661904261	0.00851291648958396	0.0029062289731752	0.00921396424735755	0.00054081149082321	0.00299788537219863	0.00731844585071607	0.022486031955832	0.00875024134497186	0.00678439018467063	0.00320918010011952	0.00605267211813468	0.00517858369188414	0.00605777290896486	0.00524833296197934	0.0104329753742374	0.00851578120845063	0.0126648995507159	0.0263209752516373	0.00909032180444958	0.00480920065241718	0.0107562931516943	0.0188973799258566	0.013593252154039	0.00633881051492088	0.0105398843942666	0.00426357352303077	0.0157846900170817	0.0138277465215296	0.0111473747346981	0.00913424580991566	0.00837291983896284	0.0179080691625863	0.0073648884903276	0.00686038198217634	0.00672092719353507	0.0237141988192316	0.00770713874352102	0.0121266274137445	0.00485787185178168	0.0052230463842471	0.00092827912852416	0.00787761515073159	0.0118748581561639	0.00368987090001003	0.0173963555391509	0.0056353063690185	0.00717098987676717	0.0268382126813334	0.0274814166168862	0.0139655467754073	0.0145665564450784	0.0191039889553472	0.00807789226837329	0.00593267140839999	0.00563197999440606	0	0.00734242960649571	0.00828025159102308	0.0167971965960816	0.00900488098691217	0.00763651400561685	0.00498646896190737	0.00992731897955433	0.0131568829030883
Herpotrichiellaceae	0.00161419366467846	0	0	0.00046070284190106	0	0.00076174326266013	0	0	0	0.0008257731420144	0	0	0.00053476990004625	0	0	0.00046103459049393	0.00151683188095818	0.00126985038401931	0	0	0	0.00237908502655671	0	0.00047684956872801	0	0.00043625943849159	0.00048593302429299	0	0.00038044527586833	0	0	0.00072505968081822	0.00079778181199296	0	0.00079120597416774	0	0	0	0	0	0	0.00330513676648152	0	0.00159271283939433	0	0.0011149384055994	0	0	0.00042114964024962	0	0.00032622306463983	0.00198211158311172	0.00033381269272362	0	0.0007923845450538	0.00086877335356287	0.00091698298334298	0.00106668002103312	0.0013619756246718	0.00041499407779038	0	0.00044203768024959	0.00036944942461827	0	0.00031338629561727	0	0	0	0	0.00114928433576154	0.00076987578695739	0.00041955878149638	0	0	0	0.00046557701287089	0	0	0	0.00045842593929123	0.00045522305147106	0.00039314346674781	0	0	0.00040738054860477
Malasseziaceae	0.00103129039687791	0.00100260651584574	0.00045270996713424	0.00120735917187867	0	0.00094456164569856	0	0.00101810487413466	0.00292713747644016	0	0.00101125072613418	0	0.00228063633843258	0.00129335685875511	0.00060173761766058	0.00062868353249172	0	0.00223604089359921	0	0.00097923993453132	0	0	0	0.0013844019737265	0.00348346224971427	0	0.00101604177806721	0.00043849516294524	0.0016712417475645	0	0.00253201365697503	0.00040981634133201	0.00144160573044342	0	0.00044835005202837	0	0	0	0	0	0	0.00419273533274511	0.00052870367498397	0.0015296351031807	0	0	0	0.00148141103720184	0.00240656937285504	0.00101339770315437	0.00096612215297184	0.00193406039321808	0.00050071903908546	0.00030394777896588	0.00069854953313952	0.00034992260074059	0.00054764261505207	0.00102160903422891	0.00110975791639923	0.00037837695327945	0.00078894964503921	0	0.00032177853111912	0.00104629854242208	0.00051557100246714	0.00049919976764517	0.00081319610894697	0.00185090429823468	0.00363928598263884	0.00098027193344364	0.00105472982813163	0.00055067090071401	0.00050943970547592	0.0050721649126995	0.000286662694103361	0.00067583759932872	0	0.00048949530709971	0.00041535242608689	0.00122246917144329	0.00034141728860328	0.00060758535770118	0.0005952316553628	0.00058466181490161	0.0020067264060903
Marasmiaceae	0.0019280646550326	0	0.0003772583059452	0.00193812919696317	0.00134334894959523	0.00211764627019521	0	0.00152715731120199	0.00657926256314415	0.00146098325125623	0.00085803091914417	0.00616650027376878	0.00168295233249852	0.00095432156568339	0.00116049397691685	0.00162060643931202	0.00150135400462188	0.00480334710476871	0	0.00099265418020983	0.00891955516904148	0.00446685351924936	0	0.00127672626465888	0.00122477896451139	0.00089489115588018	0.00161977674764337	0.00266605059070704	0.00110057383376199	0.00091550719821549	0.00039746726010654	0.00133978419281625	0.00118967463191931	0.00265116649662933	0.00109450159759869	0	0.00404462838052491	0	0.00190104518846235	0	0	0.00512704961302257	0.00146526447066993	0.00293311473393414	0	0.0017393039127351	0.0009770689323612	0.00108551670829443	0.00119325731404062	0.00110798148878211	0.00116687480813481	0.00321942972287235	0.00066762538544727	0.00252510462525516	0.00405575773718328	0.00701051831138934	0.00187217359099194	0.00165260284948794	0.0018865884578787	0.00662769953647602	0	0.0014808262288362	0.00072698112586176	0.0006807243529011	0.00561062561508378	0.00046894523627274	0.00059919713290827	0.00134519274133995	0.00281162228090157	0	0.00105472982813163	0.0006293381722446	0.00230227559205465	0.00111269714609076	0.00185707571397393	0.00051063285282615	0.00898367114222022	0.00115698890769021	0.00182219128863936	0.0015868590206235	0.00547690233801135	0.0004884509738382	0.00205523382889425	0.00107386863961524	0
Mycosphaerellaceae	0.00270526901209999	0.0366891321892305	0.00442146734567794	0.00316137467373499	0.00389265888803169	0.0108929286560401	0.0241331253180182	0.00461328771092268	0.00708675389032881	0.00522460314851416	0.00717068696713339	0.00659845319149653	0.00638578174761123	0.00645422743106929	0.00426947166816327	0.00855009604188762	0.00664000894827622	0.00335406134039883	0.009643752105873	0.00124752484810155	0.00621183306415387	0	0.00175553932897383	0.0053376387209233	0.00335621248716765	0.00352363392627825	0.00265054376887099	0.0185132657795481	0.00578820312571119	0.00807573718004829	0.00544677356442306	0.00699840213659323	0.00279923442804547	0.00379145316184623	0.00656700958559223	0.00659080314009897	0.00429465995313916	0.00847278827751853	0.0102780085392477	0.00438989143040962	0.00434379413766712	0.00358543105056475	0.00693357105193299	0.00531429927599898	0.00539618567541756	0.00416243671423785	0.0035973901600572	0.00518493863020645	0.00540475371653692	0.00522913214827654	0.00143036266803624	0.00464895262220746	0.01038746555593	0.00948083264389791	0.00306527705586602	0.00346302711767424	0.00960284957556421	0.00510804517114453	0.00470133808220041	0.00289275283636243	0.00493343195758711	0.00045308862225585	0.00288408905669746	0.00664336544405349	0.00245654418822585	0.00718545120095359	0.0042942461191761	0.00839481184445239	0.0123175833258546	0.0145914040667764	0.00947717093744565	0.00494292689450454	0.00743586031646589	0.00557793634274074	0.00415037726680081	0.00357442996978303	0	0.00278863993135591	0.00383196109228573	0.00895693758307498	0.0028451440716942	0.00389569435231935	0.00379600565118172	0.00653866682787952	0.00470750856165544
Nectriaceae	0.00777204357067407	0.0132062077009057	0.00801296641827639	0.00406689405264401	0.00285461651788992	0.00688615909444772	0.00200189870371539	0.00108173642876808	0.0259998681730862	0.00406534469914778	0.00580703068492213	0.00332156898804452	0.00402650277681889	0.00774758428982441	0.00723517849806194	0.00385592566594931	0.00374564607338657	0.0057143267280869	0.00476271192958757	0.00592909658990198	0.00361560539887931	0	0.00793680805872213	0.00758344636719076	0.00688739339783692	0.00309856062723516	0.00717119341911208	0.0231788543132854	0.0101361491356351	0.00359457036773031	0.00884732678977909	0.0048862717620358	0.00359701624003843	0.00611478724222571	0.00421976519556125	0.00369439637897925	0.00454469152575342	0.00509252953962349	0	0.00146800227897942	0.00294757459341698	0.00661027353296306	0.00865563445045228	0.0138455630988935	0	0.00541116772850921	0.00729840884324361	0.00392063093466349	0.00729992709766026	0.00759372678897007	0.00322458952355536	0.0052976436857713	0.0116441721638308	0.00146128739887451	0.00377425270144046	0.00632273940648538	0.00461038666625232	0.00638505646393066	0.00356131404080843	0.00508978030701748	0.00102863054986128	0.00054149615830575	0.00529146917840365	0.00286156348349171	0.00665187685536056	0.00452305244017918	0.00129826045463462	0.00209364584554416	0.00839835226762811	0.013509724691942	0.0043574969541789	0.012101648603787	0.0102867632836484	0.00822239839124222	0.00343995232924029	0.00391985807610658	0	0.00688260068164443	0.00306824856690011	0.00494864924209259	0.00822246636719627	0.0019776307721254	0.0105007848634761	0.0060136643818454	0.00763461324422325
Ophiocordycipitaceae	0.00310881742826964	0.013597850871158	0.00392348638183026	0.00206521963610829	0.00341943368987883	0.0160727828421291	0.0114123989093698	0.00334065661825434	0.00930702844676175	0.00452587202834814	0.00439740846061386	0.00512385529994313	0.00525332784163092	0.00894048624692868	0.00273647345174223	0.00289194424946199	0.00343608854666043	0.00375434026579623	0.0071588589252186	0.0026291921529882	0.00656224416008052	0.00221724250774335	0.00097366046817036	0.00232271886703002	0.00073168613464317	0.00172266547506936	0.00387273895118373	0.00626171092685802	0.00528547186831374	0.00438479763355842	0.00116295976105248	0.00424002291608913	0.00345705451863618	0.00282220949641185	0.00391646957213031	0	0.00488296953576096	0.00391165312463835	0.0057340468692645	0.00314773565588859	0.0017064905540835	0.00203213355960348	0.00208460306136546	0.0025231094485455	0	0.00249746202854271	0.00193933378998969	0.0054914374654896	0.00226618615943847	0.00354013597635261	0.00129234521761167	0.00432460709042556	0.00534100308357837	0.00098198513204367	0.00412874052422769	0.0021960659770617	0.00765426073596033	0.00500287953526803	0.00520577349874554	0.00181865051737554	0.00374501413784448	0	0.0021690256542105	0.00279853345081569	0.00253741807096581	0.00529454299017633	0.00128399385623205	0.00585613982884089	0.00776543296629963	0.00218589373664448	0.00370310253526512	0.00302868995392719	0.00406572072639438	0.00271671510993591	0.00353966109240669	0.00249308981085708	0	0.00192831484615038	0.00336301480476828	0.00747586916382636	0.00140834631548862	0.00309749398043739	0.00097707837767103	0.00544093444071726	0.00416433449684904
Ophiostomataceae	0.0160522592209692	0.0663443530407306	0.0233749246363657	0.0173160723335234	0.0165781472643233	0.0190740512970101	0.0765450401987565	0.0164964805387132	0.0769121231038629	0.0170236309276815	0.0289278995597178	0.0581200098266806	0.0126771923363908	0.0188478509222471	0.0193988746264869	0.0208443517883927	0.0245943454983938	0.0211733748813656	0.047242552494108	0.00798147617871422	0.0381470261247399	0.0165403054227278	0.00808433237208128	0.0120904439038782	0.00179740289597129	0.0102576898742767	0.0113237119903434	0.0484537155054491	0.03114216329608	0.0117763136444141	0.00466656005384354	0.0113172358875539	0.0107630563758349	0.0188432371427096	0.0285361621349831	0.0117925132417018	0.0199878180695758	0.0200306161891858	0.0409574776376036	0.0304187010692373	0.0169097700359185	0.0192468741737158	0.00983388835470233	0.0150598095210061	0.0161065896489045	0.0169767954559273	0.00757968626316578	0.0260779425686739	0.0144494436095171	0.0154306690266972	0.0077038831418794	0.0186438616787236	0.029719147672779	0.00725967579760863	0.0105407996717025	0.0162653677861495	0.0287066617285435	0.0150837569171445	0.0126209741219587	0.0108386688552315	0.0116844441100748	0.00195601673510452	0.0211182058201155	0.0146229675808388	0.00952289969262866	0.0176535190558166	0.0105715494163106	0.0251338643776678	0.0303922979887934	0.0535994665217416	0.0281851525605106	0.0273630992807189	0.03355444213952	0.0461986074811976	0.010319856987721	0.00983719172356257	0	0.00864775042542827	0.00928513649284628	0.0275878379363216	0.0111529647610413	0.0175127544278577	0.0115115555989979	0.0244842049832278	0.0233263084497415
Phaffomycetaceae	0.00068752693125192	0	0.00061870362175014	0.00115970025719925	0	0.00060939461012811	0	0	0	0.00068285086743498	0.00133301232081324	0	0.00078642632359743	0	0.00110318563237776	0	0	0.00093858506644905	0	0.00224017902831138	0	0	0	0.00064605425440569	0.00031812440636658	0.00040270102014606	0.00041230680849102	0	0.00077447788301769	0	0	0.00080387051568975	0	0	0.00075164567545935	0	0.0012795733422024	0	0	0	0	0	0	0	0	0.00038651198060778	0.00060696706404255	0.00208163792296464	0.00133364052745716	0.00214840313068725	0.00043914643316901	0.00063667826609043	0.00072653350769262	0.00030394777896588	0.00100090679375217	0.00039818778704964	0.00071320898704455	0.00039061521896985	0	0.00056146257583404	0.0004693751052765	0	0	0.00090763247053482	0.00049535253178215	0.00072610875293847	0.00077039631373923	0	0.00047468947599636	0	0	0.00051133726494873	0	0	0.00061071617439411	0	0	0.00075649274733591	0.00163461277363239	0.00043491691676346	0.00093889754365908	0.00061949879608746	0.00068507794296474	0.00097841364942723	0.00096564278187804
Pichiaceae	0.00422978525096299	0.0118276237416178	0.00550797126680017	0.00673579327469166	0.00433535342823923	0.00685568936394129	0.0034993819860222	0.00286341995850372	0	0.00692379019073607	0.00540865918674804	0.00758151845253211	0.00698346575354528	0.0077852548779435	0.00650449710518833	0.00931848702604417	0.00501483193296382	0.0039475783677122	0.0158264029958345	0.00150239551599324	0.00395008871771833	0.00475817005311345	0.0056354287703194	0.0118597102415904	0.006601081432107	0.0310639092484912	0.00562504288727067	0.00463050892070172	0.00620941039542254	0.00772880813651397	0.0063447551520712	0.0112541872196567	0.00611632722527937	0.00852364282249644	0.00809667446898318	0.00462538426648203	0.00376518132877953	0.00385260930388908	0.00582678078089678	0.00899151395874901	0.00423519928422544	0.003491999622537	0.0093505021375741	0.0132463246048639	0	0.00414757086882985	0.0109550153022318	0.00311607149204524	0.00393072997566321	0.00645872136143718	0.00538268056655743	0.00565802760997341	0.00691188634345434	0.00130931350939155	0.0047647333827577	0.00475412085144127	0.00725944861813206	0.00500287953526802	0.0107343856640799	0.00395464944717904	0.00368509391163894	0.00313846752977223	0.00468366528628971	0.00862250847008082	0.00582291955727608	0.00936377745976899	0.00308158525495692	0.00802058529235031	0.0123906124760079	0.0155491410132443	0.00550461187674538	0.00595249021248028	0.00321338891146349	0.0152742971872461	0.00549644556954701	0.0101826198298861	0	0.00415329351478543	0.0086420101556794	0.00561865638413361	0.00974461844555266	0.00509895162933542	0.00708662593460257	0.00571536753750781	0.00648791244074307
Pneumocystidaceae	0.00109107534742155	0.00255351347004465	0.00096578126321973	0.00233528681929167	0.00158759421315801	0.00118831948974981	0	0.00243390696472818	0	0.00100045592205588	0	0.00215976458863881	0.00075496927065354	0.00104221960462791	0.00118914814918641	0.0007264787486571	0.00089771682750585	0.00120083677619217	0	0	0	0	0	0.00116905055559126	0.00054081149082321	0.00065998222746162	0.00132527188443549	0	0	0.00269833700526672	0.00407771966850051	0.00509117993270184	0.00264527653450299	0	0.00101538100018191	0	0	0.00178607557766505	0	0	0.00127211114031678	0.00050219392564911	0.00070997350640706	0.00164002114155456	0	0.0005351704346877	0.00151001562274005	0.00079178865781476	0.00329900551528878	0.00066208649939418	0.00057716388359355	0.00123731813976063	0.00032399467234941	0.00108719782476264	0.00164732576471709	0.0007601766843675	0	0.00085634874928011	0.00372273337410291	0.00053705115949344	0.00116844441100746	0.0123770550469892	0.00075081657261132	0.00040339220912658	0.00051557100246714	0.00243548977548111	0.00057066393610311	0	0.0011441233524015	0.00076618955717436	0	0.00103578574181925	0.00092091023682186	0	0.00095969684547645	0	0	0.00275897354910747	0.00367117950799404	0	0.00103847758616838	0.00109603633153938	0.00110061702312369	0.00145568860036734	0.00081476109720957
Pyriculariaceae	0.00705462416415033	0.0275090162785178	0.0125551564218569	0.0119782738894281	0.01673080055405	0.00787642533590591	0.00327870023915595	0.0082084705477107	0	0.0122913156138297	0.01029637102973	0.00394715597233988	0.0160902825808037	0.0065797960581329	0.010172231155691	0.0186230033069219	0.0121346550476656	0.0162734087256389	0.0132527636301568	0.00329990443691376	0.0128218605554971	0.0137566140991376	0.0043077099500871	0.0129979963088767	0.000683967473688184	0.00154368724389332	0.0122955780389294	0.0106554324595693	0.0101089744730731	0.00928035191454237	0.00702192159521569	0.00993016519381472	0.00939143150609261	0.00664216982488853	0.0146768708208116	0.0132111614512298	0.0109278504972	0.0124877680884681	0.00780510422905275	0.0193239915377197	0.0073534229330508	0.0127417109972839	0.0210726179029336	0.0143817238567094	0.00763662732293268	0.0141522848284087	0.00809782887881189	0.0082754685526448	0.0132461589230896	0.010593383990307	0.00548305689413891	0.0154604703482714	0.0132150554237068	0.00876772439324714	0.0120004554125911	0.009616838372078	0.0052853880289909	0.0137015799884818	0.00999790995592409	0.00443067206582096	0.0106857736733162	0.00173499789497972	0.0105948560801821	0.00704675765318009	0.00720788479919771	0.00580887002350776	0.00737583137413304	0.017730247184729	0.0210810813442492	0.0287208409005506	0.0210407052575459	0.0263010911150561	0.0211711385294899	0.0168349633142306	0.0093476965468487	0.00729904607275025	0	0.00716443131300488	0.00584173089593213	0.0223923439576875	0.00453800479435225	0.0180250322784685	0.00514369996521074	0.0150102972070665	0.0196598835122983
Saccharomycetaceae	0.0391890350813605	0.0473261606932814	0.0294865091926781	0.0581597622137882	0.0317060882762425	0.0484773412356917	0.0702556104130678	0.0334065661825435	0.0677229051437689	0.03339617149339	0.0257102836129269	0.125489770064014	0.0361913394119543	0.0438485645706108	0.0271355011392659	0.0405570732183003	0.051974708737323	0.036756647528733	0.019997473691933	0.0457962347464376	0.0474807034980584	0.0393762848272962	0.0447588766731654	0.116566646187772	0.0468597250578004	0.0356725987012741	0.0601084425807303	0.0513477835808876	0.0390499901016291	0.0475292789641982	0.0705577991737292	0.0603218130106809	0.0513099670660737	0.0201688203910242	0.0348526231620888	0.0500960148989587	0.0301508661093674	0.0320312727564725	0.0294739282471358	0.0348791695322901	0.0333541335570869	0.0433521826048743	0.0715260543156922	0.0662631618924266	1.94706674275668	0.0338049324577745	0.0549971376321503	0.0285171624661354	0.0235242156196579	0.0274833457095465	0.0355457670047954	0.0334436281659576	0.0292478826948161	0.0487485476264541	0.0437792461142225	0.064373692239694	0.0467151886514185	0.0333375065728521	0.0379940755741777	0.112268103750472	0.0247370667185086	0.0392529460061655	0.0381605502460552	0.0393181343833071	0.0802673286193968	0.0390283454704427	0.0257512101166541	0.0456050682007661	0.0314999067661182	0.0474361475838831	0.0354835750208667	0.0539395258461319	0.0524526958291941	0.0437998058415732	0.038425264605246	0.0502823173900572	0.181830075217179	0.0497505230306798	0.0371003505753121	0.0289396067316674	0.0407851402677364	0.0424237540936062	0.086005358806952	0.0353302782433417	0.034129437072002
Saccharomycodaceae	0.00044838712907733	0.00189555294402087	0	0.00054013436636676	0.00198449276644752	0.00077697812791335	0	0.00127263109266831	0	0.00055580884558659	0.00030643961398005	0.00099796018923309	0.0012582821177559	0.00032647843036536	0.00073068139287357	0.00108971812298568	0.00080484956948802	0.00149069392906614	0	0	0	0	0	0.00455314426914495	0	0	0.00057428448325536	0.00060512332486443	0	0.00271761084101862	0.00460767601530924	0.00595809911628885	0.000293919614944777	0	0.00076483244169546	0	0	0	0.00193195649233977	0	0	0	0.00043806875927244	0	0	0.00041624367142377	0.00152481969747279	0.00054914374654896	0.00041112226786272	0	0.00060225796548894	0.00078083183577126	0	0.00097029483285267	0.0010843156932315	0.00033785630416332	0.00161745609561891	0.00144227157773493	0.00062549991651591	0.00145247927226636	0	0.00086197347648672	0.00112026599722959	0.00040339220912658	0.00068742800328954	0.00305570766861606	0.000242532172843834	0.00339838166233254	0	0.00380841279889608	0	0.00135045482794155	0.00080334722786586	0.00091038857407425	0.00046115302964451	0.00434037924902226	0	0	0.00148722965469831	0.00082281578847144	0.00069706029756507	0.00067906598801895	0	0	0.00141828783588336
Schizosaccharomycetaceae	0.103129039687791	0.0573992230321693	0.106266119618649	0.109186573530556	0.107361058664812	0.13280232041217	0.0474623385581663	0.119961388372648	0.089943775398355	0.121865059458048	0.0989646733348608	0.0653589449306701	0.111955651427332	0.0769986821154028	0.1254479661961	0.114015251303668	0.118266453085731	0.118675800019545	0.0822972955783396	0.106428625213309	0.0853251018581345	0.12503953003522	0.116145891907657	0.156268218345418	0.107526049351912	0.113774224330718	0.115946564644946	0.0924260104455979	0.0975298639351058	0.135360148485631	0.202251951355699	0.158598924095499	0.112375266113886	0.104193694034196	0.12410065704821	0.12794433539681	0.0973799436634744	0.0921526432344047	0.0927648229361875	0.1205173409416	0.131042961003123	0.132077002445723	0.13370160649381	0.169316413431458	0.137882789929087	0.124144675002144	0.143170206740384	0.104311770274696	0.113018514172705	0.109622607542552	0.106072684171741	0.119623437240161	0.102401952503166	0.106042703961527	0.107003191919568	0.115172800829968	0.100613410672357	0.120730149986228	0.0929674472692641	0.101917663222053	0.11327918764152	0.105481241449564	0.107617042074291	0.0758755533354044	0.106773743687414	0.12747746793776	0.070262997132699	0.129502615489601	0.107462394450564	0.112832679787412	0.12796875330806	0.103329461155412	0.111949375278334	0.0782645161458136	0.1112375889075	0.122026233212131	0.0935215876617775	0.120638343413393	0.119876069554828	0.124256938570454	0.150067124061511	0.122482060049527	0.0977302993390046	0.132873346341727	0.106552645712855
Sclerotiniaceae	0.00041849465380551	0.00065796052602375	0.00132794923692714	0.00104849612294727	0	0.00120355435500303	0	0.00097038120815958	0	0.00039700631827614	0.00078142101564915	0	0.00042467021474262	0	0.00038683132563894	0.00060074204215875	0.00156326550996711	0	0	0	0	0	0	0.00095369913745602	0.00041356172827656	0.00049219013573409	0.00035340583584945	0.00130671558557679	0.00232343364905307	0.00201411583607409	0.00125128581885393	0.0031366712278875	0.0004618736806275	0	0.00122636925995997	0	0	0	0	0.00361354407133398	0	0.00042044142612483	0.00089124333783015	0.00047308302160227	0.00304645419143826	0.0007432922703996	0.00075500781137001	0.00132816161956026	0.00121331205881439	0.00109446951940671	0.00037641122843058	0.00032434553178189	0	0.00095860453366167	0.00102175901862201	0.00084464076040833	0.00108254935533549	0	0.00290554799929983	0	0	0.000276273550156008	0.00221669654770962	0.00254641332011157	0.000293167824932306	0.00352465290488883	0.000256798771246413	0.0005057115568947	0.0004625179509708	0.00086759699856507	0	0.00162579027829857	0.00062700271443189	0	0.00051100741122771	0	0	0.00134982039230526	0.00121926034754547	0.00105790601374899	0.00149370063763944	0.00116751696185718	0	0	0.00036211604320425
Sordariaceae	0.00106118287214973	0.00065796052602375	0.00055834229279892	0.00087374676912273	0	0.00070080380164731	0	0.00276797262655359	0	0.0024773194260432	0.0005669132858631	0	0.00094371158831691	0.00048971764554804	0.00144703569961239	0.00114560110365159	0.00168708852065757	0.00172534019567841	0	0	0	0	0	0.00181510480999698	0.00090665455814481	0	0.00198790782665325	0.00085945051937265	0.00086958920198478	0	0.0010893547128846	0.00075658401476682	0.00135762869760204	0	0.00056703094815354	0.00206886197222838	0.00155902039394778	0.0014465736083568	0	0.00149623309203672	0.00085324527704175	0.00038540464061445	0.00265862419420524	0.00045731358754887	0	0.0011595359418234	0.00090304855869747	0.00039589432890738	0.00127347629313579	0.00171602011067472	0.00063989908833198	0.00198211158311172	0.00162979138212132	0.00035070897572988	0.00133454239166955	0.00115836447141717	0.0007768883608878	0.00178781580990057	0.00069612087483225	0.00097645665362445	0.0012782981590509	0.00036468108620592	0.00278874726969921	0.00042860422219698	0.00117267129972921	0.00092276320685928	0.00154079262747846	0.00176999044913151	0.00125366707763142	0	0.00233272363448094	0.00082600635107103	0.00246882318807561	0.00174852408671406	0.00130867751655882	0.00033040949300514	0	0.00121632167218716	0.00242512222973328	0.00106966052501289	0.00032719156824483	0.00208485171760209	0.00138138667187973	0.00149148422168784	0.00194637373222293
Trichocomaceae	0.0016739786152221	0.00076762061369439	0.0015844848849699	0.00270067183183392	0	0.00892763103837693	0	0.00146352575656857	0.00396930716619438	0.00263612195335365	0.00099592874543517	0	0.00243792160315206	0.00036414901848444	0.0041978362374894	0.00127133781014994	0.00072746018780646	0.00149069392906614	0	0.00151580976167178	0.00172019992545798	0.00216868975209933	0	0.00226118989041996	0	0.00050337627518259	0.00278307095731455	0.00238541368642209	0.00328813417000494	0.00200447891819814	0.001457379953724	0.00058320017804943	0.00124565932048023	0	0.00081757950663999	0	0	0.00126944214610905	0.00261200517764337	0.00543443151352962	0.00134967889277514	0.00304820033940522	0.00184290995280135	0.00209733472910346	0	0.00199202328467097	0.00109550153022318	0.00116214141711522	0.00101276461107648	0.00098637376440357	0.00050188163790744	0.00093699820292553	0	0.00099367543123467	0.00156391686523776	0.00307690562720187	0.0007768883608878	0.00297468512907828	0.00071629829149404	0.00163556489482095	0.00153795247260813	0	0.0051961273914054	0.00200435503909773	0.00118278053507169	0.00517352486468658	0	0.00277129933178307	0.00281162228090157	0	0.00058510559808762	0.00187490330481207	0.00112664550249483	0.00145951184097621	0.00315328963513695	0.00154691717179686	0	0.0014536527301749	0.00282707619046257	0.00195124886980374	0.00079664034007437	0.00035740315158891	0.00189800282559087	0.00126477861999129	0.00182566838448816
Trichomonascaceae	0.00052311831725691	0.00057963189197331	0.00101105225993316	0.00195401550185631	0	0.00068556893639412	0.00539093981630451	0.00125672320400997	0	0.00106397693298009	0.00073545507355212	0	0.00195033728252166	0	0.00087395225422134	0.00255664636546638	0.00034051327939878	0.00376814298736167	0.00115370040530382	0	0	0	0.0019178160736689	0.00163051788016677	0	0	0.00147252431603943	0.0022187855245029	0.00048914392611642	0.00106006096635477	0.00133961187665538	0.00111911385517593	0.00149759041900431	0	0.00108131483136255	0	0	0.00193368512953818	0	0	0.00108594853441677	0.00114453499333989	0.00042296293998717	0.0010250132134716	0	0.0011149384055994	0.0011399137544214	0.00071516394899397	0.00047128650218409	0.0014187567844161	0.00043914643316901	0.0006006398736702	0.00321049266237156	0.00032732837734788	0.0011364462554061	0.00129109373376705	0.00040754799259689	0.00181786313443671	0.00060532249985412	0.00048822832681221	0	0	0.0026576523125766	0	0.00032349553095978	0.00352465290488883	0.00065626352651859	0.00155759159523573	0.00129018165270807	0.00105914438785866	0.00188619567804564	0.00107511937758453	0.00316440432439851	0.00073698122663154	0.00160780380605796	0.00165204746502576	0	0.00115698890769021	0.00092449410967731	0.00142229586292923	0.00095312326401756	0.00121517071540236	0.00037061593635798	0.00065625305754264	0.00092037827647749
Unikaryonidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106370908265727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031278337304754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
