Feature	CON1	CON2	CON3	CON4	CON5	CON6	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON20	CON21	CON22	CON23	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON38	CON39	CON40	CON41	CON42	CON43	CON44	CON45	CON46	CON47	MI1	MI2	MI3	MI4	MI5	MI6	MI7	MI8	MI9	MI10	MI11	MI12	MI13	MI14	MI15	MI16	MI17	MI18	MI19	MI20	MI21	MI22	MI23	MI24	MI25	MI26	MI27	MI28	MI29	MI30	MI31	MI32	MI33	MI34	MI35	MI36	MI37	MI38
Eggerthellaceae	1.70732948780115	0.11709003512701	4.77587952241204	9.61427288428184	2.88722855638572	0	0.11396996580901	2.57475	0.0380300038030003	1.57521031504206	1.83212981678702	0	3.64812109443632	1.33811973237605	1.56081	2.6688905337781	1.05119968464009	2.22789022278902	1.12932	7.80002921999706	0.796710079671006	1.36560013656001	1.80629945811016	0.136289959113012	0	1.2020403606121	5.68689170606751	0.0122399951040019	2.76590917022725	0.714540214362063	0.139050027810005	0.680370068037006	0.231210046242009	0.529349841195046	0.846449915355006	0.865979480412309	1.00725	1.37774027554805	1.01004020200804	0.356429821785088	2.31849	0.673230067323006	0.0596099880780022	1.54071046221314	5.59484832154549	1.37086986291301	0.270299972970002	3.04373908687827	11.95113358534	2.38206023820602	0.637049936295006	3.00409999999999	0.0131999960400012	1.41968914818651	2.73329136664568	2.14356021435602	0.124679925192044	0.868499826300032	0.374879812560093	0.624719937528004	5.81919116383822	0.0412200082440016	1.03154989684501	0.502300200920079	1.54092030818406	5.64599338759601	2.57279974272003	0.929019628392147	2.61806	1.05752989424701	2.79185860407069	3.82552885234134	6.43639257455702	0.0590099881980022	2.90955029095503	1.36812013681201	0	0.854520256356076	0.374849999999997	1.03797916961666	0.247179901128039	1.25346037603811	0.188729943381017	2.12957914816834	0.991529801694039
Enterobacteriaceae	17.9449646165106	2.2427406728222	0.218399978160002	6.82857204857161	0.431999784000105	51.7508451750844	0.379499886150032	5.21977	0.0595500059550003	0.0740700148140028	0.0202499979750002	0.0185699925720029	13.4619440385832	0.439029912194016	0	5.80752116150422	20.9882937035119	5.94726059472603	2.78634	25.0031074996892	6.91503069150306	84.9408384940836	10.5361468391559	0.266949919915024	28.0344243931151	15.1083645325093	6.39442191832656	1.78178928728428	6.8568179429546	4.09158122747436	14.3260228652045	0.0434200043420004	11.7473423494685	10.7569067729279	6.58391934160805	0.689859586084247	6.45278999999999	6.08016121603224	1.91760038352008	0.396389801805099	2.37624	87.2868687286866	11.8083276383345	41.4500224350066	0.368549889435033	19.5955580404442	1.81717981828202	2.03615938915218	0.158160047448014	0.0641700064170006	25.7345374265462	26.6201	0.405779878266036	52.2383686569786	1.17180058590029	142.912214291221	14.4065413560752	0.0906999818600035	3.58502820748587	110.485308951469	0.0226800045360009	8.92749178549833	0.280199971980003	12.365164946066	122.178684435737	0.828280496968297	0.841859915814009	0.00611999755200096	0.43905	0.524159947584004	0.391769804115097	12.4591462622561	0.0912600365040144	5.90840881831821	0.127710012771001	1.08294010829401	245.544953663486	2.17842065352619	2.70105999999999	5.08103593517125	7.98416680633327	0.391020117306033	42.0992573702225	1.46411941435223	5.51462889707421
Enterococcaceae	0.056059983182005	0.381540114462033	0	0.236400070920021	0	13.7282813728281	0	0.35523	0	0	0	0	0.0123200036960011	0.499599900080018	0	0.26163005232601	0.143139957058013	0	0	30.2827869717212	0	0	1.99961940011418	0.245729926281022	2.25569954886008	1.04920031476009	1.1629203488761	0.0108899956440017	0.425839872248037	28.0029684008904	1.78524035704807	0	0.140800028160005	0.00915999725200081	0	0.00575999654400207	0	1.22019024403805	0.00483000096600018	0	0.05298	0	4.87252902549418	0.11442003432601	0.198219940534018	2.57339974266002	67.2677032732296	0	0.204660061398018	0	0	0	0	0	0	0.369570036957003	10.1501239099256	0.166759966648006	0	0	0	263.359642671928	0	2.92242116896846	0	0.0078200046920028	0	0	0.01323	0	0	0.0286499914050026	0.139290055716022	0	0	0	0.493180147954043	0	0	0.00626999498400399	0	0	8.75580737325778	56.538217384713	0
Erysipelotrichaceae	2.03168939049318	0.667380200214058	13.5178086482191	14.6337443901233	0.759049620475188	22.7533522753352	0.103829968851009	4.28375999999999	0.0695600069560006	8.81253176250633	0.0921599907840009	0.031769987292005	0.553010165903049	0.447629910474015	0.725639999999997	0.0310200062040012	2.05503938348819	0.559820055982004	1.43959	2.20823977917602	0.315000031500003	0.0899400089940008	4.79636856108941	9.0424472872658	11.1802777639444	16.5780649734195	0.746130223839066	7.6658069336772	0.0161099951670014	0.0135600040680012	3.30613066122612	1.16788011678801	7.37670147534027	0.633259810022056	0.0161099983890002	0.434249739450154	0.0527099999999997	4.18416083683216	0.833370166674032	0	0.19899	0.0843900084390006	0.00317999936400012	21.7737065321119	4.09077877276636	0.560489943951003	0.0209299979070002	4.01374879587535	0.301340090402026	0.0273500027350002	0.0448599955140003	0.355679999999997	0.145469956359013	7.76255534246677	12.5269862634931	0.439740043974003	6.96127582323448	11.6993676601265	8.22255588872204	0.00377999962200003	2.5794905158981	0.922740184548035	0.0799199920080006	40.7159462863783	1.28194025638805	1.00173060103836	0.401249959875004	0.345959861616055	1.30955	0.660149933985005	2.04726897636551	1.71547948535615	3.31557132622852	0	0.322700032270003	0.0881100088110007	0.0333000099900027	0	0.0667199999999997	0.174569860344112	2.09834916066034	0.10998003299401	0.0185999944200017	0.571149771540089	0.385819922836014
Eubacteriaceae	7.06175788147263	2.2864206859262	11.6994388300561	3.82281114684333	6.13878693060652	0.0284400028440002	0.204839938548018	39.6691099999998	0.145060014506001	10.5971021194204	7.50893924910605	0	6.55326196597857	0	5.40455999999997	20.6755941351188	11.430356570893	9.52923095292309	5.53648	0	7.90796079079606	14.6518814651881	1.71174948647515	13.6042459187262	0	0	26.8405880521764	4.13273834690464	27.1126118662164	3.87204116161234	3.17172063434412	6.66368066636805	38.6163577232715	7.95778761266371	4.33679956632003	9.60734423559343	15.64104	3.94431078886215	4.09000081800015	4.33412783293607	11.07264	14.1007514100751	14.7971370405726	33.0320499096147	18.0961845711446	24.4684175531582	9.46424905357508	2.1855393443382	17.5476352642906	20.6640620664062	4.66847953315203	9.05215999999997	5.25791842262446	0.0758399544960271	18.1473390736695	2.72065027206503	0.774739535156277	18.0238763952247	1.6019891990054	11.1592488840751	14.7541929508386	0	49.9450150054983	0	14.5955129191026	3.14175188505112	9.42494905750507	8.39067664372934	38.16411	2.19592978040702	22.1012289493855	1.20290963912711	14.3673357469343	7.50263849947227	13.0204113020411	26.1048626104862	0	13.2915039874512	17.08866	33.7964429628456	1.13957954416818	22.029476608843	4.5972286208314	2.40488903804438	4.53990909201816
Firmicutes_unclassified	0.276039917188025	0.762630228789066	0.369829963017003	1.1502003450601	0.24026987986506	6.22290062229006	0	0.71091	0	0.455280091056018	1.02587989741201	0	1.41180042354013	0	0.366809999999997	0.0154000030800006	0.163859950842015	0.970150097015009	0	0	0.353230035323003	0	1.92499942250017	0.201949939415018	0	0	1.21230036369011	0	0.196889940933018	0.355650106695031	0	0.281180028118003	2.25077045015409	0.00985999704200088	0	0.00925999444400332	0.345689999999998	1.73025034605007	0	0.0374699812650093	0.07692	0	0.460289907942018	0	0	0	0.426119957388003	1.23147963055611	1.98429059528718	1.28484012848401	0.000809999919	1.39164	0.241079927676022	0	2.51338125669063	0	0	0.343329931334012	0.135269932365034	0.0755699924430006	2.06175041235008	0	0	0	0.866090173218033	0	0.792359920764006	0.254349898260041	0.09296	0	0.804539597730199	0.10670996798701	2.24507089802836	0.510539897892018	2.41137024113702	0	0	0.0183300054990016	0	1.77107858313713	0	0.866880260064078	0.548939835318048	0.738119704752117	0.384629923074015
Lachnospiraceae	79.1161462651559	13.3467340040202	54.8937545106244	50.6593751978125	59.7056701471648	12.8604012860401	7.68443769466868	92.38623	0.961410096141008	135.390807078161	66.4106633589336	0.809969676012128	100.480120144036	23.7032752593449	98.7978899999996	91.7482283496454	46.1009961697011	97.9163797916378	65.846	33.8189666181033	27.9759027975903	72.3511872351186	210.683536794939	86.9160639251807	198.712180257564	218.524625557387	76.1545428463627	75.51254979498	84.3442146967355	91.0866273259881	107.446361489272	74.0959474095946	118.480223696044	87.2914638125608	54.0085145991484	82.6638704016775	84.4188699999997	60.0165820033163	58.1933516386702	123.083248458375	181.40169	113.492071349207	54.0916391816721	61.9245785773734	197.017990894602	119.153268084673	53.1601446839854	71.3408185977542	56.543246962974	76.8136176813616	55.3463544653645	52.5297099999998	22.229273331218	48.1767310939613	59.8321699160849	51.8788851878884	66.7526799483919	94.9671010065797	21.4395592802203	42.6836257316373	92.1343984268796	3.30984066196812	106.402379359762	109.500753800301	96.9866893973376	85.0923110553865	41.6192958380703	50.0368899852439	47.27006	26.5644473435552	95.9804220097887	67.803519658944	58.3523933409573	32.2645435470912	183.085158308515	77.9519777951976	0	146.433603930081	100.14497	60.1851918518464	78.8099884760045	107.558762267629	47.2310458306862	31.0519575792169	25.987584802483
Lactobacillaceae	10.712816786155	9.89868296960488	0	24.4061973218592	0.00563999718000138	0.0181400018140002	39.8183980544803	0.222759999999998	86.1486186148617	0	0.0129699987030001	23.1472507410997	0.328680098604028	25.847194830561	0	0	0	10.6472910647291	0.0038	8.24157917584207	0.904500090450008	0.304400030440003	0.293699911890026	0.0180599945820016	0	0.22556006766802	0.0429300128790036	0	0.169809949057015	0	0.534510106902021	41.8491941849193	0.0279000055800011	1.90108942967317	0.0262799973720002	0.269749838150097	0	4.35991087198216	0.0573000114600022	3.05615847192076	1.77373	5.33805053380504	1.66743966651206	17.8123953437186	0.0306799907960027	0.634429936557006	7.87094921290506	0	0.320180096054029	0.00915000091500009	0	4.22663999999998	3.70984888704532	0.328579802852118	0.00154000077000038	0.00690000069000006	2.31628861022682	0	102.615328692335	32.3106667689333	0.0578100115620021	10.4194220838844	0.930369906963008	0	0	8.80788528473114	0.396879960312003	0	3.07623	18.6877781312222	14.5448627275686	0	0.0699000279600112	0	0.0531000053100003	0.317000031700002	44.9803934941178	0	0	1.92902845677723	104.196438321424	0.00465000139500042	0	14.2975042809983	0.319479936104012
Leuconostocaceae	3.64710890586732	0	0	0.712920213876063	0.0547499726250135	0.124470012447001	0.0175199947440016	0.00521	0	2.6190005238001	0	0	0.109280032784009	0	0	0	0	0	0	2.28266977173302	0.0433500043350003	0	0	5.74982827505151	0.00548999890200021	1.24274037282211	0.232530069759021	0.166079933568026	0.383369884989034	0.197180059154018	0.0132000026400005	0.0839400083940007	0.78360015672003	0.475439857368041	3.15833968416603	0.916949449830327	0	0.0172500034500006	0.241710048342009	0.00983999508000246	0	0.0269700026970002	0.829899834020031	0.0176100052830016	0	0.00458999954100003	0.995789900421009	0	0.00442000132600038	0.0201100020110002	0	0	0	0	0	0	0	0.0125599974880005	0	0	0	0	0	0	0	0	0	0	0	0.00616999938300005	0	0	0.563640225456089	0	0	0	0.0498100149430044	0	0	0.158129873496101	0.00143999942400021	0	0	0	0
Micrococcaceae	0	0	0	0.203580061074018	0.0102899948550025	0	0	0	0.0129600012960001	0.114690022938004	0	0	0	0.0418499916300015	0.00875999999999997	0	0	0	0.00033	0.122369987763001	0.002190000219	0	0	0.187769943669017	0.00995999800800039	0.0240600072180021	0	0.276249889500044	0	0.614020184206054	0.726810145362028	0.676230067623006	0	0.00038999988300003	0.0638099936190006	0.273599835840098	0	0	0.00045000009	0.0269399865300067	0	0.110220011022001	0.00644999871000023	0.11304003391201	0.0068699979390006	0	0.172349982765001	0	0.00582000174600051	0.002250000225	0.0396299960370003	0	0	0	0.072840036420018	0.587610058761003	0.019559988264007	0	0	0	0.0197100039420008	0.0850800170160033	0.0394799960520003	0.236790094716038	0	0.0231600138960083	0.0206099979390002	0.218819912472035	0	0.002009999799	0.0768599615700189	0.10829996751001	0.00465000186000072	0	0.000540000054	0	0.0129000038700011	0.504650151395043	0.19533	0.00032999973600021	0.094589962164015	0.0268500080550024	0.0177599946720016	0.0100799959680016	0.100619979876004
Odoribacteraceae	0.954109713767084	0.350360105108029	0.362129963787003	1.1826603547981	0.580889709555143	0	0	1.87329	0	0.483630096726018	1.36058986394101	0	0.781380234414068	0	0.478109999999997	0.100050020010004	0	0.444840044484003	0	0.001769999823	0.0786000078600007	0.313800031380003	0.0273299918010025	0	0	0	2.15128064538419	0	0.478649856405042	0.669570200871059	0.00357000071400012	0	0.433970086794015	0	0	0.333629799822117	0.733859999999995	0.405570081114015	0	0.234179882910058	0.40887	0	0	0	0	0.00350999964900003	0.240209975979002	0.355889893233029	2.2222606666782	4.50604045060403	0.673169932683006	1.29731	0.261929921421024	0.66971959816824	8.36403418201707	1.36824013682401	0	2.25665954866809	0.600229699885149	0.978839902116007	0.934350186870034	0	0.121499987850001	0.528990211596084	0.197130039426008	0	0	0.850019659992135	0.3012	0	0.406229796885099	0.0296399911080027	0	0.0654299869140025	0	0.002280000228	0	0	0.0974399999999997	1.23272901381679	0	0.935130280539083	3.4910989526703	0.12895994841602	2.34920953015809
Oscillospiraceae	0.877769736669077	0.0851100255330075	0	0	1.97885901057049	0	0	0.46011	0	0.024480004896001	0.0513599948640003	0	0.33741010122303	0	0	0	0	0.895830089583006	0	0	0.941970094197008	0.151500015150001	0	0.103889968833009	0	0	0.498990149697043	0	0.0410399876880036	0.0737400221220065	0	0	0.437970087594016	0	0	0.141569915058051	0.17262	0.385230077046015	0	0.0331799834100082	0	0	0.184979963004007	0	0	0.0114899988510001	0.0743399925660006	0	0.455550136665039	0.238470023847002	0.0945599905440008	1.69578	0.10772996768101	0.0884399469360318	1.9985709992855	0	0	1.50422969915406	0.272399863800068	0.273989972601002	1.19433023886605	0	0.0314399968560003	0	1.43388028677606	0	0	0.184829926068029	0	0	0.431279784360106	0	0	0.0986699802660039	0	0	0	0	0	0	0	0.120000036000011	0.848339745498075	0.133349946660021	1.42754971449006
Oxalobacteraceae	0.0271499918550024	0	0.228199977180002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00088999973300008	0	0	0	0	0	0	0	0	0	0	0	0	0.00143999999999999	0	0	0	0	0	0	0	0	0	0	0	0.00585000175500051	0	0	0	0.00095999971200006	0	0	0.0470100047010004	0	0	0	0	0.107370021474004	0.00219000043800006	0.0161699983830002	0.00552000220800087	0.0163500032700006	0.0149700089820054	0	0.0228899908440037	0.00624	0.002309999769	0.016259991870004	0.010919996724001	0.0170700068280027	0.00419999916000015	0.0105000010500001	0.0664100066410006	0.00627000188100054	0.021660006498002	0.00044999999999997	0.040739967408026	0.0147899940840024	0.00552000165600048	0	0.00536999785200084	0.0581399883720023
Pasteurellaceae	0	0	0	0.00612000183600054	0	0	0	0	0.323130032313003	0.00258000051600009	0	0	0	0	0	0	0	0.0549900054990003	0.04545	0	0	0	0	0.023779992866002	0	0	0	0.0137999944800022	0	4.31162129348638	1.31007026201405	0.541590054159003	0	0.0974099707770087	0.0766199923380006	2.18744868753079	0	0	0.0505800101160018	0.561409719295138	0	0	0	0.057280017184005	0	0.0348899965110003	0.422459957754003	0	0	0.0343200034320003	1.51046984895301	0.334559999999997	0.00134999959500012	0	0.0260200130100065	0.0375700037570003	0	0	0	0.0261599973840002	0.0278700055740011	0	0.00980999901900009	0.0038100015240006	0	0.00399000239400141	0	0	0	0	0.0226699886650056	0	0	0	0	0	0	0.172680051804015	0.18954	0	0	0.011070003321001	0.0406499878050036	0.163919934432026	0
Peptoniphilaceae	0	0	0	0	0.00377999811000094	0	0	0	0.248820024882002	0	0	0	0	0	0	0.00051000010200002	0	0	0	0	0	0.0260700026070002	0	0	0	0.00396000118800034	0	0	0.0595999821200054	0.00091000027300008	0.0223400044680008	0	0	0.0022299993310002	0	0.00132999920200047	0	0	0.00333000066600013	0	0.00664	0	0	0	0	0.00635999936400006	0	0.00081999975400006	0	0	0	0	0	0.00161999902800058	0.00272000136000068	0	0	0	0	0	0.0025200005040001	0	0.0682399931760006	0.0101800040720016	0.0214000042800008	0	0	0	0.00116	0	0.0224399887800056	0	0.00400000160000064	0	0	0	0	0	0	0.00995999203200636	0.00013999994400002	0.023240006972002	0	0	0
