feature	k__Fungi	k__Fungi.p__Ascomycota	k__Fungi.p__Ascomycota.c__Dothideomycetes	k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Cladosporiales	k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Cladosporiales.f__Cladosporiaceae	k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Cladosporiales.f__Cladosporiaceae.g__Cladosporium	k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Cladosporiales.f__Cladosporiaceae.g__Cladosporium.s__Cladosporium_cladosporioides	k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Cladosporiales.f__Cladosporiaceae.g__Cladosporium.s__Cladosporium_cucumerinum	k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Cladosporiales.f__Cladosporiaceae.g__Cladosporium.s__Cladosporium_tenuissimum	k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Mycosphaerellales	k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Mycosphaerellales.f__Mycosphaerellaceae	k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Mycosphaerellales.f__Mycosphaerellaceae.g__Cercospora	k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Mycosphaerellales.f__Mycosphaerellaceae.g__Cercospora.s__Cercospora_beticola	k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Mycosphaerellales.f__Mycosphaerellaceae.g__Zymoseptoria	k__Fungi.p__Ascomycota.c__Dothideomycetes.o__Mycosphaerellales.f__Mycosphaerellaceae.g__Zymoseptoria.s__Zymoseptoria_tritici	k__Fungi.p__Ascomycota.c__Eurotiomycetes	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Chaetothyriales	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Chaetothyriales.f__Herpotrichiellaceae	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Chaetothyriales.f__Herpotrichiellaceae.g__Fonsecaea	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Chaetothyriales.f__Herpotrichiellaceae.g__Fonsecaea.s__Fonsecaea_pedrosoi	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales.f__Aspergillaceae	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales.f__Aspergillaceae.g__Aspergillus	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales.f__Aspergillaceae.g__Aspergillus.s__Aspergillus_chevalieri	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales.f__Aspergillaceae.g__Aspergillus.s__Aspergillus_flavus	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales.f__Aspergillaceae.g__Aspergillus.s__Aspergillus_fumigatus	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales.f__Aspergillaceae.g__Aspergillus.s__Aspergillus_luchuensis	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales.f__Aspergillaceae.g__Aspergillus.s__Aspergillus_oryzae	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales.f__Aspergillaceae.g__Aspergillus.s__Aspergillus_puulaauensis	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales.f__Trichocomaceae	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales.f__Trichocomaceae.g__Talaromyces	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales.f__Trichocomaceae.g__Talaromyces.s__Talaromyces_rugulosus	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Onygenales	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Onygenales.f__Arthrodermataceae	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Onygenales.f__Arthrodermataceae.g__Microsporum	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Onygenales.f__Arthrodermataceae.g__Microsporum.s__Microsporum_audouinii	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Onygenales.f__Arthrodermataceae.g__Trichophyton	k__Fungi.p__Ascomycota.c__Eurotiomycetes.o__Onygenales.f__Arthrodermataceae.g__Trichophyton.s__Trichophyton_rubrum	k__Fungi.p__Ascomycota.c__Leotiomycetes	k__Fungi.p__Ascomycota.c__Leotiomycetes.o__Helotiales	k__Fungi.p__Ascomycota.c__Leotiomycetes.o__Helotiales.f__Sclerotiniaceae	k__Fungi.p__Ascomycota.c__Leotiomycetes.o__Helotiales.f__Sclerotiniaceae.g__Botrytis	k__Fungi.p__Ascomycota.c__Leotiomycetes.o__Helotiales.f__Sclerotiniaceae.g__Botrytis.s__Botrytis_cinerea	k__Fungi.p__Ascomycota.c__Pneumocystidomycetes	k__Fungi.p__Ascomycota.c__Pneumocystidomycetes.o__Pneumocystidales	k__Fungi.p__Ascomycota.c__Pneumocystidomycetes.o__Pneumocystidales.f__Pneumocystidaceae	k__Fungi.p__Ascomycota.c__Pneumocystidomycetes.o__Pneumocystidales.f__Pneumocystidaceae.g__Pneumocystis	k__Fungi.p__Ascomycota.c__Pneumocystidomycetes.o__Pneumocystidales.f__Pneumocystidaceae.g__Pneumocystis.s__Pneumocystis_carinii	k__Fungi.p__Ascomycota.c__Saccharomycetes	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Debaryomycetaceae	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Debaryomycetaceae.g__Candida	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Debaryomycetaceae.g__Candida.s__Candida_albicans	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Debaryomycetaceae.g__Candida.s__Candida_dubliniensis	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Debaryomycetaceae.g__Candida.s__Candida_orthopsilosis	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Debaryomycetaceae.g__Candida.s__Candida_tropicalis	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Debaryomycetaceae.g__Debaryomyces	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Debaryomycetaceae.g__Debaryomyces.s__Debaryomyces_hansenii	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Debaryomycetaceae.g__Scheffersomyces	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Debaryomycetaceae.g__Scheffersomyces.s__Scheffersomyces_stipitis	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Dipodascaceae	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Dipodascaceae.g__Yarrowia	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Dipodascaceae.g__Yarrowia.s__Yarrowia_lipolytica	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Phaffomycetaceae	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Phaffomycetaceae.g__Komagataella	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Phaffomycetaceae.g__Komagataella.s__Komagataella_phaffii	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Pichiaceae	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Pichiaceae.g__Brettanomyces	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Pichiaceae.g__Brettanomyces.s__Brettanomyces_bruxellensis	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Pichiaceae.g__Brettanomyces.s__Brettanomyces_nanus	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Pichiaceae.g__Ogataea	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Pichiaceae.g__Ogataea.s__Ogataea_parapolymorpha	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Pichiaceae.g__Pichia	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Pichiaceae.g__Pichia.s__Pichia_kudriavzevii	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Eremothecium	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Eremothecium.s__Eremothecium_cymbalariae	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Eremothecium.s__Eremothecium_gossypii	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Eremothecium.s__Eremothecium_sinecaudum	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Kazachstania	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Kazachstania.s__Kazachstania_africana	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Kazachstania.s__Kazachstania_exigua	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Kazachstania.s__Kazachstania_naganishii	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Kluyveromyces	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Kluyveromyces.s__Kluyveromyces_lactis	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Kluyveromyces.s__Kluyveromyces_marxianus	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Lachancea	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Lachancea.s__Lachancea_kluyveri	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Lachancea.s__Lachancea_thermotolerans	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Nakaseomyces	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Nakaseomyces.s__.Candida._glabrata	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Naumovozyma	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Naumovozyma.s__Naumovozyma_castellii	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Naumovozyma.s__Naumovozyma_dairenensis	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Saccharomyces	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Saccharomyces.s__Saccharomyces_boulardii_.nom._inval..	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Saccharomyces.s__Saccharomyces_cerevisiae	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Saccharomyces.s__Saccharomyces_eubayanus	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Saccharomyces.s__Saccharomyces_kudriavzevii	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Saccharomyces.s__Saccharomyces_pastorianus	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Saccharomyces.s__Saccharomyces_uvarum	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Tetrapisispora	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Tetrapisispora.s__Tetrapisispora_blattae	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Tetrapisispora.s__Tetrapisispora_phaffii	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Torulaspora	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Torulaspora.s__Torulaspora_delbrueckii	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Torulaspora.s__Torulaspora_globosa	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Zygosaccharomyces	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Zygosaccharomyces.s__Zygosaccharomyces_rouxii	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Zygotorulaspora	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Zygotorulaspora.s__Zygotorulaspora_mrakii	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycodaceae	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycodaceae.g__Saccharomycodes	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycodaceae.g__Saccharomycodes.s__Saccharomycodes_ludwigii	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Trichomonascaceae	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Trichomonascaceae.g__Sugiyamaella	k__Fungi.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Trichomonascaceae.g__Sugiyamaella.s__Sugiyamaella_lignohabitans	k__Fungi.p__Ascomycota.c__Schizosaccharomycetes	k__Fungi.p__Ascomycota.c__Schizosaccharomycetes.o__Schizosaccharomycetales	k__Fungi.p__Ascomycota.c__Schizosaccharomycetes.o__Schizosaccharomycetales.f__Schizosaccharomycetaceae	k__Fungi.p__Ascomycota.c__Schizosaccharomycetes.o__Schizosaccharomycetales.f__Schizosaccharomycetaceae.g__Schizosaccharomyces	k__Fungi.p__Ascomycota.c__Schizosaccharomycetes.o__Schizosaccharomycetales.f__Schizosaccharomycetaceae.g__Schizosaccharomyces.s__Schizosaccharomyces_pombe	k__Fungi.p__Ascomycota.c__Sordariomycetes	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Glomerellales	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Glomerellales.f__Glomerellaceae	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Glomerellales.f__Glomerellaceae.g__Colletotrichum	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Glomerellales.f__Glomerellaceae.g__Colletotrichum.s__Colletotrichum_higginsianum	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Clavicipitaceae	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Clavicipitaceae.g__Pochonia	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Clavicipitaceae.g__Pochonia.s__Pochonia_chlamydosporia	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Clavicipitaceae.g__Ustilaginoidea	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Clavicipitaceae.g__Ustilaginoidea.s__Ustilaginoidea_virens	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Nectriaceae	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Nectriaceae.g__Fusarium	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Nectriaceae.g__Fusarium.s__Fusarium_fujikuroi	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Nectriaceae.g__Fusarium.s__Fusarium_graminearum	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Nectriaceae.g__Fusarium.s__Fusarium_musae	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Nectriaceae.g__Fusarium.s__Fusarium_oxysporum	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Nectriaceae.g__Fusarium.s__Fusarium_poae	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Nectriaceae.g__Fusarium.s__Fusarium_venenatum	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Ophiocordycipitaceae	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Ophiocordycipitaceae.g__Drechmeria	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Hypocreales.f__Ophiocordycipitaceae.g__Drechmeria.s__Drechmeria_coniospora	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Magnaporthales	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Magnaporthales.f__Pyriculariaceae	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Magnaporthales.f__Pyriculariaceae.g__Pyricularia	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Magnaporthales.f__Pyriculariaceae.g__Pyricularia.s__Pyricularia_grisea	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Magnaporthales.f__Pyriculariaceae.g__Pyricularia.s__Pyricularia_oryzae	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Magnaporthales.f__Pyriculariaceae.g__Pyricularia.s__Pyricularia_pennisetigena	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Ophiostomatales	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Ophiostomatales.f__Ophiostomataceae	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Ophiostomatales.f__Ophiostomataceae.g__Sporothrix	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Ophiostomatales.f__Ophiostomataceae.g__Sporothrix.s__Sporothrix_brasiliensis	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Ophiostomatales.f__Ophiostomataceae.g__Sporothrix.s__Sporothrix_globosa	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Ophiostomatales.f__Ophiostomataceae.g__Sporothrix.s__Sporothrix_schenckii	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Sordariales	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Sordariales.f__Chaetomiaceae	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Sordariales.f__Chaetomiaceae.g__Thermothelomyces	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Sordariales.f__Chaetomiaceae.g__Thermothelomyces.s__Thermothelomyces_thermophilus	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Sordariales.f__Chaetomiaceae.g__Thermothielavioides	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Sordariales.f__Chaetomiaceae.g__Thermothielavioides.s__Thermothielavioides_terrestris	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Sordariales.f__Sordariaceae	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Sordariales.f__Sordariaceae.g__Neurospora	k__Fungi.p__Ascomycota.c__Sordariomycetes.o__Sordariales.f__Sordariaceae.g__Neurospora.s__Neurospora_crassa	k__Fungi.p__Basidiomycota	k__Fungi.p__Basidiomycota.c__Agaricomycetes	k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales	k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Marasmiaceae	k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Marasmiaceae.g__Marasmius	k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Agaricales.f__Marasmiaceae.g__Marasmius.s__Marasmius_oreades	k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Cantharellales	k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Cantharellales.f__Ceratobasidiaceae	k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Cantharellales.f__Ceratobasidiaceae.g__Rhizoctonia	k__Fungi.p__Basidiomycota.c__Agaricomycetes.o__Cantharellales.f__Ceratobasidiaceae.g__Rhizoctonia.s__Rhizoctonia_solani	k__Fungi.p__Basidiomycota.c__Malasseziomycetes	k__Fungi.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales	k__Fungi.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae	k__Fungi.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia	k__Fungi.p__Basidiomycota.c__Malasseziomycetes.o__Malasseziales.f__Malasseziaceae.g__Malassezia.s__Malassezia_restricta	k__Fungi.p__Basidiomycota.c__Tremellomycetes	k__Fungi.p__Basidiomycota.c__Tremellomycetes.o__Tremellales	k__Fungi.p__Basidiomycota.c__Tremellomycetes.o__Tremellales.f__Cryptococcaceae	k__Fungi.p__Basidiomycota.c__Tremellomycetes.o__Tremellales.f__Cryptococcaceae.g__Cryptococcus	k__Fungi.p__Basidiomycota.c__Tremellomycetes.o__Tremellales.f__Cryptococcaceae.g__Cryptococcus.s__Cryptococcus_gattii_VGI	k__Fungi.p__Basidiomycota.c__Tremellomycetes.o__Tremellales.f__Cryptococcaceae.g__Cryptococcus.s__Cryptococcus_neoformans	k__Fungi.p__Basidiomycota.c__Ustilaginomycetes	k__Fungi.p__Basidiomycota.c__Ustilaginomycetes.o__Ustilaginales	k__Fungi.p__Basidiomycota.c__Ustilaginomycetes.o__Ustilaginales.f__Ustilaginaceae	k__Fungi.p__Basidiomycota.c__Ustilaginomycetes.o__Ustilaginales.f__Ustilaginaceae.g__Sporisorium	k__Fungi.p__Basidiomycota.c__Ustilaginomycetes.o__Ustilaginales.f__Ustilaginaceae.g__Sporisorium.s__Sporisorium_graminicola	k__Fungi.p__Basidiomycota.c__Ustilaginomycetes.o__Ustilaginales.f__Ustilaginaceae.g__Ustilago	k__Fungi.p__Basidiomycota.c__Ustilaginomycetes.o__Ustilaginales.f__Ustilaginaceae.g__Ustilago.s__Ustilago_maydis
CON1	-2.80676705550631	-2.84994798796842	-7.1834531172219	-7.5316872458165	-7.5316872458165	-7.5316872458165	-8.40869727904192	-9.72464321591415	-9.60993155703746	-9.40470641884588	-9.40470641884588	-10.8170894646787	-10.8170894646787	-10.0843733435139	-10.0843733435139	-7.17323327490403	-10.1496648037656	-10.1496648037656	-10.1496648037656	-10.1496648037656	-7.61683992637964	-7.90173729032203	-7.90173729032203	-9.32712347789334	-11.9045523059291	-11.204112587788	-10.2463408231773	-11.6191500870668	-10.2898424618139	-10.0971973838715	-10.0971973838715	-10.0971973838715	-10.0341875863457	-10.0341875863457	-11.2606961161544	-13.6428414380336	-10.8384631154713	-10.8384631154713	-12.0971973838715	-12.0971973838715	-12.0971973838715	-12.0971973838715	-12.0971973838715	-10.7147277470491	-10.7147277470491	-10.7147277470491	-10.7147277470491	-10.7147277470491	-5.11420380917717	-5.11420380917717	-8.96791436692652	-9.67573361543321	-11.7752692889841	-11.4451206872918	-12.5122348831503	-11.2606961161544	-10.7960278491509	-10.7960278491509	-12.204112587788	-12.204112587788	-8.77012598570817	-8.77012598570817	-8.77012598570817	-11.3809903498721	-11.3809903498721	-11.3809903498721	-8.75989406309721	-9.30463946374196	-9.77526928898412	-11.1496648037656	-11.9503559955422	-11.9503559955422	-11.0465713108015	-11.0465713108015	-5.54810033570733	-7.01580905703083	-11.6950989403001	-7.17833414659689	-10.9045523059291	-10.4126992095994	-13.5596047059825	-12.204112587788	-10.9045523059291	-10.8384631154713	-11.6950989403001	-11.9976617103206	-7.24634082317729	-7.37903149683402	-10.7548051864244	-11.0465713108015	-11.0465713108015	-9.16308531952795	-10.0465713108015	-10.2898424618139	-10.7548051864244	-13.7964913484629	-13.7658270827528	-13.6835690567315	-12.3195898052079	-13.735450250603	-11.3499634542515	-10.7548051864244	-12.6566247924855	-11.204112587788	-9.21805177874587	-10.4126992095994	-10.0465713108015	-12.2606961161544	-12.2606961161544	-10.9045523059291	-10.9045523059291	-11.9976617103206	-11.9976617103206	-11.9976617103206	-11.7752692889841	-11.7752692889841	-11.7752692889841	-4.15217165937619	-4.15217165937619	-4.15217165937619	-4.15217165937619	-4.15217165937619	-4.68205925368262	-7.87112930439164	-7.87112930439164	-7.87112930439164	-7.87112930439164	-6.72713276793985	-8.15635945633963	-9.03418758634568	-9.03418758634568	-9.28984246181388	-9.28984246181388	-7.88218449290063	-7.88218449290063	-10.5826242110417	-11.9976617103206	-9.52951287458216	-11.478287551227	-11.1231925924044	-9.71472774704907	-9.204112587788	-9.204112587788	-9.204112587788	-8.02190925656725	-8.02190925656725	-8.02190925656725	-10.6757336154332	-9.09077111471205	-9.47828755122699	-6.83577402794368	-6.83577402794368	-6.83577402794368	-7.8492698704279	-8.10042128474577	-10.3346966975981	-6.305569334893	-6.37317084541278	-8.24634082317729	-8.24634082317729	-6.83308994337246	-6.83308994337246	-10.7548051864244	-10.7548051864244	-10.7548051864244	-7.89053183561415	-9.69509894030014	-9.89332505050583	-9.89332505050583	-9.89332505050583	-9.89332505050583	-12.6566247924855	-12.6566247924855	-12.6566247924855	-12.6566247924855	-10.7960278491509	-10.7960278491509	-10.7960278491509	-10.7960278491509	-10.7960278491509	-10.8170894646787	-10.8170894646787	-10.8170894646787	-10.8170894646787	-11.478287551227	-12.2606961161544	-9.04657131080152	-9.04657131080152	-9.04657131080152	-9.55582415169801	-9.55582415169801	-10.7960278491509	-10.7960278491509
