feature	AMARA.1	ANME.1	ARS49	Acidilobaceae	Altiarchaeaceae	Archaeoglobaceae	B24	Bilamarchaeaceae	CABMGC01	CG.Epi1	DHVEG.1	DSVV01	Desulfurococcaceae	GCA.2686295	GW2011.AR1	GW2011.AR15	GW2011.AR17	GW2011.AR18	GW2011.AR4	GW2011.AR5	GW2011.AR9	Gearchaeaceae	HEL.GB.A	Haladaptataceae	Haloarculaceae	Halobacteriaceae	Haloferacaceae	Hermodarchaeaceae	Hodarchaeaceae	Ignisphaeraceae	JABGXB01	JABLTI01	JABXJV01	JdFR.42	JdFR.43	Kariarchaeaceae	MK.D1	Methanobacteriaceae	Methanocaldococcaceae	Methanococcaceae	Methanocomedenaceae	Methanocorpusculaceae	Methanoculleaceae	Methanofastidiosaceae	Methanomassiliicoccaceae	Methanomethylophilaceae	Methanomicrobiaceae	Methanoperedenaceae	Methanoregulaceae	Methanosarcinaceae	Methanospirillaceae	Methanotrichaceae	Micrarchaeaceae	Natrialbaceae	Nitrosopumilaceae	Nitrososphaeraceae	Poseidoniaceae	RDOG01	S146.22	SOKP01	Sulfolobaceae	TCS64	Thalassarchaeaceae	Thermococcaceae	Thermoplasmataceae	Thorarchaeaceae	UBA10216	UBA233	UBA287	UBA460	UBA472	UBA489	UBA57	UBA583
CON28	-16.6006782237562	-9.07203687442759	-17.4674116928928	-16.0011840649494	-9.07203687442759	-17.0715733928408	-8.20696645451369	-19.2329464392557	-9.9725012008767	-9.29442929576403	-6.85702398345673	-16.2553421330156	-10.4199601778479	-16.3569806070592	-6.67971945164882	-10.5574637015979	-10.294429295764	-15.3040660631273	-10.4199601778479	-16.0715733928408	-9.35582984042819	-8.38753870015552	-8.20696645451369	-16.6315365208689	-6.38753870015551	-14.2318361754094	-6.53954179360056	-8.29442929576403	-16.2580409480287	-16.0313125780861	-16.1755787878367	-8.23553560671048	-15.4051274146384	-16.8824491921716	-17.7605412885579	-16.9340698690909	-16.1340368613981	-1.09496142900056	-8.8793917964852	-6.59398957762293	-7.55746370159782	-6.7296446769805	-16.1119310382944	-6.158292607778	-2.8432181839317	-5.6314642830416	-5.41996017784789	-7.79192895523484	-6.04018800838824	-4.87096317441461	-17.9699120334219	-15.603265436436	-17.3569806070592	-6.6314642830416	-8.17895207834409	-7.48707437370643	-5.38753870015551	-8.70946679504288	-15.8536506929493	-3.84596879494773	-7.97250120087668	-9.29442929576403	-8.38753870015552	-9.8793917964852	-7.41996017784788	-9.48707437370644	-8.04650178232045	-9.55746370159789	-15.1340368613981	-4.73218687154295	-6.84596879494773	-14.9641118599558	-8.59398957762295	-16.7605412885579
CON29	-16.6006782237562	-17.6450640711379	-7.90306018740876	-16.0011840649494	-13.8147695416297	-17.0715733928408	-16.603265436436	-19.2329464392557	-19.2329464392557	-15.9531863665003	-7.80790295436843	-16.2553421330156	-15.0943326516595	-16.3569806070592	-5.64139261733888	-16.3075642228005	-18.4674116928928	-6.05871105786896	-7.83892984998906	-16.0715733928408	-9.0405637111587	-18.5548745341431	-16.0630214378134	-16.6315365208689	-6.27502896479572	-5.44362856877147	-4.51074276463001	-17.3849495327008	-8.27502896479575	-7.15303844041711	-16.1755787878367	-6.80790295436843	-15.4051274146384	-16.8824491921716	-17.7605412885579	-16.9340698690909	-16.1340368613981	-1.24614784480859	-8.90306018740879	-8.90306018740879	-18.6479839385346	-16.2309135850237	-16.1119310382944	-5.26973466512621	-3.43323339740909	-3.59762021530997	-9.19256680460376	-16.5381488672214	-6.39670752138398	-4.18507226805683	-17.9699120334219	-15.603265436436	-8.4082954956592	-7.47984875668422	-6.32906880450862	-5.69006646407457	-9.0405637111587	-15.0465740201478	-6.69006646407456	-4.51386886561672	-8.4082954956592	-17.9699120334219	-7.87063870971639	-16.4866108921197	-8.77752930532494	-7.87063870971639	-6.22294045364727	-16.9699120334219	-7.2539673492679	-5.56159190612576	-16.1954374060623	-14.9641118599558	-18.854434816002	-7.60760430388259
CON30	-16.6006782237562	-17.6450640711379	-17.4674116928928	-7.99850408476874	-8.2208965061052	-8.80585900682635	-16.603265436436	-19.2329464392557	-19.2329464392557	-9.15378231024667	-17.2580409480287	-16.2553421330156	-15.0943326516595	-16.3569806070592	-4.7305708795221	-8.32781171002171	-18.4674116928928	-15.3040660631273	-8.61321392888398	-8.61321392888396	-17.7605412885579	-6.50468947210577	-6.70632333327544	-9.02825142816281	-15.1644105104416	-6.65901761849708	-16.529956644137	-8.2208965061052	-6.99850408476874	-6.043358320553	-16.1755787878367	-6.88529347432075	-9.15378231024667	-8.44328892744166	-7.13748049791755	-7.23817449753702	-5.13748049791755	-1.80827625683204	-8.70632333327546	-16.808538987007	-18.6479839385346	-16.2309135850237	-16.1119310382944	-6.19536141399805	-2.70182194104048	-4.77086358547014	-18.1625571113643	-8.80585900682635	-6.84502960410702	-5.22519664353881	-17.9699120334219	-15.603265436436	-9.15378231024667	-9.44328892744164	-5.13748049791755	-5.28678444176164	-15.1755787878367	-8.12136083255431	-6.81879806253385	-2.70933208314777	-5.74902778422967	-17.9699120334219	-8.61321392888398	-6.94078858691245	-6.043358320553	-9.15378231024667	-14.9531863665003	-6.61321392888394	-15.1340368613981	-6.68247659132106	-8.52575108763361	-7.44328892744166	-8.85832642672048	-16.7605412885579
CON31	-16.6006782237562	-10.2807707701306	-17.4674116928928	-16.0011840649494	-13.8147695416297	-17.0715733928408	-7.42278977500305	-19.2329464392557	-9.5438051759644	-7.50818126623368	-8.00775227572418	-8.43946851614967	-15.0943326516595	-7.00775227572418	-5.56195252267465	-9.28077077013063	-18.4674116928928	-7.98309022148992	-17.4825114891431	-16.0715733928408	-8.86573327085177	-10.2807707701306	-8.95884267524324	-16.6315365208689	-5.89418971690098	-14.2318361754094	-8.25102342673656	-17.3849495327008	-6.13781281628856	-8.47341584807301	-8.28077077013061	-7.0843735573271	-7.63691458035589	-16.8824491921716	-17.7605412885579	-6.43946851614966	-9.5438051759644	-0.986915986237529	-6.2807707701306	-6.45634233471406	-10.2807707701306	-6.19330792888026	-7.34217131479475	-7.77827042960144	-5.62255928737881	-14.6845098145597	-8.28077077013061	-7.37388017452208	-7.58033105198952	-4.76770118789124	-9.5438051759644	-6.91153696046488	-10.1652935527107	-8.95884267524324	-4.63211359409205	-6.82133915149331	-7.82133915149332	-15.0465740201478	-7.95884267524324	-2.98156275174332	-5.67590871197174	-10.2807707701306	-6.88845334735184	-16.4866108921197	-7.38999983988536	-10.4063016522145	-14.9531863665003	-16.9699120334219	-15.1340368613981	-6.27327623358368	-16.1954374060623	-8.82133915149332	-9.05837834879417	-16.7605412885579
CON32	-16.6006782237562	-17.6450640711379	-17.4674116928928	-16.0011840649494	-13.8147695416297	-8.10852445677817	-16.603265436436	-19.2329464392557	-19.2329464392557	-15.9531863665003	-8.14599916219684	-16.2553421330156	-15.0943326516595	-16.3569806070592	-4.56420394055436	-16.3075642228005	-10.0719985807531	-8.4870360800319	-8.93449505700314	-7.69348695749933	-17.7605412885579	-18.5548745341431	-8.00160925286167	-8.58657175358282	-8.03637467102233	-14.2318361754094	-6.40524198886825	-9.07199858075306	-7.80896417491927	-16.0313125780861	-16.1755787878367	-16.1755787878367	-8.00160925286167	-16.8824491921716	-17.7605412885579	-16.9340698690909	-16.1340368613981	-0.565195142957408	-17.9699120334219	-16.808538987007	-18.6479839385346	-16.2309135850237	-8.22400167419813	-6.61256696211576	-3.74287498446149	-5.01454830856915	-18.1625571113643	-16.5381488672214	-5.30646383439008	-8.39392667564043	-17.9699120334219	-15.603265436436	-17.3569806070592	-17.0954429155058	-7.63903917347696	-7.66600622107723	-15.1755787878367	-15.0465740201478	-5.50518342674216	-5.06300979752581	-16.414479426717	-17.9699120334219	-15.7735148206184	-7.90207357931074	-7.61256696211576	-9.93449505700314	-8.4870360800319	-16.9699120334219	-15.1340368613981	-8.07199858075306	-16.1954374060623	-8.34953255628198	-18.854434816002	-8.58657175358282
CON33	-16.6006782237562	-10.9695407020995	-9.77689562415713	-16.0011840649494	-9.19193312343601	-11.4549675292698	-9.38457820137839	-19.2329464392557	-9.45496752926977	-10.4549675292698	-9.52896811071354	-9.10447028218564	-15.0943326516595	-16.3569806070592	-8.54807693366125	-16.3075642228005	-10.8700050285486	-15.3040660631273	-7.4018561928102	-16.0715733928408	-8.73250150479868	-18.5548745341431	-8.06265010649101	-16.6315365208689	-9.02200812199371	-14.2318361754094	-7.98247975780703	-10.191933123436	-10.191933123436	-16.0313125780861	-9.38457820137839	-5.98247975780702	-15.4051274146384	-16.8824491921716	-10.6894327829068	-16.9340698690909	-16.1340368613981	-0.499172342546774	-9.25333366810012	-7.26910098395843	-10.4549675292698	-7.71080643369936	-16.1119310382944	-7.70008002710631	-2.93690455361723	-7.21465319993606	-10.6069706227149	-10.4549675292698	-17.9699120334219	-5.9922607785996	-10.4549675292698	-9.07645590601604	-10.7768956241572	-11.4549675292698	-6.72704707470656	-9.7325015047987	-8.35063086945504	-15.0465740201478	-15.8536506929493	-5.04557659313206	-6.54327594739742	-10.8700050285486	-8.07645590601604	-16.4866108921197	-9.45496752926977	-17.3970712672319	-14.9531863665003	-9.6894327829068	-15.1340368613981	-8.19193312343599	-16.1954374060623	-14.9641118599558	-18.854434816002	-16.7605412885579
CON34	-12.3443109046678	-17.6450640711379	-17.4674116928928	-16.0011840649494	-13.8147695416297	-8.80893043279723	-8.12331171863125	-19.2329464392557	-13.4663014290464	-15.9531863665003	-11.6957832751692	-16.2553421330156	-14.0943326516595	-16.3569806070592	-8.50664035818275	-14.2318361754094	-18.4674116928928	-15.3040660631273	-8.96130723302872	-13.161446847518	-12.5537642702968	-18.5548745341431	-12.6468736746882	-11.6957832751692	-12.5995679599099	-13.2318361754094	-12.0619111739671	-17.3849495327008	-13.2318361754094	-12.8533245521557	-16.1755787878367	-11.909908080522	-11.7464093482392	-12.2683620514345	-17.7605412885579	-16.9340698690909	-16.1340368613981	-0.0442366628736157	-17.9699120334219	-12.8533245521557	-18.6479839385346	-12.9688017695756	-11.2139142674121	-16.4463500773649	-8.08005852067736	-14.6845098145597	-10.7988767681334	-10.9688017695757	-11.0943326516595	-10.0223828097805	-10.7988767681334	-15.603265436436	-17.3569806070592	-12.2318361754094	-10.5313964572683	-11.0619111739671	-10.1962122656787	-15.0465740201478	-10.6833995507134	-8.52034126875933	-12.0943326516595	-17.9699120334219	-11.2683620514345	-13.3838392688545	-11.4040171507921	-12.9688017695756	-14.9531863665003	-9.56507958352462	-15.1340368613981	-10.3938929335184	-14.2318361754094	-11.2139142674121	-18.854434816002	-16.7605412885579
CON35	-16.6006782237562	-17.6450640711379	-9.67734212102109	-16.0011840649494	-13.8147695416297	-8.35541402613371	-16.603265436436	-19.2329464392557	-19.2329464392557	-7.62671604795111	-9.67734212102109	-16.2553421330156	-15.0943326516595	-16.3569806070592	-6.39723420182833	-9.89973454235751	-18.4674116928928	-15.3040660631273	-17.4825114891431	-16.0715733928408	-7.78425732493759	-18.5548745341431	-7.2558783525828	-5.85534042299906	-6.88478420089154	-14.2318361754094	-16.529956644137	-17.3849495327008	-5.77045152541255	-16.0313125780861	-16.1755787878367	-6.78425732493758	-15.4051274146384	-6.65180702891392	-10.1627689481913	-7.81227170110719	-16.1340368613981	-1.15042375777147	-17.9699120334219	-9.78425732493759	-18.6479839385346	-7.78425732493759	-8.09237962029993	-5.2703779222779	-2.13707567451053	-9.16276894819132	-18.1625571113643	-5.02526542444137	-17.9699120334219	-5.32987893402656	-17.9699120334219	-15.603265436436	-8.27524367744972	-7.78425732493759	-6.93010819140103	-8.31477204163636	-6.47346978765541	-15.0465740201478	-7.81227170110719	-4.1053186760074	-7.62671604795111	-17.9699120334219	-6.75677658851547	-6.96113508702165	-15.8544802665301	-8.67734212102107	-14.9531863665003	-9.78425732493759	-7.81227170110719	-8.19929482421643	-16.1954374060623	-14.9641118599558	-18.854434816002	-16.7605412885579
CON36	-8.11714357053653	-17.6450640711379	-17.4674116928928	-16.0011840649494	-13.8147695416297	-17.0715733928408	-6.98469327451289	-19.2329464392557	-19.2329464392557	-15.9531863665003	-6.08966283411442	-16.2553421330156	-7.23262078795646	-16.3569806070592	-5.58876459818174	-16.3075642228005	-18.4674116928928	-4.96583424726156	-17.4825114891431	-16.0715733928408	-5.99740432626243	-5.25534086445655	-5.06269578651415	-16.6315365208689	-7.68830027173265	-14.2318361754094	-16.529956644137	-17.3849495327008	-7.64765828723532	-16.0313125780861	-16.1755787878367	-8.49565519379025	-7.53218106981538	-16.8824491921716	-7.01022836662001	-16.9340698690909	-7.06269578651414	-1.21767044649048	-17.9699120334219	-6.95960229355004	-18.6479839385346	-16.2309135850237	-16.1119310382944	-16.4463500773649	-4.36225606837306	-2.9910348013867	-18.1625571113643	-8.01022836662002	-17.9699120334219	-5.99740432626243	-17.9699120334219	-15.603265436436	-17.3569806070592	-17.0954429155058	-6.35815167004032	-6.66783616917293	-8.35815167004032	-6.70905883189945	-15.8536506929493	-4.7142954802656	-4.82322985181875	-17.9699120334219	-5.20287344456241	-7.81758328867762	-15.8544802665301	-17.3970712672319	-6.35815167004032	-7.29402133262061	-15.1340368613981	-5.97209323773325	-16.1954374060623	-8.23262078795647	-18.854434816002	-16.7605412885579
CON37	-12.6365453245102	-17.6450640711379	-12.7105459059539	-16.0011840649494	-13.8147695416297	-17.0715733928408	-11.9140793000391	-19.2329464392557	-19.2329464392557	-11.5661559966188	-17.2580409480287	-16.2553421330156	-15.0943326516595	-16.3569806070592	-9.30026193664573	-11.5661559966188	-18.4674116928928	-15.3040660631273	-17.4825114891431	-16.0715733928408	-11.4990418007602	-12.5661559966188	-11.1255834052328	-9.93610560636909	-15.1644105104416	-14.2318361754094	-9.06973017049927	-17.3849495327008	-9.78854841795522	-16.0313125780861	-16.1755787878367	-16.1755787878367	-15.4051274146384	-16.8824491921716	-17.7605412885579	-16.9340698690909	-16.1340368613981	-0.050808146781801	-12.2580337012564	-9.80872629989286	-18.6479839385346	-12.1511184973399	-16.1119310382944	-16.4463500773649	-7.24938960684718	-7.90590536859337	-18.1625571113643	-11.2035859172341	-13.3735109186764	-8.67307120053529	-11.6365453245102	-15.603265436436	-11.9584734193976	-12.0042771090107	-9.63654532451015	-9.17057086000611	-10.8291904024525	-15.0465740201478	-15.8536506929493	-8.16081189354377	-10.618623416513	-17.9699120334219	-9.24422790173141	-13.3735109186764	-10.4990418007603	-17.3970712672319	-14.9531863665003	-16.9699120334219	-15.1340368613981	-10.5661559966188	-16.1954374060623	-14.9641118599558	-18.854434816002	-16.7605412885579
CON7	-16.6006782237562	-17.6450640711379	-17.4674116928928	-16.0011840649494	-13.8147695416297	-17.0715733928408	-16.603265436436	-6.53249508082702	-19.2329464392557	-15.9531863665003	-6.55325364099382	-16.2553421330156	-15.0943326516595	-16.3569806070592	-16.0839621126528	-16.3075642228005	-18.4674116928928	-15.3040660631273	-17.4825114891431	-16.0715733928408	-17.7605412885579	-18.5548745341431	-16.0630214378134	-5.45232473214304	-15.1644105104416	-14.2318361754094	-3.35571640834365	-7.26946067499324	-16.2580409480287	-16.0313125780861	-16.1755787878367	-6.80379710264443	-15.4051274146384	-16.8824491921716	-17.7605412885579	-6.12261928666396	-16.1340368613981	-0.844394669874752	-4.89359377299507	-16.808538987007	-18.6479839385346	-16.2309135850237	-16.1119310382944	-16.4463500773649	-5.75488750216347	-6.01792190799727	-18.1625571113643	-6.66177809777199	-17.9699120334219	-14.2080285492496	-17.9699120334219	-15.603265436436	-17.3569806070592	-3.59299981978657	-6.9893527558005	-16.1360504236501	-7.33985000288464	-15.0465740201478	-15.8536506929493	-13.4262432694964	-16.414479426717	-17.9699120334219	-4.32192809488737	-16.4866108921197	-15.8544802665301	-8.20234647913471	-14.9531863665003	-16.9699120334219	-15.1340368613981	-5.49185309632968	-16.1954374060623	-14.9641118599558	-18.854434816002	-5.55325364099382
CON8	-10.5211474031238	-10.4142321992072	-17.4674116928928	-10.2215871212648	-9.89965902637749	-10.3146965256563	-7.99276843076893	-8.86403511664673	-19.2329464392557	-15.9531863665003	-17.2580409480287	-9.63662462054366	-15.0943326516595	-8.97365960782124	-8.2215871212648	-16.3075642228005	-18.4674116928928	-15.3040660631273	-7.29084978370191	-16.0715733928408	-10.7621555026275	-18.5548745341431	-8.72973402493515	-16.6315365208689	-15.1644105104416	-14.2318361754094	-8.11306266448665	-9.76215550262753	-16.2580409480287	-16.0313125780861	-16.1755787878367	-8.26739081087795	-15.4051274146384	-16.8824491921716	-17.7605412885579	-16.9340698690909	-16.1340368613981	-0.493028823478089	-7.95480058056992	-16.808538987007	-18.6479839385346	-7.57773093149008	-9.22158712126481	-7.89965902637745	-3.09423758020569	-5.12882998034495	-9.36360612613724	-8.82926969848605	-17.9699120334219	-7.14477152421398	-17.9699120334219	-9.76215550262753	-8.93618490240257	-17.0954429155058	-7.69802516520781	-8.19921930823636	-8.33894407190299	-9.0516621198225	-15.8536506929493	-4.47843572715231	-7.95480058056992	-17.9699120334219	-15.7735148206184	-10.5211474031238	-9.52114740312374	-17.3970712672319	-7.8817371183802	-8.2443071977649	-15.1340368613981	-7.08203576886602	-16.1954374060623	-14.9641118599558	-18.854434816002	-9.31469652565631
CON9	-16.6006782237562	-17.6450640711379	-17.4674116928928	-7.9709383966261	-13.8147695416297	-17.0715733928408	-16.603265436436	-19.2329464392557	-19.2329464392557	-15.9531863665003	-8.75943429143245	-9.51842619192863	-15.0943326516595	-16.3569806070592	-8.41151098801208	-16.3075642228005	-18.4674116928928	-15.3040660631273	-6.01919356523331	-16.0715733928408	-17.7605412885579	-18.5548745341431	-16.0630214378134	-3.53938581056423	-2.72201213268163	-14.2318361754094	-2.22805283091606	-8.31197531446119	-16.2580409480287	-7.31197531446116	-16.1755787878367	-16.1755787878367	-15.4051274146384	-16.8824491921716	-17.7605412885579	-16.9340698690909	-16.1340368613981	-3.27342207369176	-17.9699120334219	-6.38597589590493	-18.6479839385346	-7.36088491494211	-4.63015127448741	-16.4463500773649	-15.0234930736268	-3.66427705839204	-3.76148503099714	-16.5381488672214	-17.9699120334219	-4.53236538288646	-17.9699120334219	-5.51842619192858	-9.41151098801211	-4.53938581056423	-6.69530395401267	-6.46397840790622	-8.04894090862737	-15.0465740201478	-15.8536506929493	-4.91052687993027	-16.414479426717	-17.9699120334219	-6.51842619192858	-8.5184261919286	-15.8544802665301	-17.3970712672319	-7.86131390545159	-16.9699120334219	-15.1340368613981	-6.19649809704122	-16.1954374060623	-14.9641118599558	-18.854434816002	-16.7605412885579
CON10	-6.77138942476973	-8.81578354412818	-17.4674116928928	-16.0011840649494	-13.8147695416297	-17.0715733928408	-7.32393044779852	-19.2329464392557	-19.2329464392557	-7.64585854268587	-6.6660364246235	-16.2553421330156	-15.0943326516595	-16.3569806070592	-16.0839621126528	-8.23082104340703	-18.4674116928928	-15.3040660631273	-6.77138942476973	-16.0715733928408	-7.81578354412818	-18.5548745341431	-16.0630214378134	-16.6315365208689	-15.1644105104416	-14.2318361754094	-8.17192735435346	-17.3849495327008	-16.2580409480287	-16.0313125780861	-16.1755787878367	-16.1755787878367	-15.4051274146384	-16.8824491921716	-17.7605412885579	-16.9340698690909	-16.1340368613981	-0.771731012326882	-17.9699120334219	-7.23082104340703	-9.3563519254909	-16.2309135850237	-6.03442383060353	-6.74969435367042	-4.12229658662886	-3.22894375616636	-18.1625571113643	-16.5381488672214	-6.86158723374131	-5.90889294851967	-17.9699120334219	-15.603265436436	-17.3569806070592	-17.0954429155058	-7.20107370001298	-16.1360504236501	-15.1755787878367	-7.77138942476974	-6.77138942476973	-3.70725908735002	-5.81578354412819	-7.08786308956499	-15.7735148206184	-9.00842862207058	-8.90889294851968	-9.1153438259871	-7.77138942476974	-16.9699120334219	-15.1340368613981	-8.00842862207058	-16.1954374060623	-14.9641118599558	-8.42346612134943	-16.7605412885579
CON11	-16.6006782237562	-17.6450640711379	-8.8475793996671	-16.0011840649494	-13.8147695416297	-17.0715733928408	-16.603265436436	-8.8475793996671	-8.18461438694468	-15.9531863665003	-17.2580409480287	-16.2553421330156	-15.0943326516595	-16.3569806070592	-5.25263281037332	-16.3075642228005	-18.4674116928928	-7.73210218224717	-17.4825114891431	-8.0402244776095	-6.90897994433125	-6.59965188622352	-16.0630214378134	-7.38814778102981	-15.1644105104416	-6.43254190038826	-16.529956644137	-17.3849495327008	-16.2580409480287	-16.0313125780861	-16.1755787878367	-6.26261689894595	-7.26261689894595	-16.8824491921716	-17.7605412885579	-16.9340698690909	-16.1340368613981	-1.77433041763646	-17.9699120334219	-6.73210218224717	-18.6479839385346	-16.2309135850237	-16.1119310382944	-7.1106138055009	-3.46387510719305	-2.81415639812965	-7.04022447760949	-16.5381488672214	-6.52565130477974	-5.97311028175096	-17.9699120334219	-15.603265436436	-7.26261689894595	-17.0954429155058	-4.04452461504312	-5.61236293797307	-15.1755787878367	-15.0465740201478	-6.38814778102981	-3.48125718542129	-4.5807928589722	-17.9699120334219	-15.7735148206184	-16.4866108921197	-15.8544802665301	-8.97311028175096	-6.14713968152601	-6.14713968152601	-7.14713968152601	-14.7307939451638	-16.1954374060623	-4.1196589451039	-18.854434816002	-16.7605412885579
CON12	-16.6006782237562	-17.6450640711379	-17.4674116928928	-16.0011840649494	-13.8147695416297	-17.0715733928408	-16.603265436436	-19.2329464392557	-19.2329464392557	-5.76107627110985	-17.2580409480287	-16.2553421330156	-15.0943326516595	-16.3569806070592	-6.56843119316746	-16.3075642228005	-5.19339176182053	-15.3040660631273	-17.4825114891431	-16.0715733928408	-17.7605412885579	-18.5548745341431	-16.0630214378134	-16.6315365208689	-15.1644105104416	-14.2318361754094	-5.76107627110985	-17.3849495327008	-16.2580409480287	-16.0313125780861	-16.1755787878367	-4.86799147502637	-15.4051274146384	-16.8824491921716	-17.7605412885579	-6.92457500339274	-6.76107627110986	-1.46776885416226	-17.9699120334219	-3.93907457308785	-18.6479839385346	-16.2309135850237	-16.1119310382944	-16.4463500773649	-4.19339176182054	-14.6845098145597	-18.1625571113643	-16.5381488672214	-17.9699120334219	-3.80024686839053	-17.9699120334219	-6.04486923711045	-17.3569806070592	-17.0954429155058	-3.38355585025918	-16.1360504236501	-4.89600585119596	-15.0465740201478	-15.8536506929493	-3.04486923711045	-16.414479426717	-17.9699120334219	-7.86799147502638	-16.4866108921197	-15.8544802665301	-5.81354369100399	-14.9531863665003	-5.35897782753851	-15.1340368613981	-14.7307939451638	-16.1954374060623	-6.92457500339274	-18.854434816002	-16.7605412885579
CON13	-16.6006782237562	-17.6450640711379	-17.4674116928928	-16.0011840649494	-13.8147695416297	-17.0715733928408	-16.603265436436	-10.8824792959283	-19.2329464392557	-9.98939449984478	-17.2580409480287	-10.8824792959283	-8.73563790759895	-9.29751679520711	-8.3147947866389	-16.3075642228005	-18.4674116928928	-6.7829436223773	-17.4825114891431	-16.0715733928408	-17.7605412885579	-18.5548745341431	-9.51990921654354	-16.6315365208689	-15.1644105104416	-10.3679061230985	-7.75909688042295	-9.60237137673553	-10.3679061230985	-9.88247929592829	-16.1755787878367	-16.1755787878367	-15.4051274146384	-9.10487171726469	-17.7605412885579	-16.9340698690909	-9.98939449984478	-0.340069222773274	-9.10487171726469	-11.3679061230985	-18.6479839385346	-6.21410078701942	-8.10487171726469	-16.4463500773649	-4.19798112165615	-4.43009095429504	-18.1625571113643	-7.73563790759895	-17.9699120334219	-6.77097098071123	-8.98939449984474	-15.603265436436	-11.3679061230985	-10.6898342179859	-7.89541835163573	-16.1360504236501	-8.6023713767355	-15.0465740201478	-15.8536506929493	-5.34110606375475	-8.58130976120767	-17.9699120334219	-15.7735148206184	-16.4866108921197	-15.8544802665301	-10.6023713767355	-14.9531863665003	-9.36790612309849	-15.1340368613981	-7.48038085235689	-16.1954374060623	-14.9641118599558	-11.3679061230985	-16.7605412885579
CON14	-16.6006782237562	-17.6450640711379	-17.4674116928928	-16.0011840649494	-13.8147695416297	-4.39090023696648	-16.603265436436	-6.94641895979516	-8.0839224835451	-6.66888498426625	-8.18345815709601	-16.2553421330156	-7.18345815709601	-16.3569806070592	-5.31838773718211	-16.3075642228005	-18.4674116928928	-7.46725112309659	-17.4825114891431	-7.53138146051631	-17.7605412885579	-5.361456459074	-4.85126172675482	-16.6315365208689	-15.1644105104416	-14.2318361754094	-5.361456459074	-17.3849495327008	-5.23592557699014	-16.0313125780861	-16.1755787878367	-6.59849565637485	-15.4051274146384	-16.8824491921716	-17.7605412885579	-7.40585057843246	-16.1340368613981	-3.70079423222099	-6.29037336101251	-16.808538987007	-7.82088807771129	-4.76199438865773	-16.1119310382944	-16.4463500773649	-3.73342523646096	-5.94641895979516	-18.1625571113643	-16.5381488672214	-5.34695688937888	-4.66888498426625	-17.9699120334219	-5.86153006220864	-17.3569806070592	-4.86153006220864	-3.99081307915361	-4.84106595964893	-15.1755787878367	-15.0465740201478	-15.8536506929493	-3.77649395835284	-4.40585057843245	-17.9699120334219	-7.23592557699014	-16.4866108921197	-6.63326107453553	-7.53138146051631	-14.9531863665003	-16.9699120334219	-15.1340368613981	-5.26289262459041	-7.99081307915361	-2.73342523646096	-18.854434816002	-16.7605412885579
CON15	-16.6006782237562	-17.6450640711379	-17.4674116928928	-9.78365308639011	-13.8147695416297	-17.0715733928408	-4.16306667593819	-7.74802917665935	-19.2329464392557	-7.06118706191898	-8.71326375849868	-16.2553421330156	-8.06118706191899	-16.3569806070592	-5.86717644195236	-8.06118706191899	-18.4674116928928	-7.40514146313634	-8.10558118127746	-16.0715733928408	-17.7605412885579	-18.5548745341431	-16.0630214378134	-16.6315365208689	-15.1644105104416	-14.2318361754094	-6.89612781564849	-17.3849495327008	-5.39133566361131	-16.0313125780861	-16.1755787878367	-8.52061868055631	-7.43315583930595	-4.89126206047667	-7.37766072671424	-7.35069367911399	-16.1340368613981	-1.35864704490514	-8.40514146313636	-8.78365308639011	-18.6479839385346	-6.12830125777752	-7.15138487089056	-8.78365308639011	-4.38106732815749	-3.86478984911548	-18.1625571113643	-6.97629816433247	-6.12830125777752	-5.33079412167626	-8.78365308639011	-6.93565617983512	-9.29822625921986	-9.78365308639011	-5.39822204919656	-6.5509923295998	-6.40514146313634	-15.0465740201478	-5.84819333858478	-3.69619024513974	-8.52061868055629	-17.9699120334219	-7.46172499150272	-16.4866108921197	-5.80180043310033	-5.36411419487629	-14.9531863665003	-9.19869058566893	-7.19869058566893	-6.33739685650052	-16.1954374060623	-14.9641118599558	-18.854434816002	-16.7605412885579
CON16	-16.6006782237562	-17.6450640711379	-17.4674116928928	-16.0011840649494	-12.3711802589858	-17.0715733928408	-16.603265436436	-19.2329464392557	-13.8566070861561	-11.905516686637	-12.956142759707	-12.8093013713777	-15.0943326516595	-16.3569806070592	-9.93060766759986	-16.3075642228005	-18.4674116928928	-14.3040660631273	-11.2089088300869	-13.0086101796011	-12.3711802589858	-14.4415695868772	-9.59859075508891	-12.5935726803223	-13.7634976817646	-14.2318361754094	-16.529956644137	-10.6974084913068	-10.2877642507982	-12.4415695868772	-16.1755787878367	-11.1196414919899	-11.3711802589858	-16.8824491921716	-17.7605412885579	-10.8808546324027	-16.1340368613981	-0.0490978662397032	-13.1785351810434	-9.9953133569877	-13.8566070861561	-16.2309135850237	-16.1119310382944	-10.42364767888	-6.51379162479487	-8.94013044171836	-18.1625571113643	-16.5381488672214	-13.515570168321	-10.1936420734337	-17.9699120334219	-11.5540443161356	-17.3569806070592	-17.0954429155058	-9.55892653751541	-16.1360504236501	-11.9306076675998	-15.0465740201478	-12.8566070861561	-8.06132499639904	-16.414479426717	-12.3040660631273	-10.3711802589859	-11.6760348405143	-9.9180076308202	-11.3205541859159	-14.9531863665003	-12.0355772272014	-15.1340368613981	-9.08050309808292	-16.1954374060623	-14.9641118599558	-18.854434816002	-16.7605412885579
