ID	CON1	CON2	CON4	CON5	CON3	CON6	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON43	CON44	CON45	CON38	CON39	CON40	CON41	CON42	CON46	CON47	CON20	CON21	CON22	CON23	MI33	MI32	MI38	MI36	MI34	MI35	MI37	MI27	MI28	MI29	MI31	MI17	MI21	MI20	MI24	MI23	MI26	MI19	MI18	MI15	MI25	MI22	MI14	MI16	MI2	MI1	MI12	MI4	MI11	MI13	MI3	MI8	MI5	MI9	MI7	MI10	MI6
k__Archaea|p__Altiarchaeota|c__Altiarchaeia|o__IMC4|f__QMZM01|g__QMZG01|s__QMZG01_sp003663045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Iainarchaeota|c__Iainarchaeia|o__Iainarchaeales|f__JAFCCJ01|g__JAFCCJ01|s__JAFCCJ01_sp017610305	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomethylophilaceae|g__UBA71|s__UBA71_sp006954465	255	27	808	239	19	0	21	0	0	556	62	98	110	0	66	63	0	0	145	177	0	117	0	246	51	0	392	0	106	151	0	83	29	166	0	0	44	13	213	424	127	33	88	0	397	74	12	675	226	21	24	79	345	100	159	2061	13	329	120	127	31	47	0	87	36	423	0	203	102	313	205	148	824	74	131	136	234	832	2910	239	55	364	12	358
k__Archaea|p__Iainarchaeota|c__Iainarchaeia|o__Iainarchaeales|f__Iainarchaeaceae|g__UBA493|s__UBA493_sp024653905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomethylophilaceae|g__UBA71|s__UBA71_sp905187815	45	0	48	0	396	0	0	0	0	78	0	142	0	0	0	0	0	0	91	0	0	65	0	0	161	0	0	0	65	0	0	54	0	111	31	0	0	0	0	0	16	11	0	0	18	0	0	149	0	161	270	0	0	0	174	23	0	0	0	74	0	261	0	0	0	0	0	0	0	18	148	0	0	0	11	34	55	35	10	189	11	0	0	0
k__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosarchaeum|s__Nitrosarchaeum_sp005798405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_A|s__Methanobrevibacter_A_sp900314695	188	222	24	52	48	0	15	0	14	70	26	0	36	16	39	34	293	79	40	75	0	18	0	11	0	0	15	0	43	58	27	146	0	13	44	0	0	85	0	0	33	36	17	0	0	49	80	32	21	0	0	55	86	0	65	79	53	41	0	145	606	25	0	0	0	0	0	55	54	0	82	0	49	222	0	20	19	34	77	35	0	0	0	25
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__UBA412|s__UBA412_sp023440975	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	457	0	0	0	0	0	0	11	0	19	0	0	0	0	0	0	0	0
k__Archaea|p__Asgardarchaeota|c__Lokiarchaeia|o__CR-4|f__SOKP01|g__6H3-1|s__6H3-1_sp019058015	0	0	0	0	0	0	15	0	0	0	10	0	98	50	0	0	0	0	16	0	0	0	0	0	0	0	0	0	27	21	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	10	16	0	0	0	11	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	40	0	0	0	13	0	0	38	19	0	15	0	0
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_A|s__Methanobrevibacter_A_gottschalkii	116	74	0	137	0	0	15	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	16	0	32	0	0	15	84	0	0	0	0	0	0	0	0	0	0	0	14	0	0	13	12	39	16	0	0	0	0	0	45	13	0	0	31	0	31	0	0	52	0	0	0	0	893	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Methanobacteriota|c__Methanococci|o__Methanococcales|f__Methanococcaceae|g__Methanothermococcus_A|s__Methanothermococcus_A_okinawensis	12	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Halobacteriota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanocorpusculaceae|g__Methanocorpusculum|s__Methanocorpusculum_sp017622255	0	0	0	0	15	0	0	0	0	0	48	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	24	0	0	0	0	74	0	10	13	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	10	0	0	14	0	29
k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__CAIVOO01|g__CAIVED01|s__CAIVED01_sp903904885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Asgardarchaeota|c__Lokiarchaeia|o__Helarchaeales|f__HEL-GB-A|g__JABXJT01|s__JABXJT01_sp013375405	0	0	0	22	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	10	0	0	0	56	0	0	32	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	12	66	0	0	20	0	0	0	0
k__Archaea|p__Asgardarchaeota|c__Heimdallarchaeia|o__UBA460|f__Kariarchaeaceae|g__JAJRQD01|s__JAJRQD01_sp024280435	0	0	0	0	0	0	0	10	26	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	12	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	13	0	12	0	0	19	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Asgardarchaeota|c__Lokiarchaeia|o__CR-4|f__SOKP01|g__LW40-45|s__LW40-45_sp004524515	0	0	0	13	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	29	207	0	0	0	0	10	10	26	0	0	0	0	0	0	0	0	0	21	0	0	0	0	40	0	0	0	13	11	18	0	13	0	0	0	0	0	0	0	0	0	29	30
k__Archaea|p__Halobacteriota|c__Bog-38|o__Bog-38|f__Bog-38|g__Bog-38|s__Bog-38_sp015660915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_sp017432245	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__UBA11576|g__JABJCP01|s__JABJCP01_sp018668595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Methanobacteriota_B|c__Thermococci|o__Methanofastidiosales|f__Methanofastidiosaceae|g__Methanofastidiosum|s__Methanofastidiosum_sp013178285	0	0	0	18	13	0	0	0	75	27	59	91	57	0	30	45	0	99	0	0	0	0	0	13	0	0	0	0	0	26	23	32	0	14	0	257	0	0	0	55	14	27	0	0	0	0	273	0	29	0	0	0	23	0	32	0	26	0	0	0	0	0	98	0	0	0	0	0	0	16	26	31	23	23	0	12	0	36	17	0	0	0	0	0
