feature	Ackermannviridae	Aliceevansviridae	Allomimiviridae	Autographiviridae	Casjensviridae	Chaseviridae	Crevaviridae	Demerecviridae	Draupnirviridae	Drexlerviridae	Epsomviridae	Felixviridae	Guelinviridae	Helgolandviridae	Herelleviridae	Inoviridae	Intestiviridae	Konodaiviridae	Kyanoviridae	Lakviridae	Mesyanzhinovviridae	Microviridae	Mimiviridae	Orlajensenviridae	Peduoviridae	Phycodnaviridae	Rountreeviridae	Salasmaviridae	Schitoviridae	Speroviridae	Steigviridae	Straboviridae	Suoliviridae	Toyamaviridae	Unclassified	Vilmaviridae	Zierdtviridae
CON1	-4.0734246818465	-7.0018039600735	-13.5620295122429	-13.1155645990148	-4.36984106752144	-4.50347929335574	-11.0105762106604	-5.87513796886227	-19.4296140718572	-5.48370808720988	-9.76991940943775	-20.2736693187114	-13.6987073848076	-20.2784924989648	-4.81361723453205	-11.7573575954828	-9.54775038848842	-9.58513256986161	-5.02262947716776	-8.17959336980443	-7.0204010739859	-14.4916194855654	-6.84873145436876	-6.71550526781861	-2.10080944335301	-6.00790884348021	-15.129869918806	-3.56177487616851	-8.05634611519071	-20.1399572655989	-20.0601341767769	-2.43923741614618	-10.4103001558333	-13.8673412169234	-2.6730273083621	-10.7714184983448	-5.59194601297496
CON2	-5.2191662394375	-6.80828129749674	-17.6558603373781	-10.7736134359866	-5.7977066235563	-5.70497119561993	-7.59283101757304	-4.27518249915749	-19.4296140718572	-6.25307794006809	-8.36061304829938	-22.4582267328225	-6.64422468866807	-16.8781077423762	-5.11773113528616	-14.2468643095293	-19.3291392307539	-11.2130111456891	-6.22164532457912	-9.1430128443866	-8.67421018721111	-14.7258690284662	-7.61608115206604	-1.93742561379813	-1.7330932417591	-8.05597344589662	-21.8108883442738	-4.917079646665	-8.29789416532241	-17.0009387110053	-20.0601341767769	-3.58567990071443	-8.03176144646674	-11.5603910507698	-3.52598732071582	-6.24420524560849	-8.88064252826113
CON3	-3.29849372962865	-5.97593004156136	-9.15530145886102	-11.3844722935455	-5.21514819597453	-4.56659458103581	-3.11397987407676	-5.53184713299857	-19.4296140718572	-8.81175992645407	-9.13005422966974	-22.4582267328225	-18.3734858719855	-20.2784924989648	-4.1867625301489	-10.1009465463136	-19.3291392307539	-8.98957314145951	-5.58255601086319	-7.91652844021826	-7.3453410055887	-10.5575976276461	-6.4218308596206	-6.01183943762629	-3.30508705080932	-5.40773894818805	-13.1804018297329	-4.25536730507779	-7.6167668550444	-12.1953647741837	-20.0601341767769	-2.28736067719606	-6.78977236597318	-8.16487994556192	-2.79610528467886	-10.6133860465852	-6.82329966337459
CON4	-3.72819130511096	-5.11491599967463	-10.7518352322991	-8.9251576014699	-5.02290391660401	-4.74140658334763	-22.9238584597433	-5.30921634354904	-19.4296140718572	-6.56573219781526	-6.02317316264551	-17.0813551807589	-12.9223399499025	-20.2784924989648	-4.56338501706209	-7.23003760891085	-19.3291392307539	-6.59695489188063	-5.45471101692724	-8.64121205558741	-7.52529165996317	-13.000281766413	-5.42392540944454	-7.52921574077217	-2.73912524536909	-5.8091836852632	-21.8108883442738	-3.69790684745946	-6.83291942308258	-20.1399572655989	-20.0601341767769	-2.16962429609169	-6.58375362779811	-9.82938479495419	-2.63598612875392	-10.4978237234405	-7.38902787599745
CON5	-3.85376571940247	-5.94895577649712	-10.6763616111649	-10.0303293316665	-4.5329153177219	-4.40671623021912	-3.91951341986198	-8.08136335786089	-19.4296140718572	-6.73978086545888	-7.68212145961709	-22.4582267328225	-7.55246328898076	-20.2784924989648	-4.52707452932269	-10.0683747393635	-5.18650507117031	-10.7905243045325	-5.19489598910398	-7.12434086541832	-7.42759488316806	-12.5959235911634	-5.83212427730534	-5.43672247816633	-3.42426517362692	-6.1196028123541	-15.1067560301137	-2.86767197975415	-3.66746231550761	-18.6725416805075	-8.53631680727602	-2.94086722188254	-9.35242457087005	-7.93496377216638	-3.17371075032246	-8.63414374192272	-7.68948102374932
CON6	-4.13720534048744	-5.61519207649149	-13.7705450583295	-10.3172301396825	-4.2801581706659	-5.40109466923269	-22.9238584597433	-8.79161070245622	-19.4296140718572	-5.85217437251538	-6.00124677584678	-22.4582267328225	-16.2962820958964	-20.2784924989648	-5.64025988908637	-14.3162631409955	-19.3291392307539	-18.1116906523927	-6.25452725547884	-6.99594475486499	-10.8528567367711	-19.8322867931225	-5.9648159591881	-6.49081316242655	-1.83209671617677	-7.45257919714314	-21.8108883442738	-4.50160362099435	-12.9615299606515	-20.1399572655989	-20.0601341767769	-2.98806032718438	-23.2299583747881	-21.3968624062566	-1.82509054489874	-12.3319604388746	-8.12138961694741
CON7	-7.60699646620527	-7.07369396388277	-12.4763948633228	-9.02249175603025	-4.00098743964749	-7.04115848621524	-22.9238584597433	-2.60564798315636	-19.4296140718572	-9.12235530184118	-7.41589217228797	-18.7819308345811	-15.8758620013041	-20.2784924989648	-6.87340061033649	-18.3159997394948	-19.3291392307539	-9.33269665668144	-8.72846185938121	-10.5493395719251	-10.1856231492434	-19.8322867931225	-7.20967119723382	-2.83814182062903	-1.17626555020857	-9.03538357192446	-21.8108883442738	-8.39317225249168	-12.9614166758483	-20.1399572655989	-20.0601341767769	-3.48025979152604	-23.2299583747881	-10.9352982402279	-4.59758038875834	-11.4803442294696	-8.15808376332496
CON8	-3.46972974419392	-5.69593808911885	-10.7536242521781	-11.6673172177466	-4.14732528209653	-4.06351768330282	-10.2795326353747	-6.88345081424439	-19.4296140718572	-5.27296830166602	-7.41531103361576	-15.631241176483	-11.2411535764679	-20.2784924989648	-4.39910313744791	-8.74037583669968	-19.3291392307539	-7.28623759178833	-5.59285556848832	-7.61912584734618	-6.66483549704276	-11.8374633704191	-5.26392708120337	-8.39703972011166	-2.93825449980141	-5.43613629939021	-11.5550287780365	-3.41698536944598	-7.9200446918192	-14.0068177583545	-15.3337879875312	-2.33890191354408	-8.74640040242545	-9.12168740984633	-2.7468399848979	-9.22830333706654	-7.22979197318735
CON9	-6.46787158338698	-7.40193747951901	-14.7223942064311	-15.3252957575403	-3.63875388924863	-8.90517788238398	-20.0682909491447	-2.68496985431259	-19.4296140718572	-7.42333499199527	-10.5273573819554	-22.4582267328225	-13.129782433022	-20.2784924989648	-6.68812163955893	-9.25913817783348	-19.3291392307539	-14.21358319194	-10.0461746190546	-13.1202248247849	-11.1434095900305	-18.3440232447131	-11.4190687289785	-2.91091821236514	-1.08699517459143	-11.8397532231846	-16.3799144491509	-6.70864762611335	-15.0497035755169	-20.1399572655989	-20.0601341767769	-4.39260930532806	-23.2299583747881	-12.104287582903	-4.1047477614757	-10.7189470139123	-7.68549355222686
CON10	-3.24228056295329	-5.36355878311034	-11.0317511077655	-18.1072773887073	-4.80388773896209	-4.56123274164739	-13.789347444904	-7.14394518087727	-19.4296140718572	-5.13140732617718	-8.02536294054628	-22.4582267328225	-17.4694651453016	-20.2784924989648	-3.81946260999459	-12.3216090888653	-11.5901156606461	-6.49567995982594	-5.93374055938495	-7.8375485608965	-6.260026914048	-15.3153634713743	-6.54209448416323	-7.41055201425717	-2.72567178934058	-5.63092615681569	-10.9903982039278	-3.96873884734727	-6.73930199472668	-20.1399572655989	-20.0601341767769	-2.0093380792469	-23.2299583747881	-14.5985712229095	-3.11378339219332	-8.83207426304983	-6.9994618592911
CON11	-3.90823678637493	-5.52212136608019	-12.2727673011671	-16.2155073690997	-5.92276872988628	-4.92565288926796	-17.0509973186514	-5.22403393417896	-19.4296140718572	-7.36256647363094	-9.03466742879421	-22.4582267328225	-16.3828515978597	-20.2784924989648	-2.94315740431764	-11.7164461288357	-19.3291392307539	-4.51626588682411	-6.76066312604387	-8.33021725780044	-7.20026854296323	-11.1204909372836	-6.7552338229328	-5.27974863303497	-2.71664828421669	-6.23739671730885	-21.8108883442738	-4.3005439902183	-6.39464176865166	-20.1399572655989	-20.0601341767769	-2.93582731335712	-2.66259989170256	-10.1397215026123	-3.86401738151589	-7.9473087963462	-6.89043873541406
CON12	-5.08693004196699	-6.11787655176768	-12.6709669523998	-20.2726318289905	-3.80520444116672	-10.4245196930167	-22.9238584597433	-2.17088189037026	-19.4296140718572	-12.8040912714503	-7.0045050848148	-22.4582267328225	-11.7895439331082	-20.2784924989648	-2.88441170579642	-15.0949673702746	-10.0076771185154	-13.1991097350353	-6.38651078424	-11.7996113881845	-11.6713505675614	-19.8322867931225	-8.40642617226402	-3.18218952773512	-2.36299437069245	-11.9052620888921	-21.8108883442738	-8.06484863608908	-15.4663183352015	-20.1399572655989	-20.0601341767769	-2.55219865724274	-23.2299583747881	-17.629799928352	-5.59256115109178	-10.0680218742904	-10.4282074250012
CON13	-4.31901336223798	-6.0375086295395	-11.8498030293202	-15.0690358048586	-3.52466450932976	-4.62822696592124	-6.7563807043584	-7.37882478195665	-19.4296140718572	-5.17474126749137	-8.62430296709598	-9.20469222997121	-13.6209046376276	-16.567820614603	-4.75198605111703	-11.8508661328951	-11.7328866263365	-10.0248372905795	-4.65287926899961	-7.06384915859059	-9.14010722178929	-8.51174807524617	-6.70182734295726	-7.04923512264132	-2.8407747433545	-5.61436039105782	-13.5074623251896	-3.85614598180958	-6.1276939553607	-15.105917551428	-11.3331948128837	-2.10488334109801	-7.32081593655919	-12.1764372492194	-2.63996783137618	-9.5013537257408	-7.03037452894612
CON14	-3.74118553105507	-4.34382511276955	-12.3534435870952	-14.5578145624888	-6.52847916173555	-7.57476129442965	-22.9238584597433	-4.55392019201996	-19.4296140718572	-7.88477784579203	-5.27029380413292	-22.4582267328225	-14.0284325030621	-20.2784924989648	-3.97407239213611	-9.93448990891035	-19.3291392307539	-7.61826801926038	-7.14243938104798	-8.3993282031224	-5.25816413475459	-9.23643479249161	-5.08004971409658	-5.62090978618516	-2.26287905479592	-8.05897125273342	-21.8108883442738	-3.63631914984877	-4.85401586016243	-20.1399572655989	-20.0601341767769	-2.60736408743775	-14.9318024653344	-8.51231292083728	-3.43051413154401	-9.27028076461981	-4.60506255270631
CON15	-3.72223652225351	-5.2728544165521	-8.8143077242076	-18.403513467441	-5.13333121304	-5.29770674314594	-13.9038614442326	-7.57438111769901	-19.4296140718572	-5.79393350903531	-8.134815445958	-22.4582267328225	-12.7730627479529	-20.2784924989648	-3.57561033790298	-12.7489645060659	-19.3291392307539	-9.1949066707124	-4.98964529801299	-6.88997240766352	-7.52666912689737	-11.4258855005706	-6.27595369554577	-7.41242454632443	-3.00061714269099	-5.57058929511093	-12.1765053011677	-3.08641519012293	-8.2971592763077	-20.1399572655989	-20.0601341767769	-2.32238484266723	-20.5239871854885	-13.1737869284297	-2.48237932413183	-6.2630409087807	-7.41404003643325
CON16	-4.27221617651489	-5.6817414208855	-11.3818677686422	-13.3940914486349	-4.49272766374478	-4.65301260327311	-7.65979336078728	-6.68324163229105	-19.4296140718572	-5.3307029254488	-8.11010854823918	-22.4582267328225	-17.8172916596509	-20.2784924989648	-4.10152050017692	-12.1708127102104	-19.3291392307539	-11.8954366840183	-5.52862969865863	-7.63528538725318	-9.26102071985858	-16.6142112568338	-5.92227663296616	-6.39381433735355	-3.10642606714897	-5.63556715323813	-15.5408597959367	-3.05063416745178	-8.45791004586501	-20.1399572655989	-20.0601341767769	-1.96187343055706	-6.21375161760668	-12.1277608682832	-2.74411963503671	-10.0993349359	-7.58805378857848
CON17	-4.73407830517127	-5.99593790946391	-11.5873273671384	-20.2726318289905	-3.62040261585916	-5.51197343156927	-22.9238584597433	-5.72260580232412	-19.4296140718572	-5.58289922307557	-8.88962375265154	-22.4582267328225	-15.3224816448207	-20.2784924989648	-5.04037420780897	-10.6131124216619	-19.3291392307539	-12.2978908557755	-5.59549938027847	-7.51424402960911	-9.3761598278438	-17.572414585632	-7.62133655618929	-7.48383415394529	-2.82575322642494	-5.86705494085729	-18.825366252225	-3.46457658774014	-12.1875512460934	-20.1399572655989	-20.0601341767769	-2.24104870875738	-18.4725300558248	-14.4316636204672	-1.9043761823386	-12.1028293609275	-8.04043513745589
CON18	-3.41005549273202	-6.42517880505195	-12.333061315507	-14.8340187738474	-4.19877242174339	-5.07211358906425	-7.43042754334255	-5.79427624630828	-19.4296140718572	-6.89803194938911	-8.9776048921197	-22.4582267328225	-13.4931902270902	-20.2784924989648	-4.57544077209856	-11.676055294777	-9.85977568408946	-11.141322083683	-5.41735280322413	-7.25669189610576	-5.13922215625037	-16.1230077507507	-7.29770051349952	-4.61236159944617	-2.96812455019008	-6.28880612028786	-15.5060345649406	-4.11566396970781	-8.70071980958469	-20.1399572655989	-16.5364107824442	-2.13566847095412	-11.4392986897634	-9.36233683658758	-2.5399882791557	-8.81134443318293	-5.50909860666871
CON19	-4.37776502291362	-4.76809206018376	-10.9462817887196	-12.9442833593488	-4.68572823944214	-5.41648788105069	-22.9238584597433	-3.46782003761988	-14.9365508814839	-5.72103446639459	-8.08533049891493	-22.4582267328225	-15.9301995931272	-20.2784924989648	-3.64136092064913	-9.52508296863136	-19.3291392307539	-12.2157354615795	-6.17788209644479	-8.69912663489582	-6.81600296961474	-16.3350800251559	-6.69408442377658	-4.1504682386688	-2.54722868263849	-6.9845813759182	-15.9327722705921	-4.23474537755423	-10.4844114102223	-20.1399572655989	-20.0601341767769	-2.23719436885334	-20.1443137624435	-15.4916016244095	-3.14487349039691	-7.89196456180688	-7.87871909528449
CON20	-4.32515640962479	-5.32000255003358	-6.81853079283313	-20.2726318289905	-5.74533112040735	-5.50350061428236	-22.9238584597433	-7.59653717793859	-19.4296140718572	-5.95640948759469	-7.38568870690861	-22.4582267328225	-11.1432976417267	-18.4132152091135	-3.61371906135043	-9.86490382379784	-19.3291392307539	-5.91515979042967	-4.87291045767133	-6.21273596997237	-9.32044705865816	-13.8819637269784	-6.84123331190541	-11.588102716557	-3.16063314176557	-5.88037696431826	-21.8108883442738	-5.17098643151785	-6.74379031219609	-20.1399572655989	-11.9791917058309	-1.93325112467824	-4.62118799885457	-10.5301875942189	-2.23158202242748	-9.43188934791461	-7.2528755033576
CON21	-3.44490760941088	-6.56316317278627	-12.1609568288735	-12.1689395854153	-4.00417728163155	-3.79687866566879	-9.56716703111047	-4.52240467539026	-19.4296140718572	-6.84659920689925	-8.74491008491933	-22.4582267328225	-11.7575932631621	-20.2784924989648	-5.03794879505664	-10.8958290183619	-13.5762038357856	-9.78365541203258	-5.63244779778451	-7.55483557366536	-7.15449140466486	-12.3254798330381	-6.53587123673653	-4.18502047069327	-2.07033366121451	-6.01188316097694	-21.8108883442738	-4.02110508268758	-9.24372201887004	-13.1598192240818	-20.0601341767769	-2.99834721013344	-19.3676102444161	-8.18025745393883	-3.02130883491848	-8.80421277700097	-7.59355803796346
CON22	-4.10271530460197	-4.72111654727259	-9.98878205230889	-12.846546089844	-5.64169345595167	-6.1587195825855	-22.9238584597433	-6.54125794282978	-17.031813934587	-3.6637676612325	-7.68702039747407	-22.4582267328225	-21.4034436731982	-20.2784924989648	-4.18010821184727	-10.0081100007041	-19.3291392307539	-8.81004803777296	-5.3112778034435	-6.91753567430225	-7.71687556857442	-13.4529287397736	-5.44331583378364	-7.49957475545025	-2.48730894397697	-5.36774239846462	-14.4344086518028	-4.5631041808285	-9.19364092993207	-20.1399572655989	-20.0601341767769	-2.30678179661129	-16.1593510121228	-6.39814272993144	-2.5234346289906	-11.2776371981278	-6.14451379611803
CON23	-3.93201278526397	-4.09755418379098	-11.3944052606201	-20.2726318289905	-6.43258278999963	-6.41845467356586	-22.9238584597433	-7.20383052527025	-19.4296140718572	-5.48064173642336	-9.40593131071949	-22.4582267328225	-20.3902566288695	-20.2784924989648	-3.64763869805349	-7.46081082168816	-19.3291392307539	-9.54172695441157	-5.54704449233806	-7.22892449557125	-9.60666749919952	-13.0187323835997	-7.97872108897291	-9.96718943032594	-3.737812626594	-6.2060242289558	-21.8108883442738	-4.10411747121078	-6.21402477317686	-20.1399572655989	-18.2487415505481	-1.74636592889935	-9.20506017832805	-9.65985397487717	-2.13257430820749	-9.3895628514101	-6.65829423301281
CON24	-3.50587468536188	-5.1927087639608	-11.5618674509011	-13.7601104427594	-4.36912233506407	-4.88711856401016	-16.6891431912504	-6.42928894713107	-19.4296140718572	-7.04815390710822	-7.12088996291664	-22.4582267328225	-16.1196717722717	-20.2784924989648	-4.39179778635704	-9.26984833874066	-19.3291392307539	-11.6027387322092	-5.32742504129108	-7.43452679583896	-6.57891880145479	-9.35155405743573	-5.96730697774024	-6.52401164375201	-2.86988856719017	-5.3516586117003	-21.8108883442738	-3.91944108603313	-9.77932308835899	-18.1682583692719	-20.0601341767769	-2.10095472844521	-9.16568040471366	-14.7257938355054	-2.58271328879788	-9.65149736481541	-5.32194242103022
CON25	-4.40659645151458	-7.5746410921072	-7.35349411329922	-14.8880865379584	-7.04333566041925	-6.20510353260274	-22.9238584597433	-15.7326650983467	-19.4296140718572	-5.41788612158307	-3.43763223985812	-14.4677114261759	-8.82941157216873	-20.2784924989648	-3.14973661447625	-11.2787525892272	-19.3291392307539	-20.9899450493695	-7.2040383647829	-11.1074104174406	-15.493989430482	-12.0042268373387	-8.05122462954387	-20.235913709775	-3.17142383971584	-7.05473784816441	-21.8108883442738	-4.81190525850883	-9.66928647376787	-20.1399572655989	-20.0601341767769	-2.11196365444299	-23.2299583747881	-12.358156143399	-1.82527251540464	-10.3492968076688	-6.93009595833003
CON26	-5.33619840201042	-5.18105082827951	-6.97905542763654	-16.3773337217783	-6.33874491261478	-6.89342969391302	-22.9238584597433	-8.11156130003215	-19.4296140718572	-5.40113138957147	-2.90964592009107	-14.9798022549586	-15.2443035001332	-20.2784924989648	-3.31196167319304	-10.2098613014224	-18.2901071897463	-21.9899450493695	-7.54548490661927	-9.14348719318287	-10.8240011176997	-19.8322867931225	-9.38619741143491	-5.56534022638974	-3.34825282618651	-7.28404612475028	-21.8108883442738	-4.88396107677176	-7.76986119836612	-20.1399572655989	-20.0601341767769	-1.99910307911433	-23.2299583747881	-21.3968624062566	-2.11399139164178	-11.0198570836264	-8.94213494961154
CON27	-3.14575927023557	-6.37245281055281	-11.6182502724813	-17.3847632197375	-4.36273400121564	-3.60523384432401	-9.30770929431685	-6.91187072971465	-19.4296140718572	-6.50094142616606	-8.70571852003284	-17.6661209608949	-5.94441786109282	-20.2784924989648	-4.04593630394411	-9.27479417863244	-7.29478143532068	-10.6943233713914	-4.96931137074168	-7.90781907766664	-7.40919317213174	-6.87823319878038	-7.03845082529663	-9.78016073869345	-3.2448408697583	-5.52069551037141	-18.8268100747613	-3.25964482138319	-8.43822684704723	-13.5727869619155	-17.4840746808331	-2.33416009481044	-7.81657643347462	-10.697770776888	-2.9551379661699	-10.3286380609452	-6.92885701481541
CON28	-5.08702055050803	-5.05434950166986	-12.409045804328	-17.6606385437385	-4.15848917169905	-6.95228725051548	-22.9238584597433	-4.27833867275876	-19.4296140718572	-6.00773368204609	-7.7938546739154	-16.8715285728215	-19.7083916751869	-20.2784924989648	-3.80730294806826	-12.9370236655754	-9.66775031240918	-10.2824670997604	-5.5240288794235	-9.0015174399321	-8.27045610891961	-7.93582228353783	-6.9157023599627	-3.76118336915867	-2.33160705723856	-7.00343752082778	-21.8108883442738	-4.06042496151904	-8.38221210609412	-20.1399572655989	-20.0601341767769	-2.34933290437138	-17.4357891948094	-9.41137766621003	-3.27117497218807	-12.0974162400235	-4.40838965996366
CON29	-3.53963280166874	-4.87989358358569	-13.6687073595932	-8.59707889494237	-4.60118270221165	-4.03838269130083	-22.9238584597433	-5.12158166173788	-19.4296140718572	-5.71809134798436	-8.26832113512226	-16.8993875673458	-21.4034436731982	-20.2784924989648	-3.89001562027994	-10.2842921608495	-5.91218420545091	-11.2488438498569	-6.40339399754867	-7.19044472630194	-6.96817393679417	-13.0944652840793	-6.80772650248255	-6.28153603756199	-2.49590459175425	-5.7242946702992	-17.8428829624668	-4.74050891803676	-7.21583600134634	-17.760439072216	-19.0402807951399	-2.23215818098788	-23.2299583747881	-11.8927819533074	-2.96883885697987	-10.9419212156715	-6.8186090394007
CON30	-3.85148064777415	-4.16794799693226	-13.5446558361397	-12.762181526009	-4.82133825928344	-5.30155114715705	-11.7586916792934	-6.30901420742194	-19.4296140718572	-7.59608675670211	-5.00697888735352	-22.4582267328225	-12.7462135848667	-20.2784924989648	-3.88934003720954	-9.83727078574391	-19.3291392307539	-7.17736198470192	-6.49205330927275	-8.11804813591355	-5.98261143918945	-14.0808204411316	-4.69141942085588	-6.88202773292854	-2.64476925760565	-5.79983978712985	-12.7229740879303	-3.86248251786137	-8.39906137259909	-20.1399572655989	-20.0601341767769	-2.39519319929388	-9.06498755100523	-12.3537478555609	-2.79518846598043	-10.5996659387442	-5.32186374574112
CON31	-3.77491505842337	-4.15015156502962	-8.12472903890373	-14.1402650695772	-5.31675270304192	-5.65692414219636	-18.1322296093088	-7.47934137583343	-19.4296140718572	-4.73199743362101	-5.47898122075423	-20.5278781234794	-13.2860607664552	-20.2784924989648	-3.0220103139719	-12.2569138038574	-19.3291392307539	-10.5052185327089	-6.11319042922493	-9.03669877284716	-8.510910420949	-18.6294161499415	-9.0975592172659	-8.6117528741871	-2.91437348783125	-6.8612208744168	-13.946787259157	-4.1383875285348	-10.4509868746808	-20.1399572655989	-20.0601341767769	-2.3265583405422	-11.821541377053	-12.6030560130826	-2.29593405431072	-10.3051984829743	-7.42616879437606
CON32	-3.95688001134391	-3.46062024104675	-9.45562992365099	-17.9382873907743	-5.70755945153932	-5.25782734943697	-15.186470667064	-6.66453607401184	-8.31403854582449	-7.756129965045	-4.41354511210284	-19.6114770745072	-19.0755542972358	-20.2784924989648	-3.57128855278442	-11.5136929001688	-19.3291392307539	-8.1230971466887	-5.92387753706042	-7.95660230246894	-7.36443396316246	-13.7062645192634	-4.02097926926718	-8.19154765337728	-2.79229072869684	-6.34467253984899	-14.7522388287198	-4.73900353992182	-7.82200987410244	-20.1399572655989	-20.0601341767769	-2.58854928505777	-9.15453192832634	-8.95749193972687	-2.66125687841737	-5.87632887843807	-6.63119195449067
CON33	-3.85357554073775	-5.69702214097413	-12.8617086540831	-12.8799791643567	-4.8994430123886	-4.88509458071533	-7.13455026222194	-6.96694303182395	-19.4296140718572	-5.97739295398651	-8.72849435937177	-17.1850135393397	-6.23042483255389	-20.2784924989648	-3.61392330364537	-8.55676249848154	-10.4697143197348	-7.15640450014627	-5.13562569447844	-7.60385081547716	-8.04470913206722	-14.3618991815799	-5.61482386235199	-8.42448665219209	-2.91252883916186	-4.99655023879968	-17.3025261421626	-4.17529429897187	-9.03333275477447	-20.1399572655989	-20.0601341767769	-2.05396374279331	-13.7591422341496	-9.89762985137729	-2.5087411564611	-10.5975736606597	-7.7074708488121
CON34	-3.39904462298818	-5.12000215332725	-9.07830883505648	-11.5614227180655	-5.4268060412165	-5.0542409516367	-22.9238584597433	-4.75391128327295	-19.4296140718572	-6.01979551941986	-6.91879968184727	-14.7516433984392	-16.5457361406352	-20.2784924989648	-3.97321795425261	-10.57344399728	-19.3291392307539	-10.5377412945219	-6.37258089353741	-7.5083079832292	-7.28496881893943	-14.2025665776639	-5.76223813438417	-6.27374780483632	-3.04519676153508	-6.78875822794498	-13.2929687416116	-3.02420924640712	-8.09205225700987	-20.1399572655989	-20.0601341767769	-2.23600385859356	-12.8541950651372	-16.1842080945503	-2.80933159252881	-5.76110466941617	-6.73815403830373
CON35	-4.36252842551752	-4.65044411930258	-13.0934461026814	-8.72967171410292	-5.60713418532921	-4.08326132824591	-22.9238584597433	-4.54131513127888	-19.4296140718572	-6.33421118698418	-8.85777817827036	-15.9704352125761	-20.3526440244855	-20.2784924989648	-3.93462908090429	-9.56465771345069	-11.4775770725902	-7.35822370556612	-7.10946371405966	-7.54928104171742	-7.44566060816956	-13.6111572682327	-6.57162073904281	-7.75878505907221	-3.32081595200308	-5.81703788903642	-21.8108883442738	-2.98008373925272	-9.75681507740663	-20.1399572655989	-20.0601341767769	-2.26507870147306	-8.46907075058685	-7.62269162163677	-2.36685024975507	-11.8711582369723	-6.70146982882786
CON36	-4.10556996396872	-3.84289767844022	-12.0362728846224	-18.7139509650091	-5.09524251153326	-4.81130227966967	-21.0211176818273	-7.69070183579776	-19.4296140718572	-7.51290925293304	-6.24347170039522	-22.4582267328225	-12.9498159024167	-20.2784924989648	-3.98183895461753	-9.28833205520807	-7.31640185131728	-10.7178974770119	-4.24873665997903	-7.8290708567927	-6.94093145794333	-15.9042290284075	-5.74861644713283	-9.40781620158656	-2.57284074918987	-5.77789480693615	-11.4545736577758	-3.89749181494036	-9.42576387463809	-20.1399572655989	-20.0601341767769	-2.08928813788991	-10.9349496672976	-8.17332127131344	-3.10736665306438	-11.8437503660675	-5.96637972005452
CON37	-3.89836309474358	-6.49713981870331	-13.1031070676679	-13.0191685219438	-4.91946330311473	-4.79284196790164	-6.11960517815891	-5.81184541302332	-19.4296140718572	-5.71206125562595	-8.9738193901622	-22.4582267328225	-14.3301286380016	-20.2784924989648	-4.03411913942877	-10.7466746895767	-5.6685620342988	-6.68730994733382	-5.43306270561053	-6.41839538944205	-7.5216252550211	-9.3459214528747	-6.11730282370615	-6.13189874078824	-2.45503987844862	-5.68575566661479	-13.2354376830565	-3.61428641094311	-6.88548779661153	-12.3422735446303	-13.5967155545371	-2.28803106267784	-7.36902632359137	-10.840518696372	-3.10379655852739	-10.2483006653349	-5.8813336768178
CON38	-4.07634138932525	-7.40899198501557	-6.43900028138	-8.27401347551041	-5.22212054387808	-4.90820185097694	-22.9238584597433	-5.53155457797873	-19.4296140718572	-6.47676250237994	-6.50379144225718	-18.6208583966069	-12.344865444469	-20.2784924989648	-4.79338481138917	-10.2937248514103	-2.9405433544475	-8.94333896991829	-5.39138264284239	-6.68834228690388	-5.81265161581978	-11.7828498539248	-5.95950857021932	-4.63933645883165	-2.67377677001035	-6.13974412297008	-13.876157996754	-3.82073848472505	-8.40307096309172	-16.6743502855806	-20.0601341767769	-2.86019444846952	-12.8007481229163	-9.28999726116869	-2.7876786033196	-9.18987443913846	-6.91283298263816
CON39	-3.87149689500751	-5.51644538224291	-12.2614007974459	-12.4443849469622	-3.20333903757818	-3.94576179771876	-22.9238584597433	-5.62742259286361	-19.4296140718572	-6.33146702107408	-7.45314728825424	-17.9911298017879	-14.7982099985251	-20.2784924989648	-3.8530064996114	-10.3981593307533	-19.3291392307539	-8.89375931600236	-5.79620169605869	-7.20815949071804	-6.41612843875745	-11.7792644209306	-6.35760759583113	-5.59122096813235	-2.92157084224259	-6.28769782135912	-15.0112513977087	-3.58029598511535	-7.3249687587954	-14.781784450612	-20.0601341767769	-2.39681440689769	-23.2299583747881	-9.16573667949768	-3.02760125340949	-11.6781664183524	-7.24212558892061
CON40	-3.92580009676991	-5.286458511605	-13.3680590040262	-12.1766078129424	-5.2095981900041	-5.26908499680872	-11.1188616846164	-3.9045400512045	-19.4296140718572	-6.60905802967217	-6.69853111804813	-22.4582267328225	-18.7980357718095	-20.2784924989648	-4.38955622972211	-11.4363244605936	-19.3291392307539	-9.09776750245271	-5.06842641423576	-8.09398281463126	-6.798610893162	-15.833152271223	-6.62435268394428	-6.07518921862881	-2.70196430972162	-6.38968326940682	-14.7920869474838	-4.48914231983882	-12.0587466813257	-14.9410921857158	-16.8118498334593	-2.0980238825401	-17.6383627390851	-9.0488591070052	-2.3779992348702	-9.0062019254294	-6.5535640906719
