feature	CON10__92125	CON13__106090	CON13__125096	CON13__134529	CON13__23397	CON13__38366	CON13__42474	CON13__4329	CON13__49865	CON13__68260	CON13__83545	CON13__96551	CON13__97539	CON16__2712	CON16__54857	CON17__51038	CON18__42913	CON19__13253	CON19__28358	CON19__37443	CON20__1276	CON20__40587	CON20__43638	CON21__106170	CON21__111618	CON22__29078	CON23__39618	CON24__104082	CON24__35132	CON24__49185	CON25__12111	CON26__23139	CON26__2739	CON26__34383	CON26__44076	CON27__11287	CON2__56254	CON30__101066	CON30__106370	CON30__106949	CON30__115695	CON30__21220	CON30__57661	CON30__78830	CON30__78872	CON30__86319	CON30__87665	CON31__48385	CON31__53650	CON31__67138	CON32__13019	CON32__14322	CON32__19720	CON32__22342	CON32__25400	CON32__30458	CON32__35763	CON32__56105	CON32__56929	CON32__62268	CON32__67931	CON32__69345	CON32__75016	CON32__82194	CON32__84218	CON32__8800	CON34__10987	CON34__2332	CON34__3956	CON34__40685	CON34__473	CON34__8025	CON35__38542	CON35__7412	CON36__20695	CON36__86234	CON36__87622	CON37__18567	CON37__93791	CON38__16154	CON38__26147	CON41__27547	CON42__60554	CON43__13370	CON43__25730	CON43__49036	CON43__71541	CON43__88736	CON44__29119	CON44__73004	CON44__73208	CON44__73331	CON46__60239	CON46__87773	CON47__18512	CON47__55906	CON47__68241	CON47__69180	CON47__72923	CON47__75632	CON47__7973	CON4__10543	CON4__16143	CON4__55923	CON4__8492	CON4__94670	CON5__103695	CON6__19195	HF10__3047	HF10__69385	HF11__101063	HF11__113757	HF11__37751	HF11__38182	HF11__53881	HF11__7762	HF12__46308	HF13__130702	HF13__56270	HF14__72355	HF15__23649	HF15__70868	HF16__6620	HF17__64840	HF17__69944	HF18__23394	HF18__52113	HF1__43792	HF21__86021	HF22__4444	HF26__86591	HF27__110837	HF27__126317	HF27__129645	HF27__135661	HF27__43896	HF27__66055	HF27__66822	HF27__6829	HF27__73342	HF27__93109	HF27__96853	HF28__108909	HF28__18937	HF28__68916	HF29__26223	HF29__30629	HF29__36428	HF2__25841	HF30__18734	HF31__6557	HF31__71275	HF32__25045	HF32__28561	HF32__28961	HF32__38809	HF32__40475	HF32__41880	HF32__8300	HF34__111609	HF35__45179	HF36__13316	HF37__10748	HF37__19724	HF37__20036	HF37__21884	HF37__26086	HF37__32760	HF37__37838	HF37__48934	HF37__53203	HF37__8889	HF38__1166	HF38__2035	HF38__3530	HF39__74434	HF3__84953	HF3__87587	HF40__21762	HF47__17258	HF48__31437	HF5__20927	HF5__86068	HF5__87494	HF6__8951	HF7__1727	HF7__46258	HF7__53524	HF7__74558	HF9__167	HF9__35736	HF9__8746	MI10__1204	MI10__12940	MI10__13245	MI10__14267	MI10__17656	MI10__22036	MI10__40910	MI10__42279	MI10__42612	MI11__142314	MI11__71200	MI12__102609	MI12__37923	MI12__69509	MI12__94881	MI13__75706	MI14__131753	MI14__13390	MI14__143396	MI15__11953	MI18__91498	MI19__1736	MI19__21527	MI19__30717	MI19__35958	MI19__40101	MI19__40237	MI19__49351	MI19__60591	MI19__6784	MI19__68227	MI20__21221	MI23__20757	MI25__10356	MI25__15313	MI25__21430	MI25__24902	MI26__53721	MI26__61551	MI28__42321	MI29__59128	MI2__129799	MI2__95203	MI30__2851	MI31__18917	MI31__34956	MI31__52331	MI31__9495	MI32__26776	MI32__28772	MI32__65040	MI33__6501	MI33__79775	MI34__39124	MI34__47956	MI35__1404	MI35__20089	MI35__2454	MI35__29590	MI35__81629	MI35__84518	MI35__84728	MI35__88712	MI36__18817	MI36__20020	MI36__21069	MI36__44395	MI36__45559	MI36__46985	MI36__51170	MI36__6042	MI37__50209	MI37__9456	MI38__37503	MI38__49259	MI38__496	MI38__55378	MI38__60402	MI38__73232	MI3__4232	MI4__55228	MI4__58394	MI5__13031	MI5__160719	MI5__178863	MI5__200021	MI5__210119	MI6__14551	MI8__102292	MI8__75762	MI8__85262	MI9__51614	MI9__68769	MI9__7017
MI35	2.95159386068477e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00143152302243211	0.000885478158205431	0	0	0	0	0	0	0	5.90318772136954e-05	0.000162337662337662	1.47579693034238e-05	5.90318772136954e-05	0	0.00438311688311688	0.000560802833530106	0.00112160566706021	7.37898465171192e-05	0	2.95159386068477e-05	0	0	2.95159386068477e-05	1.47579693034238e-05	0.00318772136953955	0.000147579693034238	0.000250885478158205	0	0	0.00453069657615112	0.000118063754427391	0	0	0.000236127508854782	0.000162337662337662	0	0	0	0	0.000546044864226682	0	0	0.000634592680047225	0.000649350649350649	0	0.000368949232585596	0.00335005903187721	1.47579693034238e-05	1.47579693034238e-05	0.000354191263282172	0.00615407319952775	0.00019185360094451	0	0	0.00242030696576151	0	0	0.000442739079102715	0	0	0	0.000162337662337662	0.00213990554899646	0.0219155844155844	8.85478158205431e-05	0.00227272727272727	0.0104929161747344	0	2.95159386068477e-05	0	0	0	0	0	0	0.00113636363636364	0.00019185360094451	0	0	0	0	0	2.95159386068477e-05	0	0.000649350649350649	0.000427981109799292	0	0	0	0	0.0067443919716647	0.000442739079102715	0.000826446280991736	0.0121605667060213	0	0	0	0	5.90318772136954e-05	0.000339433293978749	0	0.00234651711924439	0	0.00095926800472255	0	0.000398465171192444	4.42739079102715e-05	0.00342384887839433	0.00246458087367178	0.000206611570247934	0	0.00681818181818182	0.000177095631641086	0	0.0117030696576151	0	0.00230224321133412	0.0103896103896104	7.37898465171192e-05	0.0105962219598583	0	0	1.47579693034238e-05	0	0	0	0	2.95159386068477e-05	1.47579693034238e-05	0	0	0	0	0	0	0.000560802833530106	8.85478158205431e-05	0	0.000147579693034238	0.000398465171192444	0	0	0	0	0	0	0.00441263282172373	0.000309917355371901	0.000177095631641086	0	0.00224321133412043	0	0	0.000162337662337662	5.90318772136954e-05	0.00395513577331759	0	0.0102863046044864	8.85478158205431e-05	0	0	0	0.00118063754427391	0	0	0.00686245572609209	0.000132821723730815	0.000649350649350649	0	0	0	5.90318772136954e-05	0	0	0	0	0	0.00972550177095632	0	0.000339433293978749	5.90318772136954e-05	0.000487012987012987	8.85478158205431e-05	0.000132821723730815	0.108293978748524	0	0.000132821723730815	0.000546044864226682	0.051254427390791	0.0761658795749705	1.47579693034238e-05	0	0	0	0.0012396694214876	0	0.0211038961038961	0.0232733175914994	0	0.000678866587957497	0.000265643447461629	2.95159386068477e-05	0.0292945690672963	0.0112160566706021	0.0174291617473436	2.95159386068477e-05	0.00377804014167651	0.00805785123966942	0	7.37898465171192e-05	0.000664108618654073	0	0.000132821723730815	0.0304456906729634	0	0.00855962219598583	0	0	0.0054456906729634	1.47579693034238e-05	0.00368949232585596	0.0128394332939787	0	0.00379279811097993	0.00624262101534829	0	0.000782172373081464	0.00430932703659976	0	0	0.00345336481700118	0.000324675324675325	0.000472255017709563	0	0.16629279811098	0.0166322314049587	0.0181670602125148	0.0326003541912633	0.0508854781582054	0.0104486422668241	0.00578512396694215	0.014344746162928	0	0.000442739079102715	0	0	0	0	0.0016676505312869	0.000206611570247934	1.47579693034238e-05	0.00216942148760331	0.000339433293978749	0.000649350649350649	0	4.42739079102715e-05	0.00326151121605667	0.000398465171192444	0.000118063754427391	0.000250885478158205	0.00969598583234947	0	0.0281877213695396	0.0116440377804014	0.00271546635182999	0	0.00138724911452184	0.000103305785123967	7.37898465171192e-05	0	0	1.47579693034238e-05	0.000103305785123967
MI33	0.000113430127041742	0.00279038112522686	0.000272232304900182	0.000816696914700544	2.26860254083485e-05	0.000340290381125227	0.00147459165154265	0.00226860254083485	0.000521778584392014	0.000680580762250454	0.000725952813067151	0.000226860254083485	0.000226860254083485	0.00167876588021779	2.26860254083485e-05	0.00226860254083485	0.00283575317604356	0.000249546279491833	0.000113430127041742	0.000226860254083485	0	2.26860254083485e-05	0.00117967332123412	0.00106624319419238	4.53720508166969e-05	0.00315335753176044	0	0.000226860254083485	0.000181488203266788	0.00122504537205082	4.53720508166969e-05	0.000431034482758621	0.00197368421052632	4.53720508166969e-05	0.000771324863883848	0.000340290381125227	0.000703266787658802	0.000136116152450091	0.000272232304900182	0	0.000476406533575318	0	0.00340290381125227	0	0	0.000272232304900182	0	0.00419691470054446	0.000317604355716878	0.00161070780399274	4.53720508166969e-05	0	0.000362976406533575	0	0	4.53720508166969e-05	0.000136116152450091	0	0.00176950998185118	0	0	0	4.53720508166969e-05	0.00376588021778584	0	0	0	0.000862068965517241	0	0.000362976406533575	0.000431034482758621	0.000408348457350272	0.000544464609800363	0	9.07441016333938e-05	0.00256352087114338	0.0103448275862069	0	0	0.00549001814882033	0.000113430127041742	0.000136116152450091	0.000249546279491833	2.26860254083485e-05	4.53720508166969e-05	0	0.00108892921960073	9.07441016333938e-05	0.000499092558983666	0.00029491833030853	0.000408348457350272	0.00088475499092559	0.000181488203266788	0.000862068965517241	0	2.26860254083485e-05	0	0.000113430127041742	0	0	0	0	0.000725952813067151	0.00297186932849365	0.00555807622504537	0.00115698729582577	0.0105943738656987	0.000907441016333938	0.00029491833030853	0	0	0	0	0	0.000839382940108893	0	0.000544464609800363	0	0.00231397459165154	0	0.000725952813067151	0.00390199637023593	0.00821234119782214	0	0	0.00762250453720508	0.00247277676950998	0.00642014519056261	0.000544464609800363	0.00151996370235935	0.0711433756805808	0.00512704174228675	0.00351633393829401	0	0	0	0	0	0	0	0	0.000317604355716878	0.00158802177858439	0	0.000385662431941924	0.000499092558983666	0.000158802177858439	0	0	0.00632940108892922	0.0268602540834846	0.000158802177858439	0	0	0.000431034482758621	0.00322141560798548	0.000249546279491833	2.26860254083485e-05	0.00260889292196007	0.000499092558983666	0.00127041742286751	0.00029491833030853	0	0.000204174228675136	4.53720508166969e-05	4.53720508166969e-05	0.000317604355716878	0	0.000748638838475499	0	0.00868874773139746	0	0.000158802177858439	0.000136116152450091	0.000249546279491833	0.0161297640653358	4.53720508166969e-05	0	0.00258620689655172	0.000181488203266788	0.00088475499092559	0.00197368421052632	4.53720508166969e-05	0.000362976406533575	6.80580762250454e-05	0	0	6.80580762250454e-05	0	4.53720508166969e-05	0.00397005444646098	0	0	0	0	0.000158802177858439	4.53720508166969e-05	0.0713929219600726	0	0.000771324863883848	2.26860254083485e-05	0.0823049001814882	0.0486388384754991	0.000453720508166969	0.00029491833030853	0.00406079854809437	0.000181488203266788	0	0	0.0546506352087114	0.0218239564428312	0.000181488203266788	0.000181488203266788	0	0	0.0051950998185118	4.53720508166969e-05	0.0111842105263158	0	0.00115698729582577	0	0	0	2.26860254083485e-05	0	0.00530852994555354	0.0174682395644283	0	0.0131352087114338	9.07441016333938e-05	0	0.0134981851179673	0.00651088929219601	0.00276769509981851	0.0141107078039927	0.000771324863883848	0	0.000952813067150635	0	0.000136116152450091	0.00397005444646098	0	2.26860254083485e-05	0.0893148820326679	0.0118194192377495	0	0	0.0156533575317604	0.00029491833030853	0.000907441016333938	0	0.000544464609800363	0	0.000907441016333938	0.000136116152450091	0.000612522686025408	4.53720508166969e-05	0.000385662431941924	0.00122504537205082	0.000453720508166969	0	0	0	0	0	0.000680580762250454	0.000635208711433757	0	0	0.000680580762250454	0.0014519056261343	0.00397005444646098	0.000158802177858439	0.0152676950998185	0.00263157894736842	0.169872958257713	0.00279038112522686	0.00342558983666062	0.00129310344827586	0.000952813067150635	0	0.00029491833030853	0	0.000862068965517241	0	0
MI32	0.0287084964019694	0	0	0.000126246686024492	0	0.000201994697639187	2.52493372048984e-05	0.000429238732483272	2.52493372048984e-05	0	2.52493372048984e-05	0	0	0.0828178260320667	0.000227244034844085	0	0.000605984092917561	0	0	0.000378740058073476	0	5.04986744097967e-05	0	0.000656482767327358	0	0.000858477464966545	0	0	0	0.0030299204645878	2.52493372048984e-05	0	0.00611033960358541	0.000126246686024492	5.04986744097967e-05	0.000100997348819593	0.000883726802171443	0	0.00732230778942053	0	0.00179270294154778	0.000252493372048984	0.00504986744097967	0.000277742709253882	0	0	0.000328241383663679	0.000176745360434289	5.04986744097967e-05	0.00015149602322939	0.000403989395278374	0	0.000201994697639187	0	0.000100997348819593	0.00242393637167024	0.00214619366241636	0	0	5.04986744097967e-05	0	2.52493372048984e-05	0.00030299204645878	0.00118671884863022	2.52493372048984e-05	0.000252493372048984	0	0.000631233430122459	0	5.04986744097967e-05	0.000479737406893069	0.000176745360434289	5.04986744097967e-05	0	0.000530236081302866	0.0126499179396541	0.0367125362959222	0	0	0.000353490720868577	0	0.00015149602322939	2.52493372048984e-05	0.000100997348819593	0	0	0.00252493372048984	0	0.00176745360434289	0	0	0.00209569498800656	0	2.52493372048984e-05	0.000100997348819593	0.000277742709253882	0	0.000883726802171443	0.00113622017422043	0	0.000328241383663679	0	0	0.00497411942936498	0.000176745360434289	5.04986744097967e-05	0.0231283928796869	0.000429238732483272	0.000403989395278374	0	0.000681732104532256	5.04986744097967e-05	0	0	0.00729705845221563	0	0.00199469763918697	0	0.00108572149981063	0	0.00565585153389724	0.0108572149981063	0.00166645625552329	0	0	0.00343390985986618	0.00093422547658124	0.0217901780078273	0.000504986744097967	0.0106047216260573	0.00570635020830703	0	0.000883726802171443	0	0	0	7.57480116146951e-05	0	0	0	0	0.000833228127761646	5.04986744097967e-05	0	0	0.000504986744097967	0.000126246686024492	0	0	0.00030299204645878	0.00138871354626941	0.00643858098724908	0.000605984092917561	0.00015149602322939	2.52493372048984e-05	0.00169170559272819	0	0	0.000100997348819593	0.000378740058073476	0.000126246686024492	5.04986744097967e-05	7.57480116146951e-05	0.0204014644615579	5.04986744097967e-05	0	0.000631233430122459	0	0.00143921222067921	0	0.0239363716702437	0	0	7.57480116146951e-05	0	0	0	0	0.0105289736144426	0.00103522282540083	0.0015654589067037	0.000176745360434289	0	0	0.000429238732483272	0.00015149602322939	0.00106047216260573	0.000631233430122459	0.0134326473930059	0.00015149602322939	0.00545385683625805	2.52493372048984e-05	0	0.00015149602322939	0.00030299204645878	0.00181795227875268	0.00138871354626941	0.001489710895089	0	0.000201994697639187	2.52493372048984e-05	0.000732230778942053	0.00222194167403106	0	0	0.000378740058073476	0.000100997348819593	0	0	0.00108572149981063	0.0474940032824138	0	0	0.000100997348819593	0.000504986744097967	0.0828178260320667	0.0107562176492867	0.0107562176492867	0	0.000631233430122459	0	0.000706981441737154	0	0.00719606110339604	0.00100997348819593	0.00128771619744982	0.0366115389471026	0	0.0162353238227497	5.04986744097967e-05	0.000201994697639187	0.0161848251483399	0.0102512309051887	0.0159323317762909	0.024340361065522	0.000403989395278374	0	0.00176745360434289	0.000681732104532256	0.00717081176619114	0.0717838656735261	0.0190632495896983	0.0306779447039515	5.04986744097967e-05	5.04986744097967e-05	2.52493372048984e-05	0.00272692841812902	0.00426713798762782	0.00204519631359677	0	0.00664057568488827	0.00103522282540083	0.00292892311576821	0.000732230778942053	0	0.000378740058073476	0.00436813533644742	0	0	0	0	0.00406514328998864	0.00174220426713799	5.04986744097967e-05	0.000883726802171443	0	0	0	0	0.000126246686024492	0.000176745360434289	0.00802928923115768	0.000201994697639187	0.0433278626436056	0.000201994697639187	0.0618356268147961	0.00345915919707108	0.0148213609392753	0	0.000807978790556748	0.00406514328998864	0.000126246686024492	0	0.000631233430122459	0.000100997348819593	0.000126246686024492
MI38	9.53425179959003e-05	0	0	0	0	9.53425179959003e-05	0.0011441102159508	0.00286027553987701	0	0	0	0	0	0.00576822233875197	0	0	4.76712589979501e-05	0	0	0	0	0	0	0	0	9.53425179959003e-05	0	0.00200219287791391	0	0.000572055107975402	0	0	0.00209753539590981	0	0	0	0	0.0138723363684035	0	0	0	0.000953425179959003	0.00357534442484626	0	0	0	0.000476712589979501	0.000953425179959003	0	0	0.000762740143967202	0	0.00834247032464127	0	0	0.0014301377699385	0.000762740143967202	0	0	0.000429041330981551	0	0	0.000429041330981551	0.00266959050388521	0.000190685035991801	0	0	0.000619726366973352	0	0.000190685035991801	0	0	9.53425179959003e-05	0.00014301377699385	9.53425179959003e-05	0.000572055107975402	0.00972493683558183	0	0	0.000667397625971302	0	0	0.000762740143967202	0	4.76712589979501e-05	0	0	0	0.000238356294989751	0.000429041330981551	0	0.00438575582781141	0	0	0	0	9.53425179959003e-05	4.76712589979501e-05	0.000286027553987701	0	0.000333698812985651	0	0	0.00219287791390571	0.0127282261524527	0	0.00896219669161463	0	0	0	9.53425179959003e-05	0	0.000476712589979501	0	0.000667397625971302	0	4.76712589979501e-05	0	0.000810411402965152	0	0.000762740143967202	0.00314630309386471	0	0	0	0	0.00233589169089956	0.00805644277065357	0	0.00157315154693235	0.0652619535681937	0.0110120608285265	0.0386137197883396	0	0	0	0	0	0	0	4.76712589979501e-05	0	0	0	0.00433808456881346	0	0	9.53425179959003e-05	0	4.76712589979501e-05	0.0756542880297469	0.000715068884969252	9.53425179959003e-05	0	0.000810411402965152	0	0	0	0.000190685035991801	0.0264098774848644	0.000810411402965152	0	0	0.00333698812985651	0	0	4.76712589979501e-05	0	0	0	0.00834247032464127	0	0	9.53425179959003e-05	0	0.00424274205081756	0	0	0.0213090527720837	0.0122515135624732	0.0014301377699385	9.53425179959003e-05	0	0	0.00166849406492825	0	0	0	0	0	0.00348000190685036	0	0.000429041330981551	0	9.53425179959003e-05	0.00972493683558183	0.000190685035991801	0.0276016589598131	0	0	0.000238356294989751	0.00157315154693235	0.00276493302188111	0	0	0	0.0013347952519426	0	0	0.00357534442484626	0.00743671640368022	0	0	0.00014301377699385	0	0.00405205701482576	0	0.0121084997854793	0	0.0127282261524527	0.0349907041044954	0	0.000286027553987701	0.0011441102159508	0	0	0.00681699003670687	0	0.00734137388568432	0	0	0.00333698812985651	0	0.00448109834580731	0.0130142537064404	0	0	9.53425179959003e-05	0	0	0.00176383658292416	0	0	0.0137293225914096	0.0013347952519426	0	0	0.0016208228059303	0	0.00305096057586881	0.000858082661963102	0.000190685035991801	0.00119178147494875	0.00605424989273967	0.000429041330981551	0	0.0189254898221862	0	0	0	0	0.000905753920961053	0	0	0.000429041330981551	0.0501501644658435	0.0512466034227964	0.0476235877389522	0.0443819421270916	0.0456213948610383	0.0213567240310817	0.00724603136768842	0	0.00872384039662488	0	0.113791295228107	0.000858082661963102	0.00147780902893645	0	0	0.010487676979549	0	0	0.000190685035991801	0	0.000238356294989751
MI36	2.44690222178722e-05	0	0.00163942448859744	0	0.000244690222178722	0.000171283155525105	0.00034256631105021	0.00374376039933444	0.000171283155525105	0	0.00119898208867574	0.00239796417735147	0.00354800822159147	0.0177400411079573	0	0	0	0	0	0	0	0	0	0.00511402564353528	0	0	0	0.00234902613291573	0.00034256631105021	0.00291181364392679	0	0	0.0225359694626603	0	0.000146814133307233	0	0	4.89380444357443e-05	4.89380444357443e-05	0	0	0.000440442399921699	0.00315650386610551	0	0	4.89380444357443e-05	0.000171283155525105	0.00034256631105021	0	0.00102769893315063	0	0	0.000269159244396594	0	0	0.00139473426641871	0.000636194577664676	0	0	0	0	0	0.000244690222178722	0.00127238915532935	2.44690222178722e-05	0	0	0.000538318488793188	0	0.00252030928844083	0	0	9.78760888714887e-05	0	0	0.00359694626602721	0.0270872075951845	0	0	0.00479592835470295	0	0	0.00134579622198297	0	0	0.000513849466575316	0.00022022119996085	0	2.44690222178722e-05	0.000440442399921699	0.00166389351081531	0.000293628266614466	0	0.00440442399921699	0	0	0.000146814133307233	4.89380444357443e-05	0	0	0	0	0.000611725555446804	0.0110355290202604	0	0	0.000929822844279143	0.000318097288832338	0	0	0	0	0	0	0.00335225604384849	0	0.00112557502202212	0	0.00653322893217187	0	0.000513849466575316	0.000367035333268083	0	0.00159048644416169	0	0	0.00359694626602721	0.0192815895076833	0	0.000831946755407654	0.0507976901243026	0	9.78760888714887e-05	0	0	0	0	2.44690222178722e-05	0	0	0	4.89380444357443e-05	0.00291181364392679	0	0	0	0	0	0	0.0256190662621122	0.0167612802192424	0	0	0	0.000880884799843398	0	0.00418420279925614	0.000513849466575316	0.000146814133307233	0.000415973377703827	0.0303660565723794	0.0013213271997651	0	0.00428207888812763	0	4.89380444357443e-05	0.000415973377703827	0	0	0	0.0107908387980816	0	0	0	0	0.000587256533228932	0	0	0.000929822844279143	2.44690222178722e-05	0	0.000391504355485955	0.000146814133307233	0.00163942448859744	2.44690222178722e-05	0	0	0	0	0	0.00249584026622296	0	0.00467358324361359	0.00252030928844083	0	0	0.000244690222178722	0.0568415386121171	0	0.00619066262112166	0	0.0144856611529803	0.00714495448761867	0	0	0.00548106097680337	0.00523637075462465	0	0	0.00692473328765783	0.0338651267495351	0	0	0	0	0.00347460115493785	0.00513849466575316	0.00479592835470295	0	0.000807477733189782	7.34070666536165e-05	0	0	0	0	0.00393951257707742	0.0523881765684643	0	0.0326661446608594	0	0	0.00626406968777528	2.44690222178722e-05	0.000978760888714887	0.00787902515415484	0	0.000831946755407654	0	0	9.78760888714887e-05	0.00619066262112166	0.00078300871097191	0	0.00034256631105021	0	0	0	0.00190858373299403	0	0.000587256533228932	0.00643535284330038	4.89380444357443e-05	0.000146814133307233	0	0.00802583928746207	0.041156895370461	0.0109621219536067	0.0121611040422825	0.0273563668395811	0.0177645101301752	0.0171772535969463	0.0794019770969952	0.00868650288734462	0.000269159244396594	0.000391504355485955	0	0	4.89380444357443e-05	0	0	0.000489380444357444	0.003254379954977	0.000415973377703827	0.0100812371537633	0	0.132206127043163	0.00817265342076931	0.00511402564353528	4.89380444357443e-05	0.00349907017715572	2.44690222178722e-05	0	0	0.00643535284330038	0	0
MI34	0.000214928965976745	0	0	0	0	0.00019343606937907	0.000257914759172094	0.00189137490059535	0	0	0	0	0	0.0060609968405442	0	0	0.18872912502418	0	0	0	0	0	0	0.000666279794527909	4.29857931953489e-05	0	0	0.000451350828551164	0.000214928965976745	0.00335289186923722	0	0	0.000945687450297677	0.000128957379586047	0	0	0.00666279794527908	2.14928965976745e-05	8.59715863906979e-05	0	0	0.000171943172781396	0.00307348421346745	0.00124658800266512	0	0	0	0	0	0.000214928965976745	0.00221376834956047	0	0.00582457497796978	2.14928965976745e-05	0	0.00410514325015582	0.00105315193328605	0.000107464482988372	0.000945687450297677	0.00122509510606744	0	0	0.000128957379586047	0.0102736045736884	0.0030304984202721	0.000343886345562791	0	0.21525135942571	0	0	0	0	0	0.000300900552367443	0.00038687213875814	0.00397618587056978	0.0244804092247512	0	0	8.59715863906979e-05	0.00038687213875814	0.000107464482988372	0.000494336621746513	0	0	0	0.00019343606937907	0	0.00159047434822791	0	0	0	0	0	0	0	0.000171943172781396	0	0.000128957379586047	0	2.14928965976745e-05	0	0	0.00591054656436048	4.29857931953489e-05	0.000924194553700002	0.00990822533152793	0	0.000279407655769768	0	0	8.59715863906979e-05	0	4.29857931953489e-05	0.00459947987190234	0	0.00154748855503256	0.00197734648698605	0.000945687450297677	0.00270810497130698	0.00702817718743955	0.000752251380918606	0	4.29857931953489e-05	0	0.000300900552367443	0.00255765469512326	0.0158187718958884	0	0.0030304984202721	0.000279407655769768	6.44786897930234e-05	0.00277258366110001	0.00038687213875814	0	0	0.000107464482988372	0	0	0.000902701657102328	0	0.000494336621746513	0	0	0.00111763062307907	0	0	0	0	0.000107464482988372	0.00786640015474886	0	8.59715863906979e-05	0	0.00365379242160466	0	0	0	0	0.00382573559438606	0.00146151696864186	8.59715863906979e-05	4.29857931953489e-05	0.012809766372214	8.59715863906979e-05	0	0.00122509510606744	0.000580308208137211	0.0122939368538698	0	0.0123799084402605	2.14928965976745e-05	0	0.000257914759172094	0	0.000343886345562791	0	0	0	0.000537322414941862	0	0	0	0	0	0	0.000257914759172094	0	0.000408365035355815	0.000343886345562791	0.0181400047284373	0	4.29857931953489e-05	0.000150450276183721	2.14928965976745e-05	0.000300900552367443	0.000902701657102328	6.44786897930234e-05	0	0.000429857931953489	8.59715863906979e-05	0.000365379242160466	4.29857931953489e-05	0.000515829518344187	4.29857931953489e-05	0.0164635587938186	8.59715863906979e-05	2.14928965976745e-05	0	0.000150450276183721	0.0316375437917768	2.14928965976745e-05	0	0	0.000128957379586047	0.0144217336170396	0.000537322414941862	0.00464246566509769	0	0.000558815311539536	0.00225675414275582	0.00116061641627442	0	2.14928965976745e-05	0.00212779676316977	0.00019343606937907	0.0219012616330303	0	0.0194725643174931	0	0	0.0168934167257721	8.59715863906979e-05	0.0154533926537279	0	0	0.0250392245362908	0	0.000666279794527909	0.000343886345562791	0.00296601973047908	0.000236421862574419	0	0.00116061641627442	0	0.0130246953381907	0.00782341436155351	0	0	0.000408365035355815	0.000494336621746513	0.00171943172781396	0.000429857931953489	0.000214928965976745	0.0010101661400907	0	0.00113912351967675	0	0	0	0	0.00171943172781396	8.59715863906979e-05	0.000730758484320932	0.000967180346895351	0	0.00150450276183721	0.00152599565843489	0.000322393448965117	0.00062329400133256	4.29857931953489e-05	0	0.000171943172781396	0.0194940572140907	0.118920196874933	0	0	0.00545919573580932	0	0.00644786897930234	0	6.44786897930234e-05	0	0.00111763062307907	0	0
MI37	0.000384581250184895	0	0	0	0	0	0	0	0	0	0	0	0	0.00591663461822915	0	0	0	0	0	0	0.000354998077093749	0	0	0.000354998077093749	0.000118332692364583	0	0.000354998077093749	0	0	0	0	0	0.000443747596367186	0	2.95831730911458e-05	0	0.000266248557820312	0	0	2.95831730911458e-05	0	0	0	0	0	0	0.00168624086619531	0.00183415673165104	0	0	0	0	0	0	0	0.0172174067390468	0.00121291009673698	0	0	0.000295831730911458	0.00482205721385676	0	0.0017454072123776	5.91663461822915e-05	0	0	0	0.00263290240511197	0	0	0.00922995000443748	0	0	0	0	0	0	0	0	0.00360914711711978	2.95831730911458e-05	0	0.000384581250184895	0	0	0	0	0	0	0	0	0	0	2.95831730911458e-05	0.00186373990474218	0	0.000118332692364583	0	0	0.000414164423276041	0.000709996154187498	0	0	0	0	0	0	5.91663461822915e-05	0	0	0	0	0	0.000118332692364583	0	2.95831730911458e-05	0	0	0.000739579327278644	0	0	0.0209448865485312	0.00733662692660415	0.00257373605892968	0	0.0104428601011745	0	0	0	0.000502913942549478	0.0274531846285833	2.95831730911458e-05	0	0	0	0	0	0	0	0	0	0.000295831730911458	0	0	0	0	0	0	0	0.000325414904002603	0.00322456586693489	0.00375706298257551	0	0	0	0.000118332692364583	0	0	0	0	0.000887495192734373	2.95831730911458e-05	0	0.0191994793361536	0	0	0.000325414904002603	0	0	0	0.000502913942549478	2.95831730911458e-05	0	0	0	0.000118332692364583	0	0	0.0215365500103541	0.000266248557820312	0.00721829423423956	0	0	0	5.91663461822915e-05	0	0	0	0.00215957163565364	0.000473330769458332	0.00124249326982812	0.000177499038546875	0	0	5.91663461822915e-05	5.91663461822915e-05	0	0.0871520279265154	0	0.000414164423276041	0.00106499423128125	0.0754370913824217	0.0749341774398722	0.000354998077093749	0	0.000562080288731769	0.000236665384729166	0.000325414904002603	0	0.0371564654024791	0.00387539567494009	0	0	8.87495192734373e-05	0	0	2.95831730911458e-05	0	0.000502913942549478	5.91663461822915e-05	0	0	0.00153832500073958	0	0	8.87495192734373e-05	0	0	0.000473330769458332	0.00331331538620832	0.00851995385024998	0	0.00242582019347395	0.266810638109044	0.0076916250036979	0	0	0.00496997307931249	0	0	0	0	0	0	0	2.95831730911458e-05	0	0.000709996154187498	0.00254415288583853	0	0	0	0	0	0	0	0	0	0	0	0	0.00508830577167707	0	0.02659527260894	0.0184007336626927	0	0	0	0	0	0	0.0500251456971275	0	0.0553501168535337	0	0.0619175812797681	0.00106499423128125	0.0107091086589948	0	0.00109457740437239	0	0	0	0	0	0
