feature	Acidaminococcaceae	Actinomycetaceae	Akkermansiaceae	Atopobiaceae	Bacillales_unclassified	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Catabacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes_unclassified	Fusobacteriaceae	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Micrococcaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Prevotellaceae	Propionibacteriaceae	Proteobacteria_unclassified	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Streptococcaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Veillonellaceae
CON36	-8.46323890928446	-12.3009740955112	-16.6291853539424	-10.5782697606158	-11.1580096897611	-5.19264788533541	-10.1131886355259	-6.23267666800448	-17.9948054523375	-19.5162911208089	-10.2581040211156	-15.3240687393727	-19.2806008539787	-4.56873249171436	-14.6038788579573	-9.96468732198845	-8.53411740574535	-7.90572862983538	-15.8122780072143	-9.67682522302909	-4.96345631554973	-14.7967650078429	-16.6636799993748	-1.77725487803095	-9.3874194544587	-8.76157630556181	-10.592847820833	-9.43400072846033	-12.0969188692374	-19.7670405993461	-7.53553741221527	-17.0675350624563	-13.003809464846	-1.28025780289692	-18.5322726912994	-18.4367688721221	-11.0969188692374	-3.31902094324679	-18.7814129646665	-4.44821879346739	-10.5788915226026	-18.5873445228141	-7.40359827252006	-8.97208699279756
CON37	-11.7289939666348	-18.4485747229278	-12.296401570039	-19.7880887796643	-17.6910610931036	-2.28676676479595	-7.56355128639446	-2.34077673429432	-16.6970416409404	-12.8648614398482	-11.1168623363502	-19.0122438726395	-11.8613158616545	-5.52902567143022	-12.3037614586725	-11.9404073833467	-8.04716433207678	-4.56023165244935	-16.9538455011684	-11.8460515900735	-4.40688414626571	-10.1851781711725	-16.6636799993748	-1.56635681883577	-19.3730588849944	-18.9515403105271	-20.9817848455406	-8.01872945589201	-11.7238338000336	-16.2989572749428	-19.3495019882577	-21.080823327472	-14.6719797187427	-19.7789491804654	-18.5322726912994	-19.4367688721221	-5.59366496917308	-3.5175982881143	-18.7814129646665	-12.531618031733	-12.1796481959318	-13.0969898040963	-5.8743368038662	-7.15082329857773
CON38	-6.03303077423478	-11.8389239202859	-16.6291853539424	-19.7880887796643	-17.6910610931036	-1.8388310603213	-18.5288662954672	-2.51338341414102	-17.9948054523375	-11.8192568868299	-11.2856412661089	-20.0122438726395	-19.2806008539787	-4.41607651014003	-18.5177296602841	-11.4540656311411	-7.4885760149933	-4.92613390746169	-8.04499822968035	-5.74795173357973	-6.20453828132006	-8.19834416815104	-16.6636799993748	-2.1898785846082	-6.1512999106177	-13.3839699557812	-20.9817848455406	-9.11678763207229	-10.7153346202447	-19.7670405993461	-19.3495019882577	-21.080823327472	-14.0650930323679	-7.61624009838681	-18.5322726912994	-19.4367688721221	-5.64465582270224	-3.29500446747533	-7.07502210566593	-8.58537265978245	-18.0902204457704	-18.5873445228141	-5.18338213499845	-8.04979111035104
CON39	-8.22465165600455	-14.9084157812768	-9.24012102365639	-19.7880887796643	-16.1911289126114	-2.0995390898941	-18.5288662954672	-1.60426046644822	-17.9948054523375	-19.5162911208089	-10.6709876412949	-20.0122438726395	-19.2806008539787	-9.93400872970389	-18.5177296602841	-13.3295394431578	-7.98508317836009	-6.55120721054459	-15.9538455011684	-8.13693768275663	-6.12895460871303	-20.7398060205922	-16.6636799993748	-2.13978110723635	-11.6075103291191	-10.5589256965505	-19.8169636947481	-18.1333640673438	-16.7276995624899	-19.7670405993461	-13.1088906517045	-15.5769126069151	-10.4875926166751	-19.7789491804654	-18.5322726912994	-11.5959600025496	-7.73505561221526	-2.77844782722986	-18.7814129646665	-7.8831585931739	-7.4030622500207	-18.5873445228141	-6.78887901633838	-10.1817772360286
CON40	-17.4128615311535	-16.6293891615633	-16.6291853539424	-19.7880887796643	-13.1448213371222	-5.35202813665096	-12.236384904665	-2.06410239355618	-17.9948054523375	-19.5162911208089	-12.8794973929529	-20.0122438726395	-19.2806008539787	-3.6967776122817	-18.5177296602841	-19.0199302233038	-9.51394662472949	-8.71538281772463	-16.9538455011684	-17.1487146595541	-5.83119010231653	-13.5756985458184	-16.6636799993748	-1.02639991187834	-7.12100012664049	-15.2361560326028	-13.7555759632043	-9.74780610804038	-14.0127178011148	-19.7670405993461	-9.52389964523818	-21.080823327472	-14.6126551458035	-4.55697291556374	-18.5322726912994	-10.8959444293552	-7.02276803888864	-5.29016268014591	-7.33012771101588	-8.55790892185551	-10.6152570750601	-18.5873445228141	-8.97530215371492	-4.35625504631202
CON41	-8.38459991236421	-10.3114862790754	-16.6291853539424	-16.2822837438561	-17.6910610931036	-4.31119959255497	-8.57360787561525	-2.98749585961878	-12.3964709593652	-19.5162911208089	-19.0112369755833	-20.0122438726395	-19.2806008539787	-5.84552055465989	-14.7515572554078	-14.255010813706	-6.98811024573373	-6.16076505550509	-12.5372188841712	-10.0406007302474	-4.6246993716446	-12.6913682000806	-16.6636799993748	-0.612809822013371	-7.91848335941359	-18.9515403105271	-20.9817848455406	-9.1066722973535	-16.7276995624899	-19.7670405993461	-19.3495019882577	-15.8079121051949	-12.8962731946882	-6.80585443823366	-18.5322726912994	-19.4367688721221	-9.59786969865615	-4.5390921922685	-18.7814129646665	-6.49784244932927	-18.0902204457704	-18.5873445228141	-9.47075584563688	-6.63419379079947
CON42	-14.02607078459	-9.8103684336104	-16.6291853539424	-19.7880887796643	-12.5454794253347	-10.3193849361703	-18.5288662954672	-3.43097602275336	-17.9948054523375	-19.5162911208089	-19.0112369755833	-15.8279192303411	-19.2806008539787	-5.04486643694284	-18.5177296602841	-10.0760181679303	-8.8520521602424	-1.20285816655292	-16.9538455011684	-11.5463446097929	-4.67210802842681	-20.7398060205922	-16.6636799993748	-1.51279267042122	-6.10923510040636	-13.7558134298607	-12.1129411012382	-18.1333640673438	-16.7276995624899	-19.7670405993461	-19.3495019882577	-21.080823327472	-15.2688353614455	-10.1223098802102	-18.5322726912994	-19.4367688721221	-9.95504943910752	-5.53167597934922	-18.7814129646665	-8.2437960411425	-18.0902204457704	-18.5873445228141	-11.3149549581525	-7.55200426374208
CON43	-17.4128615311535	-14.2577530353636	-14.5865620417411	-13.2154752970134	-15.5028231601907	-6.00776838343946	-9.97778813426676	-5.41888651788295	-17.9948054523375	-19.5162911208089	-10.2972595508118	-15.7866161261913	-19.2806008539787	-3.89157297239464	-18.5177296602841	-13.5908793368559	-12.1159396234625	-3.82968264991255	-5.90817233125168	-16.1487146595541	-4.33984509689455	-9.97185219762587	-16.6636799993748	-2.23744660287199	-7.97427357844488	-8.80165351790504	-15.8301851411287	-18.1333640673438	-11.6370085075851	-19.7670405993461	-19.3495019882577	-21.080823327472	-11.8746723028564	-1.87748101896558	-10.5164464440546	-19.4367688721221	-6.59233821771134	-2.97166984148342	-11.4223963095875	-6.73974186604705	-13.6716468999881	-18.5873445228141	-7.73037834974977	-3.18529047418727
CON44	-5.92038189686271	-10.6654576628451	-16.6291853539424	-10.8673876168753	-12.1645563308375	-16.5076138078588	-18.5288662954672	-4.13790073990635	-17.9948054523375	-19.5162911208089	-19.0112369755833	-16.9997454610918	-19.2806008539787	-3.92206161981992	-18.5177296602841	-19.0199302233038	-7.60819498056755	-2.04093855695982	-11.47089815728	-3.52054016043543	-3.06229759572235	-20.7398060205922	-16.6636799993748	-2.2857010520228	-4.20347272114411	-14.5626284283421	-11.8423657129687	-18.1333640673438	-16.7276995624899	-19.7670405993461	-12.5339405658217	-21.080823327472	-13.793841162544	-6.56618711535014	-18.5322726912994	-10.7916853307628	-15.141321611671	-3.07209254133276	-18.7814129646665	-6.19328999443572	-11.7764332469025	-18.5873445228141	-16.7226314518733	-13.1652128473635
CON45	-17.4128615311535	-10.0955164824902	-16.6291853539424	-19.7880887796643	-17.6910610931036	-5.30448302467933	-18.5288662954672	-3.73633797538593	-17.9948054523375	-19.5162911208089	-13.7844351273753	-20.0122438726395	-19.2806008539787	-9.93400872970389	-18.5177296602841	-19.0199302233038	-5.72658638211268	-9.15170347569582	-10.7073421064466	-6.0860988644355	-4.08930733023656	-20.7398060205922	-16.6636799993748	-0.449334957546111	-13.7028342776811	-18.9515403105271	-16.0549802145984	-18.1333640673438	-16.7276995624899	-19.7670405993461	-19.3495019882577	-21.080823327472	-14.225099977437	-11.0750812964532	-13.718789383327	-19.4367688721221	-15.141321611671	-5.68199296467961	-18.7814129646665	-7.65138377699247	-18.0902204457704	-18.5873445228141	-10.3151157857908	-4.45256492088127
