feature	Acidaminococcaceae	Actinomycetaceae	Akkermansiaceae	Atopobiaceae	Bacillales_unclassified	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Catabacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes_unclassified	Fusobacteriaceae	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Micrococcaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Prevotellaceae	Propionibacteriaceae	Proteobacteria_unclassified	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Streptococcaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Veillonellaceae
CON12	0	0.000125279759709523	0	0	0	0.000880972389673166	0	0.876083046722311	0	0	0.000579975186637609	0	0	0.00237074565483282	0	0	0	0.000140521597203786	0	0.000135838513546198	0	0	0	0.00411212558855236	0.0706170620095833	0	0	0	0	0	0	0	0	0.0288487843049331	0	0	0	2.30663685743329e-05	0	0.0153345101932261	0	2.51897543321214e-05	0.000437824690770314	0.000285057266114076
CON13	0.00416675066393874	0.000212552897543923	0.0096954385434315	0.000398461273872548	5.61545852782786e-05	0.109998185658923	0.0100534805813473	0.0976027019354329	5.27360429336744e-05	0.000243923050823821	0.00758619791681068	0	4.18771437214021e-05	0.0868066435750834	5.32890424305957e-06	0.000441695779995485	0.0125847100968006	0.080080611239393	5.2333861481368e-05	0.00261654225602379	0.0237756603706333	0.00334604913782603	0	0.369190859682461	0.000826784520578846	0.000639016055033303	0	0.00387637565537353	0.00054284441525054	0	0	0	0.000171932570860978	0.0171203616978673	0	0.00182102734336176	0.0436538808323286	0.0905253138284713	0.000136339512331864	0.00706321121076777	0.000141115417078002	0.00173003378977744	0.0127155698868447	2.72980660752957e-05
CON14	0	1.56738348155848e-05	0	0	0	0.480172353201293	0	0.29640526878961	0	0	0.00184282245679333	8.57418838343836e-06	0	0	0	3.94030376984126e-05	0.00460010668037954	0.00230921461472048	0.00333658806611693	0.00162510906831831	0	0	0	0.0819453752111257	0.0596904139099331	0	9.3087287258412e-05	0	0	0	0	0	0.000863535456808454	0	0	7.24710062727561e-05	0	0.0252961494630674	0	0.0228654216690275	0.00606875046386632	0	0.00420938036961961	0.00854030122489108
CON15	0.000905082273087242	0	0	0	4.93946648317522e-05	0.230455898158932	0	0.024573293417289	0	0	0.00377920474352905	0	0	0.00270743520293849	0	0	0.00571048879532133	0	0	0.0021807823428434	0.0187958140941048	0.000694878779298443	0	0.360544875230536	0	0	2.03575455696359e-05	0.00204435522544068	0	0	0	0	0.00836596491392802	0	0	0	0.0193744260385317	0.289627432060933	0	0.00108735332062933	0.000203062571796349	0	0.0288799006204593	0
CON16	0.000910404420279413	0.000120834794986281	0	0	7.4437702653032e-05	0.0107431672331882	1.55620569300513e-05	0.177741238260825	0	0	0.000501165684787598	0	0	0.238753992835961	0	3.94592093675296e-05	0.0103982002746149	0.0381082011991842	0.000969039167288306	0.000151669830389479	0.0885815406735075	5.85865672660757e-05	0	0.385623241830848	0	0	0	0.000517691336573999	0	0	0	3.85437942539971e-06	0	0.0159627678510645	0	0	0.0118363174179743	0.0136873349572797	0	0.00384826059806189	0.000100406584031663	5.88756457229806e-05	0.00110789318608833	8.58563017007786e-05
CON17	0	0.000152851925701993	0.00686185437705023	0	0	0.0256964991459589	0	0.17343195007254	0	0	0.011688526904083	2.62197780207686e-05	0	0.0494876199767015	0	0	0.00439205848931198	0.12532066743852	0.000990946806457838	0.0100343135152906	0.0390858722297263	0.000728927695947057	0	0.211095968854298	0	0	0	0	0	0	0	0	0.0116823181321155	0	0	0	0	0.327196877925716	0	0.00156094780700814	9.7687656782659e-05	0	0	0.000467891268769252
CON18	0.000203662786595176	0.000178533388108415	1.97308775190729e-05	0	0	0.0211043950219139	0.0037017132755698	0.226568185541337	0	4.61501880954587e-05	0.000255880338964054	0	1.70555042961478e-05	0.0566748197073151	0	0	0.00782833314836631	0.0379306771622832	0	0.00198498360784494	0.0369059614433811	0.0037024776679192	0	0.403708803014611	0.0244942362189256	0	0	0.00218855084539644	0.00168037325660618	0	0.000129803375833707	0	0.000280531992232436	0.0928212140279946	0	0.000162003403552485	0.00369105955719993	0.0577333597876786	0	0.00231997855497264	0.000214077632355849	0	0.0132456295031369	0.000207819169995078
CON19	3.10019082753011e-05	0.000503048617559558	0	2.53359312696386e-05	0	0.0117552926341913	0	0.504078086949826	3.71507810484916e-05	0	0.00060906033505755	0	0	0	0.00015182242931082	3.35129662664469e-05	0.00470382328538844	0.0206167197057916	0	0.00701615357167094	0.0219014156057232	0	0	0.298201239020399	1.43581008211675e-05	0	9.65791535056108e-07	0	0	0	0.000117440250662823	0	0.000751933096143517	0	0	0.000337866072013795	5.5339854958715e-05	0.118895601926999	0	0.00556923688690105	0	0	0.00172773667011304	0.00286585760807433
CON20	0	0.00097873708482666	0	0	0	0.428167431724332	0	0.0622775734877883	0	0	0	0	0.000334763601695248	0	5.42646569208329e-06	0	0.0232126442965058	0.10705622573229	0.155426902275914	0.00673162935404191	0	0	0	0.101295391090562	0.0189713680430798	0.00420664553600926	0.000238369838401332	6.95574238712495e-06	0	0	0	0	0.00372477538255227	0	0	0	0.0080387169447459	0.0672985835296604	0	0.00677375846041499	0	0	0.0047563465106173	0.000497754898482913
CON21	0.000184161247463368	0.000421531957885981	0.0118470162958454	0	0	0.0777953897437771	0.00392822391898148	0.465110272609501	0	2.60867632561253e-05	0.000501440328365484	0	1.29962936077447e-05	0.0300825113962427	0.000163065814360942	0.000594062464330825	0.00312344256372799	0.0455175877522929	0	0.00106536645969284	0.0339172185068728	0.00126087592005283	0	0.121863090262461	0.0023933428086987	0.000135848938617187	6.40397076323654e-06	0.000433916107229593	0.001833513335139	0	0	0	1.86939440662125e-05	0.00330675622682563	3.31499663038127e-05	0.00106395381908331	0.0250270473588706	0.139637122763743	0.000651839465260907	0.00241377900951668	0.000282481033887176	0.000178039804822039	0.00471746622753007	0.0204523049209241
