feature	AMARA.1	ANME.1	ARS49	Acidilobaceae	Altiarchaeaceae	Archaeoglobaceae	B24	Bilamarchaeaceae	CABMGC01	CG.Epi1	DHVEG.1	DSVV01	Desulfurococcaceae	GCA.2686295	GW2011.AR1	GW2011.AR15	GW2011.AR17	GW2011.AR18	GW2011.AR4	GW2011.AR5	GW2011.AR9	Gearchaeaceae	HEL.GB.A	Haladaptataceae	Haloarculaceae	Halobacteriaceae	Haloferacaceae	Hermodarchaeaceae	Hodarchaeaceae	Ignisphaeraceae	JABGXB01	JABLTI01	JABXJV01	JdFR.42	JdFR.43	Kariarchaeaceae	MK.D1	Methanobacteriaceae	Methanocaldococcaceae	Methanococcaceae	Methanocomedenaceae	Methanocorpusculaceae	Methanoculleaceae	Methanofastidiosaceae	Methanomassiliicoccaceae	Methanomethylophilaceae	Methanomicrobiaceae	Methanoperedenaceae	Methanoregulaceae	Methanosarcinaceae	Methanospirillaceae	Methanotrichaceae	Micrarchaeaceae	Natrialbaceae	Nitrosopumilaceae	Nitrososphaeraceae	Poseidoniaceae	RDOG01	S146.22	SOKP01	Sulfolobaceae	TCS64	Thalassarchaeaceae	Thermococcaceae	Thermoplasmataceae	Thorarchaeaceae	UBA10216	UBA233	UBA287	UBA460	UBA472	UBA489	UBA57	UBA583
CON32	0	0	0	0	0	0.0036231884057971	0	0	0	0	0.00353028613898177	0	0	0	0.0422705314009663	0	0.0009290226681531	0.0027870680044593	0.0020438498699368	0.00483091787439613	0	0	0.003901895206243	0.00260126347082867	0.00380899293942773	0	0.0117985878855444	0.0018580453363062	0.00445930880713487	0	0	0	0.003901895206243	0	0	0	0	0.675863991081383	0	0	0	0	0.00334448160535111	0.0102192493496841	0.0746934225195095	0.0309364548494985	0	0	0.0252694165737644	0.0029728725380899	0	0	0	0	0.00501672240802673	0.0049238201412114	0	0	0.0220178372352286	0.0299145299145298	0	0	0	0.00418060200668896	0.00510962467484206	0.0010219249349684	0.0027870680044593	0	0	0.0037160906726124	0	0.0030657748049052	0	0.00260126347082867
CON33	0	0.000498699818330773	0.00113988529904178	0	0.00170982794856263	0.00035621415595054	0.00149609945499232	0	0.00142485662380222	0.000712428311901081	0.00135361379261211	0.00181669219534782	0	0	0.00267160616962916	0	0.000534321233925838	0	0.00591315498877926	0	0.00235101342927366	0	0.00374024863748084	0	0.00192355644213293	0	0.00395397713105115	0.000854913974281341	0.000854913974281341	0	0.00149609945499232	0.0158159085242047	0	0	0.000605564065115941	0	0	0.707512556548998	0.00163858511737255	0.00648309763830013	0.000712428311901108	0.00477326968973745	0	0.00480889110533246	0.130588109571475	0.00673244754746548	0.000641185480710978	0.000712428311901081	0	0.0157090442774196	0.000712428311901081	0.00185231361094289	0.000569942649520876	0.00035621415595054	0.00943967513268976	0.00117550671463682	0.00306344174117477	0	0	0.0302782032557973	0.0107220460941118	0.000534321233925838	0.00370462722188577	0	0.00142485662380222	0	0	0.00121112813023188	0	0.00341965589712531	0	0	0	0
CON34	0.000192305693288012	0	0	0	0	0.00222970655190693	0.00358624130726289	0	8.83566698890865e-05	0	0.000301452167856883	0	5.71719628694088e-05	0	0.00274945166890155	5.19745116994626e-05	0	0	0.00200621615159921	0.000109146474568871	0.000166318437438281	0	0.000155923535098388	0.000301452167856883	0.000161120986268334	0.000103949023398925	0.000233885302647582	0	0.000103949023398925	0.000135133730418603	0	0.000259872558497313	0.00029105726551699	0.000202700595627904	0	0	0	0.969802808702613	0	0.000135133730418603	0	0.00012473882807871	0.000420993544765648	0	0.00369538778183177	0	0.000561324726354176	0.000498955312314812	0.000457375702955272	0.000961528466440047	0.000561324726354151	0	0	0.000207898046797851	0.000675668652093011	0.000467770605295165	0.000852381991871169	0	0.000608101786883712	0.00272346441305181	0.000228687851477636	0	0.000405401191255801	9.35541210590327e-05	0.000369019033066177	0.00012473882807871	0	0.00132015259716633	0	0.000743235517302293	5.19745116994626e-05	0.000420993544765648	0	0
CON35	0	0	0.00122132077117681	0	0	0.00305330192794205	0	0	0	0.00505975748058968	0.00122132077117681	0	0	0	0.0118642589200035	0.00104684637529442	0	0	0	0	0.00453633429294246	0	0.00654278984559012	0.017272965192358	0.00846200820029659	0	0	0	0.0183198115676524	0	0	0.00907266858588499	0	0.00994504056529706	0.00087237197941201	0.00444909709500124	0	0.450492890168369	0	0.00113408357323562	0	0.00453633429294246	0.00366396231353042	0.025909447788537	0.227340137834773	0.00174474395882402	0	0.0307074936753031	0	0.0248626014132426	0	0	0.00322777632382446	0.00453633429294246	0.00820029660647298	0.00314053912588327	0.0112535985344151	0	0.00444909709500124	0.0580999738288407	0.00505975748058968	0	0.00924714298176743	0.0080258222105906	0	0.00244264154235365	0	0.00113408357323562	0.00444909709500124	0.00340225071970685	0	0	0	0
CON36	0.0036016068707577	0	0	0	0	0	0.0078958304474303	0	0	0	0.0146834741653968	0	0.00664912037678349	0	0.0207785011774484	0	0	0.0319988918132705	0	0	0.0156531375536778	0.0261809114835849	0.0299210416955256	0	0.00484831694140461	0	0	0	0.00498684028258756	0	0	0.00277046682365979	0.00540241030613655	0	0.00775730710624741	0	0.00748026042388144	0.429976451032	0	0.00803435378861339	0	0	0	0	0.0486216927552291	0.125779193794154	0	0.00387865355312367	0	0.0156531375536778	0	0	0	0	0.0121900540241031	0.00983515722399224	0.00304751350602576	0.00955811054162623	0	0.0380939188253218	0.0353234520016624	0	0.0271505748718659	0.00443274691785565	0	0	0.012190054024103	0.00637207369441749	0	0.0159301842360437	0	0.00332456018839173	0	0
CON37	0.000157043807370067	0	0.000149191617001563	0	0	0	0.000259122282160611	0	0	0.000329791995477141	0	0	0	0	0.00158614245443766	0.000329791995477121	0	0	0	0	0.000345496376214147	0.00016489599773857	0.00044757485100469	0.00102078474790541	0	0	0.00186096911733527	0	0.00113071541306447	0	0	0	0	0	0	0	0	0.965395397046006	0.000204156949581086	0.00111501103232746	0	0.000219861330318093	0	0	0.00657228333843724	0.00416951308567526	0	0.000424018279899179	9.42262844220399e-05	0.002449883394973	0.000314087614740132	0	0.000251270091792091	0.000243417901423591	0.00125635045896053	0.00173533407143921	0.000549653325795234	0	0	0.00349422471398395	0.000636027419848741	0	0.00164895997738568	9.42262844220399e-05	0.000690992752428276	0	0	0	0	0.000659583990954276	0	0	0	0
CON7	0	0	0	0	0	0	0	0.0108024691358025	0	0	0.0106481481481482	0	0	0	0	0	0	0	0	0	0	0	0	0.0228395061728395	0	0	0.0976851851851852	0.00648148148148142	0	0	0	0.00895061728395055	0	0	0	0.0143518518518519	0	0.556944444444445	0.0336419753086419	0	0	0	0	0	0.0185185185185184	0.0154320987654321	0	0.00987654320987653	0	0	0	0	0	0.0828703703703704	0.00787037037037034	0	0.00617283950617278	0	0	0	0	0	0.0499999999999998	0	0	0.00339506172839502	0	0	0	0.0222222222222222	0	0	0	0.0212962962962963
CON8	0.000680485762144029	0.000732830820770501	0	0.000837520938023445	0.00104690117252928	0.000785175879396973	0.00392587939698492	0.00214614740368508	0	0	0	0.00125628140703517	0	0.00198911222780567	0.00335008375209381	0	0	0	0.00638609715242883	0	0.000575795644891112	0	0.00235552763819092	0	0	0	0.00361180904522609	0.00115159128978222	0	0	0	0.00324539363484084	0	0	0	0	0	0.710531825795646	0.00403056951423781	0	0	0.00523450586264656	0.00167504187604689	0.00418760469011722	0.117095896147404	0.0285804020100504	0.0015180067001675	0.00219849246231156	0	0.00706658291457281	0	0.00115159128978222	0.00204145728643214	0	0.00481574539363478	0.00340242881072025	0.00308835845896142	0.00188442211055275	0	0.0448597152428811	0.00403056951423781	0	0	0.000680485762144029	0.00136097152428809	0	0.00423994974874367	0.00329773869346731	0	0.00738065326633162	0	0	0	0.00157035175879395
CON9	0	0	0	0.00398573526326828	0	0	0	0	0	0	0.00230753094189207	0.00136354101111806	0	0	0.00293685756240821	0	0	0	0.0154185022026432	0	0	0	0	0.0860079714705265	0.151562827774282	0	0.213446612125027	0.00314663310258018	0	0.00629326620516046	0	0	0	0	0	0	0	0.103419341304804	0	0.011957205789805	0	0.00608349066498844	0.0403817914831131	0	0	0.0788756031046779	0.0737361023704634	0	0	0.0432137612754352	0	0.0218166561778897	0.00146842878120407	0.0430039857352633	0.00964967484791267	0.0113278791692888	0.00377595972309626	0	0	0.0332494231172645	0	0	0.0109083280889448	0.00272708202223618	0	0	0.00430039857352632	0	0	0.0136354101111811	0	0	0	0
CON10	0.00915395284327321	0.00221914008321776	0	0	0	0	0.00624133148404989	0	0	0.00499306518723995	0.00984743411927877	0	0	0	0	0.00332871012482663	0	0	0.00915395284327321	0	0.00443828016643551	0	0	0	0	0	0.00346740638002773	0	0	0	0	0	0	0	0	0	0	0.585714285714286	0	0.00665742024965327	0.00152565880721219	0	0.015256588072122	0.00929264909847431	0.0574202496532594	0.106657420249653	0	0	0.00859916782246877	0.0166435506241331	0	0	0	0	0.00679611650485433	0	0	0.00457697642163658	0.00915395284327324	0.0765603328710123	0.017753120665742	0.0073509015256588	0	0.00194174757281554	0.00208044382801663	0.00180305131761441	0.00457697642163658	0	0	0.00388349514563107	0	0	0.00291262135922329	0
CON11	0	0	0.00217076700434153	0	0	0	0	0.00217076700434153	0.00343704775687409	0	0	0	0	0	0.0262301013024602	0	0	0.00470332850940665	0	0.00379884225759768	0.00832127351664253	0.0103111432706223	0	0.00596960926193921	0	0.0115774240231548	0	0	0	0	0	0.0130246020260492	0.00651230101302459	0	0	0	0	0.29232995658466	0	0.0094066570188133	0	0	0	0.00723589001447177	0.090629522431259	0.14218523878437	0.00759768451519539	0	0.0108538350217077	0.015918958031838	0	0	0.00651230101302459	0	0.0606005788712014	0.0204413892908828	0	0	0.0119392185238784	0.0895441389290881	0.0417872648335746	0	0	0	0	0.00198986975397974	0.01410998552822	0.01410998552822	0.00705499276410998	0	0	0.0575253256150506	0	0
CON12	0	0	0	0	0	0	0	0	0	0.0184392492591373	0	0	0	0	0.0105367138623642	0	0.0273296015805071	0	0	0	0	0	0	0	0	0	0.0184392492591373	0	0	0	0	0.0342443200526836	0	0	0	0.00823180770497201	0.00921962462956862	0.361540994402371	0	0.0651959170233785	0	0	0	0	0.0546592031610141	0	0	0	0	0.0717813631873561	0	0.0151465261771485	0	0	0.0958182416858739	0	0.0335857754362858	0	0	0.121172209417188	0	0	0.00428054000658541	0	0	0.0177807046427396	0	0.0243661508067172	0	0	0	0.00823180770497201	0	0
CON13	0	0	0	0	0	0	0	0.00052972113965717	0	0.0009837678307919	0	0.00052972113965717	0.00234590790419615	0.00158916341897154	0.00314048961368195	0	0	0.00908093382269478	0	0	0	0	0.00136214007340419	0	0	0.00075674448522455	0.0046161413598698	0.00128646562488172	0.00075674448522452	0.00105944227931434	0	0	0	0.00181618676453892	0	0	0.0009837678307919	0.790003405350184	0.00181618676453892	0.00037837224261226	0	0.0134700518369973	0.00363237352907784	0	0.0544856029361688	0.0463884369442659	0	0.0046918158083923	0	0.00915660827121722	0.00196753566158386	0	0.00037837224261226	0.00060539558817964	0.00419993189299629	0	0.0025729312497635	0	0	0.0246698702183207	0.00261076847402472	0	0	0	0	0.00064323281244086	0	0.0015134889704491	0	0.0055999091906617	0	0	0.00037837224261226	0
CON14	0	0	0	0	0	0.0476658476658477	0	0.0081081081081081	0.00368550368550366	0.00982800982800979	0.00343980343980343	0	0.00687960687960686	0	0.0250614250614251	0	0	0.00565110565110567	0	0.0054054054054054	0	0.0243243243243243	0.0346437346437346	0	0	0	0.0243243243243243	0	0.0265356265356265	0	0	0.0103194103194103	0	0	0	0.00589680589680586	0	0.076904176904177	0.0127764127764128	0	0.00442260442260444	0.0368550368550369	0	0	0.0751842751842753	0.0162162162162162	0	0	0.0245700245700246	0.0393120393120393	0	0.0171990171990172	0	0.0343980343980344	0.0628992628992629	0.0348894348894349	0	0	0	0.072972972972973	0.0471744471744472	0	0.00663390663390663	0	0.0100737100737101	0.0054054054054054	0	0	0	0.0260442260442261	0.00393120393120393	0.15036855036855	0	0
CON15	0	0	0	0.00113455865668252	0	0	0.0558202859087816	0.00465169049239845	0	0.00748808713410482	0.00238257317903335	0	0.00374404356705241	0	0.0171318357159064	0.00374404356705241	0	0.00589970501474928	0.0036305877013841	0	0	0	0	0	0	0	0.00839573405945086	0	0.0238257317903336	0	0	0.00272294077603806	0.00578624914908097	0.0336963921034718	0.00601316088041752	0.00612661674608569	0	0.389947810301793	0.00294985250737461	0.00226911731336504	0	0.0142954390742001	0.0070342636714318	0.00226911731336504	0.0479918311776718	0.0686407987292944	0	0.00794191059677784	0.0142954390742002	0.0248468345813478	0.00226911731336504	0.00816882232811438	0.00158838211935554	0.00113455865668252	0.0237122759246652	0.010664851372816	0.0117994100294985	0	0.017358747447243	0.0771499886544133	0.00272294077603809	0	0.00567279328341273	0	0.0179260267755843	0.0242795552530066	0	0.00170183798502381	0.00680735194009522	0.0123666893578397	0	0	0	0
CON16	0	0	0	0	0.000188757258165999	0	0	0	6.74133064878569e-05	0.000260664785086381	0.000125838172110666	0.000139320833408238	0	0	0.00102468225861541	0	0	4.94364247577617e-05	0.000422456720657236	0.000121343951678142	0.000188757258165999	4.49422043252378e-05	0.00128984126413431	0.000161791935570856	7.19075269203807e-05	0	0	0.00060222553795819	0.000799971236989212	0.000179768817300952	0	0.000449422043252378	0.000377514516332	0	0	0.000530318011037807	0	0.966540528879861	0.000107861290380571	0.00097974005429015	6.74133064878569e-05	0	0	0.000728063710068839	0.0109434267531955	0.00203588185593324	0	0	8.53901882179521e-05	0.000853901882179487	0	0.000332572312006761	0	0	0.00132579502759448	0	0.000256170564653857	0	0.000134826612975714	0.00374368562029228	0	0.000197745699031047	0.000755029032663967	0.00030560698941161	0.00103367069948047	0.000390997177629553	0	0.000238193682923761	0	0.00184712459776725	0	0	0	0
CON17	0	0	0	0	0.0064	0	0	0	0	0	0.00706666666666666	0	0.0184	0	0.0172	0	0	0	0	0	0.0152	0.00919999999999997	0.0084	0	0.0372000000000001	0	0.0641333333333333	0	0	0.00346666666666662	0	0.004	0	0.042	0	0	0.0261333333333334	0.101866666666667	0	0.00906666666666669	0	0.00426666666666662	0.00693333333333331	0.00919999999999997	0.1864	0.0144	0.0158666666666667	0	0	0.141333333333333	0.0266666666666667	0.0472000000000002	0	0.00786666666666666	0.0533333333333335	0.00866666666666662	0	0	0	0.0334666666666666	0.0294666666666667	0.0088	0	0.0064	0.00533333333333335	0.00306666666666666	0	0.00146666666666665	0	0.012	0	0	0.00173333333333331	0.0064
CON18	0	0	0.00241145440844008	0	0	0	0	0	0	0.00361718161266013	0.00467219291635264	0.00723436322532027	0	0	0.0340617935192163	0	0.00256217030896759	0.0162773172569706	0.0138658628485306	0	0.00904295403165033	0	0.0226073850791258	0.00602863602110017	0.00180859080633007	0	0.0105501130369254	0	0.00512434061793518	0	0	0.00844009042954036	0.00753579502637529	0.00497362471740766	0.00648078372268275	0.00874152223059531	0.00572720422004522	0.373624717407687	0	0	0	0	0.0447626224566694	0.0144687264506406	0.120271288620949	0.0693293142426528	0	0.00301431801055009	0	0.0164280331574981	0	0	0.0027128862094951	0.0382818387339866	0.0162773172569706	0.00708364732479275	0.0150715900527506	0.0126601356443105	0.00587792012057262	0.0289374529012811	0.0120572720422004	0	0	0.00241145440844008	0	0	0.0103993971363979	0.00165787490580255	0.00587792012057262	0.0085908063300678	0	0.00452147701582513	0	0.00391861341371508
CON19	0.0104302477183833	0	0	0.0112994350282486	0	0	0.00564971751412427	0	0.00144864551644209	0	0	0	0	0.00463566565261476	0.0104302477183833	0	0	0	0	0.00231783282630738	0.00550485296248008	0	0	0.056497175141243	0.116471099521947	0	0.0162248297841518	0	0	0	0	0	0.00724322758221058	0	0	0	0.0130378096479792	0.305519339417644	0	0	0	0	0	0	0.129943502824859	0.04505287556135	0	0	0.00825727944372012	0.0365058670143416	0	0.0475155729393017	0.00173837461973053	0.0110097059249602	0	0	0.00898160220194119	0	0.0304215558452846	0.047660437490946	0.0195567144719687	0.00260756192959582	0	0	0.00376647834274951	0.0024626973779516	0	0.00782268578878746	0.0212950890916993	0.00869187309865279	0	0	0	0
CON43	0	0	0	0	0	0.00698080279232113	0	0	0	0	0.0158158813263525	0.00130890052356021	0	0	0.0151614310645724	0	0	0	0	0.00196335078534029	0.012216404886562	0	0.00687172774869106	0	0.00948952879581148	0	0.0376308900523561	0	0.00261780104712041	0	0	0.00305410122164047	0	0.0166884816753927	0	0.00425392670157062	0	0.424629144851659	0.00349040139616053	0.00261780104712041	0	0	0.00359947643979053	0.00458115183246071	0.144960732984293	0.0921684118673646	0	0	0	0.0534467713787086	0.00283595113438041	0	0	0	0.0131980802792321	0	0.00850785340314133	0	0	0.0916230366492145	0.00774432809773121	0	0	0.00119982547993018	0	0	0	0.0018542757417103	0	0.00948952879581145	0	0	0	0
CON44	0.00410148798168636	0	0	0	0	0	0	0.000953834414345656	0	0.00219381915299505	0	0	0.000524608927890112	0	0.0049122472338802	0	0	0	0.0013830599008012	0	0	0	0.00429225486455549	0	0	0.00839374284624191	0	0	0	0.0013353681800839	0.00572300648607402	0	0.00228920259442956	0	0	0	0.00209843571156045	0.696203739030904	0.00572300648607405	0	0.000476917207172814	0	0	0.00362457077451354	0.00701068294544065	0.0122090805036245	0.000906142693628386	0	0.00190766882869131	0.00209843571156045	0.00219381915299505	0	0	0	0.192531476535674	0.00162151850438764	0.00238458603586413	0	0	0.00791682563906904	0.00448302174742463	0.00181228538725677	0.00104921785578022	0.00247996947729872	0	0.00362457077451354	0.0081075925219382	0	0	0.00343380389164438	0	0	0	0
