feature	AMARA.1	ANME.1	ARS49	Acidilobaceae	Altiarchaeaceae	Archaeoglobaceae	B24	Bilamarchaeaceae	CABMGC01	CG.Epi1	DHVEG.1	DSVV01	Desulfurococcaceae	GCA.2686295	GW2011.AR1	GW2011.AR15	GW2011.AR17	GW2011.AR18	GW2011.AR4	GW2011.AR5	GW2011.AR9	Gearchaeaceae	HEL.GB.A	Haladaptataceae	Haloarculaceae	Halobacteriaceae	Haloferacaceae	Hermodarchaeaceae	Hodarchaeaceae	Ignisphaeraceae	JABGXB01	JABLTI01	JABXJV01	JdFR.42	JdFR.43	Kariarchaeaceae	MK.D1	Methanobacteriaceae	Methanocaldococcaceae	Methanococcaceae	Methanocomedenaceae	Methanocorpusculaceae	Methanoculleaceae	Methanofastidiosaceae	Methanomassiliicoccaceae	Methanomethylophilaceae	Methanomicrobiaceae	Methanoperedenaceae	Methanoregulaceae	Methanosarcinaceae	Methanospirillaceae	Methanotrichaceae	Micrarchaeaceae	Natrialbaceae	Nitrosopumilaceae	Nitrososphaeraceae	Poseidoniaceae	RDOG01	S146.22	SOKP01	Sulfolobaceae	TCS64	Thalassarchaeaceae	Thermococcaceae	Thermoplasmataceae	Thorarchaeaceae	UBA10216	UBA233	UBA287	UBA460	UBA472	UBA489	UBA57	UBA583
CON34	7.8003120124805e-05	0	0	0	0	0.00090441455496057	0.00145465278070581	0	3.58392714086942e-05	0	0.000122275161276721	0	2.31901167938609e-05	0	0.00111523379854112	2.10819243580554e-05	0	0	0.00081376228022092	4.42720411519163e-05	6.74621579457773e-05	0	6.32457730741662e-05	0.000122275161276721	6.53539655099717e-05	4.21638487161108e-05	9.48686596112493e-05	0	4.21638487161108e-05	5.4813003330944e-05	0	0.000105409621790277	0.00011805877640511	8.2219504996416e-05	0	0	0	0.393371842981827	0	5.4813003330944e-05	0	5.0596618459333e-05	0.000170763587300249	0	0.00149892482185773	0	0.00022768478306699	0.00020238647383732	0.000185520934350888	0.00039001560062402	0.00022768478306698	0	0	8.43276974322216e-05	0.000274065016654719	0.000189737319222499	0.000345743559472101	0	0.000246658514989248	0.00110469283636209	9.27604671754438e-05	0	0.000164439009992829	3.79474638444997e-05	0.00014968166294219	5.0596618459333e-05	0	0.0005354808786946	0	0.000301471518320183	2.10819243580554e-05	0.000170763587300249	0	0
CON35	0	0	0.0003875110717449	0	0	0.00096877767936226	0	0	0	0.0016054030115146	0.0003875110717449	0	0	0	0.0037643932683791	0.00033215234720992	0	0	0	0	0.00143932683790964	0	0.00207595217006199	0.00548051372896368	0.00268489813994685	0	0	0	0.0058126660761736	0	0	0.0028786536758193	0	0.00315544729849425	0.00027679362267493	0.00141164747564214	0	0.142936226749336	0	0.00035983170947741	0	0.00143932683790964	0.0011625332152347	0.00822077059344552	0.0721324180690877	0.00055358724534986	0	0.00974313551815766	0	0.00788861824623561	0	0	0.00102413640389725	0.00143932683790964	0.00260186005314437	0.00099645704162976	0.00357063773250664	0	0.00141164747564214	0.0184344552701506	0.0016054030115146	0	0.0029340124003543	0.00254650132860939	0	0.00077502214348981	0	0.00035983170947741	0.00141164747564214	0.00107949512843223	0	0	0	0
CON36	0.0011326014985189	0	0	0	0	0	0.00248301097752219	0	0	0	0.00461752918626938	0	0.00209095661265029	0	0.00653423941453215	0	0	0.0100627286983795	0	0	0.00492246035894755	0.0082331416623105	0.00940930475692628	0	0.00152465586339083	0	0	0	0.0015682174594877	0	0	0.00087123192193762	0.00169890224777835	0	0.00243944938142534	0	0.00235232618923158	0.135215194284719	0	0.0025265725736191	0	0	0	0	0.0152901202300052	0.0395539292559679	0	0.00121972469071266	0	0.00492246035894755	0	0	0	0	0.00383342045652553	0.00309287332287855	0.00095835511413138	0.00300575013068478	0	0.0119794389266422	0.0111082070047047	0	0.00853807283498867	0.00139397107510019	0	0	0.00383342045652552	0.00200383342045652	0	0.0050095835511413	0	0.00104547830632514	0	0
CON37	6.54013681966227e-05	0	6.21312997867915e-05	0	0	0	0.000107912257524428	0	0	0.000137342873212908	0	0	0	0	0.000660553818785884	0.0001373428732129	0	0	0	0	0.00014388301003257	6.86714366064538e-05	0.000186393899360375	0.00042510889327804	0	0	0.000775006213129973	0	0.00047088985101568	0	0	0	0	0	0	0	0	0.402041830715097	8.50217786556094e-05	0.000464349714196014	0	9.15619154752717e-05	0	0	0.00273704725902864	0.00173640632562033	0	0.000176583694130881	3.92408209179736e-05	0.0010202613438673	0.000130802736393245	0	0.00010464218911459	0.00010137212070476	0.000523210945572982	0.00072268511857267	0.00022890478868818	0	0	0.00145518044237484	0.00026487554119631	0	0.00068671436606453	3.92408209179736e-05	0.000287766020065133	0	0	0	0	0.000274685746425814	0	0	0	0
CON7	0	0	0	0	0	0	0	0.00229658792650919	0	0	0.00226377952755906	0	0	0	0	0	0	0	0	0	0	0	0	0.00485564304461942	0	0	0.0207677165354331	0.0013779527559055	0	0	0	0.0019028871391076	0	0	0	0.00305118110236221	0	0.118405511811024	0.0071522309711286	0	0	0	0	0	0.00393700787401574	0.00328083989501312	0	0.0020997375328084	0	0	0	0	0	0.0176181102362205	0.00167322834645669	0	0.00131233595800524	0	0	0	0	0	0.0106299212598425	0	0	0.00072178477690288	0	0	0	0.0047244094488189	0	0	0	0.00452755905511812
CON8	0.00025891772391403	0.00027883447190742	0	0.0003186679678942	0.00039833495986774	0.00029875121990081	0.00149375609950407	0.00081658666772889	0	0	0	0.0004780019518413	0	0.00075683642374872	0.00127467187157681	0	0	0	0.0024298432551933	0	0.00021908422792726	0	0.00089625365970243	0	0	0	0.00137425561154373	0.00043816845585452	0	0	0	0.00123483837559002	0	0	0	0	0	0.270349937262244	0.00153358959549083	0	0	0.00199167479933876	0.0006373359357884	0.001593339839471	0.0445537652612081	0.0108745444043897	0.00057758569180824	0.00083650341572228	0	0.00268876097910731	0	0.00043816845585452	0.00077675317174211	0	0.00183234081539164	0.00129458861957019	0.00117508813160985	0.00071700292776195	0	0.0170686530303332	0.00153358959549083	0	0	0.00025891772391403	0.00051783544782807	0	0.00161325658746438	0.00125475512358341	0	0.00280826146706764	0	0	0	0.00059750243980162
CON9	0	0	0	0.00070951118413682	0	0	0	0	0	0	0.0004107696329213	0.00024272751036259	0	0	0.00052279771462713	0	0	0	0.00274468800179245	0	0	0	0	0.0153105044997946	0.0269800963441503	0	0.0379961910452221	0.00056014040852906	0	0.00112028081705814	0	0	0	0	0	0	0	0.0184099480936555	0	0.00212853355241048	0	0.0010829381231562	0.00718846857612308	0	0	0.0140408529071287	0.0131259569065312	0	0	0.00769259494379923	0	0.00388364016580156	0.00026139885731356	0.00765525224989731	0.00171776391948914	0.00201650547070464	0.00067216849023488	0	0	0.00591881698345718	0	0	0.00194182008290078	0.00048545502072519	0	0	0.00076552522498973	0	0	0.00242727510362598	0	0	0	0
CON10	0.00312115766575238	0.00075664428260664	0	0	0	0	0.00212806204483116	0	0	0.00170244963586494	0.00335760900406696	0	0	0	0	0.00113496642390996	0	0	0.00312115766575238	0	0.00151328856521328	0	0	0	0	0	0.00118225669157287	0	0	0	0	0	0	0	0	0	0	0.19970680034049	0	0.00226993284781992	0.00052019294429206	0	0.00520192944292064	0.00316844793341529	0.0195781708124468	0.0363662158327816	0	0	0.00293199659510072	0.00567483211954979	0	0	0	0	0.00231722311548282	0	0	0.00156057883287618	0.00312115766575239	0.026104227749929	0.00605315426085311	0.00250638418613449	0	0.00066206374728081	0.00070935401494372	0.00061477347961789	0.00156057883287618	0	0	0.00132412749456162	0	0	0.00099309562092121	0
CON11	0	0	0.00067896344913432	0	0	0	0	0.00067896344913432	0.00107502546112934	0	0	0	0	0	0.00820414167703971	0	0	0.00147108747312436	0	0.00118818603598506	0.00260269322168156	0.00322507638338802	0	0.00186714948511938	0	0.00362113839538304	0	0	0	0	0	0.00407378069480592	0.00203689034740296	0	0	0	0	0.0914337444834219	0	0.00294217494624872	0	0	0	0.0022632114971144	0.0283467240013579	0.044472105918298	0.00237637207197013	0	0.0033948172456716	0.0049790652936517	0	0	0.00203689034740296	0	0.0189543962883332	0.0063935724793482	0	0	0.00373429897023876	0.0280072422767907	0.0130700463958357	0	0	0	0	0.00062238316170646	0.00441326241937308	0.00441326241937309	0.00220663120968654	0	0	0.0179925314020595	0	0
CON12	0	0	0	0	0	0	0	0	0	0.00426147172970094	0	0	0	0	0.00243512670268625	0	0.00631610988509246	0	0	0	0	0	0	0	0	0	0.00426147172970094	0	0	0	0	0.0079141617837303	0	0	0	0.00190244273647363	0.00213073586485046	0.0835552849859219	0	0.0150673464728712	0	0	0	0	0.0126322197701849	0	0	0	0	0.0165893006620501	0	0.00350049463511148	0	0	0.022144433452553	0	0.00776196636481242	0	0	0.0280039570808918	0	0	0.00098927022296628	0	0	0.00410927631078305	0	0.00563123049996196	0	0	0	0.00190244273647363	0	0
CON13	0	0	0	0	0	0	0	0.00017686146693953	0	0.00032845701003056	0	0.00017686146693953	0.00078324363930367	0.0005305844008186	0.00104853583971298	0	0	0.00303191086182066	0	0	0	0	0.00045478662927309	0	0	0.00025265923848505	0.00154122135475882	0.00042952070542458	0.00025265923848504	0.00035372293387906	0	0	0	0.00060638217236412	0	0	0.00032845701003056	0.263763612016473	0.00060638217236412	0.00012632961924252	0	0.00449733444503398	0.00121276434472824	0	0.018191465170924	0.0154880113191339	0	0.00156648727860734	0	0.00305717678566916	0.00065691402006114	0	0.00012632961924252	0.00020212739078804	0.00140225877359204	0	0.00085904141084918	0	0	0.00823669117461275	0.00087167437277343	0	0	0	0	0.00021476035271229	0	0.0005053184769701	0	0.00186967836478938	0	0	0.00012632961924252	0
CON14	0	0	0	0	0	0.0114319387153801	0	0.00194460813199764	0.00088391278727165	0.00235710076605774	0.00082498526812021	0	0.00164997053624042	0	0.00601060695344727	0	0	0.00135533294048321	0	0.00129640542133176	0	0.00583382439599292	0.00830878020035355	0	0	0	0.00583382439599293	0	0.00636417206835592	0	0	0.00247495580436064	0	0	0	0.00141426045963464	0	0.0184443134944019	0.00306423099587508	0	0.00106069534472599	0.00883912787271656	0	0	0.0180318208603418	0.00388921626399528	0	0	0.00589275191514437	0.009428403064231	0	0.00412492634060106	0	0.00824985268120212	0.0150854449027696	0.008367707719505	0	0	0	0.0175014731879788	0.0113140836770772	0	0.00159104301708898	0	0.00241602828520919	0.00129640542133176	0	0	0	0.00624631703005304	0.0009428403064231	0.0360636417206835	0	0
CON15	0	0	0	0.00034147174321324	0	0	0.0168004097660919	0.00140003414717432	0	0.00225371350520744	0.00071709066074782	0	0.00112685675260372	0	0.00515622332252004	0.00112685675260372	0	0.0017756530647089	0.00109270957828238	0	0	0	0	0	0	0	0.00252689089977804	0	0.00717090660747824	0	0	0.00081953218371178	0.00174150589038756	0.0101417107734335	0.00180980023903022	0.00184394741335152	0	0.117363838142394	0.00088782653235444	0.00068294348642648	0	0.00430254396448694	0.00211712480792214	0.00068294348642648	0.0144442547379204	0.0206590404644016	0	0.00239030220249274	0.00430254396448695	0.00747823117637015	0.00068294348642648	0.0024585965511354	0.00047806044049854	0.00034147174321324	0.00713675943315688	0.00320983438620454	0.00355130612941779	0	0.00522451767116271	0.0232200785385009	0.00081953218371179	0	0.00170735871606624	0	0.00539525354276934	0.00730749530476354	0	0.00051220761481987	0.00204883045927947	0.0037220420010244	0	0	0	0
CON16	0	0	0	0	7.90969389484626e-05	0	0	0	2.82489067673081e-05	0.000109229106166925	5.27312926323085e-05	5.83810739857701e-05	0	0	0.000429383382863076	0	0	2.07158649626926e-05	0.000177026482408464	5.08480321811546e-05	7.90969389484626e-05	1.88326045115387e-05	0.000540495749481153	6.77973762415394e-05	3.0132167218462e-05	0	0	0.00025235690045462	0.00033522036030538	7.5330418046155e-05	0	0.000188326045115387	0.000158193877896926	0	0	0.000222224733236157	0	0.405019642406504	4.5198250827693e-05	0.000410550778351529	2.82489067673081e-05	0	0	0.000305088193086921	0.00458573919855969	0.00085311698437269	0	0	3.57819485719236e-05	0.000357819485719222	0	0.000139361273385387	0	0	0.000555561833090376	0	0.000107345845715771	0	5.64978135346161e-05	0.00156875595581116	0	8.28634598507704e-05	0.000316387755793838	0.00012806171067846	0.00043314990376539	0.00016384365925038	0	9.98128039111554e-05	0	0.00077402004542423	0	0	0	0
CON17	0	0	0	0	0.00180139608196352	0	0	0	0	0	0.00198904150716805	0	0.00517901373564513	0	0.00484125197027696	0	0	0	0	0	0.00427831569466336	0.00258950686782255	0.00236433235757712	0	0.010470614726413	0	0.0180514899046761	0	0	0.00097575621106356	0	0.0011258725512272	0	0.0118216617878856	0	0	0.00735570066801772	0.0286722209712527	0	0.00255197778278166	0	0.001200930721309	0.00195151242212714	0.00258950686782255	0.0524656608871875	0.00405314118441792	0.0044659611198679	0	0	0.039780830143361	0.00750581700818134	0.013285296104481	0	0.00221421601741349	0.0150116340163627	0.00243939052765892	0	0	0	0.00941980034526756	0.00829392779404037	0.00247691961269984	0	0.00180139608196352	0.00150116340163627	0.00086316895594085	0	0.00041281993544997	0	0.0033776176536816	0	0	0.00048787810553178	0.00180139608196352
