feature	X21.14.0.10.32.9	AMARA.1	ANME.1	ARS1403	ARS49	Acidilobaceae	Aenigmatarchaeaceae	Altiarchaeaceae	Anstonellaceae	Archaeoglobaceae	B18.G2	B24	B26.1	B3.WOES	BM511	Bilamarchaeaceae	Borrarchaeaceae	CABMGC01	CAIVOO01	CG.Epi1	CG1.02.33.12	CG10238.14	CSSED10.239	DHVEG.1	DSVV01	Desulfurococcaceae	GCA.001856825	GCA.020350865	GCA.020356005	GCA.2686295	GCA.2688095	GLR71	GW2011.AR1	GW2011.AR15	GW2011.AR17	GW2011.AR18	GW2011.AR20	GW2011.AR4	GW2011.AR5	GW2011.AR9	Gearchaeaceae	HEL.GB.A	HEL.GB.B	Haladaptataceae	Halalkalicoccaceae	Haloarculaceae	Halobacteriaceae	Halococcaceae	Haloferacaceae	Hermodarchaeaceae	Hodarchaeaceae	Iainarchaeaceae	Ignisphaeraceae	JAADEF01	JAAZKV01	JABGXB01	JABLTI01	JABXJV01	JACAEJ01	JACPNG01	JAEHCK01	JAFCDX01	JAGGVH01	JAGVZF01	JAHWHD01	JALIDP01	JdFR.42	JdFR.43	Jordarchaeaceae	Kariarchaeaceae	LC.3	MK.D1	Methanobacteriaceae	Methanocaldococcaceae	Methanococcaceae	Methanocomedenaceae	Methanocorpusculaceae	Methanoculleaceae	Methanofastidiosaceae	Methanogasteraceae	Methanoliparaceae	Methanomassiliicoccaceae	Methanomethylicaceae	Methanomethylophilaceae	Methanomicrobiaceae	Methanoperedenaceae	Methanoregulaceae	Methanosarcinaceae	Methanospirillaceae	Methanotrichaceae	Micrarchaeaceae	NBVN01	Nanopusillaceae	Natrialbaceae	Nitrosopumilaceae	Nitrososphaeraceae	Odinarchaeaceae	PNOQ01	PWKY01	Parvarchaeaceae	Poseidoniaceae	QMZM01	QMZS01	RBG.16.68.12	RDOG01	S146.22	SCGC.AAA011.G17	SG8.5	SM23.78	SOJC01	SOKP01	SZUA.1535	SpSt.28	Sulfolobaceae	TCS64	Thalassarchaeaceae	Thermocladiaceae	Thermococcaceae	Thermofilaceae	Thermoplasmataceae	Thorarchaeaceae	UBA10216	UBA164	UBA184	UBA213	UBA233	UBA287	UBA460	UBA472	UBA489	UBA57	UBA583	WJIZ01	WJKL01	WJKR01	WJKV01	WJKY01	Wolframiiraptoraceae
CON28	0	0	0.00412593938798563	0	0	0	0.00589419912569377	0.00206296969399282	0	0	0	0.00250503462841987	0	0	0	0	0	0.00221032467213512	0	0.00176825973770814	0	0	0.00427329436612801	0.017093177464512	0	0.00162090475956576	0	0	0.00279974458470455	0	0	0	0.0215629451348297	0.00147354978142339	0.00176825973770814	0	0	0.00162090475956576	0	0.0033891644972739	0.00663097401640545	0.00250503462841987	0	0	0	0.0193526204626947	0	0	0.0147846161402819	0.00353651947541628	0	0	0	0	0	0	0.00368387445355858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.355420207279337	0.00235767965027749	0.0114936882951029	0.0117883982513876	0.010413085122059	0	0.0111498600127708	0	0	0.103148484699642	0	0.0246082813497716	0.0518689523061055	0.00501006925683974	0.0159143376393733	0.0317304386266515	0	0	0	0	0	0.0144899061839972	0.00766245886340198	0.0098727835355371	0	0	0	0.00206296969399282	0.0264256594135272	0	0.00176825973770814	0	0.00176825973770814	0	0	0	0	0	0.0629205756667811	0	0	0.00442064934427031	0.00353651947541628	0.00412593938798563	0	0.00235767965027749	0	0.0128690014244313	0.00309445454098922	0.00279974458470455	0.0098727835355371	0.00176825973770814	0	0.00147354978142339	0	0.0379684660346774	0.0193035021366472	0	0.0057468441475514	0	0	0.00221032467213512	0	0.00191561471585044	0	0
CON29	0	0	0	0	0.00987284966342561	0	0.00224382946896036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105459985041136	0	0	0	0.00471204188481673	0.00718025430067316	0	0	0.012341062079282	0.0298429319371726	0	0	0.0139117427075542	0	0.00516080777860881	0	0.00224382946896036	0	0	0	0	0.00471204188481673	0.0213911742707554	0.0270755422587884	0	0.0485415108451758	0	0.00381451009723255	0	0.00830216903515335	0	0	0	0.0105459985041137	0	0	0	0	0	0	0	0	0.00336574420344054	0	0	0	0	0	0	0.340538519072551	0.00246821241585637	0.00246821241585637	0	0	0	0.0204188481675393	0	0	0.0729244577412119	0.00628272251308899	0.0650710545998505	0.00403889304412863	0	0.012565445026178	0.0509349289454003	0	0	0.00695587135377709	0	0	0.0132385938668661	0.0179506357516828	0.0166043380703067	0	0	0	0	0.00224382946896036	0	0	0	0	0.00762902019446525	0	0.00426327599102464	0	0	0.0411368735976066	0	0.00785340314136126	0.00680628272251303	0	0.0100972326103216	0	0	0.00381451009723255	0.00269259536275237	0.0100972326103216	0.0105459985041137	0	0	0	0	0.00516080777860881	0.0206432311144353	0	0	0	0.00605833956619299	0	0	0	0.00269259536275237	0	0
CON30	0	0	0	0	0	0.00819854991634136	0	0.00351366424986054	0	0.00468488566648069	0	0	0	0.00217512548800889	0	0	0.00585610708310095	0	0	0.00184049079754599	0.00217512548800889	0	0	0	0	0	0	0	0	0	0	0	0.0378137200223091	0.00652537646402674	0	0	0	0.00267707752370323	0.00535415504740653	0	0.00769659788064702	0.00669269380925818	0	0.00200780814277744	0	0	0.0103736754043502	0	0	0.00351366424986054	0.00814277746793085	0	0.0158951477969883	0	0.00384829894032343	0	0.00886781929726715	0.00184049079754599	0	0	0.0112102621305076	0.00167317345231455	0.00267707752370323	0	0	0	0.00200780814277744	0.0148912437255996	0	0.0138873396542108	0	0.0297824874511991	0.221305075292806	0.00250976017847178	0	0	0	0	0.00953708867819301	0.00886781929726715	0	0.108756274400447	0.0147796988287786	0.0272727272727273	0	0.00468488566648074	0.00702732849972115	0.0329615170105967	0	0	0.00368098159509199	0	0.00250976017847178	0.0030117122141662	0.0419966536530954	0.0199107640825432	0	0.0045175683212493	0.00886781929726715	0	0	0	0	0	0.00250976017847178	0.00619074177356384	0	0	0	0	0.137088678192973	0	0	0.0151143335192415	0	0.00267707752370323	0	0.0170663692136085	0	0.0218070273284997	0.00184049079754599	0	0.0030117122141662	0	0	0.0137200223089794	0	0.00819854991634134	0.0056887897378695	0.00401561628555488	0.0045175683212493	0	0	0	0.0041829336307864	0	0	0.00435025097601783
CON31	0	0	0.00167053364269139	0	0	0	0.0167053364269142	0	0	0	0	0.00403712296983753	0	0	0	0	0.00960556844547566	0.00278422273781903	0.00208816705336427	0.00570765661252899	0	0	0	0.00807424593967516	0.00598607888631087	0	0.00194895591647326	0.00292343387470996	0	0.00807424593967518	0	0	0.039443155452436	0.00334106728538278	0	0.00821345707656615	0	0	0	0.00222737819025521	0.00167053364269139	0.00139211136890951	0.00292343387470996	0	0	0.0199071925754061	0	0	0.00417633410672849	0	0.0147563805104408	0	0.00292343387470996	0.0048723897911833	0	0.00222737819025521	0.0076566125290023	0.00426914153132248	0	0	0.00584686774941993	0	0	0	0	0	0	0	0	0.00890951276102088	0	0.00139211136890951	0.385568445475639	0.0133642691415313	0.0158236658932714	0.00167053364269139	0.0141995359628771	0.00640371229698375	0.00473317865429229	0	0.00153132250580045	0.0140603248259861	0.00640371229698375	0	0.00668213457076562	0.00626450116009279	0.00361948955916472	0.0410672853828305	0.00278422273781903	0.00863109048723898	0.00180974477958232	0.00292343387470996	0	0.00417633410672854	0.0428770301624131	0.00914153132250572	0	0	0	0	0.00459396751740135	0	0	0	0	0.00278422273781903	0	0.00167053364269139	0	0	0.10677494199536	0	0.00167053364269139	0.020232018561485	0.00167053364269139	0.00946635730858472	0	0	0	0.0122969837587006	0.00153132250580045	0	0	0	0	0	0	0.0181902552204176	0	0.00153132250580045	0.00389791183294659	0	0	0.0141995359628771	0	0	0	0
CON32	0	0	0	0	0	0	0.00978831768263571	0	0.00405857074645868	0.00931083877128755	0.0102657965939837	0	0	0	0	0	0	0	0	0	0	0	0	0.00596848639185098	0	0	0	0	0	0	0	0	0.0540346968008913	0	0.00238739455674041	0.00238739455674041	0	0.00262613401241442	0.0124144516950501	0	0	0.00334235237943655	0	0.00334235237943655	0.00381983129078466	0.00978831768263571	0	0	0.0174279802642049	0.00238739455674041	0.00572974693617696	0	0	0	0	0	0	0.00334235237943655	0	0.00501352856915483	0	0	0	0	0	0	0	0	0	0	0	0	0.586901161865351	0	0	0	0	0.00286487346808844	0.00954957822696162	0	0	0.0639821741206431	0	0.0265000795798187	0	0	0.0235556262931721	0.00501352856915483	0	0	0	0	0	0	0.00644596530319909	0.00501352856915483	0	0	0	0	0	0	0	0	0	0.0188604169982493	0	0	0	0	0.0327073054273435	0.00811714149291744	0	0	0	0	0	0.0107432755053318	0	0.0129715104249563	0.00262613401241442	0.00238739455674041	0	0	0	0	0	0.00477478911348081	0	0.00262613401241442	0	0.00334235237943655	0	0	0	0	0.00358109183511057	0
CON33	0	0	0.00131323869676691	0	0.00300168844975293	0	0.00272028015758863	0.00225126633731468	0	0.000938027640547765	0	0.00131323869676691	0	0	0	0	0	0.0037521105621912	0	0.000938027640547765	0.00337689950597206	0	0.0133199924957789	0.00356450503408162	0.00478394096679373	0	0	0	0	0	0	0.00159464698893126	0.00703520730410843	0	0.00140704146082172	0	0	0.00872365705709459	0	0.00612844725157896	0	0.00328309674191732	0	0	0.00150084422487645	0.00168844975298599	0	0	0.00347070227002686	0.00112563316865738	0.00112563316865738	0	0	0	0	0.00131323869676691	0.0207929460321431	0	0	0	0	0.00103183040460257	0	0	0	0	0	0.00159464698893126	0	0	0	0	0.630073166155964	0.00215746357325995	0.008536051528985	0.0018760552810956	0.0062847851916703	0	0.00422112438246509	0	0	0.115002188731162	0	0.00590957413545115	0.00168844975298599	0.000938027640547765	0	0.0238259020699143	0.000938027640547765	0.00243887186542429	0.00150084422487645	0	0	0.000938027640547765	0.0117253455068475	0.00309549121380771	0	0.0018760552810956	0.000938027640547765	0	0.00469013820273899	0	0.00347070227002684	0	0	0	0	0	0	0	0.03054843349384	0	0	0.0141016821962353	0.00140704146082172	0.00806703770871112	0	0	0.00103183040460257	0.0037521105621912	0	0	0	0	0	0.00215746357325995	0	0.00372084297417294	0	0	0	0	0	0	0	0	0	0
CON34	0	0.000546948912015138	0	0	0	0	0	0	0.00379907757805107	0.00634165089877006	0	0.00339995269631029	0.000147824030274362	0.000635643330179755	0	0	0	0.000251300851466416	0.00026608325449385	0	0	0	0	0.000428689687795649	0	0.000162606433301797	0	0	0	0	0	0	0.00592774361400182	0.000147824030274362	0	0	0	0.00285300378429511	0.000310430463576159	0.000473036896877957	0	0.000147824030274362	0	0.000428689687795649	0	0.00045825449385052	0.000147824030274362	0	0.000443472090823086	0	0.000147824030274362	0.000502601702932829	0.00019217123935667	0	0	0	0.000369560075685903	0.000413907284768211	0	0	0	0	0	0	0	0	0.00019217123935667	0	0	0	0	0	0.920421397035636	0	0.00019217123935667	0	0.000177388836329234	0.000399124881740777	0	0.000236518448438979	0	0.00350342951750235	0	0	0.00159649952696305	0.000709555345316908	0.00065042573320719	0.0013550536108483	0.000798249763481509	0	0	0.000162606433301797	0	0.000591296121097447	0.00125650425733207	0.000660280668558814	0.000147824030274362	0	0	0.00134519867549666	0.00169997634815511	0	0	0	0	0.00057651371807001	0	0	0	0	0.00274459949542728	0.0237848864711447	0	0.000325212866603596	0	0.000783467360454107	0	0.00026608325449385	0	0.000773612425102483	0.000177388836329234	0	0	0	0	0.00375473036896873	0	0.00100520340586564	0.000147824030274362	0.000399124881740777	0	0	0.000221736045411542	0	0	0	0	0
CON35	0	0	0	0.00303377603991101	0.00283152430391689	0	0.0058653003438279	0	0	0.00707881075979226	0.00626980381581606	0	0	0	0	0	0	0	0	0.0058653003438279	0	0	0	0.00283152430391689	0	0	0	0.00889907638373898	0	0	0	0	0.0275062360951932	0.00242702083192881	0	0	0	0	0	0.0052585451358457	0	0.00505629339985166	0.0101125867997034	0.0200229218634127	0	0.0156408009168745	0	0	0	0	0.0212364322793771	0	0	0	0	0	0.0105170902716915	0	0	0	0	0	0	0.00242702083192881	0	0	0.00768556596777458	0.00202251735994065	0	0.00343827951189909	0	0	0.362907031618689	0	0.00262927256792285	0	0.0052585451358457	0.00283152430391689	0.0200229218634127	0.00242702083192881	0	0.177172520730803	0.00384278298388725	0.00202251735994065	0	0.0355963055349559	0	0.0297310051911277	0	0	0.00748331423178046	0	0	0.0052585451358457	0.00943841434638976	0.00364053124789321	0.00424728645587541	0.00364053124789321	0.0135508663116025	0	0.015168880199555	0	0.00384278298388725	0	0	0.00343827951189909	0	0	0	0	0.0522483651318006	0	0	0.0058653003438279	0	0.0152362974448864	0.00364053124789321	0.0184723252207915	0	0	0.00566304860783386	0	0	0	0	0.00262927256792285	0.00343827951189909	0.00262927256792285	0	0	0	0	0	0	0	0	0	0
CON36	0	0.00404984423676011	0	0.00436137071651089	0	0	0	0	0	0	0	0.00591900311526475	0	0	0.00623052959501559	0	0	0	0	0	0	0	0	0.0165109034267913	0	0.0149532710280374	0	0	0	0	0	0	0.015576323987539	0	0	0.02398753894081	0	0	0	0.035202492211838	0.0196261682242991	0.0246105919003116	0	0	0	0.0109034267912772	0	0	0	0	0.00560747663551398	0	0	0	0	0	0.0031152647975078	0.00404984423676011	0	0	0	0	0	0	0	0	0	0.0174454828660437	0	0	0.00436137071651089	0.00841121495327107	0.331152647975077	0	0.00903426791277261	0	0	0	0	0	0.0196261682242991	0.0364485981308411	0	0.104569055036345	0	0.00436137071651089	0	0.0314641744548286	0	0	0	0	0	0	0.0180685358255452	0.0221183800623053	0	0.00373831775700934	0	0	0.00342679127725857	0	0	0	0.00716510903426791	0	0	0.00498442367601243	0	0	0.0313603322949117	0	0	0.0308411214953273	0	0.0358255451713395	0	0.00996884735202493	0	0	0	0.0118380062305296	0.0080996884735203	0.00934579439252339	0	0.00903426791277257	0	0.015472481827622	0	0.00747663551401868	0	0	0	0	0.00965732087227416	0	0	0
CON37	0.000366983699807334	0.000458729624759168	0	0	0.000435793143521211	0	0	0	0	0	0	0.000252301293617544	0	0.000412856662283251	0	0	0	0	0	0.000481666105997126	0	0.000229364812379584	0	0	0	0	0	0	0	0	0	0	0.0037233554542952	0.000963332211994235	0	0	0	0	0	0.000504602587235085	0.000481666105997126	0.000435793143521211	0	0.00148322578672129	0	0	0	0.000802776843328547	0.0028517691672528	0	0.001643781155387	0.0016820086241169	0	0	0	0	0	0	0	0	0.000344047218569376	0	0.000389920181045293	0	0.000435793143521211	0	0	0	0	0	0	0	0.94064803204991	0.000298174256093459	0.00174317257408482	0	0.000642221474662835	0	0	0	0	0.00639927826539035	0	0.00405975717911863	0	0.000619284993424878	0.000275237774855501	0.0041362121165784	0.000458729624759168	0	0.000733967399614656	0	0	0.000711030918376675	0.0019878283739564	0.00222483868008194	0	0	0	0.00116976054313582	0.000802776843328544	0	0	0	0	0	0	0.000412856662283251	0	0	0.00402917520413463	0.000366983699807334	0	0.001078014618184	0	0.00275237774855499	0.000779840362090526	0.000275237774855501	0.000229364812379584	0.00155968072418113	0	0	0	0.0017890455365607	0	0	0	0.000818067830820514	0	0	0	0	0	0	0	0	0.000619284993424878	0
CON7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167317345231456	0	0	0	0	0	0	0.00239024778902078	0.0164927097442435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176878336387539	0	0	0	0.00764879292486655	0.0813480997530078	0.00501952035694363	0	0.018165883196558	0	0	0	0	0.00693171858816026	0	0	0	0	0	0	0	0	0	0	0	0	0.00740976814596448	0	0	0.29997609752211	0.0260537009003266	0	0	0	0	0	0	0	0.00956099115608316	0	0.0179268584176559	0	0.00764879292486655	0	0	0	0	0	0	0	0.128196956417815	0.00406342124133535	0	0	0	0	0	0.00478049557804156	0	0	0.00956099115608318	0	0	0	0	0	0	0	0.00382439646243327	0	0	0	0.0387220141821369	0	0	0.0229463787745996	0	0.0052585451358457	0	0	0.207951557644809	0	0	0	0.0172097840809497	0	0	0	0.0164927097442435	0	0	0	0	0	0
CON8	0	0.00181835136143224	0.0019582245430809	0.00209809772472955	0	0.00223797090637821	0	0.00139873181648634	0	0.00209809772472955	0	0.00349682954121596	0	0	0	0.00573480044759417	0	0	0	0	0.00237784408802686	0	0	0	0.00335695635956728	0	0	0	0	0.0026575904513241	0	0	0.0089518836255128	0	0	0	0	0.00853226408056695	0	0.001538604998135	0	0.00209809772472955	0	0	0	0	0	0	0.00321708317791865	0.001538604998135	0	0	0	0	0	0	0.00428944423722487	0	0	0	0	0	0.00223797090637821	0	0	0	0	0	0	0	0	0	0.657077582991422	0.00536180529653107	0	0	0.00699365908243193	0.00223797090637821	0.00559492726594551	0.00181835136143224	0	0.109240954867587	0.00223797090637821	0.0254569190600524	0.00405632226781049	0.00293733681462141	0	0.0103972398358821	0	0.001538604998135	0.00545505408429686	0	0	0	0.00638754196195442	0.00671391271913457	0	0	0	0	0.00410294666169333	0	0.00223797090637821	0	0.00167847817978365	0	0	0	0	0	0.0443864229765013	0	0	0.00545505408429681	0	0	0	0.00181835136143224	0	0.00363670272286455	0	0.0037765759045132	0	0	0.001538604998135	0.00517530772099957	0	0.00895188362551285	0	0	0	0.00209809772472955	0	0	0	0	0	0
CON9	0	0	0	0	0	0.00560086469490024	0	0	0	0	0	0	0	0.0036847794045396	0.00456912646162916	0	0	0	0	0	0	0	0	0.00162130293799737	0.00191608529036056	0	0	0	0	0	0	0	0.00412695293308438	0	0	0	0	0.0216665028986932	0	0	0	0	0	0.0603812518423899	0	0.212881988798271	0	0	0.202318954505257	0.00221086764272375	0	0	0.00442173528544757	0	0	0	0	0	0	0	0	0.00206347646654215	0	0	0	0	0	0	0	0	0	0	0.0614129900756608	0	0.00840129704235044	0	0.00427434410926598	0.0567456028299105	0	0	0	0	0	0.0458877861845338	0.103615996855655	0	0	0.0366512724771544	0	0.0153286823228849	0.00206347646654215	0	0	0.0589564704726345	0.00677999410435291	0.00604303822344497	0	0	0	0	0.00265304117126853	0	0	0.0069273852805345	0	0	0.00324260587599482	0	0	0	0.0199960695686351	0	0	0	0	0.00766434116144247	0	0.00383217058072114	0	0	0	0.00604303822344502	0	0.00648521175198972	0	0	0	0.00953129605974253	0	0	0	0	0	0	0	0	0	0
CON10	0	0.0112884834663626	0.00547320410490309	0	0	0	0	0	0	0	0	0.00513112884834661	0.00615735461801597	0	0	0	0	0	0	0.00615735461801597	0	0	0.0047890535917902	0.0242873432155075	0	0	0	0	0	0	0	0	0	0.00820980615735463	0	0	0	0.0112884834663626	0	0.00547320410490309	0	0	0	0	0	0	0	0.00547320410490309	0.00855188141391104	0	0	0	0	0	0	0	0	0	0	0.00889395667046752	0	0	0	0	0	0	0	0	0	0	0	0	0.497377423033068	0	0.00820980615735463	0.00376282782212084	0	0.0188141391106043	0.0091220068415051	0	0	0.0472063854047891	0	0.0947548460661345	0	0	0.0123147092360319	0.0167616875712657	0	0	0	0	0	0	0.00832383124287339	0	0	0	0	0	0	0	0	0	0.00376282782212084	0.00752565564424175	0	0	0	0	0.0852907639680728	0.00444697833523372	0	0.0160775370581528	0.0181299885974914	0	0	0.0047890535917902	0	0.00513112884834661	0.00444697833523372	0.00376282782212084	0	0	0	0	0	0.0047890535917902	0	0	0.00718358038768527	0	0.00684150513112879	0	0	0	0	0
CON11	0	0	0	0.00446549391069012	0.00487144790257104	0	0	0	0	0	0	0	0	0	0	0.00487144790257104	0	0.00771312584573747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0410013531799729	0	0	0.0105548037889039	0	0	0.00852503382949931	0.0133964817320703	0.00771312584573747	0	0	0.0133964817320703	0	0	0.0128552097428958	0	0	0	0	0	0	0	0	0	0.0146143437077131	0.00487144790257104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238430311231394	0	0.0105548037889039	0	0	0	0.00811907983761839	0	0	0.0677943166441137	0	0.120838971583221	0.0170500676589986	0	0.00811907983761839	0.0178619756427605	0	0	0.0146143437077131	0	0	0	0.0742895805142084	0.0231393775372125	0.00771312584573747	0	0	0	0	0	0	0	0	0.00893098782138023	0	0	0	0	0.0859269282814613	0	0	0.0479025710419487	0	0	0	0	0	0	0.00446549391069012	0.0138024357239513	0.00446549391069012	0	0	0.0211096075778078	0.00527740189445196	0	0	0.0430311231393775	0	0	0	0	0	0	0.00771312584573747	0
CON12	0	0	0	0	0	0	0.0915111378687539	0	0	0	0	0	0	0	0	0	0	0	0	0.0168573148705599	0	0	0	0	0	0	0	0	0	0	0	0	0.0192655027092113	0	0.0499698976520169	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0168573148705599	0	0	0	0	0	0	0	0.0313064419024682	0	0	0	0	0	0	0	0	0	0	0	0	0.0150511739915713	0	0.00842865743527992	0.251655629139073	0	0.0596026490066224	0	0	0	0	0	0	0.0499698976520169	0	0	0	0	0	0.061007425245836	0	0.0138470800722456	0	0	0	0	0.0931165964278547	0	0	0	0	0	0.0307043949428055	0	0	0	0	0	0	0	0	0	0.113184828416616	0	0	0	0	0.00782661047561703	0	0	0	0	0.032510535821794	0	0	0	0	0.0222757375075256	0	0	0	0.0150511739915713	0	0	0	0	0	0	0	0
CON13	0	0	0	0	0	0	0.00250948525677407	0	0	0	0	0	0	0	0	0.001254742628387	0	0	0	0.0011651181549308	0	0.000896244734562134	0.000985869208018404	0	0.001254742628387	0.00549696770531466	0	0	0	0.00188211394258054	0	0.000985869208018404	0.00743883129686612	0	0	0.00716995787649749	0	0	0	0	0	0.0010754936814746	0	0	0	0	0.00179248946912434	0	0.00675171033370169	0.00152361604875567	0.000896244734562134	0.00672183550921636	0.001254742628387	0	0	0	0	0	0.00170286499566814	0	0	0	0	0	0.00286798315059894	0	0.00143399157529947	0	0	0	0.000896244734562134	0.0011651181549308	0.759119290174171	0.00215098736294921	0.000896244734562134	0	0.0159531562752069	0.00286798315059894	0	0	0	0.0473814716338544	0	0.0373734054312432	0	0.00555671735428556	0	0.0083052012069429	0.00233023630986168	0	0.000896244734562134	0.000985869208018404	0	0.00143399157529947	0.00495922086457737	0	0	0	0.0010754936814746	0	0.00304723209751141	0.00331610551788008	0	0	0	0	0	0	0.000985869208018404	0	0.0259313476533324	0	0	0.00206136288949301	0	0	0.00277835867714274	0	0	0	0.00152361604875567	0	0	0	0	0.00179248946912434	0	0.00501897051354817	0	0	0.000896244734562134	0	0.000985869208018404	0	0	0.001254742628387	0	0
CON14	0	0	0	0	0	0	0	0	0	0.0845070422535213	0.016117322491651	0	0.00566284303760703	0	0	0.0143749092493103	0	0.00653404965877737	0	0.00871206621170318	0	0	0	0.00609844634819223	0	0.0121968926963845	0	0	0	0	0	0	0.0182953390445768	0	0	0.0100188761434587	0	0	0.00958327283287352	0	0.0143749092493103	0.0204733555975025	0	0	0	0	0	0	0.0339770582256425	0	0.0235225787715987	0	0	0	0	0	0.00914766952228839	0	0	0	0	0	0	0	0	0	0	0	0	0.00522723972702189	0	0	0.062000871206621	0.0113256860752142	0	0.00784085959053291	0.032670248293887	0	0	0.00479163641643676	0	0.0444315376796864	0	0.0143749092493103	0	0	0.0283142151880354	0.0347030637432846	0	0.0152461158704806	0	0	0	0.0609844634819226	0.0556120226513721	0.0309278350515464	0	0	0	0.0222157688398432	0	0	0	0	0	0	0	0	0	0	0.0532888049949179	0	0	0.0392042979526644	0	0.0117612893857993	0	0	0	0.0178597357339916	0.00479163641643676	0	0	0	0	0	0	0.0333962538115291	0.00696965296936257	0.0888630753593726	0	0	0	0.0196021489763322	0	0	0	0
CON15	0	0	0	0	0	0.00257709818744087	0	0	0	0	0	0.0422644102740316	0	0	0	0.0105661025685079	0	0	0	0.00850442401855509	0	0	0	0.00541190619362591	0	0.00850442401855509	0	0	0	0	0	0	0.0286057898805945	0.00850442401855504	0	0.0134009105746929	0	0.00412335709990544	0	0	0	0	0	0	0	0	0	0	0.00953526329353145	0	0.02705953096813	0	0	0.0100506829310197	0	0	0.00309251782492906	0.00438106691864958	0	0	0	0	0	0	0	0	0.0255132720556653	0.013658620393437	0	0.00670045528734634	0	0	0.306588781032558	0.0033502276436732	0.00257709818744087	0	0.0162357185808779	0.0079890043810669	0.00257709818744087	0	0	0.0363370844429172	0.00953526329353147	0.0559230306674684	0	0.00901984365604328	0.010823812387252	0.0300661455201443	0.00257709818744087	0.00927755347478742	0.00360793746241725	0	0	0.00257709818744087	0.0259427884202388	0.0121123614809724	0.00257709818744087	0	0	0	0.0186410102224895	0	0	0	0	0.0131432007559488	0	0	0	0	0.0708702001546258	0	0	0.0061850356498582	0	0.0103083927497637	0	0	0	0.0403745382699081	0.0275749506056181	0	0	0	0	0.00386564728116139	0.00515419637488182	0.0170947513100249	0	0	0	0	0	0	0.00463877673739363	0	0	0
CON16	0	0	0	0	0	0	0	0.000277611308915289	0	0	0	0	0	0	0	0	0.00015863503366588	0.00019829379208235	0	0.000383367998025876	0	0.000846053512884674	0	0.000361335354461171	0.000409807170303522	0	0	0	0	0	0	0	0.00185514858814819	0	0	0.000145415447527056	0	0.000991468960411714	0.00035692882574823	0.000277611308915289	0.000132195861388233	0.00144093488913172	0	0.000237952550498819	0	0.000211513378221173	0	0.000145415447527056	0	0.000885712271301165	0.00117213663764231	0	0.000264391722776465	0	0	0	0.000660979306941165	0.000370148411887054	0	0	0	0.000145415447527056	0	0	0	0	0	0	0.00015863503366588	0.000700638065357636	0	0	0.951669193076463	0.00015863503366588	0.00199175097824933	0.00019829379208235	0	0	0.000894525328727027	0	0	0.0107298974160116	0	0.00199615750696229	0	0	0.000251172136637643	0.00132195861388228	0	0.000489124687136463	0	0	0	0	0.00151143934853876	0	0	0	0	0	0.000528783445552933	0	0.00019829379208235	0.000185074205943526	0	0.000132195861388233	0	0	0	0	0.00452991151690338	0	0	0	0.000581661790108225	0.00117654316635523	0	0.000898931857439964	0	0.00304050481192933	0.00115010399407758	0	0	0	0	0.000475905100997638	0	0.00236189939013639	0	0	0	0	0.000132195861388233	0.000608100962385873	0	0	0	0
CON17	0	0	0	0	0	0	0	0.00660914264732881	0	0	0	0	0	0.00413071415458051	0	0	0	0	0	0	0	0.0187259041674317	0	0.00908757114007707	0	0.0380025702221408	0	0	0	0	0	0	0.0228566183220121	0	0	0	0	0	0	0.0173489994492381	0.00633376170369008	0.00578299981641271	0	0	0	0.0278134753075087	0	0	0.0540664586010648	0	0	0	0.00357995226730306	0	0	0	0.00413071415458051	0	0.00413071415458051	0	0	0	0	0.00715990453460619	0.0349733798421148	0	0.0289149990820635	0	0	0	0	0.0269873324765927	0.0735267119515329	0	0.00936295208371584	0	0.00440609509821916	0.00991371397099317	0.00633376170369008	0	0	0.128327519735634	0	0.0148705709564898	0.0327703322930054	0	0	0.104277583991188	0.02753809436387	0.0487424270240501	0	0	0.00743528547824491	0.0100055076188727	0.0550761887277401	0.0107398568019093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0295575546172204	0	0.00275380943638696	0.0217550945474573	0.0181751422801542	0	0	0.0132182852946576	0	0.011015237745548	0.00633376170369008	0	0	0.00771066642188364	0	0.00302919038002568	0	0.0123003488158619	0	0	0.00357995226730306	0.00660914264732881	0	0	0	0	0	0
