ID	MI35	MI33	MI32	MI38	MI36	MI34	MI37	MI27	MI28	MI29	MI31	MI17	MI21	MI20	MI24	MI23	MI26	MI19	MI18	MI15	MI25	MI22	MI14	MI16	MI1	MI2	MI3	MI4	MI5	MI6	MI7	MI8	MI9	MI10	MI11	MI12	MI13	CON1	CON2	CON3	CON4	CON5	CON6	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON20	CON21	CON22	CON23	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON38	CON39	CON40	CON41	CON42	CON43	CON44	CON45	CON46	CON47
CON43__49144	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	15	2	20	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	1	4	2	2	11	0	0	6	3	0	6	0	51	0	0	0	0	839	1	0	8	3
CON43__53367	0	21	0	0	24	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	17	0	4	0	33	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	9	37	24	74	167	6	2	51	0	2	0	0	238	0	0	0	0	1834	20	0	13	361
CON43__63843	0	0	0	0	0	0	0	0	25	0	0	0	8	2	3	267	108	379	4	4	625	139	44	10	11	23	0	2	33	31	0	34	24	11	82	0	0	1	0	0	0	8	476	0	2	107	36	22	2	53	6	2	6	2	133	1276	0	82	2	0	129	0	8	38	0	164	12	923	5	4	322	55	7	4	40	323	350	480	87	2632	69	207	235	99
CON43__741	220	203	41	725	69	5	201	124	619	1	187	0	1037	5	178	0	9	80	10	0	415	13	179	59	20	47	128	212	80	33	0	93	9	2	115	0	56	30	1	379	33	3	0	0	72	2	58	129	0	37	5	184	106	0	19	4	0	161	28	0	110	0	0	45	6	156	63	652	45	46	41	35	221	12	2	411	29	237	39	1149	46	5	185	99
CON43__79380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	0	0	5	0	384	2	6	0	5
CON43__8036	0	0	0	0	0	0	0	0	3	0	0	0	0	0	25	4	84	56	58	62	68	15	4	5	9	2	2	1	2	0	0	2	0	2	41	0	0	0	2	0	0	0	12	0	0	0	0	4	0	13	0	3	0	11	0	2	0	2	0	0	2	0	69	2	0	11	0	1	9	0	0	2	7	0	3	0	40	39	4	360	1	6	0	5
CON43__9063	323	749	325	292	374	179	93	663	274	0	93	0	374	8	6512	2	237	9	2363	0	20	1404	1569	1103	57	911	418	32	1575	195	15	499	457	0	1154	548	218	674	558	170	110	1067	0	0	304	3	189	119	0	585	5	181	40	1	672	77	113	2070	120	10	189	0	0	923	20	213	117	25	277	370	64	262	172	234	367	121	174	231	183	6303	150	0	280	130
CON44__14349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13857	0	0	0
CON44__29119	77	22	70	5	1	74	0	5	17	8	258	0	0	129	13	31	44	190	0	0	70	0	6	20	2	8	0	59	6	1	0	114	19	460	3	18	52	0	0	0	80	9	33	5	6	0	38	1	0	2	119	2	8	0	7	5	3	0	6	2	20	1	4	0	8	2	381	0	539	0	60	16	181	0	5	7	5	4	8	3	514	6	5	97
CON44__30680	45	8	69	47	0	29	13	36	7	537	1	0	20	84	15	11	0	6	41	0	149	46	307	191	67	193	15	71	39	126	4	43	232	1	6	38	10	1311	12	16	13	40	0	4	2647	1	3	39	0	455	5	31	11315	34	37	856	2	0	148	26	19	78	0	4	937	7	130	484	1	1	18	139	4	4534	6	0	7	11	10	79	3204	1	4	35
CON44__34575	0	81	0	0	0	0	0	0	0	0	0	0	0	0	763	0	0	0	0	0	0	0	0	39	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	7	0	4155	0	0	0
CON44__55293	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	96	0	0	0	0	0	5	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	1939	0	0	0
CON44__73004	13	13	0	9	18	0	0	2	0	15	2	0	78	1	183	0	67	11	11	48	8	56	35	7	1	3	0	2	25	8	0	221	0	0	859	378	0	189	28	61	1154	15	0	0	75	0	324	17	21	5	0	0	7	0	5	0	0	7	16	0	211	0	0	35	2589	39	0	16	38	436	1	25	3	2	2	0	3	5	9	0	2576	110	1	48
CON45__3141	99	156	2	38	4	0	7	215	168	4	178	0	117	10	950	2391	813	1	742	2	264	5	196	11	187	23	735	3	43	25	0	19	85	0	93	20	83	122	273	335	534	101	1675	0	57	0	557	16	0	102	0	14	36	4	6498	425	0	184	365	418	26	1	1	278	236	81	224	4	13	403	5	143	566	250	389	0	386	9	47	179	3	5495	3	59
CON45__37400	105	225	91	291	14	180	303	139	66	38	79	220	294	65	154	72	330	70	519	2	137	53	75	490	218	448	493	267	403	333	0	271	124	128	344	268	281	275	148	75	364	112	0	7	330	0	316	149	0	101	75	64	20	204	193	0	0	137	114	1000	111	0	0	138	32	224	270	94	12	327	12	329	428	207	122	193	55	67	78	189	105	161	86	104
CON45__6963	31	131	59	31	196	1152	330	181	111	438	5	48	106	294	273	1851	340	961	1128	2	355	46	211	80	282	46	182	140	51	278	843	595	47	926	334	123	95	8	23	133	233	90	83	14	1227	1	202	34	21	1554	107	11	146	230	464	74	78	52	107	746	674	311	0	121	142	108	226	467	8	31	179	71	571	211	7	50	53	15	16	119	62	782	562	108
CON46__15264	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	111	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	2997	64
CON46__17762	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	70	0	1	0	0	0	7	0	0	1	0	0	3	2	0	0	20	0	0	0	0	0	0	0	5	0	1	0	0	0	9	0	0	0	0	48	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	17	0	0	492	12
CON46__25222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	16	12	0	12	3	4	0	0	41	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	11	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0
CON46__28069	84	369	113	76	8523	196	167	599	131	172	6	1808	2	182	44	73	21	52	22038	2	906	103	12	11	216	11	9	204	0	19	3458	36	13925	1128	5	217	4658	1468	179	16	614	58	2543	6	156	20	3	16	12	301	80	0	130	3155	15	101	2011	358	1755	392	24	1692	1662	297	235	703	76	26	16	321	480	119	52	0	239	244	25	13	3637	999	19	6	3619	235
CON46__36231	112	10	2	0	0	0	2	0	0	91	0	0	6	0	0	29	99	0	14	0	117	18	296	11	126	0	29	147	0	0	0	21	48	0	25	6	16	0	0	0	0	31	0	0	0	0	13	0	0	0	0	60	354	31	1	11	0	0	55	0	0	0	0	86	82	0	14	0	0	24	0	36	21	2	7	0	380	25	10	0	11	0	494	0
CON46__4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	4	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	424	0
CON46__51291	1694	1578	1965	858	965	7294	757	2428	3077	983	2091	2133	1632	1043	832	2044	3517	619	1731	17	4914	326	2426	734	3844	2293	1779	980	825	1411	469	1743	1412	1111	2228	1905	490	622	515	2718	2472	982	147	206	3990	20	1308	745	72	883	329	1018	4431	2065	999	650	4432	738	1796	4631	1024	197	6	1762	1856	583	1716	1956	952	1139	917	2174	1804	675	832	886	955	5850	491	654	1544	2466	14408	396
CON46__69444	94	686	32	40	91	0	674	189	2	2	13	0	270	69	303	0	37	4	1014	4	40	55	49	2	147	197	58	34	913	160	34	173	44	66	2168	187	132	595	146	52	1439	194	0	0	336	0	593	134	0	146	2	51	20	4	645	29	6	399	62	5	34	0	28	102	0	523	44	4	0	1117	0	0	40	86	851	9	113	15	81	321	0	0	326	58
CON47__101924	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301
CON47__104380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369
CON47__114212	0	0	0	0	0	39	2	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	83	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	2	0	185
CON47__115041	0	10	0	0	130	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	19	0	0	1	0	0	0	0	30	0	0	0	4	4	0	0	3	69383
CON47__121174	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	347
CON47__18512	0	0	4	0	0	0	63	0	4	0	0	0	0	95	2	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	3	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	1	212
CON47__27358	7	11	0	438	1	21	7	2	1	64	6	1	0	7	92	0	2	0	318	0	0	4	35	5	0	0	149	0	134	16	0	11	34	0	88	122	36	45	46	5	29	42	0	0	23	0	1	0	0	20	0	482	0	0	32	0	43	13	2	0	20	0	0	250	30	0	28	17	18	127	7	0	57	22	9	10	15	0	2	10	0	0	2	803
CON47__46799	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	261
CON47__55298	75	26	46	13	13	0	42	18	9	19	36	8	40	22	64	2	22	11	54	0	54	82	20	18	23	93	21	1	15	32	244	14	5	6	11	35	16	39	73	14	18	47	79	0	28	0	29	11	0	77	3	34	9	69	38	7	11	51	12	7	25	0	0	29	8	177	22	1000	3	42	1	148	21	30	287	6	14	248	5	8	10	1	22	831
CON47__55906	2	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	2	916	283	16	144	107	128	1	3	24	0	0	0	0	5	0	0	53	0	183	20	0	22	81109
CON47__59632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30809
CON47__62915	239	1	208	12	14	19	8	0	0	1	0	478	2	0	0	4	0	26	0	0	0	0	1	27	0	2	2	160	42	5	0	10	12	65	1	0	110	12	0	0	0	0	680	2	0	5	0	0	0	0	28	0	0	0	4	1	4	0	2	0	0	0	79	0	0	0	63	6	15	0	6	0	4	0	2	16	2	4	4	0	2	0	64	743
CON47__66166	1325	1698	1440	1083	692	51	3122	606	1373	57	360	0	5569	78	732	0	68	96	332	2	1399	250	1497	603	296	904	1176	975	926	1477	140	970	390	225	680	100	573	591	32	367	239	207	0	2	704	15	1930	698	1	89	202	2287	186	188	860	657	36	466	650	295	916	0	270	349	1516	891	3446	283	856	502	230	1802	883	680	298	786	251	660	251	557	597	709	449	1698
CON47__68241	0	0	0	2	6	8	4	0	0	0	0	10	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	1	0	0	279
CON47__69180	44	5	35	1	2	0	0	0	15	0	1	0	0	0	18	0	7	22	0	2	9	0	6	53	0	3	5	1	0	8	1	1	0	3	0	8	0	0	0	0	23	0	0	5	0	1	4	0	4	8	2	0	12	1	0	2	4	0	1	0	33	0	2	0	0	0	1020	4	278	3	0	2	0	0	0	10	0	7	6	6	18	8	0	932
CON47__72923	29	0	45	6	0	6	0	0	50	0	10	0	0	26	68	0	17	5	0	0	4	0	3	13	4	0	0	0	0	4	2	0	9	0	2	16	0	0	0	0	1	0	0	4	0	0	0	0	4	12	7	0	1	0	1	8	2	0	0	0	39	0	6	0	0	0	319	5	266	2	3	6	6	0	3	4	0	0	10	36	23	3	2	2691
CON47__75632	0	0	0	0	0	0	14	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	282
CON47__7973	0	0	13	7	0	1	24	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	20	0	0	0	4	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	4	1	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	1	0	1	2	0	0	0	0	1	0	2	312
CON47__83914	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	182	0	1	0	0	0	0	0	0	0	0	9	34	2	0	165
CON4__102949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1113	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CON4__10543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	2	0	0	0	2	0	10	0	0	0	2	0	0	0	0	0	0	0	0	4	0	8	207	2	72	0	0	0	0	0	0	29	0	0	6	0	0	0	0	0	0	0	0	0	0	10	0	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CON4__1324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0
CON4__17308	30	115	17	13	0	0	75	8	13	0	264	0	5	17	223	875	27	29	7	0	0	38	16	26	36	251	21	75	66	128	0	23	20	0	92	50	1	249	53	69	3454	16	0	0	98	4	49	3	0	165	0	0	0	0	7	0	0	10	40	0	78	0	0	0	293	0	19	0	4	552	0	2	2	492	79	3	8	72	427	258	15	0	1	16
CON4__18387	363	579	251	621	78	18	428	235	957	318	98	0	852	116	656	6	931	74	656	0	216	836	557	608	490	327	237	38	88	26	8	201	222	4	222	105	112	392	27	224	1514	283	171	65	747	0	155	76	0	471	33	91	758	306	292	98	4	489	155	92	724	0	1	589	152	273	163	42	65	1252	240	319	92	152	193	410	101	352	538	37	43	784	112	154
CON4__38370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1284	2	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CON4__50221	10	6	0	0	18	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	49	0	0	3	0	6	1	0	3	169	0	9	0	0	10	0	0	361	4	0	0	21	0	0	4	0	2	0	0	0	0	2	0	0	14	2	0	0	0	0	43	77	19	0	0	0	2	0	0	0	0	0	0	4	0	80	8	0	0	8	2
CON4__55923	457	131	197	46	451	275	0	0	46	0	231	2	12	557	62	63	86	108	2	0	63	0	17	146	4	12	1	53	10	19	7	296	87	405	5	116	75	3	0	0	1098	16	181	52	6	4	18	2	4	30	382	5	9	11	8	23	6	15	6	24	10	4	29	2	13	0	578	2	798	0	84	21	352	0	12	28	15	44	12	21	41	47	26	317
CON4__67835	2165	2045	1730	1726	1312	1836	2197	1178	5922	3326	1363	0	2903	1858	1524	4030	3781	506	3894	0	2762	3983	2311	3269	1767	1786	2098	830	1173	260	314	1867	1909	5	2363	2179	941	1862	528	2360	1239	1005	6623	52	2194	31	1217	528	17	2790	247	1434	3483	1033	8214	1148	4235	1128	1884	4872	2261	79	706	2830	1633	969	1199	873	1214	1600	2827	2321	2079	1467	1303	519	919	2757	3976	1350	1567	5143	2688	918
CON4__69560	0	0	0	1352	0	0	0	48	0	0	0	0	2	0	0	225	311	0	8	0	0	0	28	0	0	0	0	0	55	0	0	0	0	0	0	911	0	1	1	0	5414	3	0	0	0	0	0	0	0	0	0	0	0	0	68	0	3190	0	0	0	0	0	0	296	0	0	0	0	31	2	0	0	0	2	0	0	0	6	0	129	0	0	0	5
CON4__70404	2028	544	867	74	168	21	21	20	183	137	634	2	911	201	541	363	684	2283	211	37	1166	618	352	1447	1560	153	735	14	357	520	2	630	285	5	799	67	271	219	43	37	1263	211	6	0	599	226	543	696	4	300	1	2	1170	2141	310	49	2	269	485	2	549	0	0	121	1279	1037	1193	420	215	744	0	104	431	266	107	2	3104	447	1336	360	383	89	524	318
CON4__70966	47	0	1	2	1	0	117	61	0	52	46	0	98	9	342	4	34	4	14	2	11	16	13	21	0	0	4	48	94	4	0	11	50	0	25	25	27	10	37	5	4016	26	1	0	64	0	49	4	0	61	0	47	51	0	25	0	2	59	138	21	12	0	0	1	68	0	10	9	22	34	0	0	1	37	12	0	33	0	29	4	0	0	6	5
CON4__72206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	846	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CON4__81731	194	274	897	250	4014	52	777	178	978	160	398	177	112	0	64	0	15	57	136	0	29	24	127	78	1054	172	34	7813	75	2649	6	57	89	0	53	51	254	94	42	86	854	946	0	15	103	2	169	427	14	2	3296	28	7	19	50	11	107	158	330	67	13	0	0	70	11	1526	153	7	100	85	0	1170	66	285	248	41	108	18	12	17	2	7	63	114
CON4__8492	30	245	7	267	0	2	0	0	7	0	4	37	0	0	11	17	8	14	0	0	20	1	0	11	0	2	0	3	0	4	0	138	1	17	0	8	19	0	0	0	2038	42	1	0	2	7	1	0	8	1	287	0	0	0	5	1	0	7	0	0	11	1	6	0	4	0	260	3	17	0	0	0	38	0	0	3	0	1	0	2	5	0	0	13
CON4__94670	56	51	2	0	0	43	0	0	0	0	3	11	0	5	3	0	22	258	0	2	330	0	0	20	2	0	2	1	0	0	2	38	37	0	0	11	27	0	0	0	1195	4	0	5	3	0	1	0	0	0	5	0	1	0	0	6	4	2	2	1	11	0	17	2	0	0	32	0	20	6	1	10	11	0	0	0	3	0	2	1	7	0	0	47
CON5__103695	824	467	916	188	38	461	0	0	34	4	526	101	12	103	65	656	198	1408	9	0	37	2	501	149	12	19	25	877	10	0	1	1004	193	15	0	211	509	7	2	0	181	138	603	496	8	13	1	0	96	31	1796	0	11	16	0	78	0	28	1	14	54	7	34	0	21	2	406	3	4828	2	31	0	527	0	77	2	2	131	72	12	128	49	3	708
CON5__16522	4	20	33	90	0	0	1	3	0	0	2	0	5	0	0	0	1	0	37	0	0	18	4	0	10	59	1	70	6	62	12	6	16	0	13	14	3	1	2	6	0	388	0	0	42	0	14	0	0	14	0	14	2	0	8	0	4	0	18	0	6	0	0	2	0	7	21	0	0	17	0	0	1	0	115	18	1	4	0	1	0	0	0	4
CON5__47717	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CON5__47741	3235	2465	81	718	1316	141	3251	544	476	19	2071	0	3346	338	2496	1	46	46	392	0	852	280	1403	788	1709	1517	1151	1140	1944	3626	0	1082	2502	72	1253	27	531	455	20	1910	228	4464	0	2	607	5	603	1387	0	125	65	1035	4	284	307	325	0	397	860	0	1244	0	0	675	135	1602	919	240	587	171	103	144	1342	359	1521	377	652	1250	651	500	576	0	930	329
CON5__79537	0	0	0	8	0	0	0	31	0	0	0	0	6	15	0	0	0	0	0	0	20	0	36	10	13	15	169	0	7	2	0	3	0	0	0	398	8	0	0	3	4	6478	0	0	8	0	0	0	0	4	0	23	0	20	0	1	0	6	41	16	1	0	0	8	0	17	15	0	0	2	0	11	0	1	0	6	0	0	0	3	0	0	4	33
CON5__84202	0	0	0	0	0	0	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	12	11	0	0	11	0	0	0	0	0	16	1114	0	0	70	0	0	0	0	0	0	48	0	0	4	0	0	0	0	0	14	0	0	0	0	21	0	0	0	0	0	0	2	0	0	60	0	0	0	0	0	0	0	11
CON5__87562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43944	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CON5__88009	1510	333	1594	486	46	674	187	368	295	20	46	0	454	19	1719	7	9	117	175	0	8	663	1032	777	317	1254	1495	24	43	3	0	408	119	1	743	13	19	573	47	679	14	986	14	0	500	13	259	1015	0	299	0	40	106	184	163	0	0	502	4	36	517	0	0	36	942	223	27	58	449	315	24	2	729	128	391	460	15	177	18	716	356	66	66	211
CON5__89029	1681	702	1818	1275	473	1842	311	471	3392	2481	303	17	1806	1398	138	213	1450	623	1615	2	2682	1370	6358	1121	2221	1297	1191	467	1402	1114	9	960	1320	41	729	323	164	721	216	1805	945	653	1591	10	555	40	1257	127	6	983	235	1582	63	189	2603	194	5502	707	1625	561	1074	3	0	1347	2137	417	1448	373	747	1108	1204	942	1528	1529	382	202	560	3311	1464	958	895	6636	3547	447
CON5__96912	0	5	0	0	0	0	0	0	0	74	0	0	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4146	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	52	0	0	34	0	0	0	0	0	0	0	36	0	1	0	0	2	0	0	0	0
CON5__97912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0
CON6__11618	3351	826	2705	355	1783	132	909	2052	7384	1538	4750	139	1033	960	2105	9173	5805	1510	1499	9	4848	770	3840	1451	1972	3228	1519	542	1100	1258	512	2332	564	2435	1783	300	275	663	715	1454	1733	1205	10322	55	1792	2236	4189	4456	6	608	173	5129	1331	2200	1085	1087	383	2369	3283	7153	2041	3431	2197	1979	467	1422	2480	926	1291	3819	3768	2254	1003	1933	1481	775	1947	5324	3241	2481	2187	5494	4481	593
CON6__17303	15972	9854	5674	8883	5236	5730	11101	11124	13892	8568	14437	4890	15903	3647	15866	9013	18296	1604	10833	67	16162	8863	12548	9839	5323	12892	5443	4108	9110	6475	1398	10986	6828	7673	10607	6923	2847	6251	2284	8911	8731	4506	44782	126	14799	790	13325	4606	360	7512	1581	13283	17434	6706	7990	3827	15772	7573	5739	11425	11273	1699	898	15870	6192	15354	12030	4948	4688	11111	6532	9375	4665	6989	7106	3719	12933	10270	7250	9189	11606	10321	5934	4207
CON6__19430	889	272	76	1170	49	62	187	155	1645	39	406	0	147	185	1695	12708	3548	8	596	22	1112	2	1748	49	249	282	5410	77	173	39	93	229	1284	6	275	22	56	371	1172	56	876	387	151500	6	1772	0	966	148	0	35	7	89	358	0	21472	179	378	67	3948	744	190	0	0	1684	341	32	676	6	149	2096	87	141	2955	209	1833	0	1610	66	421	1724	72	46	39	74
CON6__20144	8	7	0	44	184	0	76	13	34	3	0	24	7	40	10	8	203	0	70	2	3	189	25	0	54	802	79	22	14	0	3	217	56	0	2	154	7	8	12	20	1	92	7920	0	53	0	0	0	0	130	9	0	17	5	2	53	17	10	0	0	23	0	0	74	0	31	0	0	8	0	2	0	8	36	0	0	1	0	0	2	0	0	10	2
CON6__21448	12	0	0	0	1	26	0	15	0	5	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	4	0	4	0	0	0	27	0	0	2	0	0	0	4	21	0	3377	0	0	0	21	0	0	0	2	5	0	0	0	17	1	0	0	11	0	1	0	0	0	0	0	0	37	0	12	0	0	6	0	2	0	0	0	0	1	0	17	0
