feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Rountreeviridae	Group	MI	-2.37983472572502	0.455459978150758	84	80	1.29775268541795e-06	1.55730322250154e-05
Siphoviridae	Group	MI	-0.881283309617717	0.309468605238505	84	84	0.00556339653400245	0.0333803792040147
