feature	Acidaminococcaceae	Actinomycetaceae	Akkermansiaceae	Atopobiaceae	Bacillales_unclassified	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Catabacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes_unclassified	Fusobacteriaceae	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Micrococcaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Prevotellaceae	Propionibacteriaceae	Proteobacteria_unclassified	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Streptococcaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Veillonellaceae
CON11	0.00132859986714001	3.82999961700004e-05	0	0	0	0.305341269465873	0.000424699957530004	0.275031472496853	0	0	0.000248699975130002	0	0	0.0416219958378004	0	0	0.0115798988420101	6.74999932500007e-05	0	0.000307199969280003	0.0288777971122202	0.00341959965804004	0	0.221368877863112	5.07999949200004e-05	0	0	0.00453529954647004	0.000171199982880001	0	0	0	0.00248929975107002	0	0	0	0.00246859975314002	0.0903303909669611	0	0.000164599983540002	0	0	0.0101338989866101	0
CON12	0	0.000119511413339974	0	0	0	0.0003963378502647	0	0.87772152240539	0	0	0.00018141732535457	0	0	0.00244483348159749	0	0	0	6.19059120145972e-05	0	0.000105910114415927	0	0	0	0.00270015786507611	0.0791997635774217	0	0	0	0	0	0	0	0	0.0178325030040368	0	0	0	1.75016714096195e-05	0	0.0187444900988044	0	2.22021203024888e-05	0.000194418566973146	0.000257524593598689
CON13	0.00665234881877756	0.000243520090407458	0.0108108918985816	0.000502141426667702	9.43077803918823e-05	0.0664404813397106	0.00978340713108831	0.136948398242855	5.47045131223327e-05	0.00025982143526841	0.00878462473154034	0	4.07033580270373e-05	0.123462385646816	5.90048679016016e-06	0.000313025824630532	0.0121624033982803	0.044888003260269	6.16050824192998e-05	0.00191215775301462	0.0218597034255326	0.00492630642027967	0	0.335674393137434	0.00164353559168631	0.00109289016343848	0	0.00260481489722902	0.00112479279540562	0	0	0	0.000184415214255176	0.0145845032215158	0	0.00277102860986031	0.0518644788195027	0.118101943410331	0.000173614323181662	0.0103418532028892	0.000154812772053694	0.0015043241067388	0.00792455377568649	4.72038943212813e-05
CON14	0	2.37215937668058e-05	0	0	0	0.283892527367663	0	0.434182236089512	0	0	0.00144591621753282	1.63148514092378e-05	0	0	0	3.08280627855537e-05	0.00446446400158063	0.00154870979052231	0.00250027600124393	0.00149345949617936	0	0	0	0.0806082777152041	0.101867029557006	0	0.000139627102551452	0	0	0	0	0	0.000999309671594054	0	0	0.000121910975561053	0	0.0255878926586872	0	0.0356697701918056	0.00736530463681091	0	0.00284549024977437	0.0151969337688098
CON15	0.00128340904489801	0	0	0	8.52205211014814e-05	0.149049791189718	0	0.0342634506389139	0	0	0.00353755184248368	0	0	0.00406587906367854	0	0	0.00520395311190936	0	0	0.00241938258732702	0.0180195391050164	0.00122299449707489	0	0.329426225835181	0	0	2.92070330535593e-05	0.00159408385539237	0	0	0	0	0.0092701322478453	0	0	0	0.0252177724396034	0.392839695798749	0	0.00163009252628033	0.000235656746144472	0	0.0206059619156293	0
CON16	0.00109955520899075	0.000112780179883356	0	0	0.000109378218332944	0.00568045107123645	1.37109359456e-05	0.225125836495955	0	0	0.000492150437626271	0	0	0.305305946649408	0	2.51538975242586e-05	0.00917117289119105	0.0199565249931806	0.000899045657004341	0.000106594795246243	0.0711722314166821	7.93791028429473e-05	0	0.315313898992256	0	0	0	0.000343804296079519	0	0	0	5.25757694154586e-06	0	0.0135419718552628	0	0	0.012976112250711	0.0125383931978913	0	0.00503644944076908	9.73167182905743e-05	4.59780258025382e-05	0.000609569655987464	0.000141336038958026
CON17	0	0.000153205699252012	0.00704836219907381	0	0	0.0150996617074155	0	0.210525631553494	0	0	0.00921414276611091	4.22015698984001e-05	0	0.0648389120075265	0	0	0.00350413035364914	0.0699636026460185	0.00071572662503045	0.00720226792436677	0.0381026174173678	0.000819330479093822	0	0.155406281113657	0	0	0	0	0	0	0	0	0.0112703192558763	0	0	0	0	0.403190798697712	0	0.00206337675761538	9.8903679216867e-05	0	0	0.000740527547624772
CON18	0.000260662622292433	0.000197480932814056	2.0958821308447e-05	0	0	0.0116639910255548	0.00346064732031805	0.301839177266556	0	4.6902993316476e-05	0.000232073162158096	0	1.58717287578531e-05	0.0768010571385288	0	0	0.00755565508169516	0.0201695080282968	0	0.00235634126943511	0.0323173832972642	0.00455742447422609	0	0.3320730909388	0.037069541674327	0	0	0.00151554661267294	0.00303811341306571	0	0.000186492812904773	0	0.000286199826896415	0.0880858562853623	0	0.000234921933986428	0.00380819748337462	0.0590459849765947	0	0.00380056684454873	0.000224137297779169	0	0.00882702125193958	0.000309193485225099
CON19	3.5635275359078e-05	0.000531125761391201	0	2.73270510478322e-05	0	0.00608672524932431	0	0.586130010096995	3.30326990688082e-05	0	0.000437733312205752	0	0	0	0.000199097086205635	2.03201148817214e-05	0.00376813007195823	0.01111780551568	0	0.00511726558119883	0.0230052729196632	0	0	0.219762542941258	1.90188267365865e-05	0	1.10108996896027e-06	0	0	0	0.000151650118452256	0	0.000674267457356037	0	0	0.000440135690319848	4.28424097013634e-05	0.1306530334378	0	0.00706139007003032	0	0	0.000904995855397258	0.00377954136800018
CON20	0	0.00137515192233276	0	0	0	0.358934886336101	0	0.109004730791072	0	0	0	0	0.000318043950568658	0	7.91353451808621e-06	0	0.0260446441548981	0.0845594219794113	0.145915058524594	0.00737341074439614	0	0	0	0.115710399496258	0.0394724096622453	0.00762193579679326	0.000408598826573088	5.91010805781122e-06	0	0	0	0	0.00364232947610298	0	0	0	0.0132840196588225	0.0685350154369018	0	0.0126742768156378	0	0	0.00412074771481665	0.000991095069898048
