feature	肠杆菌科..Enterobacteriaceae.	链球菌科..Streptococcaceae.	支原体科..Mycoplasmataceae.	梭菌科..Clostridiaceae.	乳杆菌科..Lactobacillaceae.	坦纳菌科..Tannerellaceae.	拟杆菌科..Bacteroidaceae.	肠球菌科..Enterococcaceae.	芽孢杆菌科..Bacillaceae.	毛螺菌科..Lachnospiraceae.	明串珠菌科..Leuconostocaceae.	葡萄球菌科..Staphylococcaceae.	瘤胃球菌科..Ruminococcaceae.	丙酸杆菌科..Propionibacteriaceae.	普雷沃菌科..Prevotellaceae.	双歧杆菌科..Bifidobacteriaceae.	韦荣球菌科..Veillonellaceae.	丹毒丝菌科..Erysipelotrichaceae.	柯林斯菌科..Coriobacteriaceae.	真杆菌科..Eubacteriaceae.	阿克曼氏菌科..Akkermansiaceae.
MI25	0.262596656551229	0.059620057929162	0.399693946108953	0.0615544843285554	0.0169745916546773	0.00232649317855619	0.0145686488204317	0.0641521426363123	0.0182371503135671	0.00179970741800709	0.00658913992293383	0.00894672209719456	0.000865310380442949	0.00588791035315372	0	0.000896399376147486	0	0.015801845650045	0.0394622985476258	0.020026494733006	0
MI22	0.392236195722725	0.0216993782762404	0.190012882564388	0.0757336636892897	0.0640075647999578	0.0147408166425599	0.0458830157720807	0.0352211287235059	0.0406805684143244	0.00242165852308483	0.00239859510857926	0.0450626171703826	1.64738675039784e-05	0.00583174909640837	6.58954700159138e-06	0.00109715957576496	0	0.0183123511174224	0.0174655943277179	0.027171997061062	0
MI14	0.104279264322422	0.0168949490375176	0.761068007850599	0.032258103230731	0.0121199416565787	0.00528947282094282	0.0067304561140177	0.00590595123699735	0.0233465696836638	0.00369046942771121	0.00563671699040118	0.0062900000880112	0.000192024425506924	0.00615438283749693	0	8.00101772945519e-07	4.00050886472759e-07	0.000909315664952582	2.84036129395659e-05	0.00920477084685172	0
MI16	0.180278187893387	0.0252299487548617	0.46087633412539	0.0731255444540327	0.0159161210197769	0.00393438332017782	0.012023998920294	0.11609157324892	0.0205825777436053	0.0080187258105634	0.00279742015696635	0.00552122399401254	0.0308179727428759	0.0028478609687635	0	0.00118467744464121	0.000137689783554387	0.00309461196701444	0.00900436653838341	0.0285167811127788	0
MI1	0.350197466187891	0.0360469755581383	0.14469963744861	0.0755951451651141	0.0708767730035099	0.0388311620726144	0.0611798243331541	0.0473687558184583	0.0562937649256105	0.00674507490994038	0.00544405317420392	0.0110702493914109	0.00127500130102174	0.0234559763156221	0	0.00130680405456196	0	0.00855783186173319	0	0.0610555044784059	0
MI2	0.38991530105754	0.0321916884540594	0.0991569257807572	0.107646396053473	0.0278697367676935	0.0662626754773288	0.105416904116621	0.0379861923757901	0.0368725339644064	0.0079674428923797	0.0146319924480039	0.00559004319776572	0.00182057048892214	0.00369551882996263	0	3.69769394404737e-05	3.91520535252074e-05	0.00853732278257995	0.00528335211181826	0.0490792742079322	0
MI3	0.353198201202098	0.0265122630814417	0.204524829151892	0.0711139847548688	0.0234214852550182	0.0338071946117247	0.105129937343613	0.0275241593867155	0.0523112697414011	0.00343290895542727	0.0062859346413567	0.036961759597793	0.000690061090702442	0.00346480253524965	0	3.76924125173603e-05	5.7988326949785e-06	0.00386492199120317	0.0269181813700902	0.0207946140441929	0
MI4	0.308959865151559	0.0297427029749968	0.0540338283588596	0.0569279355207455	0.00506650391854844	0.115313822933922	0.321466283046102	0.0197186782527827	0.051486045317601	0.00513431563447548	0.00152818545535567	0.00435448090131458	3.14840109661232e-05	0.000508587869452759	0	8.96083389035814e-05	0.000387495519583055	0.00249450240731592	0.000263981322715956	0.0224916930647989	0
MI5	0.480965624993162	0.0537277702526757	0.16573921910593	0.0715925328618413	0.0213571880285959	0.00966106405186996	0.0438675766812768	0.0202039874045108	0.0327469588983542	0.00925624030337711	0.0120440535767819	0.00942254627573093	0.000691482727155358	0.0299350750236877	0	8.75294591335896e-06	9.19059320902691e-05	0.00648593292179899	0.0028578368407117	0.0293442511745359	0
MI6	0.478468356406048	0.0346776520221536	0.0202215359002615	0.0790605061650736	0.0292504008361987	0.0833668348838639	0.176339549644568	0.0302105158608164	0.0118855618564746	0.0112825339469241	0.00165064110143639	0.00601372538818444	0.000345263038409331	0.00619108653805224	0	0.0135976881565319	1.18240766578538e-05	0.00258237834207527	0.00617926246139439	0.00866468337487526	0
MI7	0.244826385538631	0.00647724364756076	0.505397003855302	0.0201553867258456	0.0100284008675479	0.0321324143254479	0.0951995402163836	0.0422090589118734	0.0136110213824552	0.00199477289793727	0.000337706032142902	0.0105485940102277	4.19510598935282e-06	2.09755299467641e-06	0	0	0	0.00580183158327495	0	0.0112743473463857	0
MI8	0.387675044798195	0.105785366871142	0.116916177599954	0.0843723038123501	0.0114270950859462	0.0824879353009775	0.0718785850407213	0.0155655949863946	0.049318308951106	0.00856380305860267	0.0101068519905568	0.00393228598788316	0.00377110729760223	0.00290832724962787	0	1.6591923999507e-05	2.37027485707243e-05	0.007134527319788	0.00230627743593147	0.0358101125406502	0
MI9	0.334528466506679	0.0290192080429026	0.452103988041032	0.0397200410087229	0.00663432552296622	0.0271215045695707	0.0283510025945463	0.00573320274689714	0.0261898352587196	0.00434142625589214	0.0213749377137064	0.00242654035674534	5.91839111401303e-05	0.00105576460840297	1.90915842387517e-06	0	2.29099010865021e-05	0.00577520423222239	0.00239026634669171	0.0131502832236522	0
MI10	0.396018546249995	0.248054198117321	0.0336880575343193	0.113002468031224	0.0494743586341286	0	0.00338927790183226	0.0577049205187794	0.0439241317344838	0.00163777187202633	0	0.000242632869929826	0	0.00334378423872041	0	0	0.00024642400852248	0.000197139206817984	0	0.0490762890819	0
MI11	0.232907407407407	0.0375777777777778	0.429540740740741	0.0949333333333333	0.0223796296296296	0.0165518518518519	0.0500148148148148	0.0163703703703704	0.0346685185185185	0.00363888888888889	0.0115462962962963	0.00364074074074074	0.00178333333333333	0.00475555555555556	0	0	0.000990740740740741	0.00789259259259259	0.00395925925925926	0.0265166666666667	0.000331481481481481
MI12	0.176033680872621	0.0583302925960981	0.402779449926004	0.045785167746823	0.20311136877629	0.0175424298608423	0.00975567290434551	0.0298263908826041	0.0137101748315864	0.00399895534468995	0.0014725194530007	0.0179332494892488	0.0022893509986275	0.000442681948763732	0	8.14979319899757e-05	2.22267087245388e-05	0.00139657819819186	0.00521031097017731	0.0102780005593722	0
MI13	0.396874935042953	0.0517548053367225	0.148113944310654	0.0592200403253346	0.0569573080018173	0.0280258105897061	0.058281689388023	0.00938350937311625	0.0142712487491129	0.00656251763119839	0.131544329658125	0.00645858635649615	0.00190045759455519	0.0016183584203634	0	0.000213801479387459	0.000326641149064173	0.00862332633529417	0.00133032031618863	0.0179771410584955	0.000561228883392079
