Feature	CON1	CON2	CON3	CON4	CON5	CON6	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON20	CON21	CON22	CON23	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON38	CON39	CON40	CON41	CON42	CON43	CON44	CON45	CON46	CON47	MI1	MI2	MI3	MI4	MI5	MI6	MI7	MI8	MI9	MI10	MI11	MI12	MI13	MI14	MI15	MI16	MI17	MI18	MI19	MI20	MI21	MI22	MI23	MI24	MI25	MI26	MI27	MI28	MI29	MI31	MI32	MI33	MI34	MI35	MI36	MI37	MI38
Clostridiaceae	0.263279921016023	4.09812122943636	0.259109974089002	4.58535137560539	0.432359783820106	1.17006011700601	0	0.41634	0.221070022107002	0.149430029886006	0.0746099925390006	0.0544199782320084	2.63517079055123	0.433379913324016	1.06101	0.143220028644005	2.76413917075825	0.0684300068430006	0.13119	0	0.133830013383001	0.131670013167001	0.147179955846013	3.92582882225133	0	0.150570045171013	1.02429030728709	0	0	0.475860142758042	39.1260678252135	0	0.00075000015000003	0.271529918541024	0.00323999967600003	0.210509873694076	0.13488	0.0526500105300021	0.146520029304006	0.0156899921550039	0	0	0.228989954202009	0	0.0140699957790013	2.46566975343302	0.184439981556002	3.13826905851927	0.594960178488051	0.174660017466002	0.0496499950350003	2.28903	0.00521999843400045	0.0677099593740241	1.80033090016545	0.00912000091200009	4.82921710246971	3.61838927632213	0	0.134339986566001	2.6305505261101	0.0656700131340024	0.0544499945550003	0.163650065460026	0	1.60332096199257	0.00089999991	0.328979868408051	1.72086	0.0187199981280002	0	1.68059949582015	0.0664200265680105	0.140609971878005	0.589260058926003	0.532860053286004	0.034080010224003	0	0.102479918016065	0.0439799824080069	0.0177000053100016	1.76414947075516	1.17338953064419	0.212219957556008
Clostridiales_Family_XIII_Incertae_Sedis	0.00167999949600015	0	0	0.0153000045900014	0.0143399928300036	0.0348300034830003	0	0	0.0283500028350002	0	0	0	0	0.00488999902200018	0	0	0.0126599962020011	0	0	0	0	0	0	0.0641399807580057	0.0430799913840016	0.0394500118350034	0	0.0123599950560019	0	0.0564600169380048	0.0689100137820027	0.0153300015330002	0.364410072882014	0.0293399911980026	0.0263399973660002	0.0131399921160047	0.00092999999999997	0	0	0	0	0.0107700010770001	0.0140999971800005	0.00405000121500036	0	0.122399987760001	0.0459599954040003	0.0405899878230036	0	0	0	0.0834899999999995	0	0.118739928756043	0	0	0.0536999677800192	0.0177899964420007	0	0	0.00669000133800024	0.00255000051000009	0	0.0304200121680048	0	1.34784080870448	0.0344699965530003	0.0335999865600053	0.03492	0.0601499939850004	0.00377999811000093	0	0.0735600294240116	0	0	0.00918000091800009	0	0	0	0.0267299893080042	0.182790054837016	0	0.094709962116015	0
Clostridiales_unclassified	0	0.0195000058500017	0.109529989047001	0.121290036387011	0.096989951505024	0	0	1.36221	0	0	0	0	0.0122100036630011	0	0	0	0	0.00468000046800003	0	0.0952499904750009	0.002370000237	0	0.0546899835930048	0	0	0	0.0816300244890072	0	0.036209989137003	0.0127800038340011	0	0	0.0271200054240011	0	0	0	0.0718199999999997	0	0	0	0	0	0	0	0	0.000659999934	0	0.070109978967006	1.03455031036509	0.00765000076500006	0	0	0	0.00164999901000057	0.184440092220046	0	0	3.69632926073412	0.468899765550117	0	0.0119700023940005	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46820014682001	0.0105900010590001	0	0.00666	0.0343799724960219	0	0	0	0.245069901972039	0.0578099884380021
Coriobacteriaceae	6.16157815152654	29.2348587704576	6.81305931869406	13.5794140738242	31.9424840287578	0	0.628259811522054	12.44976	1.06155010615501	8.68767173753433	12.4865987513401	0.733379706648117	37.0356711107013	0	1.21947	88.8466677693333	19.4509441647167	22.6458622645862	0	0	10.7210710721071	19.9929919992992	11.818016454595	41.8610574416826	0	0	20.5674061702218	14.8190640723743	0	3.85752115725633	8.71425174285033	0	2.21445044289009	0	0	18.7271887636867	8.46479999999997	20.3119540623908	0	30.0991049504475	7.54935	15.6186315618632	26.572074685585	28.8246386473915	0	22.2163177783682	5.56499944350003	26.1149621655113	18.2222454666736	18.8838018883802	2.11847978815202	10.14252	15.1760954471714	0	9.18156459078228	9.25362092536209	0	10.5932078813584	18.7457906271047	2.81594971840502	0	0.855930171186033	37.0343962965603	0	9.50976190195236	0	32.9393667060633	20.3256218697512	46.19331	89.0082510991746	42.3795088102455	63.9732408080277	60.6359342543736	10.8458078308384	0	36.9603636960363	11.7180935154281	5.06282999999997	23.0824615340308	6.37241745103301	22.241256672377	1.48454955463513	2.28323908670436	61.1634777673044
Corynebacteriaceae	0	0	0	0	0	0.0246300024630002	0	0	0.0116400011640001	0	0	0	0.00177000053100015	0	0	0	0	0	0.05967	0.002369999763	0.0625800062580006	0	0	0.0620099813970054	0.00596999880600023	0	0	0.0117299953080019	0	0.0544500163350048	0.223770044754009	0.0288900028890003	0	0.00329999901000027	0	0.013919991648005	0.0832499999999997	0	0	0	0.01227	0	0	0	0	0.001949999805	0.00953999904600009	0	0	0	0	0	0	0	0.00564000282000141	0.0106200010620001	0.00785999528400282	0	0.0254999872500064	0	0.00456000091200018	0	0	0	0	0	0.0495299950470003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacteriales_unclassified	0	0	0	0	0	0	0	0	0.117510011751001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00320999743200204	0	0	0	0	0
Desulfovibrionaceae	0.0252899924130023	0.135690040707012	0.446219955378003	0.316140094842027	1.09514945242527	0	0	0.41442	0	0.0215100043020008	0	0	0.0939000281700084	0.00923999815200036	0	0.00732000146400027	0	0	0.00609	0	0.105480010548001	0.0559800055980003	0	0.266339920098024	0	0	0.605610181683054	0	0.00713999785800063	0.00102000030600009	0	0	0.0931200186240036	0.174869947539016	0	0.341369795178121	0.0495599999999997	0.077010015402003	0.0204000040800008	0	0.01107	0.312780031278003	0.0159299968140006	0	0	0.0234599976540002	0	0.0872099738370078	0.36219010865703	0.0992100099210009	0.0592199940780006	1.05471	0.0130799960760012	0.529259682444189	1.5838507919254	0.198630019863002	0	0.0602099879580024	0.00947999526000234	0.001139999886	0.0501300100260018	0.026550005310001	0	0	0.0112200022440004	0	0.145739985426002	0.498989800404078	0	0	0.342569828715084	0	0	0.0980099803980037	0	0.219840021984002	0.166230049869015	0.02445	0.146039883168093	0	0.0614100184230054	0.230069930979021	0	0.0121199975760005
Dysgonamonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0109799978040004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthellaceae	1.70732948780115	0.11709003512701	4.77713952228604	9.61461288438384	2.88920855539572	0	0.11396996580901	2.57475	0.0441300044130003	1.57521031504206	3.47396965260303	0	3.64842109452632	1.33811973237605	1.56081	2.6688905337781	1.05119968464009	2.22789022278902	1.12932	7.80002921999706	0.796710079671006	1.36560013656001	1.80629945811016	0.136289959113012	0	1.2020403606121	5.68689170606751	0.0122399951040019	2.76590917022725	0.714540214362063	0.139050027810005	0.680370068037006	0.231210046242009	0.529349841195046	0.846449915355006	0.865979480412309	1.00725	1.67970033594006	1.01004020200804	0.356429821785088	2.31849	0.673230067323006	0.0596099880780022	1.54071046221314	5.59484832154549	1.37126986287301	0.270299972970002	3.04373908687827	11.95653358696	2.38206023820602	0.637049936295006	3.00467999999999	0.0131999960400012	1.41968914818651	2.73465136732568	2.14356021435602	0.374039775576132	0.868499826300032	0.374879812560093	0.624719937528004	5.82093116418622	0.0480600096120019	1.03154989684501	0.50682020272808	1.54092030818406	5.64735338841201	2.57279974272003	1.22375951049619	2.619	1.05752989424701	3.72317813841092	3.82826885151934	6.43887257554902	0.0590099881980022	2.90955029095503	1.36812013681201	0.854520256356076	0.374849999999997	1.03835916931266	0.24857990056804	1.25346037603811	0.188729943381017	2.12957914816834	0.991529801694039
Enterobacterales_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00386999922600015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
