feature	Arthrodermataceae	Aspergillaceae	Ceratobasidiaceae	Chaetomiaceae	Cladosporiaceae	Clavicipitaceae	Cryptococcaceae	Cryptomonadaceae	Debaryomycetaceae	Dipodascaceae	Glomerellaceae	Herpotrichiellaceae	Malasseziaceae	Marasmiaceae	Mycosphaerellaceae	Nectriaceae	Ophiocordycipitaceae	Ophiostomataceae	Phaffomycetaceae	Pichiaceae	Pneumocystidaceae	Pyriculariaceae	Saccharomycetaceae	Saccharomycodaceae	Schizosaccharomycetaceae	Sclerotiniaceae	Sordariaceae	Trichocomaceae	Trichomonascaceae	Ustilaginaceae
CON23	-5.97107234676075	-4.72439014633439	-10.8498577369792	-5.05006064290757	-5.94180775225556	-6.42607625335723	-7.83572049386588	-10.8283006600169	-9.17242750864549	-6.56195968143902	-6.27975786486726	-10.9508989160503	-10.8852444366012	-10.9495565482069	-7.00699192101571	-4.830347321767	-7.8574155649652	-4.8037776013631	-10.8653896083822	-5.32438085628789	-10.9939676379421	-5.71198512544361	-2.33480431407659	-10.9634741239749	-0.959111921436869	-10.9590526097676	-10.8863592851927	-10.7330153216861	-6.87944187129519	-6.3626508732156
CON24	-7.61249479050464	-4.39407127137112	-10.8498577369792	-4.91283134090036	-5.42363797305194	-6.13212119106067	-5.56291276165406	-10.8283006600169	-5.15949762999198	-8.00418180250609	-5.54595393449423	-9.81816981689617	-8.28051303095335	-8.3973266959361	-6.33357427470476	-5.8269222909051	-7.53396138795794	-5.15398062502441	-9.38004870450429	-5.18177907736798	-8.52443861383945	-5.04955859611346	-1.88476470277431	-6.56291276165407	-1.46189535015541	-8.81816981689617	-7.88972307792117	-7.57269378244665	-8.04444567271982	-6.71167019559547
CON25	-9.01858966780599	-6.35866510940357	-8.20301423894342	-6.60716342207949	-6.07748335685952	-5.80446486245309	-10.7094815231086	-9.75555526197214	-4.28090290639608	-9.27012843480191	-8.57498301633036	-10.9508989160503	-5.8876587979795	-7.3956593168858	-5.94134666887348	-4.90422264285394	-8.13888390152368	-6.84226689516549	-9.3405177626934	-4.96547833134638	-8.57498301633036	-8.23618110287859	-2.13790414254482	-10.9634741239749	-0.939638326411111	-8.96200613943965	-7.82955584341593	-10.7330153216861	-10.8846561932557	-8.170592761251
CON26	-5.148093994356	-6.3735365120524	-10.8498577369792	-5.37888974654661	-5.77321976445421	-6.99092049046594	-9.08111829943751	-8.33487489168331	-1.53546872274119	-7.60068638218767	-6.96922541936663	-9.74991239096216	-10.8852444366012	-8.71338651493705	-6.73610659143712	-6.92157244377521	-7.7685280691295	-5.19453668622934	-9.86538960838218	-3.59600314800555	-9.1526715604626	-7.92679015304623	-3.39642622757213	-10.9634741239749	-1.72314070013395	-9.57588299118714	-10.8863592851927	-9.54346151349477	-10.8846561932557	-8.24089874347428
CON27	-6.22874974284881	-5.14829991042879	-10.8498577369792	-4.41476172845875	-5.22616658183481	-6.22874974284881	-7.5584551883279	-10.8283006600169	-4.16923567320477	-7.26540821342765	-5.39576901311571	-9.30847693531962	-8.24434659789984	-7.57151134115336	-6.86101795834833	-5.42509309259566	-6.3139520653857	-4.76603126671616	-9.54551613262048	-5.77544222664225	-7.86101795834833	-4.64723866731658	-2.35781058764527	-9.06746883581581	-1.40999005751896	-9.76790855395691	-7.27605545762717	-6.79062863045693	-7.70901486490329	-5.03094295979063
CON28	-7.50963692756551	-3.99730222693173	-10.8498577369792	-3.09774827284164	-4.45275770712997	-4.78530815907721	-10.7094815231086	-10.8283006600169	-6.41757637457673	-5.93027713307371	-4.19668363637	-10.9508989160503	-9.87700799321402	-7.27293666954517	-4.47715331964158	-4.15290347334717	-6.04108391895965	-3.08910543382259	-10.8653896083822	-6.4764700636303	-10.9939676379421	-5.27412358449561	-3.00541072760017	-9.41233972621058	-2.15741382104521	-8.30169566252661	-8.90615433887357	-7.43340134173841	-7.53787060829444	-7.4984963699603
CON29	-6.50724149492735	-4.88184412980695	-9.02661565402095	-3.20899239650949	-4.0922039956485	-4.94103992231485	-8.17861874746599	-10.8283006600169	-6.20558579506625	-5.91855590816347	-5.18755187223598	-9.71111382829304	-7.57595424501136	-8.17861874746597	-5.78375913012476	-4.97543693009536	-5.91484240536441	-3.35607742159369	-8.68557873618587	-5.68241839529254	-10.9939676379421	-4.97930993924257	-3.02962440389326	-10.9634741239749	-1.70910254253452	-7.10061623546471	-8.5184687503506	-6.59960551307601	-9.34854374890834	-6.05494437707942
CON30	-5.46516798818644	-4.52182815577516	-8.48251523175034	-4.44897381637108	-4.74090327272776	-5.60382152797248	-7.80250552239621	-10.8283006600169	-5.04582607485159	-7.34219394335294	-5.56224242422108	-10.9508989160503	-10.8852444366012	-8.45181843452744	-5.31086760915902	-6.47864222260314	-6.19195130777232	-4.76664547303964	-10.8653896083822	-5.37421561640346	-6.89239102591341	-5.11028205501491	-2.75371695845554	-6.88212269045959	-1.2438023230252	-7.31431491077749	-10.8863592851927	-7.32123432471728	-8.24031432933374	-5.70200192191138
CON31	-6.28237928419755	-5.95625120078091	-9.53451904892805	-5.65732013825634	-5.89387241562921	-6.28659153548446	-7.22062827310611	-10.8283006600169	-3.74082543292638	-8.32940461902344	-6.93625972559344	-10.9508989160503	-7.27817929566827	-9.94955654820692	-6.17306258985405	-5.47322286965918	-8.40066330219327	-6.39610502023096	-10.8653896083822	-5.95289999128126	-6.59070188432117	-5.80659859436485	-2.4777308257514	-6.41442520343774	-0.958454670125105	-8.29505311423268	-8.49499068474143	-8.07508743029076	-8.19664941017169	-7.50477170553401
CON32	-4.70141180276703	-5.74798029335983	-7.98129400107363	-4.63350773826523	-5.13500341646908	-5.79441586635011	-8.38613573324661	-10.8283006600169	-4.21170230613251	-7.87767136999948	-5.9509203520301	-9.01232089669424	-9.83544313461026	-8.12649191661358	-5.74146698640115	-6.25975844747702	-6.46442049019464	-5.04804281892821	-8.86345751077979	-5.05610258872215	-6.20049249805733	-5.23667483436398	-2.63388466708276	-5.97364042853018	-1.23925337846574	-6.89925823220761	-8.95092035203013	-9.32642948712232	-8.38613573324659	-7.1435654299725
CON33	-7.06806533495183	-5.28474410509387	-9.51285017762479	-4.51786825239134	-5.26492266418113	-6.23431467825075	-8.03891898929234	-10.8283006600169	-3.77989764596513	-7.31354136940132	-5.73635621927187	-8.43484766562345	-7.58123715260497	-7.85834674365051	-6.62388149001346	-6.26211313059431	-6.3193704482035	-4.68089789182635	-10.8653896083822	-5.49624821028759	-6.70549525556711	-4.877568723588	-2.4277466092483	-9.87542025700942	-1.29673308171475	-9.22334356042974	-7.66782483760108	-7.7920042488218	-7.52627069338706	-5.82894582720993
CON34	-6.94170225325387	-4.57175264350355	-10.8498577369792	-3.71614255283872	-4.94447933792443	-5.21252600719321	-10.7094815231086	-10.8283006600169	-9.17242750864549	-6.80419872950393	-5.23275103525725	-10.9508989160503	-10.8852444366012	-6.42491125517428	-5.90878763078112	-5.21923622878276	-6.33471344620271	-3.59556360477461	-10.8653896083822	-4.7400683920842	-10.9939676379421	-5.09988392162803	-3.49748372856306	-10.9634741239749	-1.1284143754425	-10.9590526097676	-10.8863592851927	-10.7330153216861	-10.8846561932557	-5.96971662942345
CON35	-6.7475879399607	-3.87368182499447	-10.8498577369792	-3.7444953449053	-4.22053049518752	-5.01744948069012	-9.5673799652566	-10.8283006600169	-5.82387152522354	-7.19392156972907	-5.97514946407131	-8.70488348900644	-9.52431124336467	-8.23673465326806	-5.65177215254688	-6.28984598972761	-6.3974549638142	-3.53228930078815	-8.77888407045022	-5.34967923924478	-8.34498754392009	-4.491536207273	-3.2438133749734	-8.75379308948743	-1.4116417700502	-8.07261527350696	-9.18550932991288	-8.6575777742281	-8.25422207999691	-6.12393405079191
CON36	-5.86005234514727	-4.70458539639865	-10.8498577369792	-4.71082633637279	-5.8554357170769	-6.59856010412189	-10.7094815231086	-10.8283006600169	-9.17242750864549	-6.6942434521772	-4.68193019073834	-10.9508989160503	-10.8852444366012	-10.9495565482069	-5.34455466408922	-6.17967027934743	-9.40066330219327	-4.50520962778717	-10.8653896083822	-5.8554357170769	-10.9939676379421	-4.3413235428262	-2.41838500598581	-10.9634741239749	-1.06563647879716	-10.9590526097676	-7.01617154706455	-10.7330153216861	-10.8846561932557	-6.88806672131688
CON37	-10.977524482626	-4.62880155946069	-10.8498577369792	-3.49389014762116	-4.57684293697647	-4.77426283008146	-10.7094815231086	-10.8283006600169	-5.87927485623805	-6.74089137208212	-4.92102383871096	-10.9508989160503	-10.8852444366012	-5.99515556828818	-5.90861881782019	-5.82698034879583	-5.72340394535328	-3.69011363593281	-7.6554998808515	-6.09844337670021	-10.9939676379421	-4.56122497616161	-3.0970351823074	-10.9634741239749	-1.40560996169943	-10.9590526097676	-7.37052292213701	-10.7330153216861	-10.8846561932557	-5.35697639029906
CON38	-6.65743496352272	-4.18947507350402	-10.8498577369792	-3.51832854406218	-4.46332049651333	-4.81467470533391	-10.7094815231086	-10.8283006600169	-6.09353407832939	-6.60356809154399	-4.43616308208017	-10.9508989160503	-10.8852444366012	-10.9495565482069	-5.01608999290404	-5.7505443679142	-6.13114837012916	-3.77479191416087	-10.8653896083822	-6.15309092300984	-7.26213368230513	-4.45648306645977	-3.09751759224788	-10.9634741239749	-1.57297316912323	-10.9590526097676	-7.56628707546454	-7.75473216487762	-7.14757391804229	-5.42945286049062
CON39	-10.977524482626	-5.15526496291428	-10.8498577369792	-3.41362792902417	-3.95759222025039	-5.17094658514655	-10.7094815231086	-10.8283006600169	-5.78779314688749	-6.59212882464631	-3.5377462044732	-10.9508989160503	-10.8852444366012	-7.32909441881251	-4.89439839376319	-9.40627009478907	-5.73633354753094	-2.89983227981382	-10.8653896083822	-5.71318821088309	-10.9939676379421	-5.29146934651259	-3.37451979583899	-7.30582463948967	-1.72038132055345	-10.9590526097676	-10.8863592851927	-6.87072948786957	-10.8846561932557	-5.68289428856948
CON40	-7.90050457965542	-3.69652041379941	-10.8498577369792	-3.21736959452931	-5.70831041437206	-4.82497194848804	-7.88614928667835	-10.8283006600169	-6.23147781414578	-7.68637977430257	-5.21344389131551	-10.9508989160503	-10.8852444366012	-10.9495565482069	-6.26358999929953	-7.84392105128905	-6.74346086950982	-3.47088861545366	-10.8653896083822	-5.22921120717383	-10.9939676379421	-4.12545403817222	-3.27348147410134	-10.9634741239749	-1.48467832218249	-6.54436076943013	-7.81644031486694	-5.95564613384787	-10.8846561932557	-6.10141727358141
CON41	-6.39444146992327	-5.80947896920212	-10.8498577369792	-3.71837966736787	-5.68196554586784	-4.6732745856038	-10.7094815231086	-10.8283006600169	-5.85298060783869	-6.95462086971453	-5.77652854740082	-10.9508989160503	-10.8852444366012	-10.9495565482069	-5.9233699357301	-6.48279734434411	-7.27129323915041	-3.96254053301077	-10.8653896083822	-5.95989581175521	-7.695100948057	-5.1639097037768	-2.98253200819824	-10.9634741239749	-1.00842961698544	-10.9590526097676	-8.27129323915041	-7.60970945682633	-7.92336993573011	-6.81424821334998
CON42	-7.21065181214268	-4.7477176546622	-10.8498577369792	-4.05191388466889	-4.58012673404107	-6.3481553358926	-10.7094815231086	-10.8283006600169	-5.90579723061425	-7.61799491963151	-4.91048892593897	-6.61288802919843	-6.26970623820726	-5.97946914249495	-6.49545142666013	-5.61288802919842	-7.31460277618158	-4.07104574484708	-10.8653896083822	-6.53354459783221	-9.33128151732828	-4.6661108857067	-2.89956527690273	-10.9634741239749	-1.2923625280359	-9.58762127058809	-9.71315215267187	-6.72964027546042	-8.1428364279151	-4.61416305804048
CON43	-7.63966751174363	-4.19574889247762	-10.8498577369792	-4.32259698050554	-5.41554420232804	-5.69213493163774	-7.60374793748866	-10.8283006600169	-5.59490606073685	-8.44702243380123	-4.24561920088572	-10.9508989160503	-9.40520225810665	-7.93457243286442	-5.69213493163773	-5.37209394629464	-7.42596081827338	-5.18797154188591	-10.8653896083822	-5.26068967583728	-8.97989642337395	-4.08843586833499	-2.32533656469579	-9.67650427992402	-1.42286052801429	-8.65184222568973	-7.07505365641425	-7.60374793748866	-9.72713035299403	-7.12509433891385
CON44	-6.57204751379923	-4.56804558324173	-10.8498577369792	-4.56804558324172	-4.58546802956154	-6.0378383135427	-8.17312967988366	-10.8283006600169	-5.97290607790831	-6.90739612444891	-4.89731905176095	-7.99065162809828	-8.04895026866294	-7.10970429974203	-6.2522583296682	-4.87078598131469	-7.3269350159627	-4.74950618792693	-10.8653896083822	-4.93461759318393	-7.94842339270898	-4.81597309668531	-2.612002664177	-10.9634741239749	-1.25855978171251	-9.74197251524157	-9.79088211572249	-7.59358067534886	-8.62649529782162	-5.82868414843487
CON45	-9.97752448262597	-9.48040533088276	-10.8498577369792	-7.33293799921838	-7.85085267913753	-7.99092049046594	-10.7094815231086	-10.8283006600169	-6.60446662432891	-9.98668448191143	-8.42332423567549	-10.9508989160503	-10.8852444366012	-10.9495565482069	-8.65559638773859	-9.40627009478907	-9.40066330219327	-7.0779572278233	-10.8653896083822	-8.61451266932972	-10.9939676379421	-8.15460075795987	-0.160449754895269	-10.9634741239749	-3.98023779258454	-9.48040533088276	-10.8863592851927	-10.7330153216861	-10.8846561932557	-9.89683693094464
CON46	-6.8574687913697	-4.20616379581984	-10.8498577369792	-3.7891014610635	-4.84269343868929	-5.67066997136298	-9.45950480544984	-10.8283006600169	-5.91371290200931	-8.22246560814894	-4.79721791026787	-8.03804103701154	-10.8852444366012	-7.39649500792399	-6.13757671056243	-5.75906508730869	-6.87454230472863	-4.10951279214454	-9.56642000936638	-6.14273841567821	-9.09693472606514	-4.37204196419945	-3.11584318861514	-9.45950480544984	-1.23912647775456	-8.6230035377327	-7.98145750864514	-7.20077053704962	-8.03804103701154	-5.5664200093663
CON47	-6.60768257722125	-4.68168315866501	-8.34464817138744	-5.17982103758481	-5.10518223669206	-6.35614381022528	-8.83007499855772	-9.41503749927891	-4.79249754074121	-8.34464817138744	-6.15200309344505	-10.9508989160503	-10.8852444366012	-8.27753397552893	-6.39711559128158	-5.37648425850946	-7.28850509334991	-5.32192809488737	-8.96437609026933	-4.79054663437105	-7.64950275291588	-5.22653107209481	-2.4627815994614	-7.63542756770416	-1.08247873536808	-8.64950275291591	-8.39119075732451	-8.11247472925842	-8.05514155419249	-6.62844113738805
MI1	-6.92861492288105	-5.54528628332953	-10.8498577369792	-3.23664387919239	-4.34495980334667	-5.25988406446728	-7.86721437821691	-10.8283006600169	-6.50966237359883	-6.15296886055077	-4.18071385103368	-10.9508989160503	-7.59419588381049	-8.04278594280038	-5.78684096175288	-6.19008203356788	-5.70398402934859	-3.45640972806025	-7.10344872470699	-6.52143954137518	-8.49798056855121	-5.11232687605343	-3.32740934311558	-9.02591212423595	-1.45640972806024	-7.75173716079698	-9.49798056855121	-7.94438223873938	-8.6448219568805	-5.31518576685782
MI2	-6.33715037679752	-4.22230745045874	-10.8498577369792	-3.78484357652123	-4.71422002587733	-5.82257720396775	-9.23377263695226	-10.8283006600169	-6.26479953257284	-5.9745802974128	-4.35895474711585	-9.39604406585111	-6.88147089302131	-7.89354372532189	-5.71422002587733	-5.28056684843114	-6.96818252621466	-4.29550686845509	-7.73307905312865	-6.17365164451463	-6.42641771489459	-4.42094673738301	-3.59237419060133	-9.4308094840118	-1.3280335872669	-7.86949825135527	-7.79967680185767	-8.13015000587806	-9.23377263695226	-4.83416517824296
