feature	CON10__100995	CON10__50551	CON10__92125	CON10__98555	CON11__19551	CON11__37005	CON11__48422	CON11__65209	CON11__65258	CON12__2605	CON12__5412	CON12__6478	CON12__6999	CON12__7482	CON12__8214	CON13__106090	CON13__125096	CON13__134529	CON13__23397	CON13__38366	CON13__42474	CON13__4329	CON13__49865	CON13__53861	CON13__68260	CON13__74433	CON13__77084	CON13__83545	CON13__96551	CON13__97539	CON13__97958	CON14__23149	CON14__24666	CON14__2540	CON14__3711	CON14__53546	CON14__58832	CON15__12288	CON15__32317	CON15__48694	CON15__52936	CON15__70153	CON16__18185	CON16__20412	CON16__2712	CON16__54857	CON16__60662	CON16__68738	CON16__70252	CON16__72310	CON16__8399	CON17__14047	CON17__51038	CON18__42913	CON18__63097	CON18__73663	CON18__80773	CON18__8368	CON18__96477	CON19__13253	CON19__21279	CON19__26976	CON19__28358	CON19__30606	CON19__33387	CON19__37443	CON19__43919	CON1__111530	CON1__11518	CON1__132483	CON1__136887	CON1__141657	CON1__27299	CON1__65958	CON1__96655	CON20__10562	CON20__1276	CON20__19241	CON20__34635	CON20__38131	CON20__40587	CON20__41630	CON20__43638	CON20__8042	CON21__106170	CON21__111618	CON21__112728	CON21__30995	CON21__34526	CON21__43747	CON21__77690	CON22__1448	CON22__28590	CON22__29078	CON22__33858	CON22__50830	CON22__64406	CON22__68813	CON22__70334	CON22__72323	CON22__74353	CON23__32221	CON23__39006	CON23__39618	CON23__44697	CON23__59752	CON24__104082	CON24__35132	CON24__49185	CON25__12111	CON25__12510	CON25__8978	CON25__9997	CON26__22847	CON26__23139	CON26__2739	CON26__34383	CON26__36901	CON26__44076	CON26__47598	CON27__11287	CON27__12478	CON27__20601	CON27__46332	CON27__49361	CON27__67231	CON27__77841	CON27__8921	CON28__14249	CON28__38958	CON28__41275	CON28__57428	CON29__35714	CON2__39371	CON2__56254	CON2__60751	CON2__63905	CON2__65684	CON2__70037	CON2__9349	CON30__101066	CON30__104121	CON30__106370	CON30__106949	CON30__115695	CON30__117671	CON30__21220	CON30__57661	CON30__78830	CON30__78872	CON30__86319	CON30__87665	CON31__27408	CON31__28979	CON31__31246	CON31__37496	CON31__38802	CON31__45639	CON31__48385	CON31__4943	CON31__50923	CON31__53650	CON31__541	CON31__66860	CON31__67138	CON31__67474	CON31__912	CON32__13019	CON32__14322	CON32__19720	CON32__22342	CON32__25400	CON32__30458	CON32__35763	CON32__46420	CON32__54229	CON32__56105	CON32__56929	CON32__62268	CON32__67931	CON32__69345	CON32__7499	CON32__75016	CON32__78058	CON32__82194	CON32__84218	CON32__8800	CON32__94613	CON33__109083	CON33__124236	CON33__3382	CON33__61023	CON33__84611	CON33__92210	CON34__10987	CON34__1623	CON34__2332	CON34__27319	CON34__33096	CON34__3956	CON34__40685	CON34__473	CON34__670	CON34__8025	CON35__11171	CON35__16446	CON35__38542	CON35__41386	CON35__4200	CON35__42156	CON35__47811	CON35__50118	CON35__5024	CON35__60910	CON35__7412	CON36__19213	CON36__20695	CON36__22016	CON36__49641	CON36__56259	CON36__86234	CON36__87622	CON36__87831	CON37__18567	CON37__53611	CON37__64722	CON37__93791	CON37__97482	CON38__16154	CON38__26147	CON38__39431	CON38__45185	CON38__52038	CON38__54801	CON38__64675	CON38__69394	CON39__17826	CON39__22688	CON39__26633	CON39__31285	CON39__46140	CON39__52591	CON39__56582	CON40__25096	CON40__31341	CON40__34551	CON40__36816	CON40__43317	CON40__4915	CON40__5035	CON40__524	CON41__11154	CON41__15702	CON41__27547	CON41__46976	CON41__6469	CON42__18473	CON42__37720	CON42__5989	CON42__60554	CON43__10718	CON43__13370	CON43__20630	CON43__25730	CON43__47797	CON43__49036	CON43__49144	CON43__53367	CON43__63843	CON43__71541	CON43__79380	CON43__88736	CON44__29119	CON44__30680	CON44__34575	CON44__73004	CON44__73208	CON44__73331	CON45__3141	CON45__6963	CON46__15264	CON46__17762	CON46__28069	CON46__4000	CON46__51291	CON46__60239	CON46__87773	CON47__114212	CON47__115041	CON47__18512	CON47__55906	CON47__62915	CON47__68241	CON47__69180	CON47__72923	CON47__75632	CON47__7973	CON47__83914	CON4__10543	CON4__16143	CON4__17308	CON4__50221	CON4__55923	CON4__69560	CON4__70966	CON4__81731	CON4__8492	CON4__94670	CON5__103695	CON5__16522	CON5__47741	CON5__84202	CON5__88009	CON5__89029	CON5__96912	CON6__17303	CON6__19195	CON6__19430	CON6__2626	CON6__49121	CON7__10911	CON8__139056	CON8__6434	CON8__87818	CON9__3440	CON9__5345	HF10__10354	HF10__12342	HF10__22146	HF10__22296	HF10__24733	HF10__3047	HF10__37128	HF10__58349	HF10__62248	HF10__69385	HF11__101063	HF11__113757	HF11__16744	HF11__24370	HF11__28010	HF11__35397	HF11__37751	HF11__38182	HF11__42141	HF11__44980	HF11__53881	HF11__55109	HF11__67263	HF11__69828	HF11__70977	HF11__76061	HF11__7762	HF11__80439	HF11__82779	HF11__83897	HF11__8521	HF11__90653	HF12__100723	HF12__101357	HF12__125738	HF12__34110	HF12__35740	HF12__46308	HF13__11512	HF13__121300	HF13__130702	HF13__131596	HF13__133124	HF13__21710	HF13__56270	HF13__61743	HF13__78185	HF13__87117	HF14__26829	HF14__31224	HF14__39481	HF14__43323	HF14__4654	HF14__59942	HF14__6066	HF14__66792	HF14__72355	HF14__72734	HF14__82474	HF14__90313	HF15__100025	HF15__19544	HF15__23649	HF15__28789	HF15__33839	HF15__52767	HF15__60652	HF15__70868	HF15__71316	HF15__76543	HF15__78242	HF15__8383	HF15__95878	HF15__98070	HF15__99032	HF16__20541	HF16__4312	HF16__6620	HF17__23495	HF17__27221	HF17__27625	HF17__44968	HF17__47016	HF17__4919	HF17__5445	HF17__64840	HF17__69944	HF17__88284	HF17__97368	HF17__98019	HF18__15657	HF18__23394	HF18__34333	HF18__41039	HF18__52113	HF18__67575	HF18__72486	HF18__9037	HF19__17925	HF19__29715	HF19__33673	HF19__41902	HF19__56756	HF1__43792	HF1__62401	HF1__8061	HF20__17643	HF20__20461	HF20__47081	HF20__49479	HF20__70910	HF20__76362	HF20__80587	HF20__84234	HF20__96343	HF21__17943	HF21__58800	HF21__65724	HF21__77752	HF21__86021	HF22__15707	HF22__23939	HF22__24081	HF22__31554	HF22__4171	HF22__4444	HF22__47781	HF22__55212	HF22__58773	HF22__7545	HF22__9251	HF22__9393	HF23__113010	HF23__11814	HF23__137705	HF23__59393	HF23__62112	HF23__91718	HF24__11619	HF24__13775	HF24__23415	HF24__27126	HF24__27663	HF24__30087	HF24__36593	HF24__54761	HF25__16301	HF25__22246	HF25__3745	HF25__38815	HF25__42038	HF25__45527	HF25__58385	HF25__67757	HF25__88285	HF25__9948	HF26__20611	HF26__21409	HF26__35432	HF26__53297	HF26__57565	HF26__66245	HF26__75293	HF26__86591	HF27__110837	HF27__122151	HF27__126317	HF27__129645	HF27__135661	HF27__136154	HF27__16447	HF27__21237	HF27__21952	HF27__43896	HF27__54248	HF27__56268	HF27__66055	HF27__66822	HF27__6829	HF27__73342	HF27__93109	HF27__95281	HF27__96853	HF27__96921	HF28__108909	HF28__113997	HF28__18937	HF28__20549	HF28__26590	HF28__36007	HF28__3940	HF28__49359	HF28__54937	HF28__68916	HF28__8130	HF28__96305	HF29__17009	HF29__18092	HF29__22471	HF29__25426	HF29__26223	HF29__29169	HF29__30629	HF29__36428	HF29__45474	HF2__102754	HF2__12811	HF2__20494	HF2__25841	HF2__26133	HF2__30502	HF2__51597	HF2__58371	HF2__59682	HF2__75408	HF2__76655	HF30__18734	HF30__23335	HF30__24408	HF30__6534	HF30__8254	HF31__11714	HF31__14873	HF31__29166	HF31__41737	HF31__50121	HF31__58090	HF31__59644	HF31__6557	HF31__71275	HF31__77407	HF31__86339	HF31__9537	HF32__21499	HF32__25045	HF32__28561	HF32__28961	HF32__33212	HF32__36633	HF32__38809	HF32__40475	HF32__41880	HF32__8300	HF33__1134	HF33__12680	HF33__24285	HF33__33756	HF33__34455	HF33__41577	HF33__48893	HF34__110398	HF34__111376	HF34__111609	HF34__11418	HF34__28473	HF34__31199	HF34__53010	HF34__66552	HF34__76872	HF34__93894	HF34__9812	HF35__39170	HF35__45179	HF35__50821	HF35__94382	HF36__13316	HF36__16816	HF36__29836	HF36__34711	HF36__35406	HF36__40973	HF36__8360	HF36__9366	HF37__10748	HF37__17384	HF37__19724	HF37__20036	HF37__21884	HF37__26086	HF37__32760	HF37__37838	HF37__41716	HF37__44609	HF37__48101	HF37__48934	HF37__53203	HF37__59997	HF37__8889	HF38__1166	HF38__1319	HF38__2035	HF38__2107	HF38__2841	HF38__3530	HF38__3783	HF38__3918	HF38__764	HF39__43115	HF39__52133	HF39__71367	HF39__74434	HF39__7474	HF39__74832	HF39__7688	HF39__8019	HF3__1499	HF3__27690	HF3__3740	HF3__41422	HF3__44950	HF3__72324	HF3__84953	HF3__87587	HF40__21497	HF40__21762	HF40__7199	HF41__2046	HF41__28666	HF41__37101	HF41__51360	HF41__61688	HF41__74840	HF41__87646	HF41__9209	HF42__11805	HF42__14252	HF42__1798	HF42__18722	HF42__2908	HF42__29452	HF42__34081	HF42__3868	HF42__52056	HF43__11250	HF43__35352	HF43__40469	HF43__43033	HF43__44899	HF43__64292	HF44__102417	HF44__23963	HF44__31858	HF44__38219	HF44__447	HF44__45959	HF44__54175	HF44__56871	HF44__62943	HF44__76344	HF44__77351	HF44__8255	HF44__85191	HF44__90369	HF45__24030	HF45__6843	HF46__38081	HF46__39087	HF46__62517	HF46__73109	HF46__76516	HF46__86560	HF46__87444	HF47__106275	HF47__17258	HF47__2955	HF47__31061	HF47__47881	HF47__57688	HF47__61033	HF47__62543	HF47__67473	HF47__74677	HF47__75147	HF47__85821	HF47__87354	HF48__110477	HF48__125345	HF48__19575	HF48__24934	HF48__28715	HF48__31437	HF48__34636	HF48__39340	HF48__5867	HF48__78502	HF48__88276	HF48__96177	HF4__21940	HF4__34256	HF4__52745	HF5__10585	HF5__20927	HF5__31772	HF5__45964	HF5__54476	HF5__67155	HF5__86068	HF5__87494	HF6__109350	HF6__117396	HF6__130779	HF6__20162	HF6__20435	HF6__38619	HF6__39872	HF6__8951	HF6__89710	HF6__95479	HF6__98135	HF7__15357	HF7__1727	HF7__2453	HF7__26843	HF7__46258	HF7__5117	HF7__53524	HF7__57956	HF7__74558	HF7__74943	HF8__1033	HF8__22253	HF8__41087	HF8__41178	HF8__43337	HF8__50807	HF8__62928	HF8__7097	HF8__71591	HF8__87073	HF8__92732	HF9__13102	HF9__14693	HF9__167	HF9__35736	HF9__8746	HF9__914	MI10__1204	MI10__12940	MI10__13245	MI10__14267	MI10__15625	MI10__17656	MI10__22036	MI10__24698	MI10__34168	MI10__40910	MI10__42279	MI10__42612	MI10__5070	MI10__9832	MI11__105407	MI11__12837	MI11__131268	MI11__132319	MI11__142314	MI11__16799	MI11__36570	MI11__39458	MI11__51659	MI11__71200	MI11__8907	MI11__89080	MI12__102609	MI12__109989	MI12__118999	MI12__13019	MI12__31451	MI12__3582	MI12__37271	MI12__37923	MI12__37961	MI12__53472	MI12__68047	MI12__69509	MI12__72514	MI12__81309	MI12__93031	MI12__94881	MI13__101934	MI13__108308	MI13__111796	MI13__118383	MI13__16744	MI13__26427	MI13__31692	MI13__56433	MI13__58180	MI13__59930	MI13__65253	MI13__69550	MI13__69866	MI13__75706	MI13__85983	MI13__91654	MI13__94232	MI13__95168	MI13__9609	MI14__110725	MI14__1180	MI14__129161	MI14__131753	MI14__13390	MI14__138309	MI14__143396	MI14__14873	MI14__35654	MI14__38930	MI14__424	MI14__74276	MI15__11243	MI15__11953	MI15__5607	MI15__6069	MI15__8666	MI16__26573	MI16__33264	MI16__52998	MI16__77038	MI16__87163	MI17__24903	MI17__25165	MI17__2979	MI17__49324	MI18__16344	MI18__46911	MI18__5309	MI18__91498	MI19__11598	MI19__11846	MI19__1736	MI19__17469	MI19__1865	MI19__19045	MI19__21527	MI19__29531	MI19__30717	MI19__32516	MI19__32825	MI19__35958	MI19__39442	MI19__40101	MI19__40237	MI19__40308	MI19__49351	MI19__60591	MI19__63245	MI19__6784	MI19__68227	MI19__7321	MI1__101311	MI1__101820	MI1__23302	MI1__25368	MI1__32570	MI1__57629	MI1__62688	MI20__15978	MI20__21221	MI20__33718	MI20__38716	MI20__41529	MI20__60593	MI21__107632	MI21__110322	MI21__123211	MI21__24402	MI21__38893	MI21__54639	MI22__10272	MI22__11104	MI22__69577	MI22__71321	MI22__85980	MI22__8804	MI23__20757	MI23__9193	MI23__9944	MI24__103762	MI24__113875	MI24__115127	MI24__117984	MI24__14920	MI24__26228	MI24__26565	MI24__42346	MI24__64354	MI24__67959	MI24__69510	MI24__7411	MI24__848	MI25__10356	MI25__13783	MI25__15313	MI25__20316	MI25__21430	MI25__24902	MI25__39781	MI25__71463	MI25__74753	MI26__13253	MI26__27957	MI26__47760	MI26__48581	MI26__53721	MI26__5653	MI26__58003	MI26__61551	MI26__80743	MI27__13101	MI27__65740	MI28__20275	MI28__21607	MI28__26402	MI28__30244	MI28__31238	MI28__33700	MI28__33781	MI28__42321	MI28__47489	MI28__51369	MI29__2629	MI29__42099	MI29__48886	MI29__52448	MI29__55568	MI29__59128	MI29__70487	MI2__109698	MI2__115396	MI2__11604	MI2__12597	MI2__129799	MI2__3363	MI2__34344	MI2__35045	MI2__4490	MI2__53736	MI2__57969	MI2__6485	MI2__65281	MI2__69122	MI2__81543	MI2__95203	MI30__2851	MI31__18917	MI31__29812	MI31__34956	MI31__43912	MI31__52331	MI31__52782	MI31__52924	MI31__55238	MI31__58669	MI31__9495	MI32__26776	MI32__28772	MI32__36947	MI32__39826	MI32__49829	MI32__57425	MI32__65040	MI33__109730	MI33__123531	MI33__21006	MI33__2996	MI33__30110	MI33__46318	MI33__6501	MI33__66706	MI33__79775	MI33__90822	MI33__99365	MI34__10048	MI34__16637	MI34__17728	MI34__39124	MI34__47956	MI34__49743	MI34__6386	MI35__108679	MI35__108837	MI35__115185	MI35__117559	MI35__13482	MI35__1404	MI35__20089	MI35__2454	MI35__26089	MI35__28676	MI35__29590	MI35__39948	MI35__40814	MI35__60778	MI35__61771	MI35__6781	MI35__81629	MI35__84518	MI35__84728	MI35__85349	MI35__88712	MI35__95401	MI36__12288	MI36__14703	MI36__18817	MI36__20020	MI36__21069	MI36__25477	MI36__34923	MI36__41237	MI36__44395	MI36__45559	MI36__45740	MI36__46985	MI36__51170	MI36__53481	MI36__6042	MI36__686	MI37__11917	MI37__17004	MI37__24379	MI37__39368	MI37__39745	MI37__40529	MI37__50209	MI37__56280	MI37__60075	MI37__66864	MI37__68836	MI37__75266	MI37__8235	MI37__9456	MI38__11374	MI38__20058	MI38__37503	MI38__39579	MI38__43226	MI38__47575	MI38__47752	MI38__49259	MI38__4929	MI38__496	MI38__51007	MI38__55378	MI38__60402	MI38__60752	MI38__73232	MI38__75658	MI3__104779	MI3__108888	MI3__17190	MI3__20253	MI3__34613	MI3__38516	MI3__4232	MI3__5364	MI4__24113	MI4__38274	MI4__41609	MI4__43404	MI4__43785	MI4__55228	MI4__58394	MI4__72091	MI5__111987	MI5__118538	MI5__13031	MI5__143232	MI5__149159	MI5__160719	MI5__178863	MI5__179522	MI5__188479	MI5__190962	MI5__200021	MI5__210119	MI5__212596	MI5__32460	MI5__47352	MI5__87001	MI6__13659	MI6__14551	MI6__31064	MI6__52258	MI6__57317	MI6__79110	MI7__1225	MI7__17904	MI7__19218	MI7__20294	MI7__26291	MI7__26787	MI7__29614	MI7__39477	MI7__7995	MI7__9928	MI8__102292	MI8__106308	MI8__108986	MI8__109319	MI8__111480	MI8__113688	MI8__118282	MI8__119713	MI8__124190	MI8__127853	MI8__130855	MI8__131997	MI8__137721	MI8__139920	MI8__156484	MI8__163299	MI8__19506	MI8__33362	MI8__38973	MI8__68341	MI8__75762	MI8__76034	MI8__85262	MI9__10807	MI9__16637	MI9__26769	MI9__42702	MI9__4666	MI9__51614	MI9__67372	MI9__68769	MI9__7017	MI9__70598	MI9__75405	MI9__92292
MI35	0	49	2	537	0	330	254	1	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	8	0	0	0	6	0	0	91	0	0	0	8	0	9	31	47	5806	0	97	60	0	13	26	0	531	9	0	0	0	203	36	0	0	0	0	2	0	233	0	0	90	2	0	0	0	52	0	20	819	0	0	577	38	0	0	16	4	8	11	1	0	0	0	127	52	2	7	4	21	0	848	0	115	59	0	0	0	0	559	410	297	38	76	5	2869	0	0	22	0	2	0	590	0	0	2	0	152	1	1588	0	0	0	0	0	0	0	0	0	1	0	0	85	1391	0	216	490	10	17	0	19	0	307	8	0	0	16	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	37	0	0	43	44	68	0	0	25	227	1	1	0	24	9	417	13	0	0	118	602	61	0	7	835	0	6284	164	796	0	0	0	30	0	0	0	0	0	2	2232	0	869	126	0	0	0	9848	11	66	49	412	145	1485	12	6	264	24	154	13	711	0	302	0	52	9	0	681	52	0	124	22	66	0	86	72	0	2462	9	778	0	0	0	3	0	2	957	244	0	11	0	0	0	0	0	0	243	0	0	0	0	0	0	0	77	45	0	13	0	0	99	31	0	0	84	0	1694	0	0	0	0	0	2	239	0	44	29	0	0	0	0	0	30	10	457	0	47	194	30	56	824	4	3235	0	1510	1681	0	15972	0	889	0	0	44	54	0	0	0	0	552	0	10	53	798	0	0	0	1037	0	0	4	1266	0	0	0	23	0	0	3	159	317	6	0	10	66	0	0	14	28	0	0	0	14	14809	0	13	65	0	17	0	0	0	363	27	56	156	21	52	260	82	3	571	0	0	0	3	402	38	2	0	823	232	469	572	4671	21	167	341	169	71	56	248	188	0	51	32	14	102	7	7	139	310	0	0	0	462	78	359	496	0	12	0	120	0	77	293	55	0	0	376	0	0	793	0	1172	0	190	0	782	39	54	0	2654	1551	0	0	83	21	0	136	4	706	8405	22	156	3547	200	20	12	0	0	44	51	0	24	18	700	36	9	11734	21	264	2	350	0	79	0	82	0	0	0	6	29	0	0	108	39	313	79	10	0	0	704	5	378	718	0	0	145	0	368	0	1	0	0	0	0	0	0	2	475	1	0	0	678	0	950	0	0	52	0	1454	0	589	240	0	0	0	2912	0	0	0	0	0	0	18	8	38	0	64	12	22	467	7736	540	6	0	54	544	0	3	645	3	0	4	146	747	0	10	121	19	2873	0	27	0	0	596	0	0	0	0	0	189	14	1537	4301	0	301	0	2449	4	299	0	278	0	143	0	59	0	3368	29	21	328	0	12	7	0	0	8	0	2466	0	0	0	152	0	0	11	4	268	205	0	6851	0	697	64	6	0	1	0	0	4	0	0	0	0	1497	225	6	80	16	3852	0	396	301	0	0	20	2	825	0	0	2280	465	0	9	28	0	133	234	2	91	173	4125	58	99	0	0	0	46	0	0	0	0	2642	75	93	0	0	416	51	195	502	0	111	118	2	2	2161	4	802	382	13	0	0	0	1	823	343	0	0	0	9	4	10	44	120	775	0	277	0	0	0	0	67	188	42	14	22	44	0	60	88	11	8	6119	178	0	4409	0	0	6872	0	63	0	0	0	20	990	144	123	138	0	2097	4	0	0	737	0	0	57	0	0	6	0	0	0	176	124	3611	424	3	28	54	15	33	12	25	0	458	1670	0	659	0	33	23	4	33	6	0	9	7338	13	2	0	9	37	0	0	62	5	0	5	3473	0	0	14	487	5161	0	0	1	0	30	0	2	0	407	0	8	0	2	0	0	496	304	0	159	47	2	23	1301	0	27	2	1642	0	1140	4	0	84	345	510	90	0	14	217	1	0	0	1430	188	1577	0	0	21	0	0	0	0	0	0	0	0	5	230	138	9	1031	12	0	12	0	0	0	46	3	4573	18	0	0	1	2	0	1985	0	0	760	0	1181	2	0	256	546	26	0	5	322	166	9	37	40	42	48	0	3423	45	1067	0	908	269	28	135	115	438	0	0	2	107	0	2821	0	3930	0	2884	6	91	0	1	1024	0	28	0	0	0	102	117	0	0	9	0	2063	1503	0	580	14	13	3	336	77	0	19	0	51	49	0	0	0	227	360	191	2	0	180	2	3900	369	0	10	242	589	132	0	4	1	0	14	112	70	0	250	0	0	0	67	0	0	740	11215	169	4	870	0	257	1503	423	18	0	819	1	0	10	53	292	0	0	0	91	1567	0	10	58	807	832	26	0	234	836	22	12	0	309	136	367	32	0	3	0	736	3407	730	8395	1177	11268	1127	1231	651	4025	2209	564	352	505	6992	2957	3448	708	392	380	972	641	20	159	0	30	0	0	0	2	0	0	183	0	113	0	14	8	1524	6417	112	0	659	13	1	0	0	3251	322	42	0	147	1096	0	23	13	30	746	31	44	1554	0	170	3	221	144	27	0	0	43	80	200	21	0	8	0	628	0	45	117	0	17	657	84	0	0	0	656	31	1910	789	331	0	6	184	0	1259	0	0	0	0	94	0	0	13	1047	504	0	1	1671	0	0	12449	59	169	207	7	0	8	2	2	218	171	70	145	15	252	0	36	2	779	843	106	445	0	281	5	18	0	10	10	4	2	102	0	112	1	7	74	1814	2
MI33	0	24	5	1281	0	246	25	37	0	0	2	0	0	0	0	123	12	36	1	15	65	100	23	0	30	171	3	32	10	10	0	0	0	1607	0	0	0	8	0	26	13	15	582	0	74	1	0	282	0	0	465	0	100	125	4	1194	2	0	0	11	6	12	5	473	0	10	133	198	0	24	0	38	0	258	1106	0	0	9	24	0	1	41	52	499	47	2	1	155	176	332	122	89	1	139	24	0	136	85	0	0	0	0	0	0	771	348	10	8	54	2	144	0	0	52	19	87	2	38	34	4	15	0	16	0	244	436	0	0	0	2	0	0	0	34	31	0	0	68	721	0	6	357	12	0	21	6	0	150	0	0	12	0	0	0	0	0	0	0	185	0	16	14	0	0	71	0	6	2	0	16	0	0	2	6	87	0	0	78	0	0	0	0	2	62	166	0	0	0	36	168	26	0	6	80	0	8118	38	94	0	0	16	19	0	18	0	1	24	2	48	0	0	116	386	0	0	6967	4	90	46	905	113	456	9	0	4216	2	0	165	242	5	113	81	6	8	10	951	213	0	757	0	102	0	62	43	0	66	21	0	0	0	0	0	0	6	1753	95	169	14	0	11	0	1	0	2	392	0	0	21	0	48	0	4	22	8	81	13	18	39	156	131	0	0	369	0	1578	8	38	0	10	0	1	1	0	5	0	0	0	0	0	32	115	6	131	0	0	274	245	51	467	20	2465	0	333	702	5	9854	40	272	0	0	0	4	410	47	0	0	163	0	15	51	860	13	0	0	793	0	0	0	863	0	1	0	0	0	0	9	37	117	0	0	0	0	0	2	2	79	0	0	71	37	0	145	0	24	31	9	0	0	0	382	102	22	11	16	294	791	107	0	593	0	6	0	0	119	185	4	22	477	32	593	165	15	8	172	477	56	234	147	8	199	214	59	26	362	36	50	10	236	160	747	0	0	0	2	0	2336	0	336	2	864	109	0	123	154	0	0	357	0	2	283	1136	901	124	2111	0	6270	38	151	0	72	1411	0	0	125	198	24	15	46	917	4327	8	67	306	2064	217	30	77	10	354	1	4	32	0	292	0	4	11411	3	516	2	814	0	59	2	108	0	2	23	0	31	0	0	0	46	161	35	51	403	0	3136	226	13	155	0	0	30	0	513	55	0	0	21	0	0	0	0	0	1172	14	3	70	259	0	578	0	1	4	0	2172	17	51	57	0	2	0	871	22	0	7	0	0	0	0	0	0	19	347	10	49	105	2701	206	279	9	611	434	9	275	104	455	0	42	656	0	1184	7	569	295	1516	0	0	0	19	193	0	142	11	1	115	132	265	1024	3310	0	19	0	3786	17	22	0	1169	0	100	2	80	2	1166	154	56	179	0	13	175	106	0	10	0	215	4	0	1140	9	2	2	14	0	33	128	186	353	0	383	48	0	7	0	6	0	6	11	5	0	0	1528	97	8	711	12	695	0	191	128	1473	0	482	0	29	2	0	717	114	0	229	312	857	166	366	0	7	690	1124	116	488	2	0	0	1652	2	0	0	0	1414	0	30	0	0	38	0	45	610	0	3	166	18	0	1017	50	0	646	10	0	39	2	60	527	529	0	0	0	8	20	44	114	238	1735	195	182	0	49	173	0	105	22	18	78	111	39	6	109	27	0	5	0	23	0	2512	0	87	0	108	0	0	2	16	262	0	33	1138	266	19	980	3	0	0	334	0	0	3	1	0	94	3	0	0	170	11	2856	266	156	0	118	0	79	14	97	4	1424	655	2	175	0	0	0	0	0	7	0	2	3147	198	3	0	34	1	0	0	4	6	0	1	3628	0	31	0	489	2144	17	2	20	0	0	0	0	0	32	13	0	0	0	179	1214	0	11	8	730	19	15	22	683	0	10	21	1261	0	883	16	0	0	12	16	0	0	169	323	0	0	0	2409	222	962	0	0	33	0	0	10	8	0	0	0	1	12	39	0	6	669	57	3	0	473	5	0	8	111	669	0	0	0	0	0	86	229	0	0	2	0	493	0	1	51	0	0	0	0	92	5375	50	2873	5174	385	14	6	73	1	562	0	304	50	11	754	89	0	1747	2	0	297	0	2317	2	178	0	484	44	23	72	8	756	2	0	147	0	0	1	0	434	0	234	0	770	62	0	579	0	108	2	238	201	4	14	4	29	0	0	2	0	1133	346	317	70	0	231	0	457	595	0	8	59	68	55	0	0	287	4	0	213	12	0	122	0	0	2	0	0	207	99	1251	202	4	622	34	0	302	42	40	0	851	11	0	9	6	175	0	3	0	82	2777	1	1871	24819	1383	1281	357	9784	3937	1079	521	7276	4490	222	39	529	0	0	336	0	533	187	460	23	129	690	13	40	11	812	0	0	49	312	418	284	24	0	40	0	6	0	702	315	27	2	17	4	0	0	54	20	1108	0	0	0	0	1	319	2640	2	0	8	14	0	0	0	457	878	34	0	0	465	16	30	4	338	2001	0	28	98	0	67	0	30	136	64	38	0	738	6258	30	0	0	175	0	45	2	6	0	0	7	673	117	11	142	116	1298	87	7488	123	238	0	26	151	57	1135	0	2	0	0	42	3	0	0	689	1062	1	1	3029	0	10	9588	15	68	395	0	0	0	254	8	75	531	31	13	10	2	2	277	28	172	338	352	327	0	111	13	8	0	175	0	27	7	76	38	169	0	0	272	731	134
