feature	X21.14.0.10.32.9	AMARA.1	ANME.1	ARS1403	ARS49	Acidilobaceae	Aenigmatarchaeaceae	Altiarchaeaceae	Anstonellaceae	Archaeoglobaceae	B18.G2	B24	B26.1	B3.WOES	BM511	Bilamarchaeaceae	Borrarchaeaceae	CABMGC01	CAIVOO01	CG.Epi1	CG1.02.33.12	CG10238.14	CSSED10.239	DHVEG.1	DSVV01	Desulfurococcaceae	GCA.001856825	GCA.020350865	GCA.020356005	GCA.2686295	GCA.2688095	GLR71	GW2011.AR1	GW2011.AR15	GW2011.AR17	GW2011.AR18	GW2011.AR20	GW2011.AR4	GW2011.AR5	GW2011.AR9	Gearchaeaceae	HEL.GB.A	HEL.GB.B	Haladaptataceae	Halalkalicoccaceae	Haloarculaceae	Halobacteriaceae	Halococcaceae	Haloferacaceae	Hermodarchaeaceae	Hodarchaeaceae	Iainarchaeaceae	Ignisphaeraceae	JAADEF01	JAAZKV01	JABGXB01	JABLTI01	JABXJV01	JACAEJ01	JAEHCK01	JAFCDX01	JAGGVH01	JAGVZF01	JAHWHD01	JALIDP01	JdFR.42	JdFR.43	Jordarchaeaceae	Kariarchaeaceae	LC.3	MK.D1	Methanobacteriaceae	Methanocaldococcaceae	Methanococcaceae	Methanocomedenaceae	Methanocorpusculaceae	Methanoculleaceae	Methanofastidiosaceae	Methanogasteraceae	Methanoliparaceae	Methanomassiliicoccaceae	Methanomethylicaceae	Methanomethylophilaceae	Methanomicrobiaceae	Methanoperedenaceae	Methanoregulaceae	Methanosarcinaceae	Methanospirillaceae	Methanotrichaceae	Micrarchaeaceae	NBVN01	Nanopusillaceae	Natrialbaceae	Nitrosopumilaceae	Nitrososphaeraceae	Odinarchaeaceae	PNOQ01	PWKY01	Parvarchaeaceae	Poseidoniaceae	QMZM01	QMZS01	RBG.16.68.12	RDOG01	S146.22	SCGC.AAA011.G17	SG8.5	SM23.78	SOJC01	SOKP01	SZUA.1535	SpSt.28	Sulfolobaceae	TCS64	Thalassarchaeaceae	Thermocladiaceae	Thermococcaceae	Thermofilaceae	Thermoplasmataceae	Thorarchaeaceae	UBA10216	UBA164	UBA184	UBA213	UBA233	UBA287	UBA460	UBA472	UBA489	UBA57	UBA583	WJIZ01	WJKL01	WJKR01	WJKV01	WJKY01	Wolframiiraptoraceae
CON22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	66	0	0	0	0	0	0	0	129	0	0	0	0	69	0	36	171	84	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	48	2016	60	0	0	0	0	0	0	0	687	0	222	0	36	0	236	0	0	0	0	0	0	66	102	0	87	0	0	87	0	0	0	0	57	0	0	0	0	291	0	0	300	39	75	0	108	198	168	100	0	66	0	0	192	0	137	0	57	0	30	0	0	0	30	0	0
CON23	0	30	0	0	78	0	0	0	42	162	0	0	0	0	0	0	0	0	0	153	36	0	0	102	0	0	516	0	0	0	0	0	1164	69	0	0	126	54	36	0	855	204	81	0	0	39	0	51	150	48	0	336	0	0	0	0	69	0	0	0	0	0	0	213	42	0	0	0	60	0	0	46092	0	78	0	60	0	926	0	0	2601	0	36	132	69	153	1080	372	0	393	0	0	0	626	72	0	66	0	0	39	0	0	0	0	327	0	0	0	0	776	84	0	1596	0	201	0	0	0	160	0	0	0	0	0	51	264	63	39	0	0	69	0	0	0	0	0	0
MI33	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	81	0	66	0	0	0	0	0	0	0	0	72	162	30	0	0	0	0	0	0	39	0	78	0	75	0	0	90	42	297	0	54	0	0	291	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3329	0	0	0	54	84	0	0	0	2025	0	2906	141	0	309	569	0	0	42	0	0	193	219	0	0	0	0	0	108	0	0	0	0	51	0	0	0	0	549	0	150	87	78	107	0	39	0	54	0	0	93	0	0	87	0	384	0	0	0	42	0	0	0	0	0	0
MI32	84	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	36	30	33	0	72	0	60	105	0	549	0	114	36	0	438	0	0	495	0	42	0	261	0	0	0	0	0	30	48	0	0	114	158	0	0	66	69	0	0	42	0	0	0	0	60	0	0	0	81	0	45	0	36	6325	0	51	0	36	74	168	0	0	639	0	741	0	75	0	204	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	75	0	0	0	57	0	992	0	30	205	0	99	0	156	0	42	66	315	0	0	0	48	0	93	0	0	33	0	0	0	0	0	0	0
MI38	0	0	0	0	0	0	0	0	0	495	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	39	0	33	84	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	45	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	182324	0	66	0	0	0	0	0	0	921	0	591	183	0	72	204	39	0	0	0	0	36	0	36	0	0	0	0	0	0	0	0	0	33	0	30	84	0	426	0	0	0	90	144	0	54	0	81	0	0	0	194	0	97	0	105	0	0	0	0	0	0	0	0	0	30
MI36	0	45	102	33	0	0	33	0	0	45	0	0	0	0	0	0	0	39	0	36	0	0	0	96	0	0	87	0	0	0	0	96	261	0	0	108	0	0	57	99	39	0	0	42	0	256	0	0	1137	0	57	45	0	0	0	0	57	0	0	0	0	0	0	69	0	0	0	0	0	0	0	5735	0	242	0	33	45	0	0	0	1164	30	882	0	0	0	1144	0	51	0	0	87	0	120	117	0	0	219	0	198	0	0	0	0	0	0	66	0	0	614	0	0	273	0	0	0	0	0	185	144	0	0	0	39	274	0	341	45	57	0	0	0	0	0	0	0	36
MI34	0	90	108	0	81	0	0	0	0	54	0	0	0	0	0	36	0	0	36	0	0	63	0	0	0	0	0	156	0	42	0	0	615	96	0	0	0	0	0	63	213	45	90	66	0	0	0	0	201	51	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	39	60	6416	69	0	0	57	0	0	0	147	72	0	279	0	144	0	559	0	0	114	0	105	0	69	318	0	0	0	0	189	0	0	0	0	0	0	0	0	0	1008	0	0	498	69	0	0	0	0	135	0	0	0	0	0	177	0	258	0	0	0	0	0	87	0	0	0	0
MI35	0	51	0	0	0	0	87	0	156	323	36	0	0	0	36	0	0	0	0	39	0	0	0	0	0	168	0	36	0	0	138	0	483	0	0	0	36	90	0	153	0	192	0	0	210	0	0	87	0	111	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	51	60996	0	57	114	0	0	69	0	30	939	0	1068	33	0	0	513	0	0	60	0	0	243	84	0	0	0	0	0	30	0	0	0	0	0	120	0	0	0	371	696	0	270	0	78	0	63	45	0	0	0	0	0	0	144	0	182	45	0	0	0	0	0	0	0	0	48
MI37	0	81	0	0	42	0	0	0	39	129	0	0	39	0	0	0	0	0	0	0	48	54	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	54	60	0	0	168	0	0	0	0	45	0	0	0	0	0	0	0	500	0	57	0	0	0	0	0	0	66	48	0	0	0	0	2500	0	42	132	72	0	0	0	0	1224	0	336	0	0	0	458	0	75	0	0	0	120	384	183	48	0	0	0	120	0	0	0	0	0	0	0	0	0	760	0	0	129	0	336	0	48	0	256	51	0	0	0	0	0	0	252	0	0	0	0	0	0	0	39	0	0
MI27	0	0	135	0	0	0	72	0	114	132	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	96	96	63	0	48	105	0	45	33	0	60	0	39	0	0	231	0	0	774	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	42	263948	48	102	0	57	0	245	0	54	1419	0	999	0	0	0	472	0	81	0	0	0	0	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	1077	0	372	114	69	0	96	0	331	57	387	30	0	0	135	0	78	0	0	0	0	0	0	0	0	0	48
MI28	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	42	42	93	0	111	0	0	447	99	51	42	294	0	0	93	0	0	697	39	0	423	0	54	342	276	195	396	0	0	0	150	0	0	132	0	0	0	0	39	69	0	144	75	30	0	0	0	0	0	0	135	546	90	0	0	0	3518	0	411	0	0	0	0	348	372	3138	69	6410	159	0	0	654	30	0	0	0	0	45	668	74	48	0	0	0	253	114	0	0	0	114	87	0	0	0	852	0	0	1058	72	153	0	42	0	105	0	0	42	0	0	72	0	375	0	407	0	96	78	0	0	0	66	0
MI29	60	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	57	48	0	0	0	30	81	36	0	0	0	0	33	0	749	699	0	0	111	0	0	117	0	210	0	0	0	0	0	0	0	0	111	66	0	0	0	0	0	0	33	165	0	0	117	0	0	171	0	126	0	159	153	70692	48	0	0	36	111	78	0	186	816	0	39	210	0	0	1104	75	153	99	0	36	111	541	0	0	0	0	0	126	0	0	0	51	0	0	0	0	0	2280	39	0	276	0	497	0	60	0	103	0	261	0	0	0	273	0	480	63	0	129	0	0	0	87	0	0	33
MI31	0	0	168	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	30	84	0	0	285	0	0	0	0	120	60	45	0	0	0	0	0	0	0	0	0	0	0	0	150	54	33	0	117	0	0	0	0	0	0	0	0	0	36	0	0	0	0	1036	0	57	0	0	0	0	0	0	3654	0	1053	0	327	252	483	30	0	0	60	0	0	129	77	0	0	0	42	42	0	0	0	42	213	0	0	0	0	279	0	0	262	45	117	93	0	0	232	51	33	0	0	0	0	0	57	417	0	0	0	0	0	0	0	0	0
MI17	36	0	84	0	0	0	0	36	0	36	0	0	0	0	0	69	0	48	0	0	0	0	42	0	0	87	0	0	0	0	0	0	678	0	0	0	138	39	0	495	0	102	0	69	0	155	0	0	357	0	495	0	0	0	0	150	0	30	0	0	0	63	0	0	0	0	0	0	0	63	0	1851	0	69	0	651	0	0	0	0	0	0	468	0	48	105	535	0	336	0	0	0	93	373	246	0	0	45	0	0	0	0	0	0	0	0	0	0	0	996	0	0	30	936	0	42	93	0	1032	0	0	0	0	0	108	0	102	0	108	36	0	0	48	0	93	0	0
MI21	90	0	135	0	0	0	0	72	0	162	0	0	192	0	0	60	0	180	63	75	0	0	0	36	0	0	0	165	0	0	0	0	282	253	48	0	33	30	0	48	0	96	123	156	0	144	0	0	60	0	0	63	0	0	0	0	0	0	0	33	0	0	0	0	0	51	102	36	609	0	39	182027	48	30	0	0	39	0	0	0	4772	0	963	258	54	0	877	30	148	246	0	48	0	808	227	0	0	0	270	69	0	0	0	0	60	0	147	0	0	731	0	72	0	33	160	0	111	0	138	57	0	0	0	0	519	0	674	36	0	0	48	0	30	0	0	0	0
MI20	0	0	0	0	0	111	0	0	12462	2172	0	264	0	0	0	0	0	525	0	0	0	90	0	30	0	0	0	0	0	0	0	0	2044	0	0	0	0	771	0	30	90	9111	0	0	0	0	0	0	0	0	30	0	0	0	0	0	54	0	0	0	0	0	33	594	0	0	0	0	0	0	0	747246	0	54	0	30	36	0	0	0	908	0	93	0	0	0	204	75	183	0	0	0	0	1611	60	0	0	0	0	129	0	0	0	0	0	0	0	0	0	8405	0	0	189	0	0	36	0	0	0	0	132	0	0	0	0	0	0	0	138	0	0	0	0	42	0	0	0
MI24	0	0	0	0	30	186	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	336	48	39	78	105	0	0	0	0	396	0	105	768	171	186	0	0	33	267	0	45	0	54	81	57	255	81	141	0	0	0	0	0	66	42	0	0	552	0	30	0	0	111	0	0	0	0	84	89393	147	42	0	39	0	0	0	0	2004	0	1638	486	96	36	685	114	792	0	0	0	271	801	42	0	48	0	0	69	0	0	0	0	30	0	90	108	0	1377	0	33	45	30	39	252	54	0	158	300	60	48	69	0	1782	0	120	39	30	0	81	0	0	0	0	0	0
MI23	0	132	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	42	99	36	39	0	0	0	0	0	0	747	0	33	0	96	0	0	30	120	0	0	0	0	318	0	0	0	0	0	252	0	0	0	270	39	0	0	0	0	0	0	0	0	90	0	45	0	0	0	205346	0	111	0	0	81	294	0	0	0	0	162	0	0	0	205	0	120	0	0	0	0	214	39	0	0	0	0	63	0	0	0	36	81	0	0	0	0	1385	0	81	327	0	201	0	126	0	211	39	0	0	0	0	687	0	87	0	0	0	0	0	0	0	0	0	0
MI26	0	0	78	0	69	111	0	0	0	48	0	0	60	0	0	0	0	0	0	219	0	0	54	291	0	0	75	0	33	42	39	39	1942	0	0	0	0	81	0	165	162	171	0	51	0	139	297	0	220	78	531	0	0	0	30	0	0	414	0	0	0	0	0	0	0	0	0	30	87	0	36	852617	0	51	72	0	69	363	0	0	4061	0	468	93	0	111	214	0	0	0	0	0	180	587	450	0	0	0	0	217	0	0	51	51	42	0	0	0	0	2145	0	0	216	39	105	0	0	87	75	30	0	0	582	0	78	48	78	69	54	0	0	177	0	0	0	0	0
MI19	0	0	0	0	0	0	0	0	0	66	57	33	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	87	0	30	0	60	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	244	36	0	0	492	0	0	0	30	0	0	33	0	0	0	0	0	0	42	0	0	0	0	2051	0	119	0	0	0	0	0	0	795	87	108	0	30	129	191	207	195	0	0	0	0	246	86	0	0	0	0	117	0	0	0	69	0	0	0	0	0	679	0	0	120	48	0	99	0	0	177	252	0	0	0	0	30	0	602	0	294	0	42	0	0	0	0	0	0
MI18	0	36	51	63	0	0	0	0	0	0	0	78	135	57	111	78	36	0	0	135	0	0	318	42	0	168	0	111	0	0	0	0	208	111	0	0	33	282	0	0	0	147	0	0	66	1083	0	0	3487	0	0	0	0	0	0	0	204	135	0	0	0	66	0	0	0	0	0	0	93	69	30	11155	36	0	0	39	0	87	0	0	867	0	1269	0	221	57	5223	0	54	0	0	0	96	630	213	72	0	0	0	335	0	0	0	0	36	0	0	0	0	419	0	0	168	0	150	0	138	0	0	0	48	0	0	81	0	0	506	0	0	87	129	0	0	0	108	0	0
MI15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	72	0	2091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	1545	51	0	0	0	0	0	0	0	0	0	0	0	0	0	11396	0	0	0	0	0	0	0	0	0	4958	0	0	0	51	1290	0	0	0	0	0	0	0	240	0	0	0	0	123	0	0	0	0	0	0	0	0	0	4654	51	0	0	0	234	0	0	0	0	1002	0	0	0	36	0	0	2985	0	0	0	0	132	0	0	0	0	0
MI25	0	0	48	0	0	0	0	0	0	0	0	285	0	90	0	0	0	0	0	0	0	315	0	174	84	261	0	186	0	0	0	0	310	0	0	0	0	201	0	48	0	0	0	63	0	69	0	0	661	0	0	423	126	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	69	0	0	29481	0	0	57	0	383	0	0	0	876	0	657	0	0	36	733	0	0	144	0	0	164	0	66	0	0	0	48	312	0	63	0	135	30	0	0	0	0	788	0	0	252	93	78	0	0	69	93	60	0	0	0	0	0	48	512	51	0	77	60	36	0	0	0	0	81
MI22	321	39	0	0	0	0	0	0	0	108	0	0	0	0	63	0	0	126	0	90	0	0	66	0	0	0	0	0	0	0	0	0	255	42	0	0	0	0	0	234	0	144	0	42	0	150	144	0	36	72	30	0	60	0	99	0	42	0	0	0	0	0	0	0	0	60	0	51	87	156	57	564165	207	39	0	0	147	69	0	0	1065	0	306	63	165	149	90	0	138	126	33	0	210	135	30	0	0	0	0	118	0	0	51	0	0	0	0	0	0	567	0	108	39	0	72	0	0	0	228	354	0	51	36	0	30	0	225	0	0	0	0	0	0	0	0	0	0
MI14	0	36	0	0	33	138	0	33	0	342	0	0	42	0	30	0	0	0	0	126	0	0	0	117	0	87	0	0	0	81	0	33	222	201	45	0	0	33	0	72	0	0	0	72	0	69	0	0	541	75	108	0	0	0	0	30	39	42	0	0	0	39	48	0	36	177	33	0	0	36	30	134047	508	117	0	207	0	48	0	0	660	0	1336	72	0	183	1483	0	33	192	0	0	87	389	788	0	0	0	0	270	120	48	0	51	159	0	0	36	412	1343	375	48	137	33	117	0	0	0	506	180	150	0	33	0	130	129	315	0	75	0	39	30	30	0	0	189	0
MI16	0	0	0	0	120	0	0	0	0	60	0	39	0	0	0	0	0	0	0	0	186	51	144	0	114	0	36	0	0	0	0	0	489	99	249	201	39	0	0	0	33	78	0	170	0	952	51	0	87	0	30	0	0	0	63	0	0	42	57	0	0	0	0	0	72	0	0	60	186	0	30	28994	144	0	0	72	99	159	0	0	2865	36	1132	72	165	177	1181	0	0	0	30	0	174	173	378	0	0	0	0	114	0	0	0	54	42	0	0	0	0	769	0	0	0	33	208	456	0	0	475	84	0	0	33	0	33	81	516	0	0	0	81	0	0	153	0	132	63
MI2	0	192	60	0	165	75	0	114	165	30	0	33	180	0	0	0	81	0	0	0	0	0	0	51	42	198	0	0	0	33	0	0	1202	0	0	0	0	0	60	102	0	57	0	0	0	523	133	233	81	0	120	0	66	0	51	0	30	0	0	0	0	0	0	51	0	0	0	0	0	0	0	541063	0	198	48	458	72	164	0	0	1293	0	630	0	108	156	519	63	33	0	108	0	139	347	0	0	0	0	0	81	0	0	33	0	108	0	0	0	30	771	0	0	953	36	606	0	0	0	223	87	198	0	0	0	258	0	269	0	0	51	0	0	0	45	0	0	0
MI1	57	57	60	0	0	0	0	0	0	285	0	0	0	30	0	0	0	36	48	66	0	0	0	0	0	54	0	0	33	0	0	0	358	0	30	63	36	30	0	84	87	0	0	210	63	177	0	204	345	66	45	0	0	0	0	39	0	0	0	0	57	0	0	0	48	66	0	0	0	0	0	2234	0	129	0	0	51	69	0	0	1541	0	2761	45	120	87	480	0	605	48	45	0	463	465	159	0	0	60	228	78	0	0	0	48	69	0	0	0	0	576	0	0	474	0	75	0	0	0	0	54	0	0	0	129	0	33	0	0	0	0	0	0	0	0	0	0	30
MI12	0	93	123	0	102	0	0	0	0	138	0	0	450	0	126	30	0	30	0	935	0	261	0	318	0	0	39	0	0	0	0	0	1595	0	51	2670	315	54	0	289	48	90	36	0	0	0	0	48	288	54	0	645	138	0	0	0	0	213	0	102	0	0	0	498	0	51	0	39	0	0	0	3070197	36	379	45	1080	87	69	0	0	185	0	258	63	0	36	3584	36	288	0	0	54	130	2031	1010	0	0	48	0	9828	78	30	0	0	0	0	0	519	72	2929	0	75	8140	72	285	0	0	0	678	0	0	0	0	0	144	0	416	0	0	39	0	0	0	0	0	45	33
MI4	0	0	36	60	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	66	36	0	0	0	0	0	0	0	57	0	0	0	0	0	0	30	0	135	0	0	0	141	0	0	444	0	0	0	0	78	0	0	39	0	0	0	57	0	0	0	0	0	0	0	0	0	0	24058	0	0	0	0	0	0	0	0	207	0	456	0	0	0	143	0	0	30	0	0	0	321	39	0	0	99	36	111	0	0	0	0	36	39	0	0	0	393	0	0	224	0	45	0	0	0	82	0	48	0	0	0	39	0	36	45	45	0	0	0	39	0	0	0	0
MI11	0	36	0	0	48	0	0	0	0	96	0	0	0	0	0	39	0	0	0	0	30	0	30	300	108	33	0	0	0	114	0	0	234	0	0	0	0	102	0	115	0	36	0	0	0	0	0	0	133	0	66	0	0	0	0	0	0	111	0	0	0	0	0	0	63	0	30	0	69	0	0	82787	0	233	0	0	51	36	0	0	1545	0	707	0	0	66	354	69	36	33	0	0	51	291	144	0	0	0	69	333	0	0	0	0	102	60	0	0	0	1511	0	0	90	0	122	0	87	0	244	214	159	0	51	0	63	54	39	0	0	0	0	0	0	0	0	0	0
MI13	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	856	0	0	333	0	0	0	30	0	198	0	0	0	1527	0	0	4272	135	0	0	48	0	0	0	78	0	0	0	0	0	0	0	0	141	0	0	0	210	0	137662	57	0	0	0	0	0	0	0	1221	0	869	0	0	0	2907	0	0	57	0	0	0	98	36	0	0	0	0	93	33	0	0	0	0	0	0	0	33	1947	0	0	51	0	78	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI3	0	252	0	0	0	0	0	48	0	87	0	75	0	0	48	36	0	33	0	0	0	0	0	78	0	0	0	0	30	0	0	0	198	0	0	60	0	0	0	295	48	0	48	0	0	0	270	0	6925	39	0	0	0	78	60	0	140	183	45	0	0	42	0	0	57	0	0	0	0	30	0	2755	63	0	45	261	33	138	63	0	876	0	2601	105	0	111	339	0	69	0	0	0	2257	436	489	0	0	0	0	48	0	0	0	0	36	54	0	0	0	566	0	93	96	0	96	0	0	0	112	81	192	0	0	0	69	0	252	0	0	0	51	0	0	0	0	0	0
MI8	135	0	0	0	117	0	0	138	0	0	0	0	0	0	33	0	0	0	0	121	0	0	0	36	0	30	0	0	0	0	0	0	181	0	0	33	87	132	0	108	0	30	99	0	0	0	0	0	193	0	245	831	0	0	0	114	299	0	0	0	0	0	0	0	0	0	0	0	30	0	75	59176	0	0	33	30	0	51	192	0	1089	0	8797	0	78	0	1697	180	45	0	0	84	0	248	105	0	0	0	0	102	0	0	0	54	0	0	0	99	0	947	0	0	516	0	87	75	207	30	0	180	78	0	0	0	0	0	156	0	0	0	0	0	75	0	0	0	30
MI5	54	0	51	0	177	0	0	33	0	0	0	0	0	0	0	0	69	0	0	0	0	0	39	237	0	0	0	0	0	0	0	0	354	195	0	138	0	0	0	78	0	60	0	0	39	57	0	0	0	0	83	0	0	0	195	0	105	33	0	0	0	0	0	102	36	0	0	0	0	0	51	24504	105	0	48	0	114	0	0	33	483	0	1495	0	0	78	461	0	39	0	0	0	367	184	162	0	63	30	87	66	0	0	36	33	0	42	0	0	0	986	0	0	199	0	232	0	0	66	0	39	0	0	0	33	0	0	102	0	57	0	0	0	0	0	0	0	0
MI9	0	1047	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	234	0	33	0	0	0	33	0	0	0	0	0	0	39	0	607	0	33	0	0	0	0	0	0	0	0	0	0	582	0	0	5436	0	45	0	0	0	0	0	36	0	33	0	0	0	0	48	0	132	0	0	0	0	0	18631	36	0	0	84	39	42	0	0	576	0	228	30	36	0	2469	42	0	0	0	0	0	181	39	60	0	0	0	152	0	0	0	0	33	39	0	0	0	331	0	0	0	0	0	0	0	0	127	69	0	0	0	0	0	0	155	60	0	0	0	0	0	0	0	0	0
MI7	0	0	48	0	0	207	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	196	84	39	0	0	0	0	0	99	694	126	96	0	0	102	258	0	0	66	0	0	0	0	324	0	919	0	105	0	0	0	0	0	144	0	0	102	0	0	0	0	0	57	0	0	0	0	111	17177	93	0	45	150	30	0	0	0	0	0	1092	0	60	300	288	0	45	0	0	72	96	294	216	0	0	0	0	42	0	0	36	174	0	0	0	0	0	1434	0	0	483	168	138	48	0	105	0	162	0	0	0	0	258	0	30	0	54	0	0	0	0	0	0	0	0
MI10	99	0	69	0	126	57	0	0	45	84	0	0	33	0	0	0	0	0	0	0	0	45	0	184	0	0	0	0	0	0	0	0	474	48	219	66	0	0	48	33	168	0	0	0	0	552	0	0	864	228	138	0	0	0	0	51	0	75	0	0	0	0	0	0	0	0	0	0	0	60	0	1339	42	81	0	0	0	0	0	0	243	0	165	30	0	180	846	66	36	168	0	0	30	42	80	0	0	33	0	117	39	0	0	0	159	0	0	0	0	1180	0	0	195	0	48	0	36	0	367	87	0	0	0	0	42	0	186	54	120	0	0	0	0	0	0	0	66
MI6	0	105	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624	0	0	0	0	0	45	0	0	1200	246	0	0	0	0	0	0	93	0	0	120	0	204	0	237	84	0	48	36	39	0	0	63	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	1832	0	0	0	120	33	0	0	0	144	0	1149	0	54	57	237	105	339	105	0	36	772	124	0	0	0	60	0	0	0	0	0	0	45	0	0	0	0	363	0	0	237	0	102	0	0	0	471	0	42	0	0	0	0	66	51	0	0	0	66	90	84	0	0	0	0
